Census Tract 104.01-Barry County-Michigan,Census Tract 104.02-Barry County-Michigan,Census Tract 114-Barry County-Michigan,Census Tract 101-Barry County-Michigan,Census Tract 108-Barry County-Michigan,Census Tract 105-Barry County-Michigan,Census Tract 107-Barry County-Michigan,Census Tract 102-Barry County-Michigan,Census Tract 103-Barry County-Michigan,Census Tract 106-Barry County-Michigan,Census Tract 113-Barry County-Michigan,Census Tract 303-Ionia County-Michigan,Census Tract 304-Ionia County-Michigan,Census Tract 314-Ionia County-Michigan,Census Tract 316-Ionia County-Michigan,Census Tract 301-Ionia County-Michigan,Census Tract 317-Ionia County-Michigan,Census Tract 319-Ionia County-Michigan,Census Tract 321-Ionia County-Michigan,Census Tract 312-Ionia County-Michigan,Census Tract 315-Ionia County-Michigan,Census Tract 313-Ionia County-Michigan,Census Tract 302-Ionia County-Michigan,Census Tract 146.01-Kent County-Michigan,Census Tract 22-Kent County-Michigan,Census Tract 109.03-Kent County-Michigan,Census Tract 115-Kent County-Michigan,Census Tract 29-Kent County-Michigan,Census Tract 45-Kent County-Michigan,Census Tract 31-Kent County-Michigan,Census Tract 38-Kent County-Michigan,Census Tract 42-Kent County-Michigan,Census Tract 110.01-Kent County-Michigan,Census Tract 111.02-Kent County-Michigan,Census Tract 117.01-Kent County-Michigan,Census Tract 120.02-Kent County-Michigan,Census Tract 122.03-Kent County-Michigan,Census Tract 127.01-Kent County-Michigan,Census Tract 137-Kent County-Michigan,Census Tract 140-Kent County-Michigan,Census Tract 147.03-Kent County-Michigan,Census Tract 148.06-Kent County-Michigan,Census Tract 16-Kent County-Michigan,Census Tract 18-Kent County-Michigan,Census Tract 4-Kent County-Michigan,Census Tract 8-Kent County-Michigan,Census Tract 44-Kent County-Michigan,Census Tract 119.02-Kent County-Michigan,Census Tract 131-Kent County-Michigan,Census Tract 123-Kent County-Michigan,Census Tract 127.03-Kent County-Michigan,Census Tract 128-Kent County-Michigan,Census Tract 132-Kent County-Michigan,Census Tract 141-Kent County-Michigan,Census Tract 142-Kent County-Michigan,Census Tract 1-Kent County-Michigan,Census Tract 5-Kent County-Michigan,Census Tract 17-Kent County-Michigan,Census Tract 23-Kent County-Michigan,Census Tract 24-Kent County-Michigan,Census Tract 28-Kent County-Michigan,Census Tract 10-Kent County-Michigan,Census Tract 15-Kent County-Michigan,Census Tract 33-Kent County-Michigan,Census Tract 40-Kent County-Michigan,Census Tract 101.01-Kent County-Michigan,Census Tract 104.01-Kent County-Michigan,Census Tract 104.02-Kent County-Michigan,Census Tract 113.01-Kent County-Michigan,Census Tract 122.01-Kent County-Michigan,Census Tract 122.02-Kent County-Michigan,Census Tract 126.08-Kent County-Michigan,Census Tract 114.05-Kent County-Michigan,Census Tract 114.06-Kent County-Michigan,Census Tract 126.07-Kent County-Michigan,Census Tract 124-Kent County-Michigan,Census Tract 127.02-Kent County-Michigan,Census Tract 134-Kent County-Michigan,Census Tract 139-Kent County-Michigan,Census Tract 143-Kent County-Michigan,Census Tract 14-Kent County-Michigan,Census Tract 20-Kent County-Michigan,Census Tract 26-Kent County-Michigan,Census Tract 114.01-Kent County-Michigan,Census Tract 116-Kent County-Michigan,Census Tract 25-Kent County-Michigan,Census Tract 11.02-Kent County-Michigan,Census Tract 12-Kent County-Michigan,Census Tract 21-Kent County-Michigan,Census Tract 27-Kent County-Michigan,Census Tract 34-Kent County-Michigan,Census Tract 41-Kent County-Michigan,Census Tract 102-Kent County-Michigan,Census Tract 103.01-Kent County-Michigan,Census Tract 107-Kent County-Michigan,Census Tract 111.01-Kent County-Michigan,Census Tract 118.01-Kent County-Michigan,Census Tract 120.04-Kent County-Michigan,Census Tract 126.05-Kent County-Michigan,Census Tract 126.06-Kent County-Michigan,Census Tract 129.02-Kent County-Michigan,Census Tract 138.01-Kent County-Michigan,Census Tract 146.02-Kent County-Michigan,Census Tract 148.07-Kent County-Michigan,Census Tract 7-Kent County-Michigan,Census Tract 9-Kent County-Michigan,Census Tract 37-Kent County-Michigan,Census Tract 101.02-Kent County-Michigan,Census Tract 106-Kent County-Michigan,Census Tract 108.01-Kent County-Michigan,Census Tract 109.04-Kent County-Michigan,Census Tract 112-Kent County-Michigan,Census Tract 113.02-Kent County-Michigan,Census Tract 114.03-Kent County-Michigan,Census Tract 117.02-Kent County-Michigan,Census Tract 118.03-Kent County-Michigan,Census Tract 2-Kent County-Michigan,Census Tract 6-Kent County-Michigan,Census Tract 11.01-Kent County-Michigan,Census Tract 19-Kent County-Michigan,Census Tract 35-Kent County-Michigan,Census Tract 126.04-Kent County-Michigan,Census Tract 129.01-Kent County-Michigan,Census Tract 133-Kent County-Michigan,Census Tract 136-Kent County-Michigan,Census Tract 145.01-Kent County-Michigan,Census Tract 147.01-Kent County-Michigan,Census Tract 147.04-Kent County-Michigan,Census Tract 148.03-Kent County-Michigan,Census Tract 148.04-Kent County-Michigan,Census Tract 119.01-Kent County-Michigan,Census Tract 120.03-Kent County-Michigan,Census Tract 130-Kent County-Michigan,Census Tract 135-Kent County-Michigan,Census Tract 3-Kent County-Michigan,Census Tract 13-Kent County-Michigan,Census Tract 43-Kent County-Michigan,Census Tract 30-Kent County-Michigan,Census Tract 32-Kent County-Michigan,Census Tract 103.02-Kent County-Michigan,Census Tract 109.02-Kent County-Michigan,Census Tract 110.02-Kent County-Michigan,Census Tract 118.04-Kent County-Michigan,Census Tract 36-Kent County-Michigan,Census Tract 39-Kent County-Michigan,Census Tract 46-Kent County-Michigan,Census Tract 108.02-Kent County-Michigan,Census Tract 125-Kent County-Michigan,Census Tract 138.02-Kent County-Michigan,Census Tract 145.02-Kent County-Michigan,Census Tract 148.05-Kent County-Michigan,Census Tract 9701-Montcalm County-Michigan,Census Tract 9702-Montcalm County-Michigan,Census Tract 9703-Montcalm County-Michigan,Census Tract 9704-Montcalm County-Michigan,Census Tract 9705-Montcalm County-Michigan,Census Tract 9706-Montcalm County-Michigan,Census Tract 9707-Montcalm County-Michigan,Census Tract 9708-Montcalm County-Michigan,Census Tract 9709-Montcalm County-Michigan,Census Tract 9710-Montcalm County-Michigan,Census Tract 9711-Montcalm County-Michigan,Census Tract 9712-Montcalm County-Michigan,Census Tract 9713-Montcalm County-Michigan,Census Tract 219.02-Ottawa County-Michigan,Census Tract 219.01-Ottawa County-Michigan,Census Tract 220.01-Ottawa County-Michigan,Census Tract 220.02-Ottawa County-Michigan,Census Tract 221.03-Ottawa County-Michigan,Census Tract 221.05-Ottawa County-Michigan,Census Tract 221.06-Ottawa County-Michigan,Census Tract 221.07-Ottawa County-Michigan,Census Tract 221.08-Ottawa County-Michigan,Census Tract 222.03-Ottawa County-Michigan,Census Tract 222.06-Ottawa County-Michigan,Census Tract 230.01-Ottawa County-Michigan,Census Tract 230.02-Ottawa County-Michigan,Census Tract 235-Ottawa County-Michigan,Census Tract 236-Ottawa County-Michigan,Census Tract 244-Ottawa County-Michigan,Census Tract 246-Ottawa County-Michigan,Census Tract 249-Ottawa County-Michigan,Census Tract 243-Ottawa County-Michigan,Census Tract 245-Ottawa County-Michigan,Census Tract 251-Ottawa County-Michigan,Census Tract 252-Ottawa County-Michigan,Census Tract 255-Ottawa County-Michigan,Census Tract 257-Ottawa County-Michigan,Census Tract 258-Ottawa County-Michigan,Census Tract 205.01-Ottawa County-Michigan,Census Tract 214-Ottawa County-Michigan,Census Tract 209-Ottawa County-Michigan,Census Tract 217-Ottawa County-Michigan,Census Tract 226-Ottawa County-Michigan,Census Tract 201-Ottawa County-Michigan,Census Tract 231-Ottawa County-Michigan,Census Tract 202-Ottawa County-Michigan,Census Tract 206-Ottawa County-Michigan,Census Tract 215-Ottawa County-Michigan,Census Tract 204-Ottawa County-Michigan,Census Tract 210-Ottawa County-Michigan,Census Tract 211-Ottawa County-Michigan,Census Tract 216.04-Ottawa County-Michigan,Census Tract 216.03-Ottawa County-Michigan,Census Tract 229-Ottawa County-Michigan,Census Tract 232-Ottawa County-Michigan,Census Tract 205.03-Ottawa County-Michigan,Census Tract 205.04-Ottawa County-Michigan,Census Tract 212.01-Ottawa County-Michigan,Census Tract 212.02-Ottawa County-Michigan,Census Tract 213.01-Ottawa County-Michigan,Census Tract 213.03-Ottawa County-Michigan,Census Tract 218.01-Ottawa County-Michigan,Census Tract 213.04-Ottawa County-Michigan,Census Tract 216.05-Ottawa County-Michigan,Census Tract 216.06-Ottawa County-Michigan,Census Tract 218.02-Ottawa County-Michigan
3254,5055,7413,5829,2965,3715,4795,6116,10446,6771,8112,2198,6458,5594,5233,6433,4759,6373,1504,5024,6541,9424,2280,10617,6542,11575,7958,1912,9598,3580,4933,5709,6221,7434,6100,7826,8397,7156,7432,6913,5413,9025,7062,6837,4057,2606,8619,13455,6718,6389,6214,4762,8416,1403,2970,2660,5515,4889,6185,4616,1271,5795,4055,5179,2587,6531,5786,4293,5923,11445,12636,3992,3187,6313,5584,7768,6146,5688,6859,3030,3455,2844,2991,2440,10526,7070,4909,3984,4405,3868,7178,7832,4572,5928,8357,6136,12688,5732,4698,6394,4479,1136,15538,12707,3082,3279,4311,2500,17657,13361,11751,4650,8204,3165,5389,8435,1733,5624,6784,6648,5769,12342,4544,5573,2247,17048,4778,3164,4220,10253,12124,10000,3224,4519,6768,2881,5291,2474,5035,7454,4850,6261,7473,1761,2447,6878,7412,9488,6135,10001,11107,4025,2556,2649,2644,8033,4796,5072,4110,2406,6393,4752,5772,4408,10609,5865,5795,4937,2171,8091,5545,1645,8847,10565,5679,9777,10065,7826,3477,14201,9903,8351,7253,6033,7691,6602,4545,5843,6709,3669,10622,5433,7386,2638,6112,15440,4796,3685,10856,5677,5932,6728,9693,4971,7353,2854,5169,3104,7580,8441,3788,3381,5691,8268,5794,4831,6289
7241,9682,14181,12413,6801,7683,10231,11958,19002,13845,16466,5551,13372,10622,10947,13538,9634,13217,3996,10462,12562,17823,5810,19418,11521,19275,15660,3588,18412,8430,10443,10282,10824,13114,11741,14506,14380,14103,14882,14317,10902,15319,13499,13388,7489,5744,16636,21830,12731,10504,11616,9332,15750,3861,7309,5621,10091,9791,11018,8102,3236,10774,8184,9761,7597,12626,11398,8893,10847,18915,20260,8101,6599,12323,11519,12754,10781,11602,13275,7138,6115,5440,7775,5216,18509,12137,9568,7692,8039,7874,12569,13740,9263,11688,14550,11032,20898,10995,8435,12438,9661,2951,26919,21832,6707,7179,9057,5782,30571,22506,19857,9168,14990,6493,10228,13967,4419,10335,13074,12298,11322,20259,9864,11026,5265,28804,9532,6791,8117,18567,19958,17878,6985,9991,12195,6547,9825,4764,10703,13993,9420,10998,13213,4843,6894,12851,13957,15165,13257,18566,18845,8831,6552,6577,6465,16006,10309,10978,9046,6125,13446,10144,11889,9611,19121,10741,11799,9613,3954,14558,9915,3262,15405,20716,10697,16548,17751,12914,6336,24736,16311,16392,13143,16985,15468,12684,9218,11607,12368,7525,19310,10160,12720,5140,11842,27178,9471,7551,20145,10365,11702,12063,17409,9654,13877,5910,9576,6357,13357,16180,7704,6801,10510,14172,10663,10377,11136
3401,4294,6350,6233,3286,3480,5082,5518,8160,6736,7999,2812,6579,4703,5395,6760,4596,6502,2030,5119,5687,8035,2905,8304,4681,7161,7366,1377,8371,4003,5249,4334,4307,5253,5340,6279,5441,6639,7172,7042,5217,5793,6175,6205,3071,2717,7606,7614,5690,3433,5202,4293,6915,1930,3614,2523,4073,4604,4157,3046,1631,4724,3608,4039,4048,5794,5295,4321,4732,6729,6858,3686,3011,5745,5576,4094,4298,5647,6127,3312,2302,2250,3871,2338,7590,4702,4369,3263,3183,3479,5052,5577,4426,5452,5790,4668,7640,4948,3149,5700,4920,1476,11009,8624,3067,3313,4505,2874,12560,8554,7593,4236,6426,2852,4519,4893,2206,4357,5962,5323,5306,7396,5054,5197,2464,11449,4505,3065,3312,7951,6944,7555,3336,5175,5233,3149,3946,1908,5392,6217,3943,4341,5315,2554,3540,5693,6277,4943,6953,8142,7360,4520,3467,3373,3234,7617,5205,5590,4622,3198,6704,5092,5910,4880,8119,4531,5689,4081,1506,6083,3761,1371,6030,9848,4680,6429,7425,4835,2447,10264,6056,7695,5528,10837,7405,5784,4012,5419,5358,3333,8232,4413,4989,2069,5393,11433,4396,3319,8810,4477,5356,4894,7341,4397,6205,2521,3742,2814,5503,7366,3335,2830,4611,5483,4136,5320,4640
