Census Tract 9601.01-Atascosa County-Texas,Census Tract 9601.02-Atascosa County-Texas,Census Tract 9602.03-Atascosa County-Texas,Census Tract 9602.04-Atascosa County-Texas,Census Tract 9602.05-Atascosa County-Texas,Census Tract 9602.06-Atascosa County-Texas,Census Tract 9603-Atascosa County-Texas,Census Tract 9604.01-Atascosa County-Texas,Census Tract 9604.03-Atascosa County-Texas,Census Tract 9604.04-Atascosa County-Texas,Census Tract 9605-Atascosa County-Texas,Census Tract 9606.01-Atascosa County-Texas,Census Tract 9606.02-Atascosa County-Texas,Census Tract 1.01-Bandera County-Texas,Census Tract 1.03-Bandera County-Texas,Census Tract 1.04-Bandera County-Texas,Census Tract 2-Bandera County-Texas,Census Tract 3.01-Bandera County-Texas,Census Tract 3.02-Bandera County-Texas,Census Tract 4-Bandera County-Texas,Census Tract 1101-Bexar County-Texas,Census Tract 1103-Bexar County-Texas,Census Tract 1105-Bexar County-Texas,Census Tract 1106-Bexar County-Texas,Census Tract 1107-Bexar County-Texas,Census Tract 1110-Bexar County-Texas,Census Tract 1111-Bexar County-Texas,Census Tract 1201-Bexar County-Texas,Census Tract 1203.01-Bexar County-Texas,Census Tract 1203.02-Bexar County-Texas,Census Tract 1204.01-Bexar County-Texas,Census Tract 1204.02-Bexar County-Texas,Census Tract 1205.02-Bexar County-Texas,Census Tract 1205.03-Bexar County-Texas,Census Tract 1205.04-Bexar County-Texas,Census Tract 1206.01-Bexar County-Texas,Census Tract 1206.02-Bexar County-Texas,Census Tract 1207.01-Bexar County-Texas,Census Tract 1207.02-Bexar County-Texas,Census Tract 1208-Bexar County-Texas,Census Tract 1209.01-Bexar County-Texas,Census Tract 1209.02-Bexar County-Texas,Census Tract 1210-Bexar County-Texas,Census Tract 1211.10-Bexar County-Texas,Census Tract 1211.11-Bexar County-Texas,Census Tract 1211.12-Bexar County-Texas,Census Tract 1211.15-Bexar County-Texas,Census Tract 1211.16-Bexar County-Texas,Census Tract 1211.17-Bexar County-Texas,Census Tract 1211.18-Bexar County-Texas,Census Tract 1211.19-Bexar County-Texas,Census Tract 1211.20-Bexar County-Texas,Census Tract 1211.21-Bexar County-Texas,Census Tract 1211.22-Bexar County-Texas,Census Tract 1211.23-Bexar County-Texas,Census Tract 1211.24-Bexar County-Texas,Census Tract 1212.03-Bexar County-Texas,Census Tract 1212.04-Bexar County-Texas,Census Tract 1212.05-Bexar County-Texas,Census Tract 1212.06-Bexar County-Texas,Census Tract 1213-Bexar County-Texas,Census Tract 1214.02-Bexar County-Texas,Census Tract 1214.03-Bexar County-Texas,Census Tract 1214.04-Bexar County-Texas,Census Tract 1215.01-Bexar County-Texas,Census Tract 1215.04-Bexar County-Texas,Census Tract 1215.05-Bexar County-Texas,Census Tract 1215.06-Bexar County-Texas,Census Tract 1215.07-Bexar County-Texas,Census Tract 1215.08-Bexar County-Texas,Census Tract 1216.01-Bexar County-Texas,Census Tract 1216.04-Bexar County-Texas,Census Tract 1216.05-Bexar County-Texas,Census Tract 1216.06-Bexar County-Texas,Census Tract 1217.01-Bexar County-Texas,Census Tract 1217.02-Bexar County-Texas,Census Tract 1218.02-Bexar County-Texas,Census Tract 1218.03-Bexar County-Texas,Census Tract 1218.04-Bexar County-Texas,Census Tract 1218.08-Bexar County-Texas,Census Tract 1218.09-Bexar County-Texas,Census Tract 1218.10-Bexar County-Texas,Census Tract 1218.11-Bexar County-Texas,Census Tract 1218.12-Bexar County-Texas,Census Tract 1218.13-Bexar County-Texas,Census Tract 1219.03-Bexar County-Texas,Census Tract 1219.04-Bexar County-Texas,Census Tract 1219.05-Bexar County-Texas,Census Tract 1219.06-Bexar County-Texas,Census Tract 1219.08-Bexar County-Texas,Census Tract 1219.09-Bexar County-Texas,Census Tract 1219.10-Bexar County-Texas,Census Tract 1219.11-Bexar County-Texas,Census Tract 1219.12-Bexar County-Texas,Census Tract 1302-Bexar County-Texas,Census Tract 1303-Bexar County-Texas,Census Tract 1304.01-Bexar County-Texas,Census Tract 1304.02-Bexar County-Texas,Census Tract 1305-Bexar County-Texas,Census Tract 1306-Bexar County-Texas,Census Tract 1307-Bexar County-Texas,Census Tract 1308-Bexar County-Texas,Census Tract 1309-Bexar County-Texas,Census Tract 1310-Bexar County-Texas,Census Tract 1311-Bexar County-Texas,Census Tract 1312-Bexar County-Texas,Census Tract 1313-Bexar County-Texas,Census Tract 1314.01-Bexar County-Texas,Census Tract 1314.02-Bexar County-Texas,Census Tract 1315.03-Bexar County-Texas,Census Tract 1315.04-Bexar County-Texas,Census Tract 1315.05-Bexar County-Texas,Census Tract 1315.06-Bexar County-Texas,Census Tract 1315.07-Bexar County-Texas,Census Tract 1316.01-Bexar County-Texas,Census Tract 1316.06-Bexar County-Texas,Census Tract 1316.08-Bexar County-Texas,Census Tract 1316.09-Bexar County-Texas,Census Tract 1316.10-Bexar County-Texas,Census Tract 1316.12-Bexar County-Texas,Census Tract 1316.14-Bexar County-Texas,Census Tract 1316.15-Bexar County-Texas,Census Tract 1316.16-Bexar County-Texas,Census Tract 1317-Bexar County-Texas,Census Tract 1318.01-Bexar County-Texas,Census Tract 1318.02-Bexar County-Texas,Census Tract 1401-Bexar County-Texas,Census Tract 1402-Bexar County-Texas,Census Tract 1403-Bexar County-Texas,Census Tract 1404-Bexar County-Texas,Census Tract 1405-Bexar County-Texas,Census Tract 1406-Bexar County-Texas,Census Tract 1407-Bexar County-Texas,Census Tract 1408-Bexar County-Texas,Census Tract 1409-Bexar County-Texas,Census Tract 1410-Bexar County-Texas,Census Tract 1411.01-Bexar County-Texas,Census Tract 1411.02-Bexar County-Texas,Census Tract 1412-Bexar County-Texas,Census Tract 1413-Bexar County-Texas,Census Tract 1414.02-Bexar County-Texas,Census Tract 1414.03-Bexar County-Texas,Census Tract 1414.04-Bexar County-Texas,Census Tract 1416-Bexar County-Texas,Census Tract 1417-Bexar County-Texas,Census Tract 1418-Bexar County-Texas,Census Tract 1419-Bexar County-Texas,Census Tract 1501-Bexar County-Texas,Census Tract 1503-Bexar County-Texas,Census Tract 1504-Bexar County-Texas,Census Tract 1505.01-Bexar County-Texas,Census Tract 1505.02-Bexar County-Texas,Census Tract 1506-Bexar County-Texas,Census Tract 1507-Bexar County-Texas,Census Tract 1508-Bexar County-Texas,Census Tract 1509-Bexar County-Texas,Census Tract 1510-Bexar County-Texas,Census Tract 1511-Bexar County-Texas,Census Tract 1512-Bexar County-Texas,Census Tract 1513.01-Bexar County-Texas,Census Tract 1513.02-Bexar County-Texas,Census Tract 1514-Bexar County-Texas,Census Tract 1515-Bexar County-Texas,Census Tract 1516-Bexar County-Texas,Census Tract 1517-Bexar County-Texas,Census Tract 1519-Bexar County-Texas,Census Tract 1520-Bexar County-Texas,Census Tract 1521-Bexar County-Texas,Census Tract 1522.01-Bexar County-Texas,Census Tract 1522.02-Bexar County-Texas,Census Tract 1601-Bexar County-Texas,Census Tract 1602-Bexar County-Texas,Census Tract 1603-Bexar County-Texas,Census Tract 1604-Bexar County-Texas,Census Tract 1605.01-Bexar County-Texas,Census Tract 1605.02-Bexar County-Texas,Census Tract 1606-Bexar County-Texas,Census Tract 1607.01-Bexar County-Texas,Census Tract 1607.02-Bexar County-Texas,Census Tract 1609.01-Bexar County-Texas,Census Tract 1609.02-Bexar County-Texas,Census Tract 1610-Bexar County-Texas,Census Tract 1611-Bexar County-Texas,Census Tract 1612-Bexar County-Texas,Census Tract 1613.02-Bexar County-Texas,Census Tract 1613.03-Bexar County-Texas,Census Tract 1613.04-Bexar County-Texas,Census Tract 1614-Bexar County-Texas,Census Tract 1615.01-Bexar County-Texas,Census Tract 1615.03-Bexar County-Texas,Census Tract 1615.04-Bexar County-Texas,Census Tract 1616-Bexar County-Texas,Census Tract 1618.01-Bexar County-Texas,Census Tract 1618.02-Bexar County-Texas,Census Tract 1619.01-Bexar County-Texas,Census Tract 1619.02-Bexar County-Texas,Census Tract 1620.01-Bexar County-Texas,Census Tract 1620.03-Bexar County-Texas,Census Tract 1620.04-Bexar County-Texas,Census Tract 1701.01-Bexar County-Texas,Census Tract 1701.02-Bexar County-Texas,Census Tract 1702-Bexar County-Texas,Census Tract 1703-Bexar County-Texas,Census Tract 1704.01-Bexar County-Texas,Census Tract 1704.02-Bexar County-Texas,Census Tract 1705-Bexar County-Texas,Census Tract 1706-Bexar County-Texas,Census Tract 1707-Bexar County-Texas,Census Tract 1708-Bexar County-Texas,Census Tract 1709-Bexar County-Texas,Census Tract 1710-Bexar County-Texas,Census Tract 1711-Bexar County-Texas,Census Tract 1712-Bexar County-Texas,Census Tract 1713.01-Bexar County-Texas,Census Tract 1713.02-Bexar County-Texas,Census Tract 1714.01-Bexar County-Texas,Census Tract 1714.02-Bexar County-Texas,Census Tract 1715.01-Bexar County-Texas,Census Tract 1715.02-Bexar County-Texas,Census Tract 1716.01-Bexar County-Texas,Census Tract 1716.02-Bexar County-Texas,Census Tract 1717-Bexar County-Texas,Census Tract 1718.01-Bexar County-Texas,Census Tract 1718.02-Bexar County-Texas,Census Tract 1719.03-Bexar County-Texas,Census Tract 1719.12-Bexar County-Texas,Census Tract 1719.13-Bexar County-Texas,Census Tract 1719.14-Bexar County-Texas,Census Tract 1719.15-Bexar County-Texas,Census Tract 1719.16-Bexar County-Texas,Census Tract 1719.17-Bexar County-Texas,Census Tract 1719.18-Bexar County-Texas,Census Tract 1719.19-Bexar County-Texas,Census Tract 1719.20-Bexar County-Texas,Census Tract 1719.21-Bexar County-Texas,Census Tract 1719.22-Bexar County-Texas,Census Tract 1719.23-Bexar County-Texas,Census Tract 1719.24-Bexar County-Texas,Census Tract 1719.26-Bexar County-Texas,Census Tract 1719.27-Bexar County-Texas,Census Tract 1719.28-Bexar County-Texas,Census Tract 1719.29-Bexar County-Texas,Census Tract 1720.02-Bexar County-Texas,Census Tract 1720.03-Bexar County-Texas,Census Tract 1720.04-Bexar County-Texas,Census Tract 1720.05-Bexar County-Texas,Census Tract 1720.06-Bexar County-Texas,Census Tract 1720.08-Bexar County-Texas,Census Tract 1720.09-Bexar County-Texas,Census Tract 1801.01-Bexar County-Texas,Census Tract 1801.02-Bexar County-Texas,Census Tract 1802.01-Bexar County-Texas,Census Tract 1802.02-Bexar County-Texas,Census Tract 1803-Bexar County-Texas,Census Tract 1804-Bexar County-Texas,Census Tract 1805.01-Bexar County-Texas,Census Tract 1805.03-Bexar County-Texas,Census Tract 1805.04-Bexar County-Texas,Census Tract 1806.02-Bexar County-Texas,Census Tract 1806.03-Bexar County-Texas,Census Tract 1806.04-Bexar County-Texas,Census Tract 1807.01-Bexar County-Texas,Census Tract 1807.02-Bexar County-Texas,Census Tract 1808-Bexar County-Texas,Census Tract 1809.01-Bexar County-Texas,Census Tract 1809.02-Bexar County-Texas,Census Tract 1810.01-Bexar County-Texas,Census Tract 1810.03-Bexar County-Texas,Census Tract 1810.04-Bexar County-Texas,Census Tract 1810.05-Bexar County-Texas,Census Tract 1811-Bexar County-Texas,Census Tract 1812-Bexar County-Texas,Census Tract 1813.01-Bexar County-Texas,Census Tract 1813.02-Bexar County-Texas,Census Tract 1813.03-Bexar County-Texas,Census Tract 1814.02-Bexar County-Texas,Census Tract 1814.03-Bexar County-Texas,Census Tract 1814.04-Bexar County-Texas,Census Tract 1815.03-Bexar County-Texas,Census Tract 1815.04-Bexar County-Texas,Census Tract 1815.05-Bexar County-Texas,Census Tract 1815.06-Bexar County-Texas,Census Tract 1816.01-Bexar County-Texas,Census Tract 1816.02-Bexar County-Texas,Census Tract 1817.03-Bexar County-Texas,Census Tract 1817.04-Bexar County-Texas,Census Tract 1817.05-Bexar County-Texas,Census Tract 1817.11-Bexar County-Texas,Census Tract 1817.12-Bexar County-Texas,Census Tract 1817.13-Bexar County-Texas,Census Tract 1817.15-Bexar County-Texas,Census Tract 1817.16-Bexar County-Texas,Census Tract 1817.18-Bexar County-Texas,Census Tract 1817.20-Bexar County-Texas,Census Tract 1817.21-Bexar County-Texas,Census Tract 1817.22-Bexar County-Texas,Census Tract 1817.23-Bexar County-Texas,Census Tract 1817.24-Bexar County-Texas,Census Tract 1817.25-Bexar County-Texas,Census Tract 1817.26-Bexar County-Texas,Census Tract 1817.27-Bexar County-Texas,Census Tract 1817.29-Bexar County-Texas,Census Tract 1817.30-Bexar County-Texas,Census Tract 1817.31-Bexar County-Texas,Census Tract 1817.32-Bexar County-Texas,Census Tract 1817.33-Bexar County-Texas,Census Tract 1818.08-Bexar County-Texas,Census Tract 1818.09-Bexar County-Texas,Census Tract 1818.11-Bexar County-Texas,Census Tract 1818.13-Bexar County-Texas,Census Tract 1818.14-Bexar County-Texas,Census Tract 1818.15-Bexar County-Texas,Census Tract 1818.16-Bexar County-Texas,Census Tract 1818.17-Bexar County-Texas,Census Tract 1818.18-Bexar County-Texas,Census Tract 1818.19-Bexar County-Texas,Census Tract 1818.20-Bexar County-Texas,Census Tract 1818.21-Bexar County-Texas,Census Tract 1818.22-Bexar County-Texas,Census Tract 1818.23-Bexar County-Texas,Census Tract 1818.24-Bexar County-Texas,Census Tract 1818.25-Bexar County-Texas,Census Tract 1818.26-Bexar County-Texas,Census Tract 1819.01-Bexar County-Texas,Census Tract 1819.02-Bexar County-Texas,Census Tract 1820.01-Bexar County-Texas,Census Tract 1820.02-Bexar County-Texas,Census Tract 1820.03-Bexar County-Texas,Census Tract 1821.01-Bexar County-Texas,Census Tract 1821.02-Bexar County-Texas,Census Tract 1821.03-Bexar County-Texas,Census Tract 1821.05-Bexar County-Texas,Census Tract 1821.06-Bexar County-Texas,Census Tract 1901-Bexar County-Texas,Census Tract 1902-Bexar County-Texas,Census Tract 1904-Bexar County-Texas,Census Tract 1905.01-Bexar County-Texas,Census Tract 1905.03-Bexar County-Texas,Census Tract 1905.04-Bexar County-Texas,Census Tract 1906.01-Bexar County-Texas,Census Tract 1906.03-Bexar County-Texas,Census Tract 1906.04-Bexar County-Texas,Census Tract 1907-Bexar County-Texas,Census Tract 1908-Bexar County-Texas,Census Tract 1909.01-Bexar County-Texas,Census Tract 1909.02-Bexar County-Texas,Census Tract 1910.03-Bexar County-Texas,Census Tract 1910.04-Bexar County-Texas,Census Tract 1910.05-Bexar County-Texas,Census Tract 1910.06-Bexar County-Texas,Census Tract 1911.01-Bexar County-Texas,Census Tract 1911.02-Bexar County-Texas,Census Tract 1912.01-Bexar County-Texas,Census Tract 1912.02-Bexar County-Texas,Census Tract 1913.03-Bexar County-Texas,Census Tract 1913.04-Bexar County-Texas,Census Tract 1914.05-Bexar County-Texas,Census Tract 1914.06-Bexar County-Texas,Census Tract 1914.08-Bexar County-Texas,Census Tract 1914.09-Bexar County-Texas,Census Tract 1914.10-Bexar County-Texas,Census Tract 1914.11-Bexar County-Texas,Census Tract 1914.12-Bexar County-Texas,Census Tract 1914.13-Bexar County-Texas,Census Tract 1915.03-Bexar County-Texas,Census Tract 1915.04-Bexar County-Texas,Census Tract 1915.05-Bexar County-Texas,Census Tract 1915.06-Bexar County-Texas,Census Tract 1917.01-Bexar County-Texas,Census Tract 1917.02-Bexar County-Texas,Census Tract 1918.04-Bexar County-Texas,Census Tract 1918.06-Bexar County-Texas,Census Tract 1918.07-Bexar County-Texas,Census Tract 1918.08-Bexar County-Texas,Census Tract 1918.09-Bexar County-Texas,Census Tract 1918.10-Bexar County-Texas,Census Tract 1918.11-Bexar County-Texas,Census Tract 1918.12-Bexar County-Texas,Census Tract 1918.13-Bexar County-Texas,Census Tract 1918.14-Bexar County-Texas,Census Tract 1918.15-Bexar County-Texas,Census Tract 1918.16-Bexar County-Texas,Census Tract 1918.18-Bexar County-Texas,Census Tract 1918.19-Bexar County-Texas,Census Tract 1919-Bexar County-Texas,Census Tract 1920-Bexar County-Texas,Census Tract 1921-Bexar County-Texas,Census Tract 1922-Bexar County-Texas,Census Tract 1923-Bexar County-Texas,Census Tract 9800.03-Bexar County-Texas,Census Tract 9800.05-Bexar County-Texas,Census Tract 9801-Bexar County-Texas,Census Tract 3101-Comal County-Texas,Census Tract 3102-Comal County-Texas,Census Tract 3103.01-Comal County-Texas,Census Tract 3103.02-Comal County-Texas,Census Tract 3104.01-Comal County-Texas,Census Tract 3104.04-Comal County-Texas,Census Tract 3104.05-Comal County-Texas,Census Tract 3104.06-Comal County-Texas,Census Tract 3105.01-Comal County-Texas,Census Tract 3105.02-Comal County-Texas,Census Tract 3105.03-Comal County-Texas,Census Tract 3106.03-Comal County-Texas,Census Tract 3106.04-Comal County-Texas,Census Tract 3106.08-Comal County-Texas,Census Tract 3106.09-Comal County-Texas,Census Tract 3106.10-Comal County-Texas,Census Tract 3106.11-Comal County-Texas,Census Tract 3106.12-Comal County-Texas,Census Tract 3106.13-Comal County-Texas,Census Tract 3106.14-Comal County-Texas,Census Tract 3107.02-Comal County-Texas,Census Tract 3107.03-Comal County-Texas,Census Tract 3107.05-Comal County-Texas,Census Tract 3107.06-Comal County-Texas,Census Tract 3107.07-Comal County-Texas,Census Tract 3107.08-Comal County-Texas,Census Tract 3108.01-Comal County-Texas,Census Tract 3108.03-Comal County-Texas,Census Tract 3108.04-Comal County-Texas,Census Tract 3109.01-Comal County-Texas,Census Tract 3109.03-Comal County-Texas,Census Tract 3109.04-Comal County-Texas,Census Tract 3109.05-Comal County-Texas,Census Tract 2101-Guadalupe County-Texas,Census Tract 2102-Guadalupe County-Texas,Census Tract 2103-Guadalupe County-Texas,Census Tract 2104-Guadalupe County-Texas,Census Tract 2105.05-Guadalupe County-Texas,Census Tract 2105.06-Guadalupe County-Texas,Census Tract 2105.08-Guadalupe County-Texas,Census Tract 2105.09-Guadalupe County-Texas,Census Tract 2105.10-Guadalupe County-Texas,Census Tract 2105.11-Guadalupe County-Texas,Census Tract 2105.12-Guadalupe County-Texas,Census Tract 2105.13-Guadalupe County-Texas,Census Tract 2106.03-Guadalupe County-Texas,Census Tract 2106.06-Guadalupe County-Texas,Census Tract 2106.08-Guadalupe County-Texas,Census Tract 2106.09-Guadalupe County-Texas,Census Tract 2106.10-Guadalupe County-Texas,Census Tract 2106.11-Guadalupe County-Texas,Census Tract 2106.12-Guadalupe County-Texas,Census Tract 2106.13-Guadalupe County-Texas,Census Tract 2106.14-Guadalupe County-Texas,Census Tract 2107.05-Guadalupe County-Texas,Census Tract 2107.06-Guadalupe County-Texas,Census Tract 2107.07-Guadalupe County-Texas,Census Tract 2107.09-Guadalupe County-Texas,Census Tract 2107.10-Guadalupe County-Texas,Census Tract 2107.11-Guadalupe County-Texas,Census Tract 2107.12-Guadalupe County-Texas,Census Tract 2107.13-Guadalupe County-Texas,Census Tract 2107.15-Guadalupe County-Texas,Census Tract 2107.16-Guadalupe County-Texas,Census Tract 2107.17-Guadalupe County-Texas,Census Tract 2107.18-Guadalupe County-Texas,Census Tract 2108.03-Guadalupe County-Texas,Census Tract 2108.04-Guadalupe County-Texas,Census Tract 2108.05-Guadalupe County-Texas,Census Tract 2108.06-Guadalupe County-Texas,Census Tract 2109.02-Guadalupe County-Texas,Census Tract 2109.03-Guadalupe County-Texas,Census Tract 2109.04-Guadalupe County-Texas,Census Tract 2109.05-Guadalupe County-Texas,Census Tract 9701.01-Kendall County-Texas,Census Tract 9701.02-Kendall County-Texas,Census Tract 9703.01-Kendall County-Texas,Census Tract 9703.02-Kendall County-Texas,Census Tract 9704.03-Kendall County-Texas,Census Tract 9704.04-Kendall County-Texas,Census Tract 9704.05-Kendall County-Texas,Census Tract 9704.06-Kendall County-Texas,Census Tract 9705-Kendall County-Texas,Census Tract 1.01-Medina County-Texas,Census Tract 1.03-Medina County-Texas,Census Tract 1.04-Medina County-Texas,Census Tract 2-Medina County-Texas,Census Tract 3.01-Medina County-Texas,Census Tract 3.02-Medina County-Texas,Census Tract 4.01-Medina County-Texas,Census Tract 4.02-Medina County-Texas,Census Tract 5-Medina County-Texas,Census Tract 8.01-Medina County-Texas,Census Tract 8.02-Medina County-Texas,Census Tract 1.02-Wilson County-Texas,Census Tract 1.03-Wilson County-Texas,Census Tract 1.04-Wilson County-Texas,Census Tract 2.01-Wilson County-Texas,Census Tract 2.02-Wilson County-Texas,Census Tract 3-Wilson County-Texas,Census Tract 4.02-Wilson County-Texas,Census Tract 4.04-Wilson County-Texas,Census Tract 4.05-Wilson County-Texas,Census Tract 4.06-Wilson County-Texas,Census Tract 5-Wilson County-Texas,Census Tract 6-Wilson County-Texas
4942,6190,3660,5689,8823,8912,4280,3190,5149,7702,3676,3811,5943,6197,5924,2029,4243,4377,5513,3708,4432,4468,2324,5316,1200,3989,6247,8914,7008,10045,4863,8229,6792,4780,8255,3519,6627,10386,9416,14914,3526,9961,11238,8526,10185,5630,9745,8024,8482,9867,9354,7796,6307,9106,8619,4953,5114,9531,5304,11427,10989,14248,7328,6283,15370,12708,7042,7656,8522,6730,7454,15720,2927,6147,8113,12375,15887,6898,9042,4754,8031,7643,10841,10830,2587,10893,6021,12404,12748,7369,16169,15843,18606,20477,2121,3034,4987,4382,5123,4661,2502,7333,6854,5693,2913,3005,8215,17604,3685,4468,6021,10458,8191,7437,15371,13319,11154,13458,8033,3788,9033,20433,10304,3998,4773,10841,1812,3102,4015,4158,5227,3591,6109,6023,2123,3573,4004,4036,9090,8721,9421,6423,6301,7101,10689,7110,9117,7659,5025,5650,5893,3541,5272,7669,2989,8260,5069,8444,15162,6457,4997,6013,2933,10756,10588,12909,4406,9453,12136,7974,8592,3807,7664,6743,5989,5627,5472,5236,6253,3390,5726,4602,12061,5497,7749,6028,6275,13607,8944,7682,7311,6369,5483,14220,1554,20475,3316,8771,5986,3939,3404,5346,6969,4444,5781,5230,4986,5839,2542,4425,6939,4213,4235,3659,6285,5262,8596,3220,5833,4701,6513,12132,7546,7044,7701,13143,6984,8619,2303,19318,16651,12900,11327,14860,12411,10559,15518,13342,3376,16352,12132,7810,50964,12356,20059,20400,25148,11313,18835,7586,3219,6746,6997,5767,5381,5748,6121,5855,5880,3059,7639,6129,10309,2975,7770,12058,4330,11159,9442,5399,10499,9029,7233,9427,5157,4731,10512,9444,15266,10998,7563,5254,4895,8329,14391,10182,9323,16918,7134,12529,10999,13998,7775,10659,6369,7336,7563,10572,7918,30436,5841,25820,6030,14295,16126,11558,3853,9419,7181,15250,13719,5895,7829,5553,9343,15121,12644,6581,7046,5149,5567,11092,13236,7966,22297,10259,21186,10621,33527,23927,11167,21879,18757,3896,6498,7945,4488,4123,3957,5497,3476,6683,5533,5561,9222,6961,11331,5550,3130,7657,4006,3717,5419,7043,2810,3354,17416,14667,3833,11232,8306,9645,5471,11186,10282,6553,4179,11267,3248,16443,22682,17315,16627,11314,17521,13546,8627,8572,13958,12487,8000,5778,9270,20759,6764,9571,4488,4477,9955,1804,27,1371,5378,5169,5669,8036,7432,7469,5785,9540,7745,13615,8070,6977,5121,5879,6553,3611,6727,3961,6142,2423,10890,18700,5600,9695,7622,5906,16331,10592,9807,21522,14887,13999,6230,5945,5368,7036,6801,6310,5331,6140,10503,7201,4174,5621,2664,3816,4261,11976,5699,8631,8168,14388,7988,5351,4856,8093,13264,8538,6847,6906,9961,17881,4211,6825,3176,14282,6802,7895,3889,4345,8303,1923,1867,4820,3106,7698,11997,8916,11434,9557,3673,16830,12089,11823,14325,5687,2717,3512,8325,7557,7149,7281,4086,6501,6325,5399,7857,3455,3681,8786,4870,16197,3874,8733,7370,6087
8417,10635,6624,9471,15228,15447,7525,5590,9136,12288,6555,6765,9888,10684,9792,3506,7277,7525,9057,6280,7640,7649,4788,10928,2350,6957,10226,13826,10445,14240,7672,11714,12208,8837,14752,6090,10285,16835,14636,21633,6009,16809,18755,13372,17249,9834,15239,13123,13597,15875,15405,12724,9701,14385,14034,7570,9323,17167,9602,19142,17669,23346,12758,11745,24655,20914,12154,13197,14327,11625,12415,24983,4959,10676,13454,19784,25855,11667,15558,7793,13090,12316,16819,17221,4278,16669,9174,18791,19876,11068,25067,24027,27250,30613,3878,5801,9093,8319,9523,8892,5141,12947,12387,10800,5569,5755,14286,29107,6700,8031,10749,16369,13738,13294,23589,20841,18371,21231,13093,6091,14410,33363,17066,6164,7794,17575,3386,5757,7638,7357,9426,6633,11269,11098,4222,7116,7878,7650,16302,15556,15156,11472,11526,11992,17586,12536,15119,12952,9218,10302,10292,6697,9713,13857,6051,15475,9091,15500,26150,11881,8814,10842,5528,19178,17963,21295,7786,16255,21521,14205,15638,7037,13681,11993,11222,10345,10275,9771,11548,6449,10546,8707,21016,9498,13485,10875,11132,21970,16471,13502,12843,11412,9413,23848,2841,34618,5845,14950,10579,7648,6612,10690,12896,8294,10615,9426,9225,10631,4740,8163,12744,7942,8352,6600,11332,9446,15044,6031,11205,8729,11801,21197,13106,13288,13954,20449,11929,14451,4023,30286,26017,20778,18388,24244,20327,16724,25326,20948,6009,27129,18069,13369,79063,19247,30305,31406,38382,16615,28317,12770,5298,12080,12289,10409,9808,10967,10771,10810,10169,5252,13715,10129,17357,5785,13288,21116,7593,19552,16046,10005,16597,14115,11671,15668,9279,7870,16996,14916,24611,17712,12202,9548,8577,14869,22162,16781,15758,26074,11332,20131,18019,22891,12736,16336,10011,11825,12056,15969,13584,46246,10073,38760,10151,22098,25616,17870,5879,15911,11385,24456,21385,9346,12031,8942,15161,23778,21627,10676,11784,8396,8945,17432,20297,12996,32727,15713,30927,15771,49113,35380,16685,32509,28252,7080,10779,12577,7814,7146,6829,9971,6349,11907,9191,8272,15746,11402,19837,10195,5689,13867,6103,5904,8775,12223,4799,6488,26458,21482,6810,18749,14147,14735,7878,17582,15609,9543,6366,17551,4945,24635,33193,24970,25891,16843,25800,20216,12936,12557,20823,18854,12217,9289,14321,31076,11395,15572,6869,7754,15280,3260,54,2611,8709,8927,8736,13132,12966,12282,9322,14883,12856,22033,12931,11307,8391,10049,10603,6410,11070,6356,10251,4230,16898,27545,8798,14907,11505,9352,24014,15938,15941,31752,21728,21989,9694,10390,9930,12935,11807,10936,8907,10055,16879,11483,6833,8986,4485,6688,7279,19186,8636,13359,12724,22371,12863,8366,8086,13321,20099,13216,10633,10633,15103,27068,6957,10343,5361,22008,11141,13070,6454,7365,13782,3482,3445,8371,5137,12298,18543,13745,16816,14152,6000,24640,19482,19541,22420,8925,4592,5790,14864,12971,12328,12701,6984,10875,10229,8792,12800,5923,6301,14967,8306,24132,6340,14066,12600,10269
