Census Tract 301.01-Crittenden County-Arkansas,Census Tract 302.01-Crittenden County-Arkansas,Census Tract 301.02-Crittenden County-Arkansas,Census Tract 305.02-Crittenden County-Arkansas,Census Tract 305.01-Crittenden County-Arkansas,Census Tract 303.02-Crittenden County-Arkansas,Census Tract 310-Crittenden County-Arkansas,Census Tract 307.03-Crittenden County-Arkansas,Census Tract 308.03-Crittenden County-Arkansas,Census Tract 307.01-Crittenden County-Arkansas,Census Tract 307.02-Crittenden County-Arkansas,Census Tract 308.04-Crittenden County-Arkansas,Census Tract 308.05-Crittenden County-Arkansas,Census Tract 308.06-Crittenden County-Arkansas,Census Tract 308.07-Crittenden County-Arkansas,Census Tract 312-Crittenden County-Arkansas,Census Tract 311-Crittenden County-Arkansas,Census Tract 302.02-Crittenden County-Arkansas,Census Tract 306-Crittenden County-Arkansas,Census Tract 303.01-Crittenden County-Arkansas,Census Tract 9502-Benton County-Mississippi,Census Tract 9501-Benton County-Mississippi,Census Tract 704.22-DeSoto County-Mississippi,Census Tract 707.21-DeSoto County-Mississippi,Census Tract 702.22-DeSoto County-Mississippi,Census Tract 703.23-DeSoto County-Mississippi,Census Tract 703.24-DeSoto County-Mississippi,Census Tract 704.11-DeSoto County-Mississippi,Census Tract 704.12-DeSoto County-Mississippi,Census Tract 704.21-DeSoto County-Mississippi,Census Tract 703.10-DeSoto County-Mississippi,Census Tract 706.10-DeSoto County-Mississippi,Census Tract 706.20-DeSoto County-Mississippi,Census Tract 705.20-DeSoto County-Mississippi,Census Tract 708.30-DeSoto County-Mississippi,Census Tract 702.10-DeSoto County-Mississippi,Census Tract 707.10-DeSoto County-Mississippi,Census Tract 706.30-DeSoto County-Mississippi,Census Tract 711.10-DeSoto County-Mississippi,Census Tract 712-DeSoto County-Mississippi,Census Tract 711.20-DeSoto County-Mississippi,Census Tract 709-DeSoto County-Mississippi,Census Tract 710-DeSoto County-Mississippi,Census Tract 703.22-DeSoto County-Mississippi,Census Tract 701.01-DeSoto County-Mississippi,Census Tract 701.02-DeSoto County-Mississippi,Census Tract 702.21-DeSoto County-Mississippi,Census Tract 703.25-DeSoto County-Mississippi,Census Tract 705.21-DeSoto County-Mississippi,Census Tract 705.22-DeSoto County-Mississippi,Census Tract 707.22-DeSoto County-Mississippi,Census Tract 708.22-DeSoto County-Mississippi,Census Tract 708.11-DeSoto County-Mississippi,Census Tract 708.12-DeSoto County-Mississippi,Census Tract 708.21-DeSoto County-Mississippi,Census Tract 9501-Marshall County-Mississippi,Census Tract 9503-Marshall County-Mississippi,Census Tract 9505-Marshall County-Mississippi,Census Tract 9502-Marshall County-Mississippi,Census Tract 9504.01-Marshall County-Mississippi,Census Tract 9504.02-Marshall County-Mississippi,Census Tract 9503.01-Tate County-Mississippi,Census Tract 9503.02-Tate County-Mississippi,Census Tract 9502-Tate County-Mississippi,Census Tract 9501-Tate County-Mississippi,Census Tract 9504-Tate County-Mississippi,Census Tract 9502-Tunica County-Mississippi,Census Tract 9501-Tunica County-Mississippi,Census Tract 606-Fayette County-Tennessee,Census Tract 603-Fayette County-Tennessee,Census Tract 604.01-Fayette County-Tennessee,Census Tract 604.02-Fayette County-Tennessee,Census Tract 604.03-Fayette County-Tennessee,Census Tract 604.04-Fayette County-Tennessee,Census Tract 605.01-Fayette County-Tennessee,Census Tract 605.02-Fayette County-Tennessee,Census Tract 607.01-Fayette County-Tennessee,Census Tract 607.02-Fayette County-Tennessee,Census Tract 608-Fayette County-Tennessee,Census Tract 215.20-Shelby County-Tennessee,Census Tract 217.21-Shelby County-Tennessee,Census Tract 217.32-Shelby County-Tennessee,Census Tract 217.51-Shelby County-Tennessee,Census Tract 222.20-Shelby County-Tennessee,Census Tract 100-Shelby County-Tennessee,Census Tract 81.10-Shelby County-Tennessee,Census Tract 81.20-Shelby County-Tennessee,Census Tract 202.10-Shelby County-Tennessee,Census Tract 101.10-Shelby County-Tennessee,Census Tract 106.30-Shelby County-Tennessee,Census Tract 204-Shelby County-Tennessee,Census Tract 205.41-Shelby County-Tennessee,Census Tract 205.42-Shelby County-Tennessee,Census Tract 206.22-Shelby County-Tennessee,Census Tract 211.13-Shelby County-Tennessee,Census Tract 213.42-Shelby County-Tennessee,Census Tract 215.30-Shelby County-Tennessee,Census Tract 216.11-Shelby County-Tennessee,Census Tract 217.31-Shelby County-Tennessee,Census Tract 217.52-Shelby County-Tennessee,Census Tract 24-Shelby County-Tennessee,Census Tract 225-Shelby County-Tennessee,Census Tract 226-Shelby County-Tennessee,Census Tract 102.10-Shelby County-Tennessee,Census Tract 110.20-Shelby County-Tennessee,Census Tract 205.11-Shelby County-Tennessee,Census Tract 207-Shelby County-Tennessee,Census Tract 208.20-Shelby County-Tennessee,Census Tract 211.35-Shelby County-Tennessee,Census Tract 214.10-Shelby County-Tennessee,Census Tract 217.53-Shelby County-Tennessee,Census Tract 223.10-Shelby County-Tennessee,Census Tract 223.22-Shelby County-Tennessee,Census Tract 224.10-Shelby County-Tennessee,Census Tract 7-Shelby County-Tennessee,Census Tract 11-Shelby County-Tennessee,Census Tract 19-Shelby County-Tennessee,Census Tract 32-Shelby County-Tennessee,Census Tract 203-Shelby County-Tennessee,Census Tract 210.10-Shelby County-Tennessee,Census Tract 206.21-Shelby County-Tennessee,Census Tract 214.20-Shelby County-Tennessee,Census Tract 221.12-Shelby County-Tennessee,Census Tract 221.30-Shelby County-Tennessee,Census Tract 223.21-Shelby County-Tennessee,Census Tract 59-Shelby County-Tennessee,Census Tract 25-Shelby County-Tennessee,Census Tract 30-Shelby County-Tennessee,Census Tract 33-Shelby County-Tennessee,Census Tract 211.37-Shelby County-Tennessee,Census Tract 4-Shelby County-Tennessee,Census Tract 26-Shelby County-Tennessee,Census Tract 213.53-Shelby County-Tennessee,Census Tract 55-Shelby County-Tennessee,Census Tract 75-Shelby County-Tennessee,Census Tract 106.20-Shelby County-Tennessee,Census Tract 62-Shelby County-Tennessee,Census Tract 78.21-Shelby County-Tennessee,Census Tract 86-Shelby County-Tennessee,Census Tract 87-Shelby County-Tennessee,Census Tract 107.20-Shelby County-Tennessee,Census Tract 206.10-Shelby County-Tennessee,Census Tract 206.42-Shelby County-Tennessee,Census Tract 206.52-Shelby County-Tennessee,Census Tract 208.10-Shelby County-Tennessee,Census Tract 210.20-Shelby County-Tennessee,Census Tract 211.11-Shelby County-Tennessee,Census Tract 211.40-Shelby County-Tennessee,Census Tract 211.41-Shelby County-Tennessee,Census Tract 215.10-Shelby County-Tennessee,Census Tract 211.22-Shelby County-Tennessee,Census Tract 217.44-Shelby County-Tennessee,Census Tract 213.20-Shelby County-Tennessee,Census Tract 12-Shelby County-Tennessee,Census Tract 20-Shelby County-Tennessee,Census Tract 27-Shelby County-Tennessee,Census Tract 34-Shelby County-Tennessee,Census Tract 35-Shelby County-Tennessee,Census Tract 36-Shelby County-Tennessee,Census Tract 107.10-Shelby County-Tennessee,Census Tract 110.10-Shelby County-Tennessee,Census Tract 202.21-Shelby County-Tennessee,Census Tract 206.51-Shelby County-Tennessee,Census Tract 211.21-Shelby County-Tennessee,Census Tract 211.36-Shelby County-Tennessee,Census Tract 222.10-Shelby County-Tennessee,Census Tract 215.40-Shelby County-Tennessee,Census Tract 216.20-Shelby County-Tennessee,Census Tract 211.42-Shelby County-Tennessee,Census Tract 28-Shelby County-Tennessee,Census Tract 43-Shelby County-Tennessee,Census Tract 58-Shelby County-Tennessee,Census Tract 68-Shelby County-Tennessee,Census Tract 74-Shelby County-Tennessee,Census Tract 79-Shelby County-Tennessee,Census Tract 92-Shelby County-Tennessee,Census Tract 95-Shelby County-Tennessee,Census Tract 205.12-Shelby County-Tennessee,Census Tract 96-Shelby County-Tennessee,Census Tract 108.20-Shelby County-Tennessee,Census Tract 209-Shelby County-Tennessee,Census Tract 217.10-Shelby County-Tennessee,Census Tract 217.45-Shelby County-Tennessee,Census Tract 2-Shelby County-Tennessee,Census Tract 3-Shelby County-Tennessee,Census Tract 37-Shelby County-Tennessee,Census Tract 9-Shelby County-Tennessee,Census Tract 16-Shelby County-Tennessee,Census Tract 29-Shelby County-Tennessee,Census Tract 38-Shelby County-Tennessee,Census Tract 45-Shelby County-Tennessee,Census Tract 50-Shelby County-Tennessee,Census Tract 69-Shelby County-Tennessee,Census Tract 82-Shelby County-Tennessee,Census Tract 85-Shelby County-Tennessee,Census Tract 88-Shelby County-Tennessee,Census Tract 94-Shelby County-Tennessee,Census Tract 99.01-Shelby County-Tennessee,Census Tract 99.02-Shelby County-Tennessee,Census Tract 113-Shelby County-Tennessee,Census Tract 111-Shelby County-Tennessee,Census Tract 112-Shelby County-Tennessee,Census Tract 117-Shelby County-Tennessee,Census Tract 114-Shelby County-Tennessee,Census Tract 115-Shelby County-Tennessee,Census Tract 116-Shelby County-Tennessee,Census Tract 118-Shelby County-Tennessee,Census Tract 201.01-Shelby County-Tennessee,Census Tract 213.11-Shelby County-Tennessee,Census Tract 213.12-Shelby County-Tennessee,Census Tract 213.33-Shelby County-Tennessee,Census Tract 213.34-Shelby County-Tennessee,Census Tract 217.25-Shelby County-Tennessee,Census Tract 217.26-Shelby County-Tennessee,Census Tract 217.46-Shelby County-Tennessee,Census Tract 217.47-Shelby County-Tennessee,Census Tract 220.23-Shelby County-Tennessee,Census Tract 220.24-Shelby County-Tennessee,Census Tract 221.21-Shelby County-Tennessee,Census Tract 221.22-Shelby County-Tennessee,Census Tract 106.10-Shelby County-Tennessee,Census Tract 217.24-Shelby County-Tennessee,Census Tract 93-Shelby County-Tennessee,Census Tract 202.22-Shelby County-Tennessee,Census Tract 211.38-Shelby County-Tennessee,Census Tract 213.41-Shelby County-Tennessee,Census Tract 213.51-Shelby County-Tennessee,Census Tract 213.52-Shelby County-Tennessee,Census Tract 205.24-Shelby County-Tennessee,Census Tract 201.02-Shelby County-Tennessee,Census Tract 205.32-Shelby County-Tennessee,Census Tract 205.23-Shelby County-Tennessee,Census Tract 205.31-Shelby County-Tennessee,Census Tract 206.33-Shelby County-Tennessee,Census Tract 206.35-Shelby County-Tennessee,Census Tract 206.43-Shelby County-Tennessee,Census Tract 206.44-Shelby County-Tennessee,Census Tract 206.34-Shelby County-Tennessee,Census Tract 208.31-Shelby County-Tennessee,Census Tract 208.32-Shelby County-Tennessee,Census Tract 211.24-Shelby County-Tennessee,Census Tract 211.25-Shelby County-Tennessee,Census Tract 211.26-Shelby County-Tennessee,Census Tract 211.39-Shelby County-Tennessee,Census Tract 227-Shelby County-Tennessee,Census Tract 98-Shelby County-Tennessee,Census Tract 220.22-Shelby County-Tennessee,Census Tract 8-Shelby County-Tennessee,Census Tract 13-Shelby County-Tennessee,Census Tract 14-Shelby County-Tennessee,Census Tract 15-Shelby County-Tennessee,Census Tract 17-Shelby County-Tennessee,Census Tract 21-Shelby County-Tennessee,Census Tract 31-Shelby County-Tennessee,Census Tract 39-Shelby County-Tennessee,Census Tract 42-Shelby County-Tennessee,Census Tract 46-Shelby County-Tennessee,Census Tract 53-Shelby County-Tennessee,Census Tract 63-Shelby County-Tennessee,Census Tract 65-Shelby County-Tennessee,Census Tract 71-Shelby County-Tennessee,Census Tract 1-Shelby County-Tennessee,Census Tract 97-Shelby County-Tennessee,Census Tract 78.22-Shelby County-Tennessee,Census Tract 80-Shelby County-Tennessee,Census Tract 217.54-Shelby County-Tennessee,Census Tract 223.30-Shelby County-Tennessee,Census Tract 56-Shelby County-Tennessee,Census Tract 57-Shelby County-Tennessee,Census Tract 78.10-Shelby County-Tennessee,Census Tract 6-Shelby County-Tennessee,Census Tract 60-Shelby County-Tennessee,Census Tract 64-Shelby County-Tennessee,Census Tract 66-Shelby County-Tennessee,Census Tract 67-Shelby County-Tennessee,Census Tract 72-Shelby County-Tennessee,Census Tract 91-Shelby County-Tennessee,Census Tract 89-Shelby County-Tennessee,Census Tract 103-Shelby County-Tennessee,Census Tract 105-Shelby County-Tennessee,Census Tract 108.10-Shelby County-Tennessee,Census Tract 70-Shelby County-Tennessee,Census Tract 73-Shelby County-Tennessee,Census Tract 101.20-Shelby County-Tennessee,Census Tract 102.20-Shelby County-Tennessee,Census Tract 211.12-Shelby County-Tennessee,Census Tract 205.21-Shelby County-Tennessee,Census Tract 206.32-Shelby County-Tennessee,Census Tract 213.31-Shelby County-Tennessee,Census Tract 214.30-Shelby County-Tennessee,Census Tract 216.12-Shelby County-Tennessee,Census Tract 216.13-Shelby County-Tennessee,Census Tract 217.41-Shelby County-Tennessee,Census Tract 219-Shelby County-Tennessee,Census Tract 221.11-Shelby County-Tennessee,Census Tract 409-Tipton County-Tennessee,Census Tract 408-Tipton County-Tennessee,Census Tract 403.02-Tipton County-Tennessee,Census Tract 404-Tipton County-Tennessee,Census Tract 405-Tipton County-Tennessee,Census Tract 406.01-Tipton County-Tennessee,Census Tract 402-Tipton County-Tennessee,Census Tract 406.02-Tipton County-Tennessee,Census Tract 407-Tipton County-Tennessee,Census Tract 401-Tipton County-Tennessee,Census Tract 410-Tipton County-Tennessee,Census Tract 403.03-Tipton County-Tennessee,Census Tract 403.04-Tipton County-Tennessee
1734,5573,2627,410,327,2321,1226,1411,1605,781,984,3484,2269,4122,971,1018,1765,3241,3981,2530,2123,4530,2218,5311,3766,4327,4603,1273,3623,1985,4184,2606,8241,11866,8903,6348,7390,15377,7426,2570,6097,3921,11122,3381,2243,3721,3544,2684,2917,4597,5891,4480,6876,5701,4570,4803,6301,6316,5919,2511,3420,3956,5086,6198,4053,4608,4135,4758,3108,2668,3159,3607,3868,5656,3776,3208,1958,4137,1484,24078,4328,5834,8535,3125,6832,1612,4289,5169,5158,4126,989,5608,5090,4327,4054,15717,9509,8103,2641,6211,2026,4524,3482,5635,1168,2578,1914,10194,9093,4819,2500,6212,3678,5664,4221,2450,684,4215,4456,23437,8165,4724,4966,5021,3875,1527,2835,3537,4482,9978,969,4318,18498,1558,672,3137,1196,3765,9948,4198,3974,3847,12415,4828,2899,9192,3814,6430,8318,10792,7042,5928,9252,3609,1734,1720,2428,4544,1276,4662,2939,2360,5773,5690,8381,3830,21134,3252,4428,3311,5214,546,1169,2930,4545,11769,8526,5650,9407,4286,12068,2846,8688,737,230,1103,2031,3874,8216,253,980,810,3139,3482,7984,6046,4622,2204,1202,1255,1108,997,701,1387,1046,2297,4872,3172,8955,2569,6009,4756,5474,3452,4273,3567,1237,3205,5043,3511,4608,2043,4968,2592,5278,9303,7390,9808,3908,2528,5774,2118,5154,3206,2176,10167,10934,3322,3760,14991,8928,5842,5696,6029,5121,2504,3857,1675,2740,997,1614,4710,1037,4937,990,5518,861,3059,3356,2062,4530,11366,2782,1811,4013,4046,3942,3685,2926,1540,1052,1518,1725,2868,3086,4873,2462,2466,1142,1368,6000,1782,4625,5084,7007,6363,3265,6052,4223,6439,5889,6425,8422,4292,4307,1021,3732,10285,1962,5602,3775,1334,2772,4601,3967,1967,5007,5679
4866,13371,6653,1376,1463,5974,3526,4305,4053,2594,2562,8581,6090,8881,3597,3016,5630,7841,10432,7011,6181,12023,6040,11568,9307,11965,10816,3845,9433,5550,10291,6957,18231,26720,17574,15102,16440,32016,16536,6566,15680,10575,24577,8913,6331,9530,8801,6851,7894,10910,12890,11245,15265,13221,11177,13237,16464,15384,15903,6647,10512,10674,12585,15091,11274,12265,10382,12279,8404,6618,7403,8838,9516,13332,10030,8652,5226,8575,5259,41430,10519,14065,17924,8376,16597,5250,11220,12989,13816,9742,2758,13060,12128,10326,9416,29873,16297,16576,6980,12869,5497,11530,8985,12961,3448,5798,5145,20661,18297,8855,6181,14707,9038,14169,10277,7060,2603,9835,11594,45053,19156,8842,13411,12891,8979,5137,6674,7607,7936,21030,3135,8229,29820,4899,3045,8332,3829,10941,17614,10906,9396,9788,25271,11568,6861,17486,10116,13283,17373,22021,15427,13573,17209,9815,4491,4950,6072,8848,3810,11566,8184,5856,14868,12714,15381,9847,36064,7672,9641,7726,9139,1837,4518,7683,11712,21776,16415,12851,16221,10194,24610,7295,19085,2215,1707,3168,5554,8345,14868,1738,2701,2259,6872,10346,13749,15057,9338,6558,4139,3421,3774,3246,2948,9318,5077,6510,12791,8375,15038,5778,12841,10760,11887,8298,10670,9258,3597,7894,11326,9454,12847,5317,11085,6583,10826,15893,13708,17485,10568,6265,14789,6293,12400,7341,5585,21141,23218,7565,8579,27488,18941,12005,12580,11415,15549,6970,10312,5313,6892,3407,4291,10348,3197,9798,3572,10317,2859,7784,7308,5858,8237,18466,6543,4467,10354,10452,10922,9622,6958,5348,4026,4453,4397,6247,8279,8786,7115,9167,3294,4216,13982,6475,10963,12428,18534,15258,7781,13596,8492,12233,11858,12830,19629,11344,11410,3453,9141,22423,6164,14062,10954,4201,7276,11415,10657,5743,13469,14561
2151,5802,2867,547,614,2425,1515,2069,1746,1057,1135,3716,2743,3658,1701,1344,2547,3313,4544,3173,2811,5420,2762,4851,4081,5736,4608,1703,4131,2368,4450,3250,7866,11632,7017,6612,7066,13438,7050,2921,7387,5119,10578,3978,2818,4256,3864,3004,3636,4626,5810,5188,6406,5687,5070,6128,7735,6825,7148,2837,4924,4893,5816,6728,5297,5667,4587,5400,3761,2781,3153,3884,4161,5980,4545,3916,2146,3322,2514,13787,4407,6191,7358,3654,7241,2296,4909,5754,6475,4147,1221,5722,5184,4437,3956,10798,5464,6613,3225,4974,2253,5189,3993,5571,1436,2238,2238,8504,7058,2960,2560,6132,3872,6131,4305,3155,1143,3875,5197,17488,8230,2976,6190,5818,3599,2241,2620,2894,2418,8320,1352,2741,9572,2106,1445,3752,1616,4926,6081,4792,3876,4225,10240,5062,2883,6557,4598,5230,7021,8649,6484,5884,6157,4370,1829,2131,2326,3039,1538,5167,3689,2473,6784,5228,5523,4210,12464,3186,3780,3105,2799,756,2019,3163,5154,7782,5936,5375,5492,4262,10244,3119,8078,867,766,1220,2325,3234,4952,753,1109,948,2665,4869,4399,6889,3421,2966,1792,1334,1623,1363,1295,5135,2485,2785,5911,3823,4790,2098,4919,4388,4605,3409,4701,4178,1463,3364,4724,4264,6032,2191,4365,2965,4097,5215,4590,6081,4823,2763,6527,2941,5609,2937,2379,8655,9533,3117,3507,10122,7770,4420,5031,4190,7386,3248,4640,2355,2870,1567,1708,3934,1298,3465,1534,3323,1185,3308,2713,2441,2686,5503,2765,1754,4447,4576,4928,4087,2795,2414,1814,1854,1808,2217,3580,2757,3352,4532,1410,1917,5931,3133,4500,5563,8526,6727,3324,5840,3126,4329,4605,4906,8784,5118,5009,1609,4026,9829,2988,6553,5264,1900,3230,4979,5050,2653,6513,6850
