Census Tract 104.01-Barry County-Michigan,Census Tract 104.02-Barry County-Michigan,Census Tract 114-Barry County-Michigan,Census Tract 101-Barry County-Michigan,Census Tract 108-Barry County-Michigan,Census Tract 105-Barry County-Michigan,Census Tract 107-Barry County-Michigan,Census Tract 102-Barry County-Michigan,Census Tract 103-Barry County-Michigan,Census Tract 106-Barry County-Michigan,Census Tract 113-Barry County-Michigan,Census Tract 303-Ionia County-Michigan,Census Tract 304-Ionia County-Michigan,Census Tract 314-Ionia County-Michigan,Census Tract 316-Ionia County-Michigan,Census Tract 301-Ionia County-Michigan,Census Tract 317-Ionia County-Michigan,Census Tract 319-Ionia County-Michigan,Census Tract 321-Ionia County-Michigan,Census Tract 312-Ionia County-Michigan,Census Tract 315-Ionia County-Michigan,Census Tract 313-Ionia County-Michigan,Census Tract 302-Ionia County-Michigan,Census Tract 146.01-Kent County-Michigan,Census Tract 22-Kent County-Michigan,Census Tract 109.03-Kent County-Michigan,Census Tract 115-Kent County-Michigan,Census Tract 29-Kent County-Michigan,Census Tract 45-Kent County-Michigan,Census Tract 31-Kent County-Michigan,Census Tract 38-Kent County-Michigan,Census Tract 42-Kent County-Michigan,Census Tract 110.01-Kent County-Michigan,Census Tract 111.02-Kent County-Michigan,Census Tract 117.01-Kent County-Michigan,Census Tract 120.02-Kent County-Michigan,Census Tract 122.03-Kent County-Michigan,Census Tract 127.01-Kent County-Michigan,Census Tract 137-Kent County-Michigan,Census Tract 140-Kent County-Michigan,Census Tract 147.03-Kent County-Michigan,Census Tract 148.06-Kent County-Michigan,Census Tract 16-Kent County-Michigan,Census Tract 18-Kent County-Michigan,Census Tract 4-Kent County-Michigan,Census Tract 8-Kent County-Michigan,Census Tract 44-Kent County-Michigan,Census Tract 119.02-Kent County-Michigan,Census Tract 131-Kent County-Michigan,Census Tract 123-Kent County-Michigan,Census Tract 127.03-Kent County-Michigan,Census Tract 128-Kent County-Michigan,Census Tract 132-Kent County-Michigan,Census Tract 141-Kent County-Michigan,Census Tract 142-Kent County-Michigan,Census Tract 1-Kent County-Michigan,Census Tract 5-Kent County-Michigan,Census Tract 17-Kent County-Michigan,Census Tract 23-Kent County-Michigan,Census Tract 24-Kent County-Michigan,Census Tract 28-Kent County-Michigan,Census Tract 10-Kent County-Michigan,Census Tract 15-Kent County-Michigan,Census Tract 33-Kent County-Michigan,Census Tract 40-Kent County-Michigan,Census Tract 101.01-Kent County-Michigan,Census Tract 104.01-Kent County-Michigan,Census Tract 104.02-Kent County-Michigan,Census Tract 113.01-Kent County-Michigan,Census Tract 122.01-Kent County-Michigan,Census Tract 122.02-Kent County-Michigan,Census Tract 126.08-Kent County-Michigan,Census Tract 114.05-Kent County-Michigan,Census Tract 114.06-Kent County-Michigan,Census Tract 126.07-Kent County-Michigan,Census Tract 124-Kent County-Michigan,Census Tract 127.02-Kent County-Michigan,Census Tract 134-Kent County-Michigan,Census Tract 139-Kent County-Michigan,Census Tract 143-Kent County-Michigan,Census Tract 14-Kent County-Michigan,Census Tract 20-Kent County-Michigan,Census Tract 26-Kent County-Michigan,Census Tract 114.01-Kent County-Michigan,Census Tract 116-Kent County-Michigan,Census Tract 25-Kent County-Michigan,Census Tract 11.02-Kent County-Michigan,Census Tract 12-Kent County-Michigan,Census Tract 21-Kent County-Michigan,Census Tract 27-Kent County-Michigan,Census Tract 34-Kent County-Michigan,Census Tract 41-Kent County-Michigan,Census Tract 102-Kent County-Michigan,Census Tract 103.01-Kent County-Michigan,Census Tract 107-Kent County-Michigan,Census Tract 111.01-Kent County-Michigan,Census Tract 118.01-Kent County-Michigan,Census Tract 120.04-Kent County-Michigan,Census Tract 126.05-Kent County-Michigan,Census Tract 126.06-Kent County-Michigan,Census Tract 129.02-Kent County-Michigan,Census Tract 138.01-Kent County-Michigan,Census Tract 146.02-Kent County-Michigan,Census Tract 148.07-Kent County-Michigan,Census Tract 7-Kent County-Michigan,Census Tract 9-Kent County-Michigan,Census Tract 37-Kent County-Michigan,Census Tract 101.02-Kent County-Michigan,Census Tract 106-Kent County-Michigan,Census Tract 108.01-Kent County-Michigan,Census Tract 109.04-Kent County-Michigan,Census Tract 112-Kent County-Michigan,Census Tract 113.02-Kent County-Michigan,Census Tract 114.03-Kent County-Michigan,Census Tract 117.02-Kent County-Michigan,Census Tract 118.03-Kent County-Michigan,Census Tract 2-Kent County-Michigan,Census Tract 6-Kent County-Michigan,Census Tract 11.01-Kent County-Michigan,Census Tract 19-Kent County-Michigan,Census Tract 35-Kent County-Michigan,Census Tract 126.04-Kent County-Michigan,Census Tract 129.01-Kent County-Michigan,Census Tract 133-Kent County-Michigan,Census Tract 136-Kent County-Michigan,Census Tract 145.01-Kent County-Michigan,Census Tract 147.01-Kent County-Michigan,Census Tract 147.04-Kent County-Michigan,Census Tract 148.03-Kent County-Michigan,Census Tract 148.04-Kent County-Michigan,Census Tract 119.01-Kent County-Michigan,Census Tract 120.03-Kent County-Michigan,Census Tract 130-Kent County-Michigan,Census Tract 135-Kent County-Michigan,Census Tract 3-Kent County-Michigan,Census Tract 13-Kent County-Michigan,Census Tract 43-Kent County-Michigan,Census Tract 30-Kent County-Michigan,Census Tract 32-Kent County-Michigan,Census Tract 103.02-Kent County-Michigan,Census Tract 109.02-Kent County-Michigan,Census Tract 110.02-Kent County-Michigan,Census Tract 118.04-Kent County-Michigan,Census Tract 36-Kent County-Michigan,Census Tract 39-Kent County-Michigan,Census Tract 46-Kent County-Michigan,Census Tract 108.02-Kent County-Michigan,Census Tract 125-Kent County-Michigan,Census Tract 138.02-Kent County-Michigan,Census Tract 145.02-Kent County-Michigan,Census Tract 148.05-Kent County-Michigan,Census Tract 9701-Montcalm County-Michigan,Census Tract 9702-Montcalm County-Michigan,Census Tract 9703-Montcalm County-Michigan,Census Tract 9704-Montcalm County-Michigan,Census Tract 9705-Montcalm County-Michigan,Census Tract 9706-Montcalm County-Michigan,Census Tract 9707-Montcalm County-Michigan,Census Tract 9708-Montcalm County-Michigan,Census Tract 9709-Montcalm County-Michigan,Census Tract 9710-Montcalm County-Michigan,Census Tract 9711-Montcalm County-Michigan,Census Tract 9712-Montcalm County-Michigan,Census Tract 9713-Montcalm County-Michigan,Census Tract 219.02-Ottawa County-Michigan,Census Tract 219.01-Ottawa County-Michigan,Census Tract 220.01-Ottawa County-Michigan,Census Tract 220.02-Ottawa County-Michigan,Census Tract 221.03-Ottawa County-Michigan,Census Tract 221.05-Ottawa County-Michigan,Census Tract 221.06-Ottawa County-Michigan,Census Tract 221.07-Ottawa County-Michigan,Census Tract 221.08-Ottawa County-Michigan,Census Tract 222.03-Ottawa County-Michigan,Census Tract 222.06-Ottawa County-Michigan,Census Tract 230.01-Ottawa County-Michigan,Census Tract 230.02-Ottawa County-Michigan,Census Tract 235-Ottawa County-Michigan,Census Tract 236-Ottawa County-Michigan,Census Tract 244-Ottawa County-Michigan,Census Tract 246-Ottawa County-Michigan,Census Tract 249-Ottawa County-Michigan,Census Tract 243-Ottawa County-Michigan,Census Tract 245-Ottawa County-Michigan,Census Tract 251-Ottawa County-Michigan,Census Tract 252-Ottawa County-Michigan,Census Tract 255-Ottawa County-Michigan,Census Tract 257-Ottawa County-Michigan,Census Tract 258-Ottawa County-Michigan,Census Tract 205.01-Ottawa County-Michigan,Census Tract 214-Ottawa County-Michigan,Census Tract 209-Ottawa County-Michigan,Census Tract 217-Ottawa County-Michigan,Census Tract 226-Ottawa County-Michigan,Census Tract 201-Ottawa County-Michigan,Census Tract 231-Ottawa County-Michigan,Census Tract 202-Ottawa County-Michigan,Census Tract 206-Ottawa County-Michigan,Census Tract 215-Ottawa County-Michigan,Census Tract 204-Ottawa County-Michigan,Census Tract 210-Ottawa County-Michigan,Census Tract 211-Ottawa County-Michigan,Census Tract 216.04-Ottawa County-Michigan,Census Tract 216.03-Ottawa County-Michigan,Census Tract 229-Ottawa County-Michigan,Census Tract 232-Ottawa County-Michigan,Census Tract 205.03-Ottawa County-Michigan,Census Tract 205.04-Ottawa County-Michigan,Census Tract 212.01-Ottawa County-Michigan,Census Tract 212.02-Ottawa County-Michigan,Census Tract 213.01-Ottawa County-Michigan,Census Tract 213.03-Ottawa County-Michigan,Census Tract 218.01-Ottawa County-Michigan,Census Tract 213.04-Ottawa County-Michigan,Census Tract 216.05-Ottawa County-Michigan,Census Tract 216.06-Ottawa County-Michigan,Census Tract 218.02-Ottawa County-Michigan
2319,3524,4928,3483,2029,2699,2872,4229,7694,4470,5257,1252,3965,4081,3282,3897,3074,3981,831,3289,4642,6784,1511,7724,4847,9461,5369,1384,6679,2552,2733,4197,5019,5864,4301,5844,6768,4395,4759,4383,3157,7293,4789,4731,3155,1638,5788,11295,4735,5619,4257,3330,6016,891,1928,1817,4394,3314,5009,3763,591,4026,3022,4048,1792,4774,3999,2563,4290,9452,10976,2760,2300,3952,3301,6931,4727,3651,4789,2365,2708,1987,1927,1696,8121,5397,3337,2897,3153,2732,5429,5999,2866,4093,6343,4543,10454,4042,3816,4253,2517,539,11718,10200,2166,2221,2409,1612,13763,10781,9545,3050,5949,2316,3618,6851,860,4170,4585,4423,3646,10445,2468,3483,1658,13535,3081,2481,3542,7333,10171,7666,2126,2617,4972,1825,4030,1839,2811,5530,3707,4836,5664,1007,1645,4872,5236,8407,3420,6974,8964,2340,1387,1634,1658,5188,2895,2984,2242,1392,4020,2835,3377,2227,7761,4404,3593,3786,1684,5843,4654,1124,7090,6887,4103,7982,8187,6753,2891,10911,8498,5535,5501,2100,4763,4723,3430,3754,4881,2654,7762,3845,6152,1993,4271,11718,3298,2609,7691,4045,4025,5017,7638,3455,5162,2265,4103,2185,5758,5774,2986,2835,4005,6556,5066,2726,4792
7259,9550,13744,12384,6821,7540,10186,11962,18630,14097,16367,5192,13324,10623,11005,13522,9382,13211,3970,10575,12534,17699,5645,18822,10902,18469,15271,3386,17942,7922,9562,9967,10730,12891,11672,14548,13809,13229,14511,14076,10242,14829,13072,12946,7162,5459,16073,20626,12496,9713,11198,9283,15393,3717,6855,5352,9675,9651,10262,7703,3000,10343,7926,9421,7105,12913,11430,8724,10602,17605,19190,7791,6450,11838,10984,11901,10436,11451,13232,6893,5745,5123,7058,5238,18059,11285,9122,7309,7194,7434,11891,13346,8979,11696,13922,10775,19908,10787,7935,11774,9312,2864,26186,21427,6484,6799,8498,5694,30305,21728,19233,8952,14414,6383,9792,13056,4421,10095,12768,11653,10791,19719,9615,10311,5113,28248,9180,6892,8054,17790,18793,17787,6689,9923,11756,6266,9129,4525,10189,14071,9167,10630,12540,4495,6445,12400,13898,14464,12982,17762,18401,8813,6381,6609,6412,15749,10293,11082,8898,6074,13783,10093,11477,9163,18568,10638,11614,9369,3818,13949,9563,3101,15006,20298,10596,16213,17984,12970,6137,24161,16259,16193,13000,16636,14966,12741,9001,11093,11990,7193,18755,9827,12803,4934,11845,26501,9349,7243,19505,10024,11312,11529,17480,9539,13560,5891,9101,6036,13043,15867,7720,6856,10178,13611,10658,10194,10929
3401,4294,6350,6233,3286,3480,5082,5518,8160,6736,7999,2812,6579,4703,5395,6760,4596,6502,2030,5119,5687,8035,2905,8304,4681,7161,7366,1377,8371,4003,5249,4334,4307,5253,5340,6279,5441,6639,7172,7042,5217,5793,6175,6205,3071,2717,7606,7614,5690,3433,5202,4293,6915,1930,3614,2523,4073,4604,4157,3046,1631,4724,3608,4039,4048,5794,5295,4321,4732,6729,6858,3686,3011,5745,5576,4094,4298,5647,6127,3312,2302,2250,3871,2338,7590,4702,4369,3263,3183,3479,5052,5577,4426,5452,5790,4668,7640,4948,3149,5700,4920,1476,11009,8624,3067,3313,4505,2874,12560,8554,7593,4236,6426,2852,4519,4893,2206,4357,5962,5323,5306,7396,5054,5197,2464,11449,4505,3065,3312,7951,6944,7555,3336,5175,5233,3149,3946,1908,5392,6217,3943,4341,5315,2554,3540,5693,6277,4943,6953,8142,7360,4520,3467,3373,3234,7617,5205,5590,4622,3198,6704,5092,5910,4880,8119,4531,5689,4081,1506,6083,3761,1371,6030,9848,4680,6429,7425,4835,2447,10264,6056,7695,5528,10837,7405,5784,4012,5419,5358,3333,8232,4413,4989,2069,5393,11433,4396,3319,8810,4477,5356,4894,7341,4397,6205,2521,3742,2814,5503,7366,3335,2830,4611,5483,4136,5320,4640
