Census Tract 801.01-Dearborn County-Indiana,Census Tract 801.03-Dearborn County-Indiana,Census Tract 801.04-Dearborn County-Indiana,Census Tract 802.01-Dearborn County-Indiana,Census Tract 802.03-Dearborn County-Indiana,Census Tract 802.04-Dearborn County-Indiana,Census Tract 803.01-Dearborn County-Indiana,Census Tract 803.02-Dearborn County-Indiana,Census Tract 804-Dearborn County-Indiana,Census Tract 805-Dearborn County-Indiana,Census Tract 806.01-Dearborn County-Indiana,Census Tract 806.02-Dearborn County-Indiana,Census Tract 807-Dearborn County-Indiana,Census Tract 9601-Franklin County-Indiana,Census Tract 9696-Franklin County-Indiana,Census Tract 9697-Franklin County-Indiana,Census Tract 9698-Franklin County-Indiana,Census Tract 9699-Franklin County-Indiana,Census Tract 9657-Ohio County-Indiana,Census Tract 9658-Ohio County-Indiana,Census Tract 701.01-Boone County-Kentucky,Census Tract 701.02-Boone County-Kentucky,Census Tract 702.01-Boone County-Kentucky,Census Tract 702.02-Boone County-Kentucky,Census Tract 703.01-Boone County-Kentucky,Census Tract 703.05-Boone County-Kentucky,Census Tract 703.09-Boone County-Kentucky,Census Tract 703.11-Boone County-Kentucky,Census Tract 703.12-Boone County-Kentucky,Census Tract 703.13-Boone County-Kentucky,Census Tract 703.14-Boone County-Kentucky,Census Tract 703.15-Boone County-Kentucky,Census Tract 703.16-Boone County-Kentucky,Census Tract 703.17-Boone County-Kentucky,Census Tract 703.18-Boone County-Kentucky,Census Tract 704.03-Boone County-Kentucky,Census Tract 704.04-Boone County-Kentucky,Census Tract 704.05-Boone County-Kentucky,Census Tract 704.06-Boone County-Kentucky,Census Tract 704.07-Boone County-Kentucky,Census Tract 705.02-Boone County-Kentucky,Census Tract 705.03-Boone County-Kentucky,Census Tract 705.05-Boone County-Kentucky,Census Tract 705.06-Boone County-Kentucky,Census Tract 706.01-Boone County-Kentucky,Census Tract 706.04-Boone County-Kentucky,Census Tract 706.05-Boone County-Kentucky,Census Tract 706.06-Boone County-Kentucky,Census Tract 706.07-Boone County-Kentucky,Census Tract 9801-Boone County-Kentucky,Census Tract 9501-Bracken County-Kentucky,Census Tract 9502-Bracken County-Kentucky,Census Tract 9503-Bracken County-Kentucky,Census Tract 501-Campbell County-Kentucky,Census Tract 504-Campbell County-Kentucky,Census Tract 505-Campbell County-Kentucky,Census Tract 506-Campbell County-Kentucky,Census Tract 511.01-Campbell County-Kentucky,Census Tract 511.02-Campbell County-Kentucky,Census Tract 512-Campbell County-Kentucky,Census Tract 513-Campbell County-Kentucky,Census Tract 519.01-Campbell County-Kentucky,Census Tract 519.03-Campbell County-Kentucky,Census Tract 519.04-Campbell County-Kentucky,Census Tract 520.01-Campbell County-Kentucky,Census Tract 520.02-Campbell County-Kentucky,Census Tract 521-Campbell County-Kentucky,Census Tract 522-Campbell County-Kentucky,Census Tract 523.01-Campbell County-Kentucky,Census Tract 523.02-Campbell County-Kentucky,Census Tract 524-Campbell County-Kentucky,Census Tract 525-Campbell County-Kentucky,Census Tract 528-Campbell County-Kentucky,Census Tract 529-Campbell County-Kentucky,Census Tract 531-Campbell County-Kentucky,Census Tract 532-Campbell County-Kentucky,Census Tract 533.01-Campbell County-Kentucky,Census Tract 533.02-Campbell County-Kentucky,Census Tract 9601.02-Gallatin County-Kentucky,Census Tract 9601.03-Gallatin County-Kentucky,Census Tract 9601.04-Gallatin County-Kentucky,Census Tract 9201.01-Grant County-Kentucky,Census Tract 9201.02-Grant County-Kentucky,Census Tract 9202.01-Grant County-Kentucky,Census Tract 9202.02-Grant County-Kentucky,Census Tract 9203.01-Grant County-Kentucky,Census Tract 9203.02-Grant County-Kentucky,Census Tract 9204-Grant County-Kentucky,Census Tract 603-Kenton County-Kentucky,Census Tract 607-Kenton County-Kentucky,Census Tract 609-Kenton County-Kentucky,Census Tract 610-Kenton County-Kentucky,Census Tract 611-Kenton County-Kentucky,Census Tract 612-Kenton County-Kentucky,Census Tract 613-Kenton County-Kentucky,Census Tract 614-Kenton County-Kentucky,Census Tract 616-Kenton County-Kentucky,Census Tract 636.04-Kenton County-Kentucky,Census Tract 636.06-Kenton County-Kentucky,Census Tract 636.07-Kenton County-Kentucky,Census Tract 636.08-Kenton County-Kentucky,Census Tract 636.09-Kenton County-Kentucky,Census Tract 636.10-Kenton County-Kentucky,Census Tract 637.01-Kenton County-Kentucky,Census Tract 637.02-Kenton County-Kentucky,Census Tract 638-Kenton County-Kentucky,Census Tract 640.01-Kenton County-Kentucky,Census Tract 640.02-Kenton County-Kentucky,Census Tract 643-Kenton County-Kentucky,Census Tract 644-Kenton County-Kentucky,Census Tract 645-Kenton County-Kentucky,Census Tract 646-Kenton County-Kentucky,Census Tract 647-Kenton County-Kentucky,Census Tract 648-Kenton County-Kentucky,Census Tract 649-Kenton County-Kentucky,Census Tract 650-Kenton County-Kentucky,Census Tract 651-Kenton County-Kentucky,Census Tract 652-Kenton County-Kentucky,Census Tract 653-Kenton County-Kentucky,Census Tract 654-Kenton County-Kentucky,Census Tract 655.01-Kenton County-Kentucky,Census Tract 655.02-Kenton County-Kentucky,Census Tract 656-Kenton County-Kentucky,Census Tract 657-Kenton County-Kentucky,Census Tract 658-Kenton County-Kentucky,Census Tract 659-Kenton County-Kentucky,Census Tract 668.01-Kenton County-Kentucky,Census Tract 668.02-Kenton County-Kentucky,Census Tract 669-Kenton County-Kentucky,Census Tract 670-Kenton County-Kentucky,Census Tract 671-Kenton County-Kentucky,Census Tract 672-Kenton County-Kentucky,Census Tract 9301.01-Pendleton County-Kentucky,Census Tract 9301.02-Pendleton County-Kentucky,Census Tract 9302-Pendleton County-Kentucky,Census Tract 9303-Pendleton County-Kentucky,Census Tract 9512.01-Brown County-Ohio,Census Tract 9512.02-Brown County-Ohio,Census Tract 9513.01-Brown County-Ohio,Census Tract 9513.02-Brown County-Ohio,Census Tract 9514-Brown County-Ohio,Census Tract 9515-Brown County-Ohio,Census Tract 9516-Brown County-Ohio,Census Tract 9517-Brown County-Ohio,Census Tract 9518-Brown County-Ohio,Census Tract 9519-Brown County-Ohio,Census Tract 1-Butler County-Ohio,Census Tract 2-Butler County-Ohio,Census Tract 3-Butler County-Ohio,Census Tract 4-Butler County-Ohio,Census Tract 5-Butler County-Ohio,Census Tract 6-Butler County-Ohio,Census Tract 10.01-Butler County-Ohio,Census Tract 10.02-Butler County-Ohio,Census Tract 11-Butler County-Ohio,Census Tract 13-Butler County-Ohio,Census Tract 101.02-Butler County-Ohio,Census Tract 101.03-Butler County-Ohio,Census Tract 101.04-Butler County-Ohio,Census Tract 101.05-Butler County-Ohio,Census Tract 101.06-Butler County-Ohio,Census Tract 102.01-Butler County-Ohio,Census Tract 102.02-Butler County-Ohio,Census Tract 102.03-Butler County-Ohio,Census Tract 103.01-Butler County-Ohio,Census Tract 103.02-Butler County-Ohio,Census Tract 105-Butler County-Ohio,Census Tract 106-Butler County-Ohio,Census Tract 108-Butler County-Ohio,Census Tract 109.01-Butler County-Ohio,Census Tract 109.03-Butler County-Ohio,Census Tract 109.04-Butler County-Ohio,Census Tract 109.06-Butler County-Ohio,Census Tract 109.07-Butler County-Ohio,Census Tract 109.09-Butler County-Ohio,Census Tract 109.10-Butler County-Ohio,Census Tract 109.11-Butler County-Ohio,Census Tract 109.12-Butler County-Ohio,Census Tract 109.13-Butler County-Ohio,Census Tract 110.03-Butler County-Ohio,Census Tract 110.04-Butler County-Ohio,Census Tract 110.05-Butler County-Ohio,Census Tract 110.06-Butler County-Ohio,Census Tract 111.09-Butler County-Ohio,Census Tract 111.10-Butler County-Ohio,Census Tract 111.11-Butler County-Ohio,Census Tract 111.12-Butler County-Ohio,Census Tract 111.18-Butler County-Ohio,Census Tract 111.20-Butler County-Ohio,Census Tract 111.22-Butler County-Ohio,Census Tract 111.23-Butler County-Ohio,Census Tract 111.25-Butler County-Ohio,Census Tract 111.26-Butler County-Ohio,Census Tract 111.27-Butler County-Ohio,Census Tract 111.28-Butler County-Ohio,Census Tract 111.29-Butler County-Ohio,Census Tract 111.30-Butler County-Ohio,Census Tract 111.31-Butler County-Ohio,Census Tract 111.32-Butler County-Ohio,Census Tract 111.33-Butler County-Ohio,Census Tract 111.34-Butler County-Ohio,Census Tract 111.35-Butler County-Ohio,Census Tract 111.36-Butler County-Ohio,Census Tract 111.37-Butler County-Ohio,Census Tract 112-Butler County-Ohio,Census Tract 113-Butler County-Ohio,Census Tract 118-Butler County-Ohio,Census Tract 121-Butler County-Ohio,Census Tract 122-Butler County-Ohio,Census Tract 123-Butler County-Ohio,Census Tract 124-Butler County-Ohio,Census Tract 125-Butler County-Ohio,Census Tract 126-Butler County-Ohio,Census Tract 127-Butler County-Ohio,Census Tract 130-Butler County-Ohio,Census Tract 131-Butler County-Ohio,Census Tract 132-Butler County-Ohio,Census Tract 133-Butler County-Ohio,Census Tract 134-Butler County-Ohio,Census Tract 135-Butler County-Ohio,Census Tract 136-Butler County-Ohio,Census Tract 139-Butler County-Ohio,Census Tract 140-Butler County-Ohio,Census Tract 141-Butler County-Ohio,Census Tract 143-Butler County-Ohio,Census Tract 144-Butler County-Ohio,Census Tract 146-Butler County-Ohio,Census Tract 147-Butler County-Ohio,Census Tract 148-Butler County-Ohio,Census Tract 149-Butler County-Ohio,Census Tract 150-Butler County-Ohio,Census Tract 151-Butler County-Ohio,Census Tract 401.01-Clermont County-Ohio,Census Tract 401.02-Clermont County-Ohio,Census Tract 402.02-Clermont County-Ohio,Census Tract 402.03-Clermont County-Ohio,Census Tract 402.05-Clermont County-Ohio,Census Tract 402.06-Clermont County-Ohio,Census Tract 403.01-Clermont County-Ohio,Census Tract 403.02-Clermont County-Ohio,Census Tract 403.03-Clermont County-Ohio,Census Tract 404.01-Clermont County-Ohio,Census Tract 404.03-Clermont County-Ohio,Census Tract 404.04-Clermont County-Ohio,Census Tract 404.05-Clermont County-Ohio,Census Tract 405-Clermont County-Ohio,Census Tract 406-Clermont County-Ohio,Census Tract 407.02-Clermont County-Ohio,Census Tract 407.03-Clermont County-Ohio,Census Tract 407.04-Clermont County-Ohio,Census Tract 408-Clermont County-Ohio,Census Tract 409-Clermont County-Ohio,Census Tract 410.01-Clermont County-Ohio,Census Tract 410.02-Clermont County-Ohio,Census Tract 411.01-Clermont County-Ohio,Census Tract 411.02-Clermont County-Ohio,Census Tract 411.04-Clermont County-Ohio,Census Tract 411.05-Clermont County-Ohio,Census Tract 412.01-Clermont County-Ohio,Census Tract 412.02-Clermont County-Ohio,Census Tract 413.03-Clermont County-Ohio,Census Tract 413.05-Clermont County-Ohio,Census Tract 413.06-Clermont County-Ohio,Census Tract 413.07-Clermont County-Ohio,Census Tract 414.03-Clermont County-Ohio,Census Tract 414.04-Clermont County-Ohio,Census Tract 414.05-Clermont County-Ohio,Census Tract 414.06-Clermont County-Ohio,Census Tract 415.03-Clermont County-Ohio,Census Tract 415.04-Clermont County-Ohio,Census Tract 415.05-Clermont County-Ohio,Census Tract 415.06-Clermont County-Ohio,Census Tract 416-Clermont County-Ohio,Census Tract 417.01-Clermont County-Ohio,Census Tract 417.02-Clermont County-Ohio,Census Tract 418-Clermont County-Ohio,Census Tract 419-Clermont County-Ohio,Census Tract 420.01-Clermont County-Ohio,Census Tract 420.02-Clermont County-Ohio,Census Tract 2-Hamilton County-Ohio,Census Tract 7-Hamilton County-Ohio,Census Tract 9-Hamilton County-Ohio,Census Tract 10-Hamilton County-Ohio,Census Tract 11-Hamilton County-Ohio,Census Tract 16-Hamilton County-Ohio,Census Tract 17-Hamilton County-Ohio,Census Tract 18-Hamilton County-Ohio,Census Tract 19-Hamilton County-Ohio,Census Tract 20-Hamilton County-Ohio,Census Tract 22-Hamilton County-Ohio,Census Tract 23-Hamilton County-Ohio,Census Tract 25-Hamilton County-Ohio,Census Tract 26-Hamilton County-Ohio,Census Tract 27-Hamilton County-Ohio,Census Tract 28-Hamilton County-Ohio,Census Tract 29.01-Hamilton County-Ohio,Census Tract 29.02-Hamilton County-Ohio,Census Tract 30-Hamilton County-Ohio,Census Tract 32-Hamilton County-Ohio,Census Tract 33-Hamilton County-Ohio,Census Tract 36-Hamilton County-Ohio,Census Tract 37-Hamilton County-Ohio,Census Tract 38-Hamilton County-Ohio,Census Tract 39-Hamilton County-Ohio,Census Tract 40-Hamilton County-Ohio,Census Tract 41-Hamilton County-Ohio,Census Tract 42-Hamilton County-Ohio,Census Tract 46.02-Hamilton County-Ohio,Census Tract 46.03-Hamilton County-Ohio,Census Tract 46.04-Hamilton County-Ohio,Census Tract 46.05-Hamilton County-Ohio,Census Tract 47.03-Hamilton County-Ohio,Census Tract 48-Hamilton County-Ohio,Census Tract 49-Hamilton County-Ohio,Census Tract 50-Hamilton County-Ohio,Census Tract 51-Hamilton County-Ohio,Census Tract 52-Hamilton County-Ohio,Census Tract 53.01-Hamilton County-Ohio,Census Tract 53.02-Hamilton County-Ohio,Census Tract 55-Hamilton County-Ohio,Census Tract 56-Hamilton County-Ohio,Census Tract 57.01-Hamilton County-Ohio,Census Tract 57.02-Hamilton County-Ohio,Census Tract 58-Hamilton County-Ohio,Census Tract 59-Hamilton County-Ohio,Census Tract 60-Hamilton County-Ohio,Census Tract 61-Hamilton County-Ohio,Census Tract 63-Hamilton County-Ohio,Census Tract 64-Hamilton County-Ohio,Census Tract 65.01-Hamilton County-Ohio,Census Tract 65.02-Hamilton County-Ohio,Census Tract 66-Hamilton County-Ohio,Census Tract 68-Hamilton County-Ohio,Census Tract 69-Hamilton County-Ohio,Census Tract 70-Hamilton County-Ohio,Census Tract 71-Hamilton County-Ohio,Census Tract 72-Hamilton County-Ohio,Census Tract 73-Hamilton County-Ohio,Census Tract 74-Hamilton County-Ohio,Census Tract 75-Hamilton County-Ohio,Census Tract 77-Hamilton County-Ohio,Census Tract 80-Hamilton County-Ohio,Census Tract 81-Hamilton County-Ohio,Census Tract 82.01-Hamilton County-Ohio,Census Tract 82.02-Hamilton County-Ohio,Census Tract 83-Hamilton County-Ohio,Census Tract 84-Hamilton County-Ohio,Census Tract 85.01-Hamilton County-Ohio,Census Tract 85.02-Hamilton County-Ohio,Census Tract 86.01-Hamilton County-Ohio,Census Tract 88-Hamilton County-Ohio,Census Tract 92-Hamilton County-Ohio,Census Tract 93-Hamilton County-Ohio,Census Tract 94-Hamilton County-Ohio,Census Tract 95-Hamilton County-Ohio,Census Tract 96-Hamilton County-Ohio,Census Tract 97-Hamilton County-Ohio,Census Tract 98-Hamilton County-Ohio,Census Tract 99.01-Hamilton County-Ohio,Census Tract 99.02-Hamilton County-Ohio,Census Tract 100.02-Hamilton County-Ohio,Census Tract 100.03-Hamilton County-Ohio,Census Tract 100.04-Hamilton County-Ohio,Census Tract 100.05-Hamilton County-Ohio,Census Tract 101-Hamilton County-Ohio,Census Tract 102.01-Hamilton County-Ohio,Census Tract 102.02-Hamilton County-Ohio,Census Tract 103-Hamilton County-Ohio,Census Tract 104-Hamilton County-Ohio,Census Tract 105-Hamilton County-Ohio,Census Tract 106-Hamilton County-Ohio,Census Tract 107-Hamilton County-Ohio,Census Tract 109-Hamilton County-Ohio,Census Tract 110-Hamilton County-Ohio,Census Tract 111-Hamilton County-Ohio,Census Tract 204.01-Hamilton County-Ohio,Census Tract 204.03-Hamilton County-Ohio,Census Tract 204.04-Hamilton County-Ohio,Census Tract 205.01-Hamilton County-Ohio,Census Tract 205.02-Hamilton County-Ohio,Census Tract 205.04-Hamilton County-Ohio,Census Tract 205.05-Hamilton County-Ohio,Census Tract 206.01-Hamilton County-Ohio,Census Tract 206.03-Hamilton County-Ohio,Census Tract 206.04-Hamilton County-Ohio,Census Tract 207.01-Hamilton County-Ohio,Census Tract 207.05-Hamilton County-Ohio,Census Tract 207.07-Hamilton County-Ohio,Census Tract 207.41-Hamilton County-Ohio,Census Tract 207.42-Hamilton County-Ohio,Census Tract 207.62-Hamilton County-Ohio,Census Tract 207.63-Hamilton County-Ohio,Census Tract 207.64-Hamilton County-Ohio,Census Tract 208.02-Hamilton County-Ohio,Census Tract 208.11-Hamilton County-Ohio,Census Tract 208.12-Hamilton County-Ohio,Census Tract 209.01-Hamilton County-Ohio,Census Tract 209.02-Hamilton County-Ohio,Census Tract 210.01-Hamilton County-Ohio,Census Tract 210.02-Hamilton County-Ohio,Census Tract 210.03-Hamilton County-Ohio,Census Tract 211.01-Hamilton County-Ohio,Census Tract 211.02-Hamilton County-Ohio,Census Tract 212.01-Hamilton County-Ohio,Census Tract 212.02-Hamilton County-Ohio,Census Tract 213.02-Hamilton County-Ohio,Census Tract 213.03-Hamilton County-Ohio,Census Tract 213.04-Hamilton County-Ohio,Census Tract 214.01-Hamilton County-Ohio,Census Tract 214.21-Hamilton County-Ohio,Census Tract 214.22-Hamilton County-Ohio,Census Tract 215.01-Hamilton County-Ohio,Census Tract 215.04-Hamilton County-Ohio,Census Tract 215.05-Hamilton County-Ohio,Census Tract 215.06-Hamilton County-Ohio,Census Tract 215.08-Hamilton County-Ohio,Census Tract 215.09-Hamilton County-Ohio,Census Tract 215.71-Hamilton County-Ohio,Census Tract 215.72-Hamilton County-Ohio,Census Tract 216.02-Hamilton County-Ohio,Census Tract 216.03-Hamilton County-Ohio,Census Tract 216.04-Hamilton County-Ohio,Census Tract 217.01-Hamilton County-Ohio,Census Tract 217.02-Hamilton County-Ohio,Census Tract 218.01-Hamilton County-Ohio,Census Tract 218.02-Hamilton County-Ohio,Census Tract 219-Hamilton County-Ohio,Census Tract 220-Hamilton County-Ohio,Census Tract 221.01-Hamilton County-Ohio,Census Tract 221.02-Hamilton County-Ohio,Census Tract 222-Hamilton County-Ohio,Census Tract 223.01-Hamilton County-Ohio,Census Tract 223.02-Hamilton County-Ohio,Census Tract 224-Hamilton County-Ohio,Census Tract 225-Hamilton County-Ohio,Census Tract 226.01-Hamilton County-Ohio,Census Tract 226.02-Hamilton County-Ohio,Census Tract 227-Hamilton County-Ohio,Census Tract 230.01-Hamilton County-Ohio,Census Tract 230.02-Hamilton County-Ohio,Census Tract 231-Hamilton County-Ohio,Census Tract 232.01-Hamilton County-Ohio,Census Tract 232.10-Hamilton County-Ohio,Census Tract 232.22-Hamilton County-Ohio,Census Tract 233-Hamilton County-Ohio,Census Tract 234-Hamilton County-Ohio,Census Tract 235.01-Hamilton County-Ohio,Census Tract 235.21-Hamilton County-Ohio,Census Tract 235.22-Hamilton County-Ohio,Census Tract 236-Hamilton County-Ohio,Census Tract 237.01-Hamilton County-Ohio,Census Tract 237.02-Hamilton County-Ohio,Census Tract 238-Hamilton County-Ohio,Census Tract 239.01-Hamilton County-Ohio,Census Tract 239.02-Hamilton County-Ohio,Census Tract 240.01-Hamilton County-Ohio,Census Tract 240.02-Hamilton County-Ohio,Census Tract 241-Hamilton County-Ohio,Census Tract 242-Hamilton County-Ohio,Census Tract 243.01-Hamilton County-Ohio,Census Tract 243.03-Hamilton County-Ohio,Census Tract 243.22-Hamilton County-Ohio,Census Tract 243.23-Hamilton County-Ohio,Census Tract 243.24-Hamilton County-Ohio,Census Tract 244.01-Hamilton County-Ohio,Census Tract 244.02-Hamilton County-Ohio,Census Tract 247-Hamilton County-Ohio,Census Tract 248-Hamilton County-Ohio,Census Tract 249.01-Hamilton County-Ohio,Census Tract 249.03-Hamilton County-Ohio,Census Tract 249.04-Hamilton County-Ohio,Census Tract 250.01-Hamilton County-Ohio,Census Tract 250.02-Hamilton County-Ohio,Census Tract 251.01-Hamilton County-Ohio,Census Tract 251.02-Hamilton County-Ohio,Census Tract 251.03-Hamilton County-Ohio,Census Tract 252-Hamilton County-Ohio,Census Tract 253-Hamilton County-Ohio,Census Tract 254.01-Hamilton County-Ohio,Census Tract 254.02-Hamilton County-Ohio,Census Tract 255-Hamilton County-Ohio,Census Tract 256-Hamilton County-Ohio,Census Tract 257-Hamilton County-Ohio,Census Tract 258-Hamilton County-Ohio,Census Tract 260.01-Hamilton County-Ohio,Census Tract 260.02-Hamilton County-Ohio,Census Tract 261.02-Hamilton County-Ohio,Census Tract 261.03-Hamilton County-Ohio,Census Tract 261.04-Hamilton County-Ohio,Census Tract 262-Hamilton County-Ohio,Census Tract 263-Hamilton County-Ohio,Census Tract 264-Hamilton County-Ohio,Census Tract 265-Hamilton County-Ohio,Census Tract 266-Hamilton County-Ohio,Census Tract 267-Hamilton County-Ohio,Census Tract 268-Hamilton County-Ohio,Census Tract 269-Hamilton County-Ohio,Census Tract 270-Hamilton County-Ohio,Census Tract 271-Hamilton County-Ohio,Census Tract 272-Hamilton County-Ohio,Census Tract 273-Hamilton County-Ohio,Census Tract 274-Hamilton County-Ohio,Census Tract 275-Hamilton County-Ohio,Census Tract 276-Hamilton County-Ohio,Census Tract 277-Hamilton County-Ohio,Census Tract 301.01-Warren County-Ohio,Census Tract 301.02-Warren County-Ohio,Census Tract 302-Warren County-Ohio,Census Tract 305.01-Warren County-Ohio,Census Tract 305.03-Warren County-Ohio,Census Tract 305.04-Warren County-Ohio,Census Tract 306-Warren County-Ohio,Census Tract 307-Warren County-Ohio,Census Tract 308-Warren County-Ohio,Census Tract 309.01-Warren County-Ohio,Census Tract 309.02-Warren County-Ohio,Census Tract 310.01-Warren County-Ohio,Census Tract 310.02-Warren County-Ohio,Census Tract 311-Warren County-Ohio,Census Tract 312-Warren County-Ohio,Census Tract 313-Warren County-Ohio,Census Tract 314-Warren County-Ohio,Census Tract 315-Warren County-Ohio,Census Tract 316.01-Warren County-Ohio,Census Tract 316.02-Warren County-Ohio,Census Tract 316.03-Warren County-Ohio,Census Tract 319.04-Warren County-Ohio,Census Tract 319.05-Warren County-Ohio,Census Tract 319.06-Warren County-Ohio,Census Tract 319.07-Warren County-Ohio,Census Tract 319.08-Warren County-Ohio,Census Tract 320.03-Warren County-Ohio,Census Tract 320.04-Warren County-Ohio,Census Tract 320.06-Warren County-Ohio,Census Tract 320.08-Warren County-Ohio,Census Tract 320.09-Warren County-Ohio,Census Tract 320.10-Warren County-Ohio,Census Tract 320.11-Warren County-Ohio,Census Tract 321-Warren County-Ohio,Census Tract 322.02-Warren County-Ohio,Census Tract 322.03-Warren County-Ohio,Census Tract 322.04-Warren County-Ohio,Census Tract 322.05-Warren County-Ohio,Census Tract 322.06-Warren County-Ohio,Census Tract 323-Warren County-Ohio,Census Tract 324-Warren County-Ohio,Census Tract 325.01-Warren County-Ohio,Census Tract 325.02-Warren County-Ohio
5089,11285,7673,6027,9395,3459,6415,2540,10234,6483,6372,5461,10976,9893,11232,4384,9132,6419,4212,6247,6403,3957,6227,5272,9355,12758,12591,4391,5307,7553,10611,9491,13309,8316,14695,13242,7447,4866,4964,6428,7795,12328,6987,8984,7122,5830,14654,9378,8024,24,4638,3528,6498,1759,4302,3060,2314,4280,2968,2044,9246,9428,12437,8428,11516,5208,6370,3944,9311,9234,4409,9414,6341,9468,11064,5970,10530,9406,4487,3478,6868,10393,5166,5467,6810,2767,8849,3537,3009,2605,3931,3552,2409,4202,3411,5405,2320,10765,8973,4558,14416,10811,10959,6471,6931,5961,6708,6212,5495,6007,6030,10269,11159,7315,6061,5208,5959,8282,18579,2781,7990,8404,11173,4442,6554,2623,6476,8469,7958,6615,3724,14732,5580,6522,4682,8176,7728,10106,8821,4946,7928,9370,5634,3949,8306,10476,8287,7113,4557,5921,7130,7909,10009,9698,6930,8767,5130,10486,3057,8522,5596,4594,9879,9240,7989,6612,3906,5864,13070,7734,11434,7187,13266,5904,8885,8803,7178,4590,5671,13718,11306,12740,10122,8662,12305,12109,13670,7385,16719,11177,9452,7396,10223,9090,5907,9743,9018,6618,7823,8364,14382,13234,11395,7412,16873,12184,10272,5106,4890,3566,4968,10143,4606,6047,2996,3092,6293,4121,3451,4518,8568,4752,4005,3688,9381,3709,1523,6704,12098,9785,12779,12378,9491,4773,4133,11409,5107,7339,7484,7030,15466,8004,4935,7755,6654,8836,14289,8435,5709,6582,10820,10437,8639,6775,6598,9758,6614,10058,8160,9574,9105,9122,9823,8255,7723,9123,8661,10967,7985,7538,6993,5628,9147,7065,7497,6223,9992,5485,4126,1197,4599,3737,3107,1829,1184,2408,2800,3425,2849,3615,2078,4998,6640,2979,1803,3911,3667,9526,2949,4871,1442,2402,3286,3186,3912,2774,3329,8143,7541,6952,4450,7485,7369,12885,10533,4916,6611,7146,5914,7706,9600,6322,6757,9213,2571,8826,4483,6863,6461,7198,5918,3511,7319,5195,4646,6753,4107,3665,3357,3766,4301,9095,5293,7480,6728,8701,3598,4507,2820,3613,4431,7009,4432,2468,3735,6875,8751,3680,7341,6905,9579,10284,8294,2459,6763,9738,4683,2366,1194,2478,2886,2754,4333,4588,6950,9025,11781,9766,5534,10680,6048,7169,12210,8762,5745,12965,6034,9330,5025,7702,5448,4021,10220,10617,10295,8856,5656,9062,4916,6533,5393,8628,13036,4158,9693,10254,9632,8964,7801,7443,5207,9761,11224,6295,5751,9710,11737,6049,10252,5856,6214,6492,4683,7309,9922,5829,2497,6806,8837,13010,8214,10061,11096,3830,7891,12796,5253,4658,8028,9988,5664,4355,11039,5761,8782,6588,9849,5461,11012,7145,5195,4419,9352,9051,10573,10667,6230,15151,5949,6950,12854,18455,8072,8029,10651,6469,4130,7376,1278,9434,6551,14149,12553,9791,13918,12695,7034,5075,2763,5660,6958,6756,3533,7599,10909,15948,5185,6807,7130,3266,1477,5805,5560,2861,2912,3186,4894,5756,6999,3142,4794,7652,5597,4389,7532,6913,8489,1792,6224,10429,11706,7401,13630,14377,17696,16035,12951,3616,7404,15035,9377,8863,9320,2513,8193,7172,11713,11580,8709,27820,10579,15708,12504,8578,9282,15044,6310,5442,16145,13064,15901,9208,17167,5233,9577,9250,5665,7135
