Census Tract 9605-Atascosa County-Texas,Census Tract 9606-Atascosa County-Texas,Census Tract 9602.01-Atascosa County-Texas,Census Tract 9603-Atascosa County-Texas,Census Tract 9604.02-Atascosa County-Texas,Census Tract 9601-Atascosa County-Texas,Census Tract 9604.01-Atascosa County-Texas,Census Tract 9602.02-Atascosa County-Texas,Census Tract 1.01-Bandera County-Texas,Census Tract 1.02-Bandera County-Texas,Census Tract 2-Bandera County-Texas,Census Tract 3-Bandera County-Texas,Census Tract 4-Bandera County-Texas,Census Tract 1109-Bexar County-Texas,Census Tract 1110-Bexar County-Texas,Census Tract 1217.01-Bexar County-Texas,Census Tract 1211.19-Bexar County-Texas,Census Tract 1211.20-Bexar County-Texas,Census Tract 1211.21-Bexar County-Texas,Census Tract 1817.15-Bexar County-Texas,Census Tract 1810.03-Bexar County-Texas,Census Tract 1810.05-Bexar County-Texas,Census Tract 1815.06-Bexar County-Texas,Census Tract 1818.08-Bexar County-Texas,Census Tract 1821.02-Bexar County-Texas,Census Tract 1911.01-Bexar County-Texas,Census Tract 1914.06-Bexar County-Texas,Census Tract 1914.08-Bexar County-Texas,Census Tract 1914.09-Bexar County-Texas,Census Tract 1912.01-Bexar County-Texas,Census Tract 1912.02-Bexar County-Texas,Census Tract 1906.04-Bexar County-Texas,Census Tract 1913.03-Bexar County-Texas,Census Tract 1913.04-Bexar County-Texas,Census Tract 1914.10-Bexar County-Texas,Census Tract 1606-Bexar County-Texas,Census Tract 1419-Bexar County-Texas,Census Tract 1212.05-Bexar County-Texas,Census Tract 1211.16-Bexar County-Texas,Census Tract 1211.18-Bexar County-Texas,Census Tract 1212.03-Bexar County-Texas,Census Tract 1212.06-Bexar County-Texas,Census Tract 1214.02-Bexar County-Texas,Census Tract 1218.03-Bexar County-Texas,Census Tract 1218.04-Bexar County-Texas,Census Tract 1308-Bexar County-Texas,Census Tract 1311-Bexar County-Texas,Census Tract 1203-Bexar County-Texas,Census Tract 1205.01-Bexar County-Texas,Census Tract 1211.15-Bexar County-Texas,Census Tract 1211.17-Bexar County-Texas,Census Tract 1302-Bexar County-Texas,Census Tract 1410-Bexar County-Texas,Census Tract 1516-Bexar County-Texas,Census Tract 1517-Bexar County-Texas,Census Tract 1607.01-Bexar County-Texas,Census Tract 1718.01-Bexar County-Texas,Census Tract 1802.01-Bexar County-Texas,Census Tract 1812-Bexar County-Texas,Census Tract 1813.01-Bexar County-Texas,Census Tract 1814.02-Bexar County-Texas,Census Tract 1315.06-Bexar County-Texas,Census Tract 1315.07-Bexar County-Texas,Census Tract 1316.08-Bexar County-Texas,Census Tract 1316.09-Bexar County-Texas,Census Tract 1316.10-Bexar County-Texas,Census Tract 1316.11-Bexar County-Texas,Census Tract 1316.12-Bexar County-Texas,Census Tract 1316.13-Bexar County-Texas,Census Tract 1914.11-Bexar County-Texas,Census Tract 1914.12-Bexar County-Texas,Census Tract 1914.13-Bexar County-Texas,Census Tract 1915.03-Bexar County-Texas,Census Tract 1915.04-Bexar County-Texas,Census Tract 1915.05-Bexar County-Texas,Census Tract 1915.06-Bexar County-Texas,Census Tract 1917.01-Bexar County-Texas,Census Tract 1918.06-Bexar County-Texas,Census Tract 1918.07-Bexar County-Texas,Census Tract 1918.08-Bexar County-Texas,Census Tract 1918.09-Bexar County-Texas,Census Tract 1918.10-Bexar County-Texas,Census Tract 1918.11-Bexar County-Texas,Census Tract 1917.02-Bexar County-Texas,Census Tract 1918.12-Bexar County-Texas,Census Tract 1918.13-Bexar County-Texas,Census Tract 1918.14-Bexar County-Texas,Census Tract 1918.15-Bexar County-Texas,Census Tract 1610-Bexar County-Texas,Census Tract 1615.01-Bexar County-Texas,Census Tract 1620.01-Bexar County-Texas,Census Tract 1701.02-Bexar County-Texas,Census Tract 1711-Bexar County-Texas,Census Tract 1908-Bexar County-Texas,Census Tract 1909.01-Bexar County-Texas,Census Tract 1509-Bexar County-Texas,Census Tract 1920-Bexar County-Texas,Census Tract 1918.16-Bexar County-Texas,Census Tract 1918.17-Bexar County-Texas,Census Tract 1919-Bexar County-Texas,Census Tract 1921-Bexar County-Texas,Census Tract 1922-Bexar County-Texas,Census Tract 1923-Bexar County-Texas,Census Tract 9800.03-Bexar County-Texas,Census Tract 1211.22-Bexar County-Texas,Census Tract 1216.05-Bexar County-Texas,Census Tract 1216.06-Bexar County-Texas,Census Tract 1217.02-Bexar County-Texas,Census Tract 1218.08-Bexar County-Texas,Census Tract 1218.09-Bexar County-Texas,Census Tract 1218.10-Bexar County-Texas,Census Tract 1218.11-Bexar County-Texas,Census Tract 1218.12-Bexar County-Texas,Census Tract 1218.13-Bexar County-Texas,Census Tract 1219.03-Bexar County-Texas,Census Tract 1219.04-Bexar County-Texas,Census Tract 1219.05-Bexar County-Texas,Census Tract 1219.06-Bexar County-Texas,Census Tract 1815.04-Bexar County-Texas,Census Tract 1807.02-Bexar County-Texas,Census Tract 1809.01-Bexar County-Texas,Census Tract 1813.03-Bexar County-Texas,Census Tract 1816.01-Bexar County-Texas,Census Tract 1817.12-Bexar County-Texas,Census Tract 1712-Bexar County-Texas,Census Tract 1418-Bexar County-Texas,Census Tract 1719.12-Bexar County-Texas,Census Tract 1816.02-Bexar County-Texas,Census Tract 1215.05-Bexar County-Texas,Census Tract 1403-Bexar County-Texas,Census Tract 1520-Bexar County-Texas,Census Tract 1701.01-Bexar County-Texas,Census Tract 1718.02-Bexar County-Texas,Census Tract 9801-Bexar County-Texas,Census Tract 1817.13-Bexar County-Texas,Census Tract 1815.05-Bexar County-Texas,Census Tract 1408-Bexar County-Texas,Census Tract 1505.02-Bexar County-Texas,Census Tract 1507-Bexar County-Texas,Census Tract 1601-Bexar County-Texas,Census Tract 1705-Bexar County-Texas,Census Tract 1805.04-Bexar County-Texas,Census Tract 1205.02-Bexar County-Texas,Census Tract 1207.01-Bexar County-Texas,Census Tract 1215.04-Bexar County-Texas,Census Tract 1503-Bexar County-Texas,Census Tract 1602-Bexar County-Texas,Census Tract 1515-Bexar County-Texas,Census Tract 1603-Bexar County-Texas,Census Tract 1612-Bexar County-Texas,Census Tract 1613.02-Bexar County-Texas,Census Tract 1703-Bexar County-Texas,Census Tract 1704.02-Bexar County-Texas,Census Tract 1706-Bexar County-Texas,Census Tract 1707-Bexar County-Texas,Census Tract 1212.04-Bexar County-Texas,Census Tract 1215.08-Bexar County-Texas,Census Tract 1216.01-Bexar County-Texas,Census Tract 1218.02-Bexar County-Texas,Census Tract 1303-Bexar County-Texas,Census Tract 1307-Bexar County-Texas,Census Tract 1309-Bexar County-Texas,Census Tract 1310-Bexar County-Texas,Census Tract 1405-Bexar County-Texas,Census Tract 1316.14-Bexar County-Texas,Census Tract 1316.15-Bexar County-Texas,Census Tract 1318.01-Bexar County-Texas,Census Tract 1318.02-Bexar County-Texas,Census Tract 1714.02-Bexar County-Texas,Census Tract 1714.01-Bexar County-Texas,Census Tract 1715.01-Bexar County-Texas,Census Tract 1715.02-Bexar County-Texas,Census Tract 1716.01-Bexar County-Texas,Census Tract 1719.15-Bexar County-Texas,Census Tract 1716.02-Bexar County-Texas,Census Tract 1719.13-Bexar County-Texas,Census Tract 1719.14-Bexar County-Texas,Census Tract 1719.16-Bexar County-Texas,Census Tract 1719.17-Bexar County-Texas,Census Tract 1719.18-Bexar County-Texas,Census Tract 1719.19-Bexar County-Texas,Census Tract 1719.20-Bexar County-Texas,Census Tract 1719.21-Bexar County-Texas,Census Tract 1719.22-Bexar County-Texas,Census Tract 1719.23-Bexar County-Texas,Census Tract 1719.24-Bexar County-Texas,Census Tract 1719.25-Bexar County-Texas,Census Tract 1720.03-Bexar County-Texas,Census Tract 1720.04-Bexar County-Texas,Census Tract 1720.05-Bexar County-Texas,Census Tract 1720.06-Bexar County-Texas,Census Tract 1720.07-Bexar County-Texas,Census Tract 1801.01-Bexar County-Texas,Census Tract 1814.03-Bexar County-Texas,Census Tract 1817.22-Bexar County-Texas,Census Tract 1801.02-Bexar County-Texas,Census Tract 1806.03-Bexar County-Texas,Census Tract 1806.04-Bexar County-Texas,Census Tract 1814.04-Bexar County-Texas,Census Tract 1817.20-Bexar County-Texas,Census Tract 1817.21-Bexar County-Texas,Census Tract 1817.23-Bexar County-Texas,Census Tract 1817.24-Bexar County-Texas,Census Tract 1817.25-Bexar County-Texas,Census Tract 1817.26-Bexar County-Texas,Census Tract 1907-Bexar County-Texas,Census Tract 1909.02-Bexar County-Texas,Census Tract 1810.01-Bexar County-Texas,Census Tract 1810.04-Bexar County-Texas,Census Tract 1821.03-Bexar County-Texas,Census Tract 1901-Bexar County-Texas,Census Tract 1406-Bexar County-Texas,Census Tract 1407-Bexar County-Texas,Census Tract 1413-Bexar County-Texas,Census Tract 1414.02-Bexar County-Texas,Census Tract 1101-Bexar County-Texas,Census Tract 1209.02-Bexar County-Texas,Census Tract 1214.03-Bexar County-Texas,Census Tract 1216.04-Bexar County-Texas,Census Tract 1306-Bexar County-Texas,Census Tract 1402-Bexar County-Texas,Census Tract 1817.18-Bexar County-Texas,Census Tract 1818.11-Bexar County-Texas,Census Tract 1902-Bexar County-Texas,Census Tract 1905.01-Bexar County-Texas,Census Tract 1219.07-Bexar County-Texas,Census Tract 1219.08-Bexar County-Texas,Census Tract 1219.09-Bexar County-Texas,Census Tract 1219.10-Bexar County-Texas,Census Tract 1304.02-Bexar County-Texas,Census Tract 1315.03-Bexar County-Texas,Census Tract 1315.04-Bexar County-Texas,Census Tract 1304.01-Bexar County-Texas,Census Tract 1314.01-Bexar County-Texas,Census Tract 1314.02-Bexar County-Texas,Census Tract 1315.05-Bexar County-Texas,Census Tract 1817.04-Bexar County-Texas,Census Tract 1817.11-Bexar County-Texas,Census Tract 1719.03-Bexar County-Texas,Census Tract 1802.02-Bexar County-Texas,Census Tract 1805.01-Bexar County-Texas,Census Tract 1808-Bexar County-Texas,Census Tract 1708-Bexar County-Texas,Census Tract 1106-Bexar County-Texas,Census Tract 1108-Bexar County-Texas,Census Tract 1208-Bexar County-Texas,Census Tract 1211.11-Bexar County-Texas,Census Tract 1204-Bexar County-Texas,Census Tract 1411.01-Bexar County-Texas,Census Tract 1411.02-Bexar County-Texas,Census Tract 1414.03-Bexar County-Texas,Census Tract 1414.04-Bexar County-Texas,Census Tract 1513.01-Bexar County-Texas,Census Tract 1513.02-Bexar County-Texas,Census Tract 1522.01-Bexar County-Texas,Census Tract 1522.02-Bexar County-Texas,Census Tract 1605.01-Bexar County-Texas,Census Tract 1609.01-Bexar County-Texas,Census Tract 1609.02-Bexar County-Texas,Census Tract 1613.03-Bexar County-Texas,Census Tract 1613.04-Bexar County-Texas,Census Tract 1614-Bexar County-Texas,Census Tract 1605.02-Bexar County-Texas,Census Tract 1615.04-Bexar County-Texas,Census Tract 1619.01-Bexar County-Texas,Census Tract 1615.03-Bexar County-Texas,Census Tract 1618.01-Bexar County-Texas,Census Tract 1618.02-Bexar County-Texas,Census Tract 1619.02-Bexar County-Texas,Census Tract 1620.03-Bexar County-Texas,Census Tract 1620.04-Bexar County-Texas,Census Tract 1713.01-Bexar County-Texas,Census Tract 1713.02-Bexar County-Texas,Census Tract 1719.02-Bexar County-Texas,Census Tract 1804-Bexar County-Texas,Census Tract 1807.01-Bexar County-Texas,Census Tract 1811-Bexar County-Texas,Census Tract 1914.05-Bexar County-Texas,Census Tract 1709-Bexar County-Texas,Census Tract 1805.03-Bexar County-Texas,Census Tract 1806.02-Bexar County-Texas,Census Tract 1911.02-Bexar County-Texas,Census Tract 1918.04-Bexar County-Texas,Census Tract 1105-Bexar County-Texas,Census Tract 1305-Bexar County-Texas,Census Tract 1210-Bexar County-Texas,Census Tract 1211.10-Bexar County-Texas,Census Tract 1215.06-Bexar County-Texas,Census Tract 1313-Bexar County-Texas,Census Tract 1316.06-Bexar County-Texas,Census Tract 1103-Bexar County-Texas,Census Tract 1201-Bexar County-Texas,Census Tract 1206-Bexar County-Texas,Census Tract 1209.01-Bexar County-Texas,Census Tract 1211.12-Bexar County-Texas,Census Tract 1519-Bexar County-Texas,Census Tract 1409-Bexar County-Texas,Census Tract 1417-Bexar County-Texas,Census Tract 1505.01-Bexar County-Texas,Census Tract 1604-Bexar County-Texas,Census Tract 1611-Bexar County-Texas,Census Tract 1704.01-Bexar County-Texas,Census Tract 1710-Bexar County-Texas,Census Tract 1717-Bexar County-Texas,Census Tract 1607.02-Bexar County-Texas,Census Tract 1616-Bexar County-Texas,Census Tract 1702-Bexar County-Texas,Census Tract 1316.01-Bexar County-Texas,Census Tract 1317-Bexar County-Texas,Census Tract 1412-Bexar County-Texas,Census Tract 1501-Bexar County-Texas,Census Tract 1506-Bexar County-Texas,Census Tract 1511-Bexar County-Texas,Census Tract 1514-Bexar County-Texas,Census Tract 1720.02-Bexar County-Texas,Census Tract 1818.09-Bexar County-Texas,Census Tract 1821.01-Bexar County-Texas,Census Tract 1906.01-Bexar County-Texas,Census Tract 1910.04-Bexar County-Texas,Census Tract 1813.02-Bexar County-Texas,Census Tract 1809.02-Bexar County-Texas,Census Tract 1815.03-Bexar County-Texas,Census Tract 1817.03-Bexar County-Texas,Census Tract 1803-Bexar County-Texas,Census Tract 1817.16-Bexar County-Texas,Census Tract 1910.03-Bexar County-Texas,Census Tract 1214.04-Bexar County-Texas,Census Tract 1817.30-Bexar County-Texas,Census Tract 1817.27-Bexar County-Texas,Census Tract 1817.28-Bexar County-Texas,Census Tract 1817.29-Bexar County-Texas,Census Tract 1817.31-Bexar County-Texas,Census Tract 1818.13-Bexar County-Texas,Census Tract 1818.14-Bexar County-Texas,Census Tract 1818.16-Bexar County-Texas,Census Tract 1818.15-Bexar County-Texas,Census Tract 1818.17-Bexar County-Texas,Census Tract 1818.18-Bexar County-Texas,Census Tract 1818.19-Bexar County-Texas,Census Tract 1818.20-Bexar County-Texas,Census Tract 1818.21-Bexar County-Texas,Census Tract 1818.22-Bexar County-Texas,Census Tract 1818.24-Bexar County-Texas,Census Tract 1818.25-Bexar County-Texas,Census Tract 1818.26-Bexar County-Texas,Census Tract 1818.23-Bexar County-Texas,Census Tract 1819.01-Bexar County-Texas,Census Tract 1819.02-Bexar County-Texas,Census Tract 1820.01-Bexar County-Texas,Census Tract 1820.02-Bexar County-Texas,Census Tract 1820.03-Bexar County-Texas,Census Tract 1821.05-Bexar County-Texas,Census Tract 1821.06-Bexar County-Texas,Census Tract 1905.03-Bexar County-Texas,Census Tract 1905.04-Bexar County-Texas,Census Tract 1906.03-Bexar County-Texas,Census Tract 1910.05-Bexar County-Texas,Census Tract 1910.06-Bexar County-Texas,Census Tract 1817.05-Bexar County-Texas,Census Tract 1512-Bexar County-Texas,Census Tract 1107-Bexar County-Texas,Census Tract 1904-Bexar County-Texas,Census Tract 1211.08-Bexar County-Texas,Census Tract 1508-Bexar County-Texas,Census Tract 1207.02-Bexar County-Texas,Census Tract 1213-Bexar County-Texas,Census Tract 1215.01-Bexar County-Texas,Census Tract 1215.07-Bexar County-Texas,Census Tract 1312-Bexar County-Texas,Census Tract 1401-Bexar County-Texas,Census Tract 1404-Bexar County-Texas,Census Tract 1416-Bexar County-Texas,Census Tract 1504-Bexar County-Texas,Census Tract 1510-Bexar County-Texas,Census Tract 1521-Bexar County-Texas,Census Tract 3104.03-Comal County-Texas,Census Tract 3104.04-Comal County-Texas,Census Tract 3105.01-Comal County-Texas,Census Tract 3105.03-Comal County-Texas,Census Tract 3105.02-Comal County-Texas,Census Tract 3106.03-Comal County-Texas,Census Tract 3106.04-Comal County-Texas,Census Tract 3106.05-Comal County-Texas,Census Tract 3106.06-Comal County-Texas,Census Tract 3106.07-Comal County-Texas,Census Tract 3106.08-Comal County-Texas,Census Tract 3107.01-Comal County-Texas,Census Tract 3107.02-Comal County-Texas,Census Tract 3107.03-Comal County-Texas,Census Tract 3107.04-Comal County-Texas,Census Tract 3109.02-Comal County-Texas,Census Tract 3108.01-Comal County-Texas,Census Tract 3108.02-Comal County-Texas,Census Tract 3109.01-Comal County-Texas,Census Tract 3109.03-Comal County-Texas,Census Tract 3101-Comal County-Texas,Census Tract 3103-Comal County-Texas,Census Tract 3104.01-Comal County-Texas,Census Tract 3102-Comal County-Texas,Census Tract 2105.05-Guadalupe County-Texas,Census Tract 2106.07-Guadalupe County-Texas,Census Tract 2106.08-Guadalupe County-Texas,Census Tract 2105.06-Guadalupe County-Texas,Census Tract 2105.07-Guadalupe County-Texas,Census Tract 2105.08-Guadalupe County-Texas,Census Tract 2107.07-Guadalupe County-Texas,Census Tract 2107.08-Guadalupe County-Texas,Census Tract 2107.09-Guadalupe County-Texas,Census Tract 2107.10-Guadalupe County-Texas,Census Tract 2107.11-Guadalupe County-Texas,Census Tract 2107.12-Guadalupe County-Texas,Census Tract 2107.13-Guadalupe County-Texas,Census Tract 2107.14-Guadalupe County-Texas,Census Tract 2108.03-Guadalupe County-Texas,Census Tract 2108.04-Guadalupe County-Texas,Census Tract 2108.01-Guadalupe County-Texas,Census Tract 2102-Guadalupe County-Texas,Census Tract 2106.03-Guadalupe County-Texas,Census Tract 2109.02-Guadalupe County-Texas,Census Tract 2103-Guadalupe County-Texas,Census Tract 2106.06-Guadalupe County-Texas,Census Tract 2104-Guadalupe County-Texas,Census Tract 2105.04-Guadalupe County-Texas,Census Tract 2101-Guadalupe County-Texas,Census Tract 2109.01-Guadalupe County-Texas,Census Tract 2106.04-Guadalupe County-Texas,Census Tract 2107.05-Guadalupe County-Texas,Census Tract 2107.06-Guadalupe County-Texas,Census Tract 9701-Kendall County-Texas,Census Tract 9705-Kendall County-Texas,Census Tract 9703.01-Kendall County-Texas,Census Tract 9703.02-Kendall County-Texas,Census Tract 9704.01-Kendall County-Texas,Census Tract 9704.02-Kendall County-Texas,Census Tract 1.01-Medina County-Texas,Census Tract 1.02-Medina County-Texas,Census Tract 2-Medina County-Texas,Census Tract 3-Medina County-Texas,Census Tract 4.01-Medina County-Texas,Census Tract 4.02-Medina County-Texas,Census Tract 5-Medina County-Texas,Census Tract 8-Medina County-Texas,Census Tract 1.02-Wilson County-Texas,Census Tract 1.03-Wilson County-Texas,Census Tract 1.04-Wilson County-Texas,Census Tract 2.01-Wilson County-Texas,Census Tract 2.02-Wilson County-Texas,Census Tract 3-Wilson County-Texas,Census Tract 4.02-Wilson County-Texas,Census Tract 4.03-Wilson County-Texas,Census Tract 4.04-Wilson County-Texas,Census Tract 5-Wilson County-Texas,Census Tract 6-Wilson County-Texas
1182,5430,7814,2157,11081,6853,1462,9588,3776,6122,2243,6964,1970,3156,2536,4293,7078,6614,5026,7315,9298,2576,3399,3436,17789,3813,14546,2320,9039,4208,5870,2967,2130,1860,6862,3770,4191,3053,8059,10129,2263,8319,7545,5149,7962,6244,1571,22404,9286,9353,6123,1139,1945,6495,6680,1557,4857,4214,8617,6655,3396,3525,5352,8466,7963,5616,919,2144,3720,6983,6496,12222,9960,7089,5303,12941,2965,23692,15065,9752,14067,8794,10370,14031,10269,13828,6272,9832,2145,6931,1398,1820,1694,4609,7535,5985,7491,4852,24502,5787,4220,2229,12180,635,9402,1520,5168,12023,3282,6219,6556,8677,7579,1581,10744,6680,10260,9597,10192,8090,5898,3007,2110,5527,1854,2284,11774,5492,4591,1646,2035,1797,5231,324,9808,6272,4369,1458,5652,5356,3048,3459,4553,10020,8462,3174,1900,1292,4875,1791,5061,5239,4363,2559,4471,8742,3124,5743,8798,1986,1370,4310,4593,2488,4801,9044,2306,4167,5234,3975,1133,3885,2798,1590,2523,6374,5499,12537,13244,8420,5459,8893,4147,3847,14055,12548,13479,7368,13021,15258,14895,20452,6310,9784,7456,2197,2362,7254,10378,9106,5326,6266,9024,5212,17657,3535,4441,3070,7410,7704,2169,1459,2739,6981,7169,3659,9903,6617,11255,1998,1957,7660,5484,5355,2817,24442,5149,13473,14026,2430,1914,3450,1922,10743,1658,6339,6843,14392,5954,5040,2169,1921,716,4167,1373,15656,7638,17287,2118,1869,3608,5282,4437,2398,6137,4571,2344,1476,4166,2328,2464,4598,2121,2348,433,4643,3208,8974,9067,3273,2071,1327,4316,15231,3163,4653,9568,15170,1763,3053,3059,3756,15272,1265,3047,8756,7679,3153,5428,7355,3463,5955,9668,2552,3166,7721,1111,5664,2709,4618,8318,2201,4521,7568,4629,3872,3932,9284,2363,6678,6082,3826,5953,4249,25418,7025,26961,3020,3205,9307,7183,11651,11592,4540,9719,9076,4350,4100,3533,14717,16311,11211,12742,11923,7034,5068,4328,9424,10022,9895,4544,6903,4059,8374,12043,3957,9873,19019,10137,21790,10665,10760,14964,3662,2510,2210,1653,5372,6980,10787,525,6182,12834,1361,8679,9079,13707,3311,1547,928,2332,4336,4315,1992,4291,10782,5037,5603,7400,5991,3746,3223,6311,6506,5985,3276,11791,8072,13445,11873,14821,15353,14763,16052,11355,5284,12527,4887,4718,4718,15335,3092,2762,9580,2944,8742,10136,8562,6546,6485,9926,13245,15437,4893,3336,5914,2221,1702,4226,5682,2417,3462,7664,3170,5893,17745,3811,5717,9247,10082,9485,6701,18451,18536,8618,13943,1189,6843,5480,2566,5441,8947,3336,2962,6670,1878,1772,5514,2538,9008,11901,3510,3706
5373,12361,16054,7770,21306,15046,5436,21491,10295,13165,6761,14696,5734,6077,7129,11138,14334,13127,9351,14559,18562,9036,10163,6228,27422,7124,22266,6395,17260,9288,12136,10067,5093,5900,13171,9583,10733,9998,14662,17706,9388,18150,16055,11473,16223,12978,5699,31913,19940,16472,12854,3901,7411,16052,14920,7557,11558,10347,15225,13173,7620,9225,12359,15390,15601,12133,2371,5238,9671,13652,10020,19854,16905,10862,8927,20980,5149,33279,24273,16080,22305,14676,16349,23318,15788,22673,12071,16355,8433,15920,4872,6977,7423,7523,14903,13613,13732,8908,37776,11792,7709,6692,19171,2512,16502,4663,11372,21377,8081,12662,12979,15432,15493,4286,17741,11120,16983,16422,18442,16129,12565,9273,7342,11945,8188,8153,20805,12271,10657,7119,6739,7787,12173,1848,18935,12566,10591,7043,13774,13089,10119,9613,10493,17630,16165,10295,6977,5646,11050,6668,11763,12455,10383,9440,10565,17643,9861,12183,18195,7116,5686,10197,10472,8784,10494,17404,5703,10532,12444,10351,5524,9921,9503,5319,9611,13399,12203,22721,24189,15661,11410,18972,10809,8804,24793,21703,24353,13457,21959,25234,25312,32158,12487,18330,14053,5286,6127,14973,17749,15512,11007,12670,15514,11369,28645,8409,10946,8062,13903,12916,7588,6044,9917,14700,14013,8688,18830,13869,21295,7968,7221,14574,11980,11857,8048,37714,9170,22964,22780,8794,6811,10361,8167,22567,6639,12730,14393,24571,13997,11163,9340,6429,3565,10234,4793,23999,15635,24770,8516,6903,10644,11949,11037,8045,14016,10607,9029,5701,10119,9226,9301,12434,9085,8984,2150,10669,9484,19726,20633,10191,7280,6024,10497,28715,10224,10598,17237,25458,7522,9925,8664,7257,24047,5333,10252,17578,14242,9129,12565,14261,8009,12637,16852,6436,8839,15792,4340,12088,9715,10614,18773,8648,11320,17505,10764,10202,10243,15820,4159,15279,12461,9912,14950,10418,44531,14797,39488,9747,10195,17253,15984,21324,20646,10443,19487,19281,10516,9962,9695,26535,26608,20298,22383,20548,13546,10044,9838,17050,18627,19070,9795,13458,8751,14512,21340,9075,17247,28333,17084,32657,17100,17723,23655,9286,7029,7161,5322,12352,13654,22792,2504,12372,22630,5886,15070,16841,24373,9984,6050,3144,7793,10656,10386,8044,10367,19521,11346,12100,13740,13095,9374,7705,13104,12820,12602,8884,19665,14379,21051,20022,25220,23215,25250,24765,18175,11394,22048,11353,11115,10813,25567,9744,7612,18264,7882,15325,17531,14814,12338,11372,16295,22192,25963,10699,10208,12141,8921,4997,11008,12694,6683,10351,15074,9584,12240,31930,9611,12274,18019,19040,17475,12638,28301,28230,16874,24405,3712,16045,12089,8966,11616,18380,8959,7700,13050,5617,6028,12670,7427,17167,20205,10117,9606
2545,6142,7326,3707,9103,7213,2450,11041,4393,5955,2824,6774,2268,1669,2948,4679,6176,5182,2908,6573,8338,4177,4556,1784,8632,2083,6425,2556,7187,3488,5447,4801,1784,2523,5352,5287,4509,4627,5399,6263,4727,8742,7500,4994,7217,6068,2651,8374,9985,5755,4622,1623,3531,8616,7506,3830,6037,5372,5335,4536,2727,3859,6326,5928,6725,5029,873,1940,4066,4576,2447,6536,5474,2582,2492,6552,1410,8484,7564,4615,6966,4275,4451,7619,4203,7314,4183,4750,4101,8236,2122,3513,3736,1832,6286,6955,5009,2692,12785,4854,2298,2790,5670,1033,6009,2027,5015,7879,3343,5117,4891,5616,6881,1737,5883,3176,5438,5583,6930,6892,5889,4173,3468,4460,4065,3880,7934,6007,4858,3590,3160,3881,6399,792,8183,4942,5123,3595,7359,7160,4648,4868,5327,6416,6553,4845,3327,2625,5471,2939,6129,6454,5394,4591,5057,7789,4563,5657,8497,3360,2636,5246,5206,4233,4009,7458,2116,4327,6610,4986,2609,5062,4412,2321,4590,6309,5902,9099,10128,6151,5333,9402,4593,3505,10263,7856,10228,5195,7580,9060,9694,11073,5256,7029,5165,1873,2386,6812,5666,5066,3979,4911,5488,5044,10383,3106,4467,3392,5392,3820,3515,2861,4838,6851,5985,3160,7550,6281,9258,3878,3377,5850,4555,4363,3474,13024,2709,8331,7385,4197,3119,4824,4081,11090,3023,5790,6579,9029,7350,4999,4628,2842,1740,5292,2024,6934,6916,6326,4193,3319,4803,5953,5947,3743,7136,5528,4455,2620,5334,4505,4639,6489,4572,4401,927,5401,4296,10236,10697,4752,3445,2858,4997,13145,4709,3970,6359,8862,3696,4849,3751,2364,7554,2507,4806,7798,5188,4003,6156,6055,2977,4844,5850,2457,3717,7312,1948,5811,4595,5339,9720,4298,6220,9093,5544,4880,5599,5645,1129,7628,5588,4959,8114,5500,18624,6770,12033,4514,4732,6523,7969,8430,7483,5207,8871,9238,5548,4085,4172,11497,9256,7741,8061,6811,4647,3449,3774,6288,7468,8305,3563,5155,3227,5209,7962,3408,5945,7984,5899,10293,4948,6005,7440,3766,2837,3250,2350,6271,5796,11162,1170,4242,8109,2763,4614,6587,10037,4531,2806,1261,3631,4889,4946,4002,4885,7473,4885,5016,5046,6267,3829,2963,5781,5281,4778,3729,6684,5081,6550,7100,9789,6587,9239,7577,5706,4218,8013,5704,4345,5437,9147,4488,3246,7563,3358,5548,6227,5019,4207,3563,5042,7852,10006,4009,4672,4973,4404,2018,4635,6390,2728,4664,6560,4318,5472,13714,4053,5651,7748,7748,6721,4146,8796,8608,7208,9228,1560,8046,5776,4223,5380,8633,3815,3256,4913,2417,2630,6265,3097,7022,7234,4507,4013
