Census Tract 9505.01-Bastrop County-Texas,Census Tract 9505.02-Bastrop County-Texas,Census Tract 9508.01-Bastrop County-Texas,Census Tract 9508.02-Bastrop County-Texas,Census Tract 9501-Bastrop County-Texas,Census Tract 9502-Bastrop County-Texas,Census Tract 9507-Bastrop County-Texas,Census Tract 9504-Bastrop County-Texas,Census Tract 9503-Bastrop County-Texas,Census Tract 9506-Bastrop County-Texas,Census Tract 9601.01-Caldwell County-Texas,Census Tract 9601.02-Caldwell County-Texas,Census Tract 9605-Caldwell County-Texas,Census Tract 9606-Caldwell County-Texas,Census Tract 9602-Caldwell County-Texas,Census Tract 9603-Caldwell County-Texas,Census Tract 9604-Caldwell County-Texas,Census Tract 9607-Caldwell County-Texas,Census Tract 106-Hays County-Texas,Census Tract 109.01-Hays County-Texas,Census Tract 102-Hays County-Texas,Census Tract 103.02-Hays County-Texas,Census Tract 104-Hays County-Texas,Census Tract 109.02-Hays County-Texas,Census Tract 105-Hays County-Texas,Census Tract 101-Hays County-Texas,Census Tract 108.03-Hays County-Texas,Census Tract 108.04-Hays County-Texas,Census Tract 108.05-Hays County-Texas,Census Tract 108.06-Hays County-Texas,Census Tract 108.07-Hays County-Texas,Census Tract 108.08-Hays County-Texas,Census Tract 109.05-Hays County-Texas,Census Tract 108.09-Hays County-Texas,Census Tract 109.06-Hays County-Texas,Census Tract 109.07-Hays County-Texas,Census Tract 109.08-Hays County-Texas,Census Tract 109.09-Hays County-Texas,Census Tract 109.10-Hays County-Texas,Census Tract 103.03-Hays County-Texas,Census Tract 103.04-Hays County-Texas,Census Tract 107.01-Hays County-Texas,Census Tract 107.02-Hays County-Texas,Census Tract 21.10-Travis County-Texas,Census Tract 23.15-Travis County-Texas,Census Tract 18.35-Travis County-Texas,Census Tract 18.40-Travis County-Texas,Census Tract 18.50-Travis County-Texas,Census Tract 18.53-Travis County-Texas,Census Tract 20.03-Travis County-Texas,Census Tract 21.07-Travis County-Texas,Census Tract 24.09-Travis County-Texas,Census Tract 24.10-Travis County-Texas,Census Tract 24.19-Travis County-Texas,Census Tract 24.21-Travis County-Texas,Census Tract 8.03-Travis County-Texas,Census Tract 12-Travis County-Texas,Census Tract 15.03-Travis County-Texas,Census Tract 16.02-Travis County-Texas,Census Tract 17.12-Travis County-Texas,Census Tract 17.46-Travis County-Texas,Census Tract 17.49-Travis County-Texas,Census Tract 17.51-Travis County-Texas,Census Tract 18.13-Travis County-Texas,Census Tract 18.29-Travis County-Texas,Census Tract 18.42-Travis County-Texas,Census Tract 18.44-Travis County-Texas,Census Tract 24.31-Travis County-Texas,Census Tract 24.32-Travis County-Texas,Census Tract 24.33-Travis County-Texas,Census Tract 24.34-Travis County-Texas,Census Tract 24.35-Travis County-Texas,Census Tract 24.36-Travis County-Texas,Census Tract 25-Travis County-Texas,Census Tract 23.13-Travis County-Texas,Census Tract 21.05-Travis County-Texas,Census Tract 21.09-Travis County-Texas,Census Tract 23.08-Travis County-Texas,Census Tract 17.16-Travis County-Texas,Census Tract 17.54-Travis County-Texas,Census Tract 17.69-Travis County-Texas,Census Tract 18.17-Travis County-Texas,Census Tract 18.26-Travis County-Texas,Census Tract 18.48-Travis County-Texas,Census Tract 19.10-Travis County-Texas,Census Tract 19.11-Travis County-Texas,Census Tract 20.05-Travis County-Texas,Census Tract 9.01-Travis County-Texas,Census Tract 4.02-Travis County-Texas,Census Tract 6.01-Travis County-Texas,Census Tract 13.03-Travis County-Texas,Census Tract 13.04-Travis County-Texas,Census Tract 15.01-Travis County-Texas,Census Tract 17.13-Travis County-Texas,Census Tract 19.12-Travis County-Texas,Census Tract 17.29-Travis County-Texas,Census Tract 17.33-Travis County-Texas,Census Tract 23.14-Travis County-Texas,Census Tract 24.11-Travis County-Texas,Census Tract 16.03-Travis County-Texas,Census Tract 17.57-Travis County-Texas,Census Tract 16.05-Travis County-Texas,Census Tract 17.06-Travis County-Texas,Census Tract 17.38-Travis County-Texas,Census Tract 18.19-Travis County-Texas,Census Tract 18.46-Travis County-Texas,Census Tract 17.64-Travis County-Texas,Census Tract 17.42-Travis County-Texas,Census Tract 17.61-Travis County-Texas,Census Tract 17.68-Travis County-Texas,Census Tract 18.06-Travis County-Texas,Census Tract 18.11-Travis County-Texas,Census Tract 18.24-Travis County-Texas,Census Tract 18.33-Travis County-Texas,Census Tract 17.45-Travis County-Texas,Census Tract 17.47-Travis County-Texas,Census Tract 17.81-Travis County-Texas,Census Tract 18.22-Travis County-Texas,Census Tract 17.48-Travis County-Texas,Census Tract 17.50-Travis County-Texas,Census Tract 18.12-Travis County-Texas,Census Tract 18.49-Travis County-Texas,Census Tract 2.03-Travis County-Texas,Census Tract 8.02-Travis County-Texas,Census Tract 17.40-Travis County-Texas,Census Tract 18.39-Travis County-Texas,Census Tract 23.07-Travis County-Texas,Census Tract 23.10-Travis County-Texas,Census Tract 17.41-Travis County-Texas,Census Tract 21.12-Travis County-Texas,Census Tract 21.06-Travis County-Texas,Census Tract 23.16-Travis County-Texas,Census Tract 18.04-Travis County-Texas,Census Tract 18.34-Travis County-Texas,Census Tract 22.02-Travis County-Texas,Census Tract 24.03-Travis County-Texas,Census Tract 24.07-Travis County-Texas,Census Tract 24.13-Travis County-Texas,Census Tract 24.02-Travis County-Texas,Census Tract 24.23-Travis County-Texas,Census Tract 19.01-Travis County-Texas,Census Tract 20.04-Travis County-Texas,Census Tract 21.08-Travis County-Texas,Census Tract 24.12-Travis County-Texas,Census Tract 24.22-Travis County-Texas,Census Tract 6.03-Travis County-Texas,Census Tract 8.04-Travis County-Texas,Census Tract 11-Travis County-Texas,Census Tract 14.02-Travis County-Texas,Census Tract 24.24-Travis County-Texas,Census Tract 2.04-Travis County-Texas,Census Tract 10-Travis County-Texas,Census Tract 17.05-Travis County-Texas,Census Tract 17.22-Travis County-Texas,Census Tract 17.52-Travis County-Texas,Census Tract 17.56-Travis County-Texas,Census Tract 17.65-Travis County-Texas,Census Tract 17.66-Travis County-Texas,Census Tract 1.01-Travis County-Texas,Census Tract 5-Travis County-Texas,Census Tract 6.04-Travis County-Texas,Census Tract 7-Travis County-Texas,Census Tract 8.01-Travis County-Texas,Census Tract 17.07-Travis County-Texas,Census Tract 17.19-Travis County-Texas,Census Tract 17.37-Travis County-Texas,Census Tract 17.53-Travis County-Texas,Census Tract 17.82-Travis County-Texas,Census Tract 17.83-Travis County-Texas,Census Tract 17.84-Travis County-Texas,Census Tract 17.85-Travis County-Texas,Census Tract 17.86-Travis County-Texas,Census Tract 18.54-Travis County-Texas,Census Tract 18.55-Travis County-Texas,Census Tract 18.56-Travis County-Texas,Census Tract 18.57-Travis County-Texas,Census Tract 18.61-Travis County-Texas,Census Tract 18.58-Travis County-Texas,Census Tract 18.59-Travis County-Texas,Census Tract 18.60-Travis County-Texas,Census Tract 18.62-Travis County-Texas,Census Tract 18.63-Travis County-Texas,Census Tract 18.64-Travis County-Texas,Census Tract 19.14-Travis County-Texas,Census Tract 19.15-Travis County-Texas,Census Tract 19.16-Travis County-Texas,Census Tract 19.17-Travis County-Texas,Census Tract 19.18-Travis County-Texas,Census Tract 19.19-Travis County-Texas,Census Tract 22.07-Travis County-Texas,Census Tract 22.08-Travis County-Texas,Census Tract 22.09-Travis County-Texas,Census Tract 22.10-Travis County-Texas,Census Tract 22.11-Travis County-Texas,Census Tract 22.12-Travis County-Texas,Census Tract 23.17-Travis County-Texas,Census Tract 23.18-Travis County-Texas,Census Tract 24.25-Travis County-Texas,Census Tract 24.26-Travis County-Texas,Census Tract 24.27-Travis County-Texas,Census Tract 24.28-Travis County-Texas,Census Tract 24.29-Travis County-Texas,Census Tract 24.30-Travis County-Texas,Census Tract 13.08-Travis County-Texas,Census Tract 18.21-Travis County-Texas,Census Tract 18.23-Travis County-Texas,Census Tract 18.28-Travis County-Texas,Census Tract 18.41-Travis County-Texas,Census Tract 18.43-Travis County-Texas,Census Tract 18.47-Travis County-Texas,Census Tract 19.08-Travis County-Texas,Census Tract 22.01-Travis County-Texas,Census Tract 1.02-Travis County-Texas,Census Tract 3.02-Travis County-Texas,Census Tract 4.01-Travis County-Texas,Census Tract 9.02-Travis County-Texas,Census Tract 13.05-Travis County-Texas,Census Tract 13.07-Travis County-Texas,Census Tract 14.01-Travis County-Texas,Census Tract 17.55-Travis County-Texas,Census Tract 17.60-Travis County-Texas,Census Tract 18.05-Travis County-Texas,Census Tract 18.18-Travis County-Texas,Census Tract 18.20-Travis County-Texas,Census Tract 18.32-Travis County-Texas,Census Tract 18.45-Travis County-Texas,Census Tract 18.51-Travis County-Texas,Census Tract 19.13-Travis County-Texas,Census Tract 20.02-Travis County-Texas,Census Tract 21.04-Travis County-Texas,Census Tract 21.13-Travis County-Texas,Census Tract 23.12-Travis County-Texas,Census Tract 21.11-Travis County-Texas,Census Tract 23.04-Travis County-Texas,Census Tract 16.04-Travis County-Texas,Census Tract 14.03-Travis County-Texas,Census Tract 15.04-Travis County-Texas,Census Tract 15.05-Travis County-Texas,Census Tract 17.14-Travis County-Texas,Census Tract 17.18-Travis County-Texas,Census Tract 17.28-Travis County-Texas,Census Tract 17.76-Travis County-Texas,Census Tract 17.74-Travis County-Texas,Census Tract 17.75-Travis County-Texas,Census Tract 17.77-Travis County-Texas,Census Tract 17.78-Travis County-Texas,Census Tract 17.79-Travis County-Texas,Census Tract 17.80-Travis County-Texas,Census Tract 3.04-Travis County-Texas,Census Tract 2.05-Travis County-Texas,Census Tract 2.06-Travis County-Texas,Census Tract 3.05-Travis County-Texas,Census Tract 3.06-Travis County-Texas,Census Tract 3.07-Travis County-Texas,Census Tract 17.73-Travis County-Texas,Census Tract 17.70-Travis County-Texas,Census Tract 17.71-Travis County-Texas,Census Tract 17.72-Travis County-Texas,Census Tract 205.09-Williamson County-Texas,Census Tract 205.03-Williamson County-Texas,Census Tract 206.02-Williamson County-Texas,Census Tract 203.01-Williamson County-Texas,Census Tract 205.04-Williamson County-Texas,Census Tract 210-Williamson County-Texas,Census Tract 204.04-Williamson County-Texas,Census Tract 204.05-Williamson County-Texas,Census Tract 211-Williamson County-Texas,Census Tract 212.02-Williamson County-Texas,Census Tract 212.03-Williamson County-Texas,Census Tract 214.01-Williamson County-Texas,Census Tract 214.03-Williamson County-Texas,Census Tract 215.02-Williamson County-Texas,Census Tract 203.10-Williamson County-Texas,Census Tract 207.04-Williamson County-Texas,Census Tract 203.02-Williamson County-Texas,Census Tract 204.06-Williamson County-Texas,Census Tract 207.03-Williamson County-Texas,Census Tract 215.03-Williamson County-Texas,Census Tract 213-Williamson County-Texas,Census Tract 209-Williamson County-Texas,Census Tract 207.01-Williamson County-Texas,Census Tract 212.01-Williamson County-Texas,Census Tract 214.02-Williamson County-Texas,Census Tract 204.03-Williamson County-Texas,Census Tract 201.05-Williamson County-Texas,Census Tract 201.07-Williamson County-Texas,Census Tract 201.06-Williamson County-Texas,Census Tract 201.08-Williamson County-Texas,Census Tract 201.09-Williamson County-Texas,Census Tract 201.10-Williamson County-Texas,Census Tract 201.11-Williamson County-Texas,Census Tract 201.12-Williamson County-Texas,Census Tract 202.01-Williamson County-Texas,Census Tract 201.13-Williamson County-Texas,Census Tract 201.14-Williamson County-Texas,Census Tract 201.15-Williamson County-Texas,Census Tract 202.02-Williamson County-Texas,Census Tract 202.03-Williamson County-Texas,Census Tract 202.04-Williamson County-Texas,Census Tract 203.11-Williamson County-Texas,Census Tract 203.12-Williamson County-Texas,Census Tract 203.13-Williamson County-Texas,Census Tract 203.14-Williamson County-Texas,Census Tract 203.15-Williamson County-Texas,Census Tract 203.16-Williamson County-Texas,Census Tract 203.17-Williamson County-Texas,Census Tract 203.18-Williamson County-Texas,Census Tract 203.19-Williamson County-Texas,Census Tract 203.20-Williamson County-Texas,Census Tract 203.21-Williamson County-Texas,Census Tract 203.22-Williamson County-Texas,Census Tract 203.23-Williamson County-Texas,Census Tract 203.24-Williamson County-Texas,Census Tract 203.25-Williamson County-Texas,Census Tract 203.26-Williamson County-Texas,Census Tract 203.27-Williamson County-Texas,Census Tract 203.28-Williamson County-Texas,Census Tract 204.08-Williamson County-Texas,Census Tract 204.09-Williamson County-Texas,Census Tract 204.10-Williamson County-Texas,Census Tract 204.11-Williamson County-Texas,Census Tract 205.05-Williamson County-Texas,Census Tract 205.06-Williamson County-Texas,Census Tract 205.07-Williamson County-Texas,Census Tract 205.08-Williamson County-Texas,Census Tract 205.10-Williamson County-Texas,Census Tract 206.03-Williamson County-Texas,Census Tract 206.04-Williamson County-Texas,Census Tract 206.05-Williamson County-Texas,Census Tract 207.06-Williamson County-Texas,Census Tract 207.07-Williamson County-Texas,Census Tract 207.08-Williamson County-Texas,Census Tract 208.03-Williamson County-Texas,Census Tract 208.04-Williamson County-Texas,Census Tract 208.05-Williamson County-Texas,Census Tract 208.06-Williamson County-Texas,Census Tract 208.07-Williamson County-Texas,Census Tract 208.08-Williamson County-Texas,Census Tract 208.09-Williamson County-Texas,Census Tract 215.04-Williamson County-Texas,Census Tract 215.05-Williamson County-Texas,Census Tract 215.06-Williamson County-Texas,Census Tract 215.07-Williamson County-Texas,Census Tract 215.08-Williamson County-Texas,Census Tract 216.01-Williamson County-Texas,Census Tract 216.02-Williamson County-Texas,Census Tract 216.03-Williamson County-Texas
10042,9050,9931,9556,12063,10920,6315,14667,27381,8613,7726,5706,9515,4015,6893,6229,4070,7077,22228,19714,7413,6538,16553,38590,7152,4173,8335,18495,26773,10985,5463,12183,13649,14457,25494,17662,23210,15303,15667,11071,10075,13232,4142,6516,4723,11930,18293,7043,6959,7080,8653,7022,6876,6977,22335,7268,17740,10386,10479,9266,9692,17963,6697,8699,5091,20672,7356,15685,5179,12708,1840,9763,2777,13454,6931,7718,7853,11631,22272,12278,15548,8980,5749,10593,14587,8196,12320,6492,7778,11064,14306,13835,15783,9969,13827,9556,11740,9463,7412,18457,6237,13316,10588,18675,5448,6910,21358,15246,26352,31828,8481,4362,4589,11470,5577,10822,7427,8778,14855,10797,10590,21523,5442,6838,12974,18117,10052,2728,7119,9145,6325,6718,10358,23283,10198,4844,12849,5122,15122,11472,16540,6252,5673,6504,11385,9558,5335,23412,7392,6737,8785,7177,16253,9079,8114,12049,44306,26058,13608,10344,8720,3290,3158,13478,13307,32385,3454,18338,16131,19574,11922,15763,13607,38325,18288,10652,7734,51297,7241,5733,12616,4703,4857,19338,4343,10661,18505,8925,14392,11981,9369,12743,7274,4448,1910,10561,10388,7814,14983,9559,15777,2755,3236,7291,7876,7472,10414,34375,4592,15371,26198,2912,8905,13535,10492,11801,15866,9086,9095,22699,59853,6314,11020,9100,5337,6927,19732,18892,5882,7732,8224,11082,9622,10801,14725,3522,19292,11733,41753,17647,15714,7232,20188,24933,13623,10911,11075,9362,7976,10784,9486,10763,17141,5228,25210,43946,12565,7883,21318,14599,10643,14372,18402,3333,7666,11360,3391,5352,3187,22595,12817,7862,11242,8238,13955,12142,19652,6498,3462,5422,3227,3497,6629,4902,12363,6797,12444,6335,8966,14287,5191,13910,2313,4821,8810,10930,12189,5672,8552,17426,17814,22823,14127,26489,11795,11295,18953,17161,13818,2793,18822,6328,22769,4065,17041,5265,13096,8656,10943,12033,13230,7445,14947,6415,10010,28785,32483,19416,20277,11757,9945,16785,8816,32762,14586,19745,16842,3151,11468,16873,13276,6146,22282,13206,6971,3977,2409
20097,16765,19526,19773,21654,21929,11936,25308,45723,15436,17468,11065,18279,7193,14156,11797,8984,14786,35554,28838,14224,12445,30148,59326,13506,6996,13664,29019,37070,16859,8978,19425,22364,21410,45021,35331,41410,24910,27729,21232,18939,22676,7701,11763,8232,19927,30686,11393,10965,12222,14658,11178,12114,13066,34381,10609,23990,15299,14159,14585,15076,26119,9368,17841,8023,37062,12369,27234,8960,24383,4470,19926,6483,20343,12523,13721,12740,18901,30163,18029,23477,13647,9170,16691,19939,11478,18487,9665,11899,22160,19811,18880,22029,15069,18468,15372,16807,15470,16808,24061,9086,17674,14940,26212,11207,10094,30117,22923,34843,44221,17838,8535,7197,22807,8464,18316,10750,17508,22369,16134,19517,30280,8169,11369,18692,29478,16737,7090,10623,15827,10090,12105,18275,36155,22569,8275,20462,12524,24470,18388,23368,9365,10746,14651,18170,18703,8617,31212,10518,11357,12323,11273,21484,13353,12542,17251,60396,38510,18299,15238,17253,5339,5519,19395,17828,43856,5141,24160,22175,26392,18195,22247,24557,60809,28802,18246,13466,78171,11831,11461,20387,9147,8022,26632,6966,14176,24251,12101,18658,24021,19450,25219,14079,8674,4176,17766,18778,13157,26194,19306,24916,5200,6756,10699,14867,17320,15354,53147,7611,23190,36263,5985,12222,19222,15102,18076,22000,13257,12603,29563,79268,11967,19884,18261,9102,10668,30181,24303,10040,11641,12545,21230,16496,15331,19112,5822,26878,17153,57893,24473,23975,10941,29530,33938,20323,15782,18631,14783,11513,15058,13286,15329,23802,7540,34354,57817,17634,13782,29864,21799,18530,24406,30457,7538,12059,19167,7487,10215,7252,38272,22016,16134,16615,16121,21601,19824,33354,12459,7885,10449,6609,7097,12797,8051,20293,13249,18019,10224,13422,21186,9442,20012,4623,8492,17225,17291,19397,9922,14724,25670,31235,35207,24975,36182,18284,17854,29157,27105,21957,5560,28984,11529,34734,9453,24038,8736,21808,13904,16648,18112,19284,10922,22803,10149,16104,41102,44262,28625,30427,17288,16944,26190,14968,45674,25155,30187,30227,5531,21252,25416,23075,11025,37132,22840,13655,7718,4438
8588,6386,8014,8375,8298,9373,4579,9375,16034,5500,7888,4309,7676,2495,5569,4426,3723,6058,12106,8310,6190,4852,12138,18252,5144,2361,4605,9459,9256,4788,2667,6068,7292,5842,16851,14466,15448,8299,10378,9097,7923,8677,2893,4221,2954,6771,10880,3781,3293,4175,4988,3586,4419,4945,10980,2941,5857,4390,3364,4557,4606,7249,2203,7466,2459,13628,4156,9898,2982,9458,1661,8317,2767,6055,4589,5090,4243,6467,7295,5029,6988,4105,2788,5226,4749,2949,5560,2604,3661,10332,5093,4593,5582,4490,4129,5075,4348,5392,7419,5236,2250,3968,3894,6846,4272,2526,7953,6545,8012,11230,7174,3259,2086,9645,2263,6089,2616,6800,6521,4849,7889,8355,2334,3792,5017,10172,5947,2890,2760,5426,3087,4586,6757,11691,9747,2743,6663,5045,8514,6007,6190,2732,4082,6165,6070,8254,2658,7409,2514,3898,3095,3533,4918,3844,3929,4582,14848,11208,4410,4431,7548,1388,1794,5286,4159,10787,1254,5301,5325,6017,5516,5829,9104,20160,9214,6257,4571,24014,3691,4387,6435,3554,2643,6568,2138,2958,5147,2530,3945,9940,8359,10184,5124,3069,1452,6581,7215,4342,9742,8046,8291,1645,2593,3054,5594,7253,4273,16835,2523,6932,9285,2222,2580,5234,4229,5581,5644,3726,3173,6239,18107,4632,6714,7713,3011,3198,9493,4939,3400,3304,3703,8590,5642,4200,4007,1803,6833,4781,15029,6245,7477,3136,8365,8291,5822,4339,6545,4617,3127,3930,3375,4093,6029,1820,8423,13007,4420,4726,7206,6125,6204,8617,10753,3207,3777,6385,3010,3953,3080,13312,7314,6292,4348,6289,6356,6654,11802,4924,3353,4030,2535,2866,5050,2407,6990,5542,4823,3196,3715,5949,3442,5258,1435,2958,6815,5359,5936,3605,4967,7122,11352,10766,9112,8758,5647,5287,9083,8394,6761,2061,9090,3887,10478,3545,5933,2815,7518,4476,4967,5414,5226,2919,6414,2903,5038,10965,10617,8131,8863,4511,5692,8215,5025,11688,8977,8994,11124,1805,8077,7675,8141,3713,12940,8279,5094,2832,1428
