Census Tract 8101-Boone County-Indiana,Census Tract 8102-Boone County-Indiana,Census Tract 8103-Boone County-Indiana,Census Tract 8104-Boone County-Indiana,Census Tract 8105-Boone County-Indiana,Census Tract 8106.01-Boone County-Indiana,Census Tract 8106.04-Boone County-Indiana,Census Tract 8106.05-Boone County-Indiana,Census Tract 8106.06-Boone County-Indiana,Census Tract 8106.07-Boone County-Indiana,Census Tract 8107-Boone County-Indiana,Census Tract 9746-Brown County-Indiana,Census Tract 9747-Brown County-Indiana,Census Tract 9748-Brown County-Indiana,Census Tract 9749.01-Brown County-Indiana,Census Tract 9749.02-Brown County-Indiana,Census Tract 1101.01-Hamilton County-Indiana,Census Tract 1101.02-Hamilton County-Indiana,Census Tract 1102.01-Hamilton County-Indiana,Census Tract 1102.02-Hamilton County-Indiana,Census Tract 1103.01-Hamilton County-Indiana,Census Tract 1103.02-Hamilton County-Indiana,Census Tract 1103.03-Hamilton County-Indiana,Census Tract 1104.01-Hamilton County-Indiana,Census Tract 1104.04-Hamilton County-Indiana,Census Tract 1104.05-Hamilton County-Indiana,Census Tract 1104.06-Hamilton County-Indiana,Census Tract 1105.05-Hamilton County-Indiana,Census Tract 1105.09-Hamilton County-Indiana,Census Tract 1105.11-Hamilton County-Indiana,Census Tract 1105.12-Hamilton County-Indiana,Census Tract 1105.13-Hamilton County-Indiana,Census Tract 1105.14-Hamilton County-Indiana,Census Tract 1105.15-Hamilton County-Indiana,Census Tract 1105.16-Hamilton County-Indiana,Census Tract 1105.17-Hamilton County-Indiana,Census Tract 1105.18-Hamilton County-Indiana,Census Tract 1106-Hamilton County-Indiana,Census Tract 1107-Hamilton County-Indiana,Census Tract 1108.05-Hamilton County-Indiana,Census Tract 1108.07-Hamilton County-Indiana,Census Tract 1108.10-Hamilton County-Indiana,Census Tract 1108.11-Hamilton County-Indiana,Census Tract 1108.12-Hamilton County-Indiana,Census Tract 1108.13-Hamilton County-Indiana,Census Tract 1108.14-Hamilton County-Indiana,Census Tract 1108.15-Hamilton County-Indiana,Census Tract 1108.16-Hamilton County-Indiana,Census Tract 1108.17-Hamilton County-Indiana,Census Tract 1108.18-Hamilton County-Indiana,Census Tract 1108.19-Hamilton County-Indiana,Census Tract 1108.20-Hamilton County-Indiana,Census Tract 1108.21-Hamilton County-Indiana,Census Tract 1108.22-Hamilton County-Indiana,Census Tract 1109.04-Hamilton County-Indiana,Census Tract 1109.05-Hamilton County-Indiana,Census Tract 1109.06-Hamilton County-Indiana,Census Tract 1109.07-Hamilton County-Indiana,Census Tract 1109.09-Hamilton County-Indiana,Census Tract 1109.10-Hamilton County-Indiana,Census Tract 1109.11-Hamilton County-Indiana,Census Tract 1109.12-Hamilton County-Indiana,Census Tract 1110.03-Hamilton County-Indiana,Census Tract 1110.04-Hamilton County-Indiana,Census Tract 1110.06-Hamilton County-Indiana,Census Tract 1110.07-Hamilton County-Indiana,Census Tract 1110.09-Hamilton County-Indiana,Census Tract 1110.10-Hamilton County-Indiana,Census Tract 1110.11-Hamilton County-Indiana,Census Tract 1110.12-Hamilton County-Indiana,Census Tract 1111.01-Hamilton County-Indiana,Census Tract 1111.03-Hamilton County-Indiana,Census Tract 1111.04-Hamilton County-Indiana,Census Tract 4101-Hancock County-Indiana,Census Tract 4102.01-Hancock County-Indiana,Census Tract 4102.02-Hancock County-Indiana,Census Tract 4103.01-Hancock County-Indiana,Census Tract 4103.02-Hancock County-Indiana,Census Tract 4104.01-Hancock County-Indiana,Census Tract 4104.02-Hancock County-Indiana,Census Tract 4105-Hancock County-Indiana,Census Tract 4106-Hancock County-Indiana,Census Tract 4107-Hancock County-Indiana,Census Tract 4108.01-Hancock County-Indiana,Census Tract 4108.02-Hancock County-Indiana,Census Tract 4109.01-Hancock County-Indiana,Census Tract 4109.02-Hancock County-Indiana,Census Tract 4110-Hancock County-Indiana,Census Tract 2101.03-Hendricks County-Indiana,Census Tract 2101.05-Hendricks County-Indiana,Census Tract 2101.06-Hendricks County-Indiana,Census Tract 2101.07-Hendricks County-Indiana,Census Tract 2101.08-Hendricks County-Indiana,Census Tract 2101.09-Hendricks County-Indiana,Census Tract 2102.01-Hendricks County-Indiana,Census Tract 2102.03-Hendricks County-Indiana,Census Tract 2102.04-Hendricks County-Indiana,Census Tract 2103-Hendricks County-Indiana,Census Tract 2104-Hendricks County-Indiana,Census Tract 2105.01-Hendricks County-Indiana,Census Tract 2105.02-Hendricks County-Indiana,Census Tract 2106.07-Hendricks County-Indiana,Census Tract 2106.08-Hendricks County-Indiana,Census Tract 2106.09-Hendricks County-Indiana,Census Tract 2106.10-Hendricks County-Indiana,Census Tract 2106.11-Hendricks County-Indiana,Census Tract 2106.12-Hendricks County-Indiana,Census Tract 2106.13-Hendricks County-Indiana,Census Tract 2106.14-Hendricks County-Indiana,Census Tract 2106.15-Hendricks County-Indiana,Census Tract 2106.16-Hendricks County-Indiana,Census Tract 2106.17-Hendricks County-Indiana,Census Tract 2107.01-Hendricks County-Indiana,Census Tract 2107.02-Hendricks County-Indiana,Census Tract 2108.01-Hendricks County-Indiana,Census Tract 2108.02-Hendricks County-Indiana,Census Tract 2109-Hendricks County-Indiana,Census Tract 2110-Hendricks County-Indiana,Census Tract 2111-Hendricks County-Indiana,Census Tract 6101.01-Johnson County-Indiana,Census Tract 6101.02-Johnson County-Indiana,Census Tract 6102.01-Johnson County-Indiana,Census Tract 6102.03-Johnson County-Indiana,Census Tract 6102.04-Johnson County-Indiana,Census Tract 6103-Johnson County-Indiana,Census Tract 6104.01-Johnson County-Indiana,Census Tract 6104.03-Johnson County-Indiana,Census Tract 6104.04-Johnson County-Indiana,Census Tract 6105.01-Johnson County-Indiana,Census Tract 6105.02-Johnson County-Indiana,Census Tract 6106.03-Johnson County-Indiana,Census Tract 6106.05-Johnson County-Indiana,Census Tract 6106.06-Johnson County-Indiana,Census Tract 6106.07-Johnson County-Indiana,Census Tract 6106.08-Johnson County-Indiana,Census Tract 6107.03-Johnson County-Indiana,Census Tract 6107.04-Johnson County-Indiana,Census Tract 6107.05-Johnson County-Indiana,Census Tract 6107.06-Johnson County-Indiana,Census Tract 6108.01-Johnson County-Indiana,Census Tract 6108.02-Johnson County-Indiana,Census Tract 6109-Johnson County-Indiana,Census Tract 6110-Johnson County-Indiana,Census Tract 6111-Johnson County-Indiana,Census Tract 6112-Johnson County-Indiana,Census Tract 6113-Johnson County-Indiana,Census Tract 6114-Johnson County-Indiana,Census Tract 3-Madison County-Indiana,Census Tract 4-Madison County-Indiana,Census Tract 5-Madison County-Indiana,Census Tract 8-Madison County-Indiana,Census Tract 9-Madison County-Indiana,Census Tract 10-Madison County-Indiana,Census Tract 11-Madison County-Indiana,Census Tract 12-Madison County-Indiana,Census Tract 13-Madison County-Indiana,Census Tract 14-Madison County-Indiana,Census Tract 15-Madison County-Indiana,Census Tract 16-Madison County-Indiana,Census Tract 17-Madison County-Indiana,Census Tract 18.01-Madison County-Indiana,Census Tract 18.02-Madison County-Indiana,Census Tract 19.01-Madison County-Indiana,Census Tract 19.02-Madison County-Indiana,Census Tract 20-Madison County-Indiana,Census Tract 101-Madison County-Indiana,Census Tract 102-Madison County-Indiana,Census Tract 103-Madison County-Indiana,Census Tract 104-Madison County-Indiana,Census Tract 105-Madison County-Indiana,Census Tract 106-Madison County-Indiana,Census Tract 107-Madison County-Indiana,Census Tract 108-Madison County-Indiana,Census Tract 109-Madison County-Indiana,Census Tract 110-Madison County-Indiana,Census Tract 111-Madison County-Indiana,Census Tract 112-Madison County-Indiana,Census Tract 113-Madison County-Indiana,Census Tract 114-Madison County-Indiana,Census Tract 115.01-Madison County-Indiana,Census Tract 115.02-Madison County-Indiana,Census Tract 117-Madison County-Indiana,Census Tract 118-Madison County-Indiana,Census Tract 119-Madison County-Indiana,Census Tract 120-Madison County-Indiana,Census Tract 3101.04-Marion County-Indiana,Census Tract 3101.05-Marion County-Indiana,Census Tract 3101.06-Marion County-Indiana,Census Tract 3101.08-Marion County-Indiana,Census Tract 3101.10-Marion County-Indiana,Census Tract 3101.11-Marion County-Indiana,Census Tract 3101.12-Marion County-Indiana,Census Tract 3101.13-Marion County-Indiana,Census Tract 3102.01-Marion County-Indiana,Census Tract 3102.03-Marion County-Indiana,Census Tract 3102.04-Marion County-Indiana,Census Tract 3103.05-Marion County-Indiana,Census Tract 3103.06-Marion County-Indiana,Census Tract 3103.08-Marion County-Indiana,Census Tract 3103.09-Marion County-Indiana,Census Tract 3103.10-Marion County-Indiana,Census Tract 3103.11-Marion County-Indiana,Census Tract 3103.12-Marion County-Indiana,Census Tract 3201.05-Marion County-Indiana,Census Tract 3201.06-Marion County-Indiana,Census Tract 3201.07-Marion County-Indiana,Census Tract 3201.08-Marion County-Indiana,Census Tract 3201.09-Marion County-Indiana,Census Tract 3202.02-Marion County-Indiana,Census Tract 3202.03-Marion County-Indiana,Census Tract 3202.05-Marion County-Indiana,Census Tract 3202.06-Marion County-Indiana,Census Tract 3203.01-Marion County-Indiana,Census Tract 3203.03-Marion County-Indiana,Census Tract 3203.05-Marion County-Indiana,Census Tract 3203.06-Marion County-Indiana,Census Tract 3204-Marion County-Indiana,Census Tract 3205-Marion County-Indiana,Census Tract 3206-Marion County-Indiana,Census Tract 3207-Marion County-Indiana,Census Tract 3208-Marion County-Indiana,Census Tract 3209.01-Marion County-Indiana,Census Tract 3209.02-Marion County-Indiana,Census Tract 3209.03-Marion County-Indiana,Census Tract 3210.01-Marion County-Indiana,Census Tract 3210.02-Marion County-Indiana,Census Tract 3211-Marion County-Indiana,Census Tract 3212-Marion County-Indiana,Census Tract 3213-Marion County-Indiana,Census Tract 3214-Marion County-Indiana,Census Tract 3216-Marion County-Indiana,Census Tract 3217-Marion County-Indiana,Census Tract 3218-Marion County-Indiana,Census Tract 3219-Marion County-Indiana,Census Tract 3220-Marion County-Indiana,Census Tract 3221-Marion County-Indiana,Census Tract 3222-Marion County-Indiana,Census Tract 3223-Marion County-Indiana,Census Tract 3224-Marion County-Indiana,Census Tract 3225-Marion County-Indiana,Census Tract 3226.01-Marion County-Indiana,Census Tract 3226.02-Marion County-Indiana,Census Tract 3227-Marion County-Indiana,Census Tract 3301.03-Marion County-Indiana,Census Tract 3301.05-Marion County-Indiana,Census Tract 3301.06-Marion County-Indiana,Census Tract 3301.07-Marion County-Indiana,Census Tract 3301.08-Marion County-Indiana,Census Tract 3301.09-Marion County-Indiana,Census Tract 3302.03-Marion County-Indiana,Census Tract 3302.04-Marion County-Indiana,Census Tract 3302.06-Marion County-Indiana,Census Tract 3302.08-Marion County-Indiana,Census Tract 3302.10-Marion County-Indiana,Census Tract 3302.11-Marion County-Indiana,Census Tract 3302.12-Marion County-Indiana,Census Tract 3302.13-Marion County-Indiana,Census Tract 3304.01-Marion County-Indiana,Census Tract 3305-Marion County-Indiana,Census Tract 3306-Marion County-Indiana,Census Tract 3307.01-Marion County-Indiana,Census Tract 3307.02-Marion County-Indiana,Census Tract 3308.03-Marion County-Indiana,Census Tract 3308.04-Marion County-Indiana,Census Tract 3308.05-Marion County-Indiana,Census Tract 3308.06-Marion County-Indiana,Census Tract 3309-Marion County-Indiana,Census Tract 3310-Marion County-Indiana,Census Tract 3401.01-Marion County-Indiana,Census Tract 3401.02-Marion County-Indiana,Census Tract 3401.08-Marion County-Indiana,Census Tract 3401.11-Marion County-Indiana,Census Tract 3401.12-Marion County-Indiana,Census Tract 3401.13-Marion County-Indiana,Census Tract 3401.14-Marion County-Indiana,Census Tract 3401.15-Marion County-Indiana,Census Tract 3402.01-Marion County-Indiana,Census Tract 3402.02-Marion County-Indiana,Census Tract 3403.01-Marion County-Indiana,Census Tract 3403.02-Marion County-Indiana,Census Tract 3404-Marion County-Indiana,Census Tract 3405-Marion County-Indiana,Census Tract 3406-Marion County-Indiana,Census Tract 3407-Marion County-Indiana,Census Tract 3408-Marion County-Indiana,Census Tract 3409.01-Marion County-Indiana,Census Tract 3409.03-Marion County-Indiana,Census Tract 3409.04-Marion County-Indiana,Census Tract 3410-Marion County-Indiana,Census Tract 3411-Marion County-Indiana,Census Tract 3412-Marion County-Indiana,Census Tract 3416-Marion County-Indiana,Census Tract 3417.01-Marion County-Indiana,Census Tract 3417.02-Marion County-Indiana,Census Tract 3419.02-Marion County-Indiana,Census Tract 3419.03-Marion County-Indiana,Census Tract 3419.04-Marion County-Indiana,Census Tract 3420-Marion County-Indiana,Census Tract 3421.01-Marion County-Indiana,Census Tract 3422-Marion County-Indiana,Census Tract 3423-Marion County-Indiana,Census Tract 3424-Marion County-Indiana,Census Tract 3425-Marion County-Indiana,Census Tract 3426-Marion County-Indiana,Census Tract 3501-Marion County-Indiana,Census Tract 3503-Marion County-Indiana,Census Tract 3504-Marion County-Indiana,Census Tract 3505-Marion County-Indiana,Census Tract 3506-Marion County-Indiana,Census Tract 3507-Marion County-Indiana,Census Tract 3508-Marion County-Indiana,Census Tract 3509-Marion County-Indiana,Census Tract 3510-Marion County-Indiana,Census Tract 3512-Marion County-Indiana,Census Tract 3515-Marion County-Indiana,Census Tract 3516-Marion County-Indiana,Census Tract 3517-Marion County-Indiana,Census Tract 3519-Marion County-Indiana,Census Tract 3521-Marion County-Indiana,Census Tract 3523-Marion County-Indiana,Census Tract 3524-Marion County-Indiana,Census Tract 3525-Marion County-Indiana,Census Tract 3526-Marion County-Indiana,Census Tract 3527-Marion County-Indiana,Census Tract 3528-Marion County-Indiana,Census Tract 3533-Marion County-Indiana,Census Tract 3535-Marion County-Indiana,Census Tract 3536-Marion County-Indiana,Census Tract 3542.01-Marion County-Indiana,Census Tract 3542.02-Marion County-Indiana,Census Tract 3544-Marion County-Indiana,Census Tract 3545-Marion County-Indiana,Census Tract 3547-Marion County-Indiana,Census Tract 3548-Marion County-Indiana,Census Tract 3549-Marion County-Indiana,Census Tract 3550-Marion County-Indiana,Census Tract 3551-Marion County-Indiana,Census Tract 3553-Marion County-Indiana,Census Tract 3554-Marion County-Indiana,Census Tract 3555-Marion County-Indiana,Census Tract 3556-Marion County-Indiana,Census Tract 3557-Marion County-Indiana,Census Tract 3559-Marion County-Indiana,Census Tract 3562-Marion County-Indiana,Census Tract 3564-Marion County-Indiana,Census Tract 3569-Marion County-Indiana,Census Tract 3570-Marion County-Indiana,Census Tract 3571-Marion County-Indiana,Census Tract 3572-Marion County-Indiana,Census Tract 3573-Marion County-Indiana,Census Tract 3574-Marion County-Indiana,Census Tract 3575-Marion County-Indiana,Census Tract 3576.01-Marion County-Indiana,Census Tract 3576.02-Marion County-Indiana,Census Tract 3578-Marion County-Indiana,Census Tract 3579-Marion County-Indiana,Census Tract 3580-Marion County-Indiana,Census Tract 3581-Marion County-Indiana,Census Tract 3601.01-Marion County-Indiana,Census Tract 3601.02-Marion County-Indiana,Census Tract 3602.01-Marion County-Indiana,Census Tract 3602.02-Marion County-Indiana,Census Tract 3603.01-Marion County-Indiana,Census Tract 3603.02-Marion County-Indiana,Census Tract 3604.01-Marion County-Indiana,Census Tract 3604.02-Marion County-Indiana,Census Tract 3604.05-Marion County-Indiana,Census Tract 3604.06-Marion County-Indiana,Census Tract 3604.07-Marion County-Indiana,Census Tract 3605.01-Marion County-Indiana,Census Tract 3605.02-Marion County-Indiana,Census Tract 3606.01-Marion County-Indiana,Census Tract 3606.02-Marion County-Indiana,Census Tract 3607-Marion County-Indiana,Census Tract 3608-Marion County-Indiana,Census Tract 3609-Marion County-Indiana,Census Tract 3610-Marion County-Indiana,Census Tract 3611-Marion County-Indiana,Census Tract 3612-Marion County-Indiana,Census Tract 3613-Marion County-Indiana,Census Tract 3614.01-Marion County-Indiana,Census Tract 3614.02-Marion County-Indiana,Census Tract 3616.01-Marion County-Indiana,Census Tract 3616.02-Marion County-Indiana,Census Tract 3702.01-Marion County-Indiana,Census Tract 3702.03-Marion County-Indiana,Census Tract 3702.04-Marion County-Indiana,Census Tract 3703.03-Marion County-Indiana,Census Tract 3703.04-Marion County-Indiana,Census Tract 3703.05-Marion County-Indiana,Census Tract 3703.06-Marion County-Indiana,Census Tract 3801.01-Marion County-Indiana,Census Tract 3801.02-Marion County-Indiana,Census Tract 3801.03-Marion County-Indiana,Census Tract 3802-Marion County-Indiana,Census Tract 3803.01-Marion County-Indiana,Census Tract 3803.02-Marion County-Indiana,Census Tract 3804.02-Marion County-Indiana,Census Tract 3804.03-Marion County-Indiana,Census Tract 3804.04-Marion County-Indiana,Census Tract 3805.01-Marion County-Indiana,Census Tract 3805.02-Marion County-Indiana,Census Tract 3806-Marion County-Indiana,Census Tract 3807-Marion County-Indiana,Census Tract 3808-Marion County-Indiana,Census Tract 3809.01-Marion County-Indiana,Census Tract 3809.02-Marion County-Indiana,Census Tract 3810.02-Marion County-Indiana,Census Tract 3810.03-Marion County-Indiana,Census Tract 3810.04-Marion County-Indiana,Census Tract 3811.01-Marion County-Indiana,Census Tract 3811.02-Marion County-Indiana,Census Tract 3812.03-Marion County-Indiana,Census Tract 3812.04-Marion County-Indiana,Census Tract 3812.05-Marion County-Indiana,Census Tract 3812.06-Marion County-Indiana,Census Tract 3812.07-Marion County-Indiana,Census Tract 3901.02-Marion County-Indiana,Census Tract 3901.03-Marion County-Indiana,Census Tract 3901.04-Marion County-Indiana,Census Tract 3902-Marion County-Indiana,Census Tract 3903-Marion County-Indiana,Census Tract 3904.05-Marion County-Indiana,Census Tract 3904.06-Marion County-Indiana,Census Tract 3904.07-Marion County-Indiana,Census Tract 3904.08-Marion County-Indiana,Census Tract 3904.09-Marion County-Indiana,Census Tract 3904.10-Marion County-Indiana,Census Tract 3904.11-Marion County-Indiana,Census Tract 3905-Marion County-Indiana,Census Tract 3906.01-Marion County-Indiana,Census Tract 3906.02-Marion County-Indiana,Census Tract 3907-Marion County-Indiana,Census Tract 3908.02-Marion County-Indiana,Census Tract 3909-Marion County-Indiana,Census Tract 3910.01-Marion County-Indiana,Census Tract 3910.02-Marion County-Indiana,Census Tract 5101.01-Morgan County-Indiana,Census Tract 5101.02-Morgan County-Indiana,Census Tract 5102.01-Morgan County-Indiana,Census Tract 5102.02-Morgan County-Indiana,Census Tract 5103-Morgan County-Indiana,Census Tract 5104.01-Morgan County-Indiana,Census Tract 5104.02-Morgan County-Indiana,Census Tract 5105-Morgan County-Indiana,Census Tract 5106.01-Morgan County-Indiana,Census Tract 5106.02-Morgan County-Indiana,Census Tract 5107.01-Morgan County-Indiana,Census Tract 5107.03-Morgan County-Indiana,Census Tract 5107.04-Morgan County-Indiana,Census Tract 5108-Morgan County-Indiana,Census Tract 5109-Morgan County-Indiana,Census Tract 5110.01-Morgan County-Indiana,Census Tract 5110.02-Morgan County-Indiana,Census Tract 7101-Shelby County-Indiana,Census Tract 7102-Shelby County-Indiana,Census Tract 7103-Shelby County-Indiana,Census Tract 7104-Shelby County-Indiana,Census Tract 7105-Shelby County-Indiana,Census Tract 7106.01-Shelby County-Indiana,Census Tract 7106.02-Shelby County-Indiana,Census Tract 7107-Shelby County-Indiana,Census Tract 7108-Shelby County-Indiana,Census Tract 7109-Shelby County-Indiana,Census Tract 201-Tipton County-Indiana,Census Tract 202-Tipton County-Indiana,Census Tract 203-Tipton County-Indiana,Census Tract 204.01-Tipton County-Indiana,Census Tract 204.02-Tipton County-Indiana
3487,3670,7934,5746,7934,17215,29819,11327,32781,25763,6163,2510,2173,4033,678,3054,13905,4670,5151,7954,21450,9872,4965,4958,11959,7037,13634,13175,6289,10119,7673,22219,8640,27706,14234,13854,7472,4745,2418,24711,11325,10883,5888,12499,60865,35172,17952,6054,19092,16686,22160,6081,13183,18749,17527,5857,15541,19875,36629,35371,22233,14683,10787,4803,6421,4785,31745,28872,5853,6464,7777,13461,9363,2956,15967,6786,3854,10134,897,5613,2754,5852,6492,5912,8568,5570,6912,8867,13105,13927,17067,1312,17309,6718,5344,4208,6468,10126,5156,8153,7215,8548,4240,8231,9726,20593,5667,15141,10564,10225,2285,1979,7159,11348,2953,4886,3251,6255,3059,8357,19540,4846,8877,4522,3514,6367,6878,6509,2213,4810,17063,8045,8108,15066,502,10619,15659,16775,2470,10927,8151,4328,3089,3035,5995,3085,9987,2148,2073,1993,1016,633,2106,2716,2356,4749,2423,4574,2288,3295,2125,499,2278,823,2968,2129,4533,1879,1682,2465,4142,2212,2499,1697,1022,3538,6192,2004,3576,6692,3846,2522,10023,1016,1846,3075,4372,4904,6753,3562,3315,12500,1840,5632,5769,6654,6119,8584,3235,3123,5347,10975,8135,5292,4232,3753,6951,3080,8842,2559,2023,3161,4730,3706,5092,6579,4134,4232,2982,3448,7209,10802,4611,5768,2549,7510,4896,13536,4509,7775,6952,6983,7864,9865,3820,4813,3162,4720,3077,741,1266,816,1333,5254,6297,5571,7239,9222,7154,15403,12924,8833,4007,8295,4490,7148,5922,10975,7690,5978,1410,3081,3134,2408,1411,4466,8038,3508,4577,2772,2293,4150,4269,3384,4365,5913,2718,4835,2488,4500,2795,6549,5156,4030,1171,5285,1267,5253,1288,758,1957,1297,1963,1404,3856,6171,2031,7963,5833,4592,7561,499,3370,2741,707,1802,2154,1932,4934,298,1198,1561,3061,1948,1087,4375,2788,1903,811,240,3117,2787,3058,2183,266,2746,1968,3462,9705,5283,1678,2065,764,818,2120,924,1246,2221,2619,3711,1091,952,2647,5605,4931,1715,1500,2411,2583,1229,4332,3464,5281,355,850,3180,391,2218,1371,1219,4703,2161,3039,2163,5876,2420,7895,3251,2250,7511,4626,4836,5967,1803,1899,5724,3188,3519,3416,953,6153,5719,7999,4459,2471,3669,2394,7840,3627,2899,5536,8940,3605,18156,2515,1228,3080,5198,3270,3100,1912,3726,6124,7265,2696,5026,7706,5100,3096,3136,7754,8593,2299,1662,7328,5738,5043,6757,3167,9623,7756,9689,5819,15704,13431,6134,12224,1973,3347,1879,2987,3103,2921,3439,6085,1030,12018,5619,5805,3740,3840,5097,3016,6113,3766,6682,3170,3160,4555,2250,2814,2523,5900,558,2819,6286,4795,2408,5331,2729,2740,5786,4313,4210,2012,3157,2306,3896,843
11706,12544,19980,18257,20828,31971,42822,24382,48236,41701,17373,10635,9673,13373,5468,11573,29923,14261,15989,20251,36944,21236,16041,14774,22973,17325,26764,28110,17554,21337,18097,38971,18387,43358,30177,27393,18265,14684,9798,39955,22955,23399,16096,25587,79671,54406,31551,15369,33871,32383,35015,15822,22876,29436,28282,15001,28363,31765,49444,48831,35051,25777,21636,12706,15695,14445,46349,41348,15372,15820,17176,22201,20525,11987,32093,19408,13976,25269,6507,16010,10318,16994,18903,16250,19438,14769,17810,21843,24167,29277,32114,5955,31744,16815,14789,12720,17838,22859,16434,21014,19929,21634,13630,19206,20887,41449,15237,28831,24856,22678,10037,7899,18448,24340,11180,15165,11272,18636,11190,20663,40372,16015,21277,13752,12761,17738,19399,17789,9009,16090,32237,20608,20758,27609,4994,21915,30507,29362,9647,23546,22405,15169,12055,11162,17334,11615,24716,9018,8508,8024,6503,6273,8949,9373,9852,14786,11478,14453,9655,11994,9818,5377,9949,6766,11361,9654,15071,9360,8636,10591,15278,10105,10581,7731,6257,12674,18628,8953,13091,19155,13390,9763,23686,6359,7872,11116,13577,14223,15868,10719,11809,25132,5133,15548,16557,17647,17170,23516,11264,11168,16580,24402,21185,14686,12726,10083,17886,10710,19761,9588,7260,10899,13529,11407,12624,15959,12547,12523,9325,9513,15244,23475,13717,17629,10138,18829,13798,24287,12287,18664,18731,16058,16500,20791,12169,13287,9460,11746,10303,5969,6512,6298,7347,14542,16130,15847,18206,18643,17695,26177,25167,20014,12170,21239,15181,18801,15286,22611,20147,18293,7260,12000,11555,9945,7483,15148,20520,12241,15430,10817,9154,13246,13380,13014,13868,17198,11496,15714,11645,15578,12022,19475,16686,14420,6516,14825,6017,15118,6637,6921,7599,6280,7723,7499,13059,18911,8228,20811,17868,15812,20207,5815,14728,10754,5210,8425,8969,7833,15960,5742,6101,6610,9602,8004,6484,11766,9421,8256,6332,4002,10930,10249,11498,8754,4462,9335,8376,11742,20979,14221,6372,8387,5480,6195,8357,7180,6913,8624,9605,12931,7369,6359,8585,15146,14012,7085,6988,8542,8517,6700,15736,12547,15881,4918,5906,11205,4725,8569,7314,7055,13837,8849,11380,9243,18295,10207,21088,10098,10029,20253,15638,15731,18906,8197,8008,17485,10004,11713,11358,6719,18278,18080,19712,13710,10983,13905,10090,21817,11803,11903,17558,22741,12499,34921,10518,7114,10040,15903,11815,11982,8199,12604,18449,20179,9951,16140,20023,13771,11045,10567,19613,22342,10175,9303,20370,15680,14568,19973,11066,22704,19931,22302,15181,28318,25879,17279,25426,7414,12325,8340,8303,11326,11086,13176,14766,5064,23339,16669,16396,13015,13224,16230,11792,17691,13520,17860,11988,11646,13724,9173,11691,10295,17935,5898,11103,18187,15690,9843,16887,10737,10620,18506,14540,14745,8719,11661,9200,13826,7109
3362,3724,5930,6080,6713,8000,6742,6655,8425,8984,5223,3247,3049,4097,1543,3506,8641,4199,4723,6138,9355,5590,5155,4375,5172,4600,7080,8235,5236,5517,4692,10243,4302,8495,8987,7342,4811,4435,2921,8278,5725,6337,4579,6852,12205,11722,7300,3990,7919,8537,6731,4442,4331,4878,4890,3636,6623,5855,6488,7042,6762,5173,5040,2906,4176,3912,7635,6230,3970,4217,3801,3696,5486,3748,8840,6348,4447,8431,2045,4795,3089,5349,6034,4615,5066,4102,5117,6588,5041,8446,8087,1496,7739,4537,4144,3446,5595,6512,5289,6772,6284,6812,3989,5088,5377,13203,4326,7424,7676,6194,3129,2123,5464,7084,3488,4579,3421,6011,3319,6170,13043,5268,6339,4191,4103,5506,6085,5247,2694,5547,8296,6323,6672,6724,1433,5273,8167,6290,2773,6866,7597,4945,3880,3365,5260,3766,7915,2964,2588,2535,1999,1770,2817,2659,3014,4613,3860,4381,2824,3758,3140,1499,3095,2173,3666,3020,4836,3056,2714,3439,5292,3157,3401,2365,1854,3895,6124,2725,3933,6052,3999,2677,7364,1948,2506,3026,3988,4205,3809,2691,3505,6579,927,4480,5085,5159,5256,7847,3217,3502,5352,7103,6720,4273,3389,2224,5026,2768,5057,2598,1805,3196,3668,3072,2813,3976,3345,3105,2341,2040,2927,6544,4077,5750,2957,5281,3718,5015,2748,5000,5719,4119,3340,5081,3219,3254,2215,2463,2672,1614,2014,1738,2071,4257,4537,4758,5016,3925,4793,5083,6342,5258,3064,6883,5110,5649,4155,5729,6186,5975,2212,4049,3654,3237,2276,4998,6061,3799,4907,3348,2726,3864,4159,4283,4189,5421,3773,4899,4007,4947,4026,6288,5587,4649,1820,4190,1514,4628,1766,2236,2338,1913,2341,2312,3950,6221,2326,6947,5835,5399,6792,1701,5036,3465,1363,2601,2615,2352,5316,1714,1788,1561,2512,2497,1671,2626,2411,2492,2050,1197,3325,2978,3589,2487,1263,2385,2178,3342,5449,3388,1436,2224,1436,1665,2559,2198,2124,2483,2808,4120,2213,1994,2022,4310,4138,1868,1896,2091,2386,2033,5517,3835,5141,1483,1561,3325,1309,2638,2263,2148,4170,2685,3559,2896,6032,3331,6616,3010,3263,6389,5040,4975,6445,2196,2336,5702,2399,3171,3361,2020,5881,6001,5678,3846,3579,4674,3288,7523,3364,3835,5918,7314,3762,10178,3228,2099,2942,4874,3762,3749,2478,3968,5982,6817,2963,5308,5978,3506,3310,3298,5753,7199,3247,2937,6985,4494,4272,6550,3150,6934,5905,6828,4223,6922,6385,5206,6980,1812,3989,2549,1792,3159,3409,4249,3292,1246,5471,5367,4765,3955,4075,5348,3740,5694,4253,5493,3660,3559,4062,2727,3791,3352,5839,1713,3429,5773,4939,2979,5598,3221,3259,6220,4686,4719,2481,3504,2687,4469,2147
