Census Tract 9601-Cannon County-Tennessee,Census Tract 9603-Cannon County-Tennessee,Census Tract 9602-Cannon County-Tennessee,Census Tract 701.03-Cheatham County-Tennessee,Census Tract 701.04-Cheatham County-Tennessee,Census Tract 702.01-Cheatham County-Tennessee,Census Tract 702.02-Cheatham County-Tennessee,Census Tract 702.03-Cheatham County-Tennessee,Census Tract 704.01-Cheatham County-Tennessee,Census Tract 704.02-Cheatham County-Tennessee,Census Tract 701.02-Cheatham County-Tennessee,Census Tract 703-Cheatham County-Tennessee,Census Tract 156.31-Davidson County-Tennessee,Census Tract 158.04-Davidson County-Tennessee,Census Tract 177.01-Davidson County-Tennessee,Census Tract 177.02-Davidson County-Tennessee,Census Tract 183.01-Davidson County-Tennessee,Census Tract 183.02-Davidson County-Tennessee,Census Tract 184.09-Davidson County-Tennessee,Census Tract 184.10-Davidson County-Tennessee,Census Tract 110.02-Davidson County-Tennessee,Census Tract 143-Davidson County-Tennessee,Census Tract 154.02-Davidson County-Tennessee,Census Tract 154.05-Davidson County-Tennessee,Census Tract 155.02-Davidson County-Tennessee,Census Tract 156.15-Davidson County-Tennessee,Census Tract 156.18-Davidson County-Tennessee,Census Tract 165-Davidson County-Tennessee,Census Tract 168-Davidson County-Tennessee,Census Tract 174.02-Davidson County-Tennessee,Census Tract 175-Davidson County-Tennessee,Census Tract 181.02-Davidson County-Tennessee,Census Tract 184.01-Davidson County-Tennessee,Census Tract 186.02-Davidson County-Tennessee,Census Tract 190.03-Davidson County-Tennessee,Census Tract 126-Davidson County-Tennessee,Census Tract 105.01-Davidson County-Tennessee,Census Tract 101.06-Davidson County-Tennessee,Census Tract 101.03-Davidson County-Tennessee,Census Tract 101.04-Davidson County-Tennessee,Census Tract 101.05-Davidson County-Tennessee,Census Tract 102.02-Davidson County-Tennessee,Census Tract 103.03-Davidson County-Tennessee,Census Tract 106.01-Davidson County-Tennessee,Census Tract 132.01-Davidson County-Tennessee,Census Tract 132.02-Davidson County-Tennessee,Census Tract 136.01-Davidson County-Tennessee,Census Tract 102.01-Davidson County-Tennessee,Census Tract 106.02-Davidson County-Tennessee,Census Tract 136.02-Davidson County-Tennessee,Census Tract 156.24-Davidson County-Tennessee,Census Tract 182.03-Davidson County-Tennessee,Census Tract 184.05-Davidson County-Tennessee,Census Tract 184.07-Davidson County-Tennessee,Census Tract 186.01-Davidson County-Tennessee,Census Tract 191.08-Davidson County-Tennessee,Census Tract 182.01-Davidson County-Tennessee,Census Tract 182.02-Davidson County-Tennessee,Census Tract 189.02-Davidson County-Tennessee,Census Tract 191.10-Davidson County-Tennessee,Census Tract 107.01-Davidson County-Tennessee,Census Tract 153-Davidson County-Tennessee,Census Tract 109.03-Davidson County-Tennessee,Census Tract 139-Davidson County-Tennessee,Census Tract 189.01-Davidson County-Tennessee,Census Tract 178-Davidson County-Tennessee,Census Tract 159-Davidson County-Tennessee,Census Tract 133-Davidson County-Tennessee,Census Tract 172-Davidson County-Tennessee,Census Tract 184.08-Davidson County-Tennessee,Census Tract 188.03-Davidson County-Tennessee,Census Tract 188.04-Davidson County-Tennessee,Census Tract 189.04-Davidson County-Tennessee,Census Tract 189.05-Davidson County-Tennessee,Census Tract 190.05-Davidson County-Tennessee,Census Tract 190.06-Davidson County-Tennessee,Census Tract 191.15-Davidson County-Tennessee,Census Tract 191.16-Davidson County-Tennessee,Census Tract 191.17-Davidson County-Tennessee,Census Tract 191.18-Davidson County-Tennessee,Census Tract 192-Davidson County-Tennessee,Census Tract 193-Davidson County-Tennessee,Census Tract 194-Davidson County-Tennessee,Census Tract 195-Davidson County-Tennessee,Census Tract 196-Davidson County-Tennessee,Census Tract 154.01-Davidson County-Tennessee,Census Tract 156.12-Davidson County-Tennessee,Census Tract 157-Davidson County-Tennessee,Census Tract 163-Davidson County-Tennessee,Census Tract 180-Davidson County-Tennessee,Census Tract 181.01-Davidson County-Tennessee,Census Tract 184.04-Davidson County-Tennessee,Census Tract 188.01-Davidson County-Tennessee,Census Tract 191.05-Davidson County-Tennessee,Census Tract 191.06-Davidson County-Tennessee,Census Tract 191.14-Davidson County-Tennessee,Census Tract 152-Davidson County-Tennessee,Census Tract 128.02-Davidson County-Tennessee,Census Tract 131-Davidson County-Tennessee,Census Tract 134-Davidson County-Tennessee,Census Tract 173-Davidson County-Tennessee,Census Tract 179.01-Davidson County-Tennessee,Census Tract 118-Davidson County-Tennessee,Census Tract 156.27-Davidson County-Tennessee,Census Tract 156.22-Davidson County-Tennessee,Census Tract 156.23-Davidson County-Tennessee,Census Tract 156.25-Davidson County-Tennessee,Census Tract 158.03-Davidson County-Tennessee,Census Tract 156.26-Davidson County-Tennessee,Census Tract 156.28-Davidson County-Tennessee,Census Tract 156.29-Davidson County-Tennessee,Census Tract 156.30-Davidson County-Tennessee,Census Tract 166-Davidson County-Tennessee,Census Tract 167-Davidson County-Tennessee,Census Tract 169-Davidson County-Tennessee,Census Tract 179.02-Davidson County-Tennessee,Census Tract 107.02-Davidson County-Tennessee,Census Tract 108.02-Davidson County-Tennessee,Census Tract 110.01-Davidson County-Tennessee,Census Tract 115-Davidson County-Tennessee,Census Tract 127.01-Davidson County-Tennessee,Census Tract 128.01-Davidson County-Tennessee,Census Tract 119-Davidson County-Tennessee,Census Tract 116-Davidson County-Tennessee,Census Tract 121-Davidson County-Tennessee,Census Tract 127.02-Davidson County-Tennessee,Census Tract 135-Davidson County-Tennessee,Census Tract 130-Davidson County-Tennessee,Census Tract 109.01-Davidson County-Tennessee,Census Tract 122-Davidson County-Tennessee,Census Tract 154.04-Davidson County-Tennessee,Census Tract 156.17-Davidson County-Tennessee,Census Tract 156.19-Davidson County-Tennessee,Census Tract 158.02-Davidson County-Tennessee,Census Tract 103.02-Davidson County-Tennessee,Census Tract 112-Davidson County-Tennessee,Census Tract 104.02-Davidson County-Tennessee,Census Tract 105.02-Davidson County-Tennessee,Census Tract 109.04-Davidson County-Tennessee,Census Tract 113-Davidson County-Tennessee,Census Tract 137-Davidson County-Tennessee,Census Tract 142-Davidson County-Tennessee,Census Tract 148-Davidson County-Tennessee,Census Tract 156.10-Davidson County-Tennessee,Census Tract 156.14-Davidson County-Tennessee,Census Tract 160-Davidson County-Tennessee,Census Tract 170-Davidson County-Tennessee,Census Tract 171-Davidson County-Tennessee,Census Tract 174.01-Davidson County-Tennessee,Census Tract 185-Davidson County-Tennessee,Census Tract 187-Davidson County-Tennessee,Census Tract 191.09-Davidson County-Tennessee,Census Tract 191.12-Davidson County-Tennessee,Census Tract 103.01-Davidson County-Tennessee,Census Tract 104.01-Davidson County-Tennessee,Census Tract 144-Davidson County-Tennessee,Census Tract 151-Davidson County-Tennessee,Census Tract 155.01-Davidson County-Tennessee,Census Tract 156.09-Davidson County-Tennessee,Census Tract 162-Davidson County-Tennessee,Census Tract 164-Davidson County-Tennessee,Census Tract 190.04-Davidson County-Tennessee,Census Tract 191.11-Davidson County-Tennessee,Census Tract 108.01-Davidson County-Tennessee,Census Tract 111-Davidson County-Tennessee,Census Tract 117-Davidson County-Tennessee,Census Tract 156.13-Davidson County-Tennessee,Census Tract 156.20-Davidson County-Tennessee,Census Tract 161-Davidson County-Tennessee,Census Tract 114-Davidson County-Tennessee,Census Tract 138-Davidson County-Tennessee,Census Tract 604.01-Dickson County-Tennessee,Census Tract 604.02-Dickson County-Tennessee,Census Tract 605.01-Dickson County-Tennessee,Census Tract 605.02-Dickson County-Tennessee,Census Tract 606.01-Dickson County-Tennessee,Census Tract 606.02-Dickson County-Tennessee,Census Tract 607-Dickson County-Tennessee,Census Tract 601-Dickson County-Tennessee,Census Tract 602-Dickson County-Tennessee,Census Tract 603-Dickson County-Tennessee,Census Tract 9503.01-Hickman County-Tennessee,Census Tract 9503.02-Hickman County-Tennessee,Census Tract 9504-Hickman County-Tennessee,Census Tract 9501-Hickman County-Tennessee,Census Tract 9505-Hickman County-Tennessee,Census Tract 9502-Hickman County-Tennessee,Census Tract 9703-Macon County-Tennessee,Census Tract 9701-Macon County-Tennessee,Census Tract 9704-Macon County-Tennessee,Census Tract 9702-Macon County-Tennessee,Census Tract 101-Maury County-Tennessee,Census Tract 112-Maury County-Tennessee,Census Tract 109-Maury County-Tennessee,Census Tract 106-Maury County-Tennessee,Census Tract 107-Maury County-Tennessee,Census Tract 105-Maury County-Tennessee,Census Tract 104-Maury County-Tennessee,Census Tract 103.02-Maury County-Tennessee,Census Tract 102.01-Maury County-Tennessee,Census Tract 102.02-Maury County-Tennessee,Census Tract 103.01-Maury County-Tennessee,Census Tract 108.01-Maury County-Tennessee,Census Tract 108.02-Maury County-Tennessee,Census Tract 110.01-Maury County-Tennessee,Census Tract 110.02-Maury County-Tennessee,Census Tract 111.01-Maury County-Tennessee,Census Tract 111.02-Maury County-Tennessee,Census Tract 803.01-Robertson County-Tennessee,Census Tract 801.03-Robertson County-Tennessee,Census Tract 801.04-Robertson County-Tennessee,Census Tract 803.02-Robertson County-Tennessee,Census Tract 806.03-Robertson County-Tennessee,Census Tract 806.04-Robertson County-Tennessee,Census Tract 806.05-Robertson County-Tennessee,Census Tract 806.06-Robertson County-Tennessee,Census Tract 802-Robertson County-Tennessee,Census Tract 804.01-Robertson County-Tennessee,Census Tract 805-Robertson County-Tennessee,Census Tract 804.02-Robertson County-Tennessee,Census Tract 801.01-Robertson County-Tennessee,Census Tract 807-Robertson County-Tennessee,Census Tract 401.02-Rutherford County-Tennessee,Census Tract 403.03-Rutherford County-Tennessee,Census Tract 403.04-Rutherford County-Tennessee,Census Tract 403.05-Rutherford County-Tennessee,Census Tract 403.06-Rutherford County-Tennessee,Census Tract 403.07-Rutherford County-Tennessee,Census Tract 423-Rutherford County-Tennessee,Census Tract 407.02-Rutherford County-Tennessee,Census Tract 408.05-Rutherford County-Tennessee,Census Tract 415-Rutherford County-Tennessee,Census Tract 419-Rutherford County-Tennessee,Census Tract 418-Rutherford County-Tennessee,Census Tract 403.02-Rutherford County-Tennessee,Census Tract 404.03-Rutherford County-Tennessee,Census Tract 417-Rutherford County-Tennessee,Census Tract 410-Rutherford County-Tennessee,Census Tract 421-Rutherford County-Tennessee,Census Tract 420-Rutherford County-Tennessee,Census Tract 402-Rutherford County-Tennessee,Census Tract 416-Rutherford County-Tennessee,Census Tract 401.04-Rutherford County-Tennessee,Census Tract 401.01-Rutherford County-Tennessee,Census Tract 401.03-Rutherford County-Tennessee,Census Tract 401.05-Rutherford County-Tennessee,Census Tract 408.09-Rutherford County-Tennessee,Census Tract 408.06-Rutherford County-Tennessee,Census Tract 408.07-Rutherford County-Tennessee,Census Tract 408.08-Rutherford County-Tennessee,Census Tract 408.10-Rutherford County-Tennessee,Census Tract 409.01-Rutherford County-Tennessee,Census Tract 409.02-Rutherford County-Tennessee,Census Tract 409.03-Rutherford County-Tennessee,Census Tract 409.04-Rutherford County-Tennessee,Census Tract 409.05-Rutherford County-Tennessee,Census Tract 411.01-Rutherford County-Tennessee,Census Tract 411.02-Rutherford County-Tennessee,Census Tract 412.01-Rutherford County-Tennessee,Census Tract 412.02-Rutherford County-Tennessee,Census Tract 413.01-Rutherford County-Tennessee,Census Tract 413.02-Rutherford County-Tennessee,Census Tract 414.01-Rutherford County-Tennessee,Census Tract 414.02-Rutherford County-Tennessee,Census Tract 414.03-Rutherford County-Tennessee,Census Tract 422-Rutherford County-Tennessee,Census Tract 403.08-Rutherford County-Tennessee,Census Tract 405.01-Rutherford County-Tennessee,Census Tract 405.02-Rutherford County-Tennessee,Census Tract 407.01-Rutherford County-Tennessee,Census Tract 406-Rutherford County-Tennessee,Census Tract 9750-Smith County-Tennessee,Census Tract 9754-Smith County-Tennessee,Census Tract 9752-Smith County-Tennessee,Census Tract 9753-Smith County-Tennessee,Census Tract 9751-Smith County-Tennessee,Census Tract 209.02-Sumner County-Tennessee,Census Tract 208-Sumner County-Tennessee,Census Tract 211.03-Sumner County-Tennessee,Census Tract 207-Sumner County-Tennessee,Census Tract 203-Sumner County-Tennessee,Census Tract 209.01-Sumner County-Tennessee,Census Tract 210.02-Sumner County-Tennessee,Census Tract 202.08-Sumner County-Tennessee,Census Tract 202.09-Sumner County-Tennessee,Census Tract 212.01-Sumner County-Tennessee,Census Tract 212.03-Sumner County-Tennessee,Census Tract 210.04-Sumner County-Tennessee,Census Tract 210.05-Sumner County-Tennessee,Census Tract 210.06-Sumner County-Tennessee,Census Tract 210.07-Sumner County-Tennessee,Census Tract 210.08-Sumner County-Tennessee,Census Tract 210.09-Sumner County-Tennessee,Census Tract 211.04-Sumner County-Tennessee,Census Tract 211.05-Sumner County-Tennessee,Census Tract 211.06-Sumner County-Tennessee,Census Tract 211.07-Sumner County-Tennessee,Census Tract 212.04-Sumner County-Tennessee,Census Tract 212.05-Sumner County-Tennessee,Census Tract 201.01-Sumner County-Tennessee,Census Tract 201.02-Sumner County-Tennessee,Census Tract 202.03-Sumner County-Tennessee,Census Tract 202.04-Sumner County-Tennessee,Census Tract 202.05-Sumner County-Tennessee,Census Tract 202.06-Sumner County-Tennessee,Census Tract 202.07-Sumner County-Tennessee,Census Tract 204.03-Sumner County-Tennessee,Census Tract 204.04-Sumner County-Tennessee,Census Tract 204.05-Sumner County-Tennessee,Census Tract 204.06-Sumner County-Tennessee,Census Tract 204.07-Sumner County-Tennessee,Census Tract 205.01-Sumner County-Tennessee,Census Tract 205.02-Sumner County-Tennessee,Census Tract 205.03-Sumner County-Tennessee,Census Tract 206.01-Sumner County-Tennessee,Census Tract 206.02-Sumner County-Tennessee,Census Tract 206.03-Sumner County-Tennessee,Census Tract 209.03-Sumner County-Tennessee,Census Tract 902-Trousdale County-Tennessee,Census Tract 901-Trousdale County-Tennessee,Census Tract 504.05-Williamson County-Tennessee,Census Tract 504.04-Williamson County-Tennessee,Census Tract 504.06-Williamson County-Tennessee,Census Tract 505.03-Williamson County-Tennessee,Census Tract 505.04-Williamson County-Tennessee,Census Tract 506.01-Williamson County-Tennessee,Census Tract 506.02-Williamson County-Tennessee,Census Tract 507.01-Williamson County-Tennessee,Census Tract 507.02-Williamson County-Tennessee,Census Tract 509.04-Williamson County-Tennessee,Census Tract 509.05-Williamson County-Tennessee,Census Tract 509.06-Williamson County-Tennessee,Census Tract 509.07-Williamson County-Tennessee,Census Tract 509.08-Williamson County-Tennessee,Census Tract 509.09-Williamson County-Tennessee,Census Tract 510.01-Williamson County-Tennessee,Census Tract 510.02-Williamson County-Tennessee,Census Tract 511.00-Williamson County-Tennessee,Census Tract 512.01-Williamson County-Tennessee,Census Tract 512.02-Williamson County-Tennessee,Census Tract 504.03-Williamson County-Tennessee,Census Tract 508-Williamson County-Tennessee,Census Tract 505.02-Williamson County-Tennessee,Census Tract 501.01-Williamson County-Tennessee,Census Tract 501.03-Williamson County-Tennessee,Census Tract 502.03-Williamson County-Tennessee,Census Tract 501.02-Williamson County-Tennessee,Census Tract 502.04-Williamson County-Tennessee,Census Tract 502.05-Williamson County-Tennessee,Census Tract 502.06-Williamson County-Tennessee,Census Tract 502.07-Williamson County-Tennessee,Census Tract 502.08-Williamson County-Tennessee,Census Tract 503.03-Williamson County-Tennessee,Census Tract 503.04-Williamson County-Tennessee,Census Tract 503.05-Williamson County-Tennessee,Census Tract 503.06-Williamson County-Tennessee,Census Tract 503.07-Williamson County-Tennessee,Census Tract 302.03-Wilson County-Tennessee,Census Tract 302.04-Wilson County-Tennessee,Census Tract 303.08-Wilson County-Tennessee,Census Tract 303.09-Wilson County-Tennessee,Census Tract 304.01-Wilson County-Tennessee,Census Tract 304.02-Wilson County-Tennessee,Census Tract 309.03-Wilson County-Tennessee,Census Tract 309.04-Wilson County-Tennessee,Census Tract 302.02-Wilson County-Tennessee,Census Tract 303.04-Wilson County-Tennessee,Census Tract 303.07-Wilson County-Tennessee,Census Tract 303.05-Wilson County-Tennessee,Census Tract 305-Wilson County-Tennessee,Census Tract 301.01-Wilson County-Tennessee,Census Tract 308-Wilson County-Tennessee,Census Tract 309.01-Wilson County-Tennessee,Census Tract 301.02-Wilson County-Tennessee,Census Tract 303.03-Wilson County-Tennessee,Census Tract 307-Wilson County-Tennessee,Census Tract 306-Wilson County-Tennessee,Census Tract 310-Wilson County-Tennessee
2576,1645,4565,2277,3617,4260,3838,2179,1707,6515,2090,2545,10431,4715,5540,8297,12727,3934,6113,4634,2590,1525,4829,4835,4779,2954,5250,5661,11272,7144,3422,7157,10606,10650,4039,2413,4746,2562,2070,2644,5125,3754,4996,4617,2142,4016,3261,4695,2738,1194,7451,3186,8053,8470,6105,1763,5434,12706,3802,2823,3525,8301,3916,1121,3589,12468,2592,7896,1963,6427,8262,9715,4861,4924,1171,3416,6876,9673,6139,7887,6252,1352,13521,17793,3641,7529,9047,1228,4067,12324,7047,9262,10604,5547,7063,22987,2900,3305,2247,10134,3517,11229,2455,1740,5774,5180,6642,1024,5477,4071,9630,6192,7496,12554,11488,11973,2957,3324,4061,5381,4008,4518,3210,7506,5636,2461,5000,419,3099,3683,2037,2593,5734,5999,2235,6218,4373,6031,1855,5402,7144,1871,636,12472,4615,1021,5671,7479,1979,11578,7859,3242,5635,2929,3746,3439,4870,4137,7340,3337,5288,3134,5229,4157,5877,8712,2888,7266,2961,5660,1035,2749,4362,4629,2488,2156,3914,3517,2450,3796,4544,1206,3092,1358,3161,1558,4230,4580,2382,2741,3591,1962,3710,2033,4132,2968,2142,4726,2975,6584,12117,5827,1826,5161,2097,5135,6189,2775,1061,5378,4983,2081,3388,2929,1659,4288,3772,2666,4099,3115,2793,6988,1911,1787,1504,1773,5728,2849,7172,5242,11114,2782,3675,2683,6865,5906,5777,8760,10340,6596,2359,7034,3124,1810,5195,2075,4365,7333,6077,11584,2469,3435,18914,16253,4413,13629,9988,1768,6661,4133,9712,8333,6085,6285,11924,3714,5949,8617,6264,12359,4360,2385,3406,3548,1019,1814,4863,3105,4921,3933,2771,600,10422,1323,1127,10334,11178,3260,6566,3666,5480,9372,5400,1179,6085,3823,4888,8630,3159,1419,2461,1244,1218,1024,712,1050,1575,1215,1629,2787,3179,8925,6750,1670,1970,2539,1941,3872,2077,4272,5594,16863,12329,4500,3960,9105,21054,7475,9287,7320,10458,10515,9421,7499,7646,16490,16223,11983,10759,39058,3704,6407,2799,25140,9153,14975,9231,13609,6349,7047,11051,16063,7262,4803,6385,3061,6073,8733,9893,6200,6458,2002,2972,11855,3547,8727,6430,10733,6015,4780,8766,4619,15054,5078,4691,1891,3051,4081
8271,7214,13250,7542,11587,10248,11444,6833,5697,15978,8121,7762,25895,10328,9405,15307,23072,7881,11499,9318,6255,4404,11194,11482,10027,10638,13892,12482,17251,14019,7581,12004,20100,16355,10234,5642,11809,7603,5693,6823,11054,9261,11947,11860,6408,8681,8274,10233,8479,4326,14159,5536,14111,14967,10175,7383,9561,21695,7123,8234,9153,16066,12164,3836,7831,19363,6722,13025,4177,11608,12959,16375,10062,9387,6378,10715,12173,17818,13094,16329,11536,6797,20812,27329,9078,15042,18590,3814,7848,18473,14170,15478,17942,14030,12283,39614,6539,9276,5900,15789,8284,17613,6341,6177,11429,12379,14316,5548,14630,9576,18786,12363,11257,19387,17908,18488,7434,8626,13482,10320,12365,12142,6811,14083,9370,6730,8218,1756,7855,6775,6285,5996,12317,13441,5455,11686,13818,13476,6863,12927,15701,4986,5987,23906,10383,2886,10831,11261,5357,18032,12434,10720,11634,7765,10661,6427,10069,8509,13300,7769,11101,9706,11166,11703,11121,16442,10112,16669,6398,11914,4430,7976,13238,12452,6841,8239,13320,9981,8248,13626,13891,4850,9502,4544,11303,5120,14362,16400,9563,8874,11694,7096,11414,7015,11381,9605,8263,13283,7821,16417,25269,16062,7137,16608,6499,14582,12514,7357,5048,13453,15359,6408,9789,8719,6313,12316,12155,9916,10549,9585,8950,17661,7837,5707,6280,6143,13190,6942,19152,13902,23830,6433,9863,8726,18986,15600,13303,19514,24259,13385,8490,14752,11302,7259,16001,7827,10178,17949,14418,22614,6998,8556,38805,32789,10656,27636,19896,5945,13823,10298,16969,16588,12119,16450,25063,10726,14482,19777,16057,27986,11187,8374,9907,11593,3957,6469,14769,13160,13227,11871,10438,2910,19714,5742,4167,19258,20891,9608,14698,8893,10298,17222,12824,4467,14124,9817,11488,18186,7132,7617,9630,5186,6283,6079,2766,4123,4519,4176,5139,8445,9301,16821,14291,4898,7528,8964,6619,9270,6645,13902,9784,25250,19813,12176,9655,17120,35007,12982,15488,14851,18195,17676,16442,13011,13238,25762,27534,22813,21411,74364,6816,15029,8485,37941,16798,23132,16160,20679,11184,11361,16622,25275,11906,8549,10766,6075,10784,16612,21155,13189,13885,5865,9059,24902,9159,18707,15253,22902,13199,15743,19882,12729,30270,14535,10847,7581,8862,11868
4081,3723,6373,3584,5858,4480,5554,3285,2645,7134,4058,3583,12176,4098,2466,5209,8254,2774,4205,3467,2553,1859,4717,4881,3820,5553,6507,4841,4849,5386,2966,3618,7432,4187,4519,2205,5240,3397,2533,2955,4435,3962,5105,5365,2934,3330,3319,4156,4125,1818,5254,1392,4628,5001,2503,3613,2989,7221,2441,3743,4092,6024,5863,1616,3054,5498,2864,3997,1427,3753,3665,5164,3773,3246,3336,5308,3925,6406,5433,6517,3896,3427,5810,7956,3843,5828,7323,1704,2560,4896,5451,4963,5889,6456,4041,14022,2637,4363,2448,4500,3382,4900,2700,2930,4313,5370,5942,2932,6740,3799,7127,4742,3054,5304,5092,4992,3066,3685,6746,3631,6072,5616,2530,4998,2525,2908,2364,877,3335,2100,2886,2459,5104,5650,2225,4067,6701,5726,3213,5643,6345,2023,3309,9141,4256,945,3730,2980,2313,4886,3197,5476,4646,3395,5014,2111,3827,3190,4743,3074,4251,4736,4408,5463,4036,5971,5252,7262,2345,4617,2099,3599,6605,5781,3032,4063,6835,4585,4118,7214,6845,2398,4567,2088,5856,2563,7341,8319,5068,4399,6056,3448,5595,3441,5131,4603,4255,6349,3316,7680,10471,7740,3586,8561,2990,6819,4855,3133,2589,6243,7691,2870,4681,3924,3210,5855,6196,5119,4787,4634,4433,8048,3987,2541,3117,2816,5682,2959,9156,6582,9934,2540,4403,4286,9251,7199,5608,8366,10109,5028,4048,5719,5825,3630,8095,4201,4444,8143,6437,8891,3047,3563,16277,13283,4722,11406,7806,2946,5488,4614,5644,6430,4534,7553,9910,5200,6580,8778,7541,12431,5062,4240,4698,5784,1889,3129,7120,7237,6262,5718,5384,1434,7408,2878,1969,6889,7680,4654,6214,3639,3356,6206,5547,2107,5963,4339,4904,7358,2768,4072,5093,2572,3459,3326,1255,1958,2035,1914,2348,3892,4584,6099,5717,2210,3910,4708,3310,3936,3001,7230,2686,6457,5870,5783,4225,6342,11733,4302,4701,5738,6235,5708,5576,4160,4147,7407,8887,8460,8304,29662,1993,6357,3937,11039,5908,6433,5266,5621,3561,2922,4107,7677,3137,2464,2904,2059,3617,5986,8699,5211,5659,2563,4375,10319,4160,7684,6623,9568,5567,7961,8652,5995,12404,7143,4629,3779,3960,5727
