Census Tract 505.03-Clark County-Indiana,Census Tract 502-Clark County-Indiana,Census Tract 505.04-Clark County-Indiana,Census Tract 503.06-Clark County-Indiana,Census Tract 506.04-Clark County-Indiana,Census Tract 508.01-Clark County-Indiana,Census Tract 510-Clark County-Indiana,Census Tract 504.03-Clark County-Indiana,Census Tract 504.04-Clark County-Indiana,Census Tract 506.05-Clark County-Indiana,Census Tract 506.06-Clark County-Indiana,Census Tract 507.03-Clark County-Indiana,Census Tract 507.04-Clark County-Indiana,Census Tract 508.03-Clark County-Indiana,Census Tract 508.04-Clark County-Indiana,Census Tract 509.03-Clark County-Indiana,Census Tract 509.04-Clark County-Indiana,Census Tract 509.02-Clark County-Indiana,Census Tract 504.01-Clark County-Indiana,Census Tract 507.01-Clark County-Indiana,Census Tract 501-Clark County-Indiana,Census Tract 503.03-Clark County-Indiana,Census Tract 503.04-Clark County-Indiana,Census Tract 505.01-Clark County-Indiana,Census Tract 506.03-Clark County-Indiana,Census Tract 503.05-Clark County-Indiana,Census Tract 705-Floyd County-Indiana,Census Tract 710.04-Floyd County-Indiana,Census Tract 711.01-Floyd County-Indiana,Census Tract 710.03-Floyd County-Indiana,Census Tract 708.01-Floyd County-Indiana,Census Tract 703.02-Floyd County-Indiana,Census Tract 709.02-Floyd County-Indiana,Census Tract 703.01-Floyd County-Indiana,Census Tract 704-Floyd County-Indiana,Census Tract 709.01-Floyd County-Indiana,Census Tract 706-Floyd County-Indiana,Census Tract 707-Floyd County-Indiana,Census Tract 702-Floyd County-Indiana,Census Tract 712-Floyd County-Indiana,Census Tract 708.02-Floyd County-Indiana,Census Tract 710.05-Floyd County-Indiana,Census Tract 710.06-Floyd County-Indiana,Census Tract 710.07-Floyd County-Indiana,Census Tract 711.03-Floyd County-Indiana,Census Tract 711.04-Floyd County-Indiana,Census Tract 605-Harrison County-Indiana,Census Tract 602-Harrison County-Indiana,Census Tract 603-Harrison County-Indiana,Census Tract 606-Harrison County-Indiana,Census Tract 601-Harrison County-Indiana,Census Tract 604-Harrison County-Indiana,Census Tract 9676-Washington County-Indiana,Census Tract 9673-Washington County-Indiana,Census Tract 9677-Washington County-Indiana,Census Tract 9674-Washington County-Indiana,Census Tract 9672-Washington County-Indiana,Census Tract 9675-Washington County-Indiana,Census Tract 202.02-Bullitt County-Kentucky,Census Tract 206.01-Bullitt County-Kentucky,Census Tract 206.02-Bullitt County-Kentucky,Census Tract 211.02-Bullitt County-Kentucky,Census Tract 207.01-Bullitt County-Kentucky,Census Tract 207.02-Bullitt County-Kentucky,Census Tract 211.01-Bullitt County-Kentucky,Census Tract 204-Bullitt County-Kentucky,Census Tract 209-Bullitt County-Kentucky,Census Tract 208-Bullitt County-Kentucky,Census Tract 201.01-Bullitt County-Kentucky,Census Tract 201.02-Bullitt County-Kentucky,Census Tract 201.03-Bullitt County-Kentucky,Census Tract 202.01-Bullitt County-Kentucky,Census Tract 203-Bullitt County-Kentucky,Census Tract 212-Bullitt County-Kentucky,Census Tract 205-Bullitt County-Kentucky,Census Tract 902-Henry County-Kentucky,Census Tract 901-Henry County-Kentucky,Census Tract 904-Henry County-Kentucky,Census Tract 903.01-Henry County-Kentucky,Census Tract 903.02-Henry County-Kentucky,Census Tract 110.02-Jefferson County-Kentucky,Census Tract 112-Jefferson County-Kentucky,Census Tract 113.01-Jefferson County-Kentucky,Census Tract 125.03-Jefferson County-Kentucky,Census Tract 128.01-Jefferson County-Kentucky,Census Tract 128.02-Jefferson County-Kentucky,Census Tract 14-Jefferson County-Kentucky,Census Tract 120.01-Jefferson County-Kentucky,Census Tract 119.01-Jefferson County-Kentucky,Census Tract 119.07-Jefferson County-Kentucky,Census Tract 49-Jefferson County-Kentucky,Census Tract 16-Jefferson County-Kentucky,Census Tract 77-Jefferson County-Kentucky,Census Tract 82-Jefferson County-Kentucky,Census Tract 83-Jefferson County-Kentucky,Census Tract 97-Jefferson County-Kentucky,Census Tract 87-Jefferson County-Kentucky,Census Tract 90-Jefferson County-Kentucky,Census Tract 96-Jefferson County-Kentucky,Census Tract 107.06-Jefferson County-Kentucky,Census Tract 110.05-Jefferson County-Kentucky,Census Tract 111.02-Jefferson County-Kentucky,Census Tract 115.05-Jefferson County-Kentucky,Census Tract 120.02-Jefferson County-Kentucky,Census Tract 75.02-Jefferson County-Kentucky,Census Tract 76.01-Jefferson County-Kentucky,Census Tract 78-Jefferson County-Kentucky,Census Tract 122.02-Jefferson County-Kentucky,Census Tract 122.04-Jefferson County-Kentucky,Census Tract 11-Jefferson County-Kentucky,Census Tract 3-Jefferson County-Kentucky,Census Tract 23-Jefferson County-Kentucky,Census Tract 35-Jefferson County-Kentucky,Census Tract 50-Jefferson County-Kentucky,Census Tract 53-Jefferson County-Kentucky,Census Tract 71-Jefferson County-Kentucky,Census Tract 2-Jefferson County-Kentucky,Census Tract 9-Jefferson County-Kentucky,Census Tract 28-Jefferson County-Kentucky,Census Tract 45-Jefferson County-Kentucky,Census Tract 66-Jefferson County-Kentucky,Census Tract 69-Jefferson County-Kentucky,Census Tract 91.05-Jefferson County-Kentucky,Census Tract 91.06-Jefferson County-Kentucky,Census Tract 101.03-Jefferson County-Kentucky,Census Tract 101.04-Jefferson County-Kentucky,Census Tract 103.12-Jefferson County-Kentucky,Census Tract 18-Jefferson County-Kentucky,Census Tract 30-Jefferson County-Kentucky,Census Tract 51-Jefferson County-Kentucky,Census Tract 70-Jefferson County-Kentucky,Census Tract 81-Jefferson County-Kentucky,Census Tract 100.01-Jefferson County-Kentucky,Census Tract 100.07-Jefferson County-Kentucky,Census Tract 103.11-Jefferson County-Kentucky,Census Tract 108-Jefferson County-Kentucky,Census Tract 110.03-Jefferson County-Kentucky,Census Tract 113.02-Jefferson County-Kentucky,Census Tract 114.05-Jefferson County-Kentucky,Census Tract 116.01-Jefferson County-Kentucky,Census Tract 37-Jefferson County-Kentucky,Census Tract 39-Jefferson County-Kentucky,Census Tract 56-Jefferson County-Kentucky,Census Tract 68-Jefferson County-Kentucky,Census Tract 84-Jefferson County-Kentucky,Census Tract 88-Jefferson County-Kentucky,Census Tract 94-Jefferson County-Kentucky,Census Tract 99-Jefferson County-Kentucky,Census Tract 100.04-Jefferson County-Kentucky,Census Tract 100.05-Jefferson County-Kentucky,Census Tract 104.02-Jefferson County-Kentucky,Census Tract 105-Jefferson County-Kentucky,Census Tract 107.01-Jefferson County-Kentucky,Census Tract 103.07-Jefferson County-Kentucky,Census Tract 103.09-Jefferson County-Kentucky,Census Tract 111.06-Jefferson County-Kentucky,Census Tract 111.09-Jefferson County-Kentucky,Census Tract 114.03-Jefferson County-Kentucky,Census Tract 114.06-Jefferson County-Kentucky,Census Tract 109.01-Jefferson County-Kentucky,Census Tract 124.08-Jefferson County-Kentucky,Census Tract 119.05-Jefferson County-Kentucky,Census Tract 121.03-Jefferson County-Kentucky,Census Tract 123.01-Jefferson County-Kentucky,Census Tract 126.03-Jefferson County-Kentucky,Census Tract 110.04-Jefferson County-Kentucky,Census Tract 111.10-Jefferson County-Kentucky,Census Tract 119.06-Jefferson County-Kentucky,Census Tract 119.04-Jefferson County-Kentucky,Census Tract 15-Jefferson County-Kentucky,Census Tract 59-Jefferson County-Kentucky,Census Tract 121.04-Jefferson County-Kentucky,Census Tract 103.13-Jefferson County-Kentucky,Census Tract 103.14-Jefferson County-Kentucky,Census Tract 103.15-Jefferson County-Kentucky,Census Tract 103.16-Jefferson County-Kentucky,Census Tract 103.17-Jefferson County-Kentucky,Census Tract 103.18-Jefferson County-Kentucky,Census Tract 103.19-Jefferson County-Kentucky,Census Tract 103.20-Jefferson County-Kentucky,Census Tract 104.05-Jefferson County-Kentucky,Census Tract 104.06-Jefferson County-Kentucky,Census Tract 106.01-Jefferson County-Kentucky,Census Tract 111.11-Jefferson County-Kentucky,Census Tract 111.12-Jefferson County-Kentucky,Census Tract 111.13-Jefferson County-Kentucky,Census Tract 111.14-Jefferson County-Kentucky,Census Tract 106.02-Jefferson County-Kentucky,Census Tract 115.17-Jefferson County-Kentucky,Census Tract 115.13-Jefferson County-Kentucky,Census Tract 115.15-Jefferson County-Kentucky,Census Tract 115.16-Jefferson County-Kentucky,Census Tract 115.14-Jefferson County-Kentucky,Census Tract 115.18-Jefferson County-Kentucky,Census Tract 21-Jefferson County-Kentucky,Census Tract 74-Jefferson County-Kentucky,Census Tract 107.05-Jefferson County-Kentucky,Census Tract 114.04-Jefferson County-Kentucky,Census Tract 122.03-Jefferson County-Kentucky,Census Tract 63-Jefferson County-Kentucky,Census Tract 65-Jefferson County-Kentucky,Census Tract 76.02-Jefferson County-Kentucky,Census Tract 115.06-Jefferson County-Kentucky,Census Tract 123.02-Jefferson County-Kentucky,Census Tract 121.07-Jefferson County-Kentucky,Census Tract 124.07-Jefferson County-Kentucky,Census Tract 4-Jefferson County-Kentucky,Census Tract 10-Jefferson County-Kentucky,Census Tract 38-Jefferson County-Kentucky,Census Tract 12-Jefferson County-Kentucky,Census Tract 24-Jefferson County-Kentucky,Census Tract 27-Jefferson County-Kentucky,Census Tract 43.02-Jefferson County-Kentucky,Census Tract 44-Jefferson County-Kentucky,Census Tract 79-Jefferson County-Kentucky,Census Tract 91.03-Jefferson County-Kentucky,Census Tract 93-Jefferson County-Kentucky,Census Tract 98-Jefferson County-Kentucky,Census Tract 100.08-Jefferson County-Kentucky,Census Tract 101.02-Jefferson County-Kentucky,Census Tract 109.02-Jefferson County-Kentucky,Census Tract 117.07-Jefferson County-Kentucky,Census Tract 120.03-Jefferson County-Kentucky,Census Tract 126.01-Jefferson County-Kentucky,Census Tract 126.04-Jefferson County-Kentucky,Census Tract 127.02-Jefferson County-Kentucky,Census Tract 40-Jefferson County-Kentucky,Census Tract 52-Jefferson County-Kentucky,Census Tract 115.19-Jefferson County-Kentucky,Census Tract 115.20-Jefferson County-Kentucky,Census Tract 116.03-Jefferson County-Kentucky,Census Tract 116.04-Jefferson County-Kentucky,Census Tract 117.08-Jefferson County-Kentucky,Census Tract 117.09-Jefferson County-Kentucky,Census Tract 117.10-Jefferson County-Kentucky,Census Tract 117.11-Jefferson County-Kentucky,Census Tract 117.12-Jefferson County-Kentucky,Census Tract 117.13-Jefferson County-Kentucky,Census Tract 124.10-Jefferson County-Kentucky,Census Tract 124.11-Jefferson County-Kentucky,Census Tract 6-Jefferson County-Kentucky,Census Tract 7-Jefferson County-Kentucky,Census Tract 8-Jefferson County-Kentucky,Census Tract 17-Jefferson County-Kentucky,Census Tract 36-Jefferson County-Kentucky,Census Tract 41-Jefferson County-Kentucky,Census Tract 43.01-Jefferson County-Kentucky,Census Tract 46-Jefferson County-Kentucky,Census Tract 64-Jefferson County-Kentucky,Census Tract 76.03-Jefferson County-Kentucky,Census Tract 85-Jefferson County-Kentucky,Census Tract 124.06-Jefferson County-Kentucky,Census Tract 127.01-Jefferson County-Kentucky,Census Tract 131-Jefferson County-Kentucky,Census Tract 125.01-Jefferson County-Kentucky,Census Tract 127.03-Jefferson County-Kentucky,Census Tract 104.03-Jefferson County-Kentucky,Census Tract 89-Jefferson County-Kentucky,Census Tract 100.06-Jefferson County-Kentucky,Census Tract 107.02-Jefferson County-Kentucky,Census Tract 115.08-Jefferson County-Kentucky,Census Tract 115.09-Jefferson County-Kentucky,Census Tract 117.06-Jefferson County-Kentucky,Census Tract 118-Jefferson County-Kentucky,Census Tract 121.06-Jefferson County-Kentucky,Census Tract 121.05-Jefferson County-Kentucky,Census Tract 124.09-Jefferson County-Kentucky,Census Tract 125.02-Jefferson County-Kentucky,Census Tract 62-Jefferson County-Kentucky,Census Tract 75.01-Jefferson County-Kentucky,Census Tract 9703.01-Meade County-Kentucky,Census Tract 9703.02-Meade County-Kentucky,Census Tract 9704.01-Meade County-Kentucky,Census Tract 9704.02-Meade County-Kentucky,Census Tract 9701-Meade County-Kentucky,Census Tract 9702-Meade County-Kentucky,Census Tract 9705-Meade County-Kentucky,Census Tract 9301-Nelson County-Kentucky,Census Tract 9302-Nelson County-Kentucky,Census Tract 9303.01-Nelson County-Kentucky,Census Tract 9303.02-Nelson County-Kentucky,Census Tract 9303.03-Nelson County-Kentucky,Census Tract 9304-Nelson County-Kentucky,Census Tract 9305-Nelson County-Kentucky,Census Tract 9306-Nelson County-Kentucky,Census Tract 9307-Nelson County-Kentucky,Census Tract 303.01-Oldham County-Kentucky,Census Tract 303.02-Oldham County-Kentucky,Census Tract 304.01-Oldham County-Kentucky,Census Tract 301-Oldham County-Kentucky,Census Tract 306.01-Oldham County-Kentucky,Census Tract 306.02-Oldham County-Kentucky,Census Tract 304.02-Oldham County-Kentucky,Census Tract 307.01-Oldham County-Kentucky,Census Tract 307.02-Oldham County-Kentucky,Census Tract 305.01-Oldham County-Kentucky,Census Tract 302-Oldham County-Kentucky,Census Tract 308.02-Oldham County-Kentucky,Census Tract 305.02-Oldham County-Kentucky,Census Tract 308.01-Oldham County-Kentucky,Census Tract 402-Shelby County-Kentucky,Census Tract 401.01-Shelby County-Kentucky,Census Tract 401.02-Shelby County-Kentucky,Census Tract 403.01-Shelby County-Kentucky,Census Tract 403.02-Shelby County-Kentucky,Census Tract 404.01-Shelby County-Kentucky,Census Tract 404.02-Shelby County-Kentucky,Census Tract 405.01-Shelby County-Kentucky,Census Tract 405.02-Shelby County-Kentucky,Census Tract 801.01-Spencer County-Kentucky,Census Tract 801.02-Spencer County-Kentucky,Census Tract 801.03-Spencer County-Kentucky,Census Tract 802-Spencer County-Kentucky
556,-769,-443,428,3251,6643,1747,74,1492,3812,3455,2224,5953,4550,1565,1104,4874,1592,234,6598,569,-218,3000,899,2179,1531,-439,3929,5767,9103,-529,1558,-355,1551,7,3956,1580,34,371,975,2290,7863,3016,3467,4125,4612,3463,2938,2085,2002,3671,5941,1148,571,2654,736,912,224,2269,2196,498,1654,2703,476,3589,3834,439,229,1127,1142,1885,4071,2927,1354,1809,867,349,357,1027,280,1542,489,814,579,-253,-171,5,481,-479,1825,-57,367,4385,5670,3001,2803,6377,2852,4888,3425,878,7330,6146,707,9479,2311,4354,1131,2762,-249,-437,-649,-1912,-312,-309,1853,-542,-653,-294,695,527,1687,771,1812,3478,2345,4742,-540,-1796,-30,2177,2110,6263,6500,8939,3254,4340,1231,1280,13240,-237,-1203,-101,1981,3801,3657,4752,3114,3809,3845,8174,4787,7392,14413,6715,4096,1467,339,789,3370,358,2075,1112,979,250,4186,6768,314,-200,-391,116,-56,9429,12794,5957,7871,8513,7691,5086,3462,4566,8954,3964,4626,3247,2302,4693,3040,5879,2032,3991,3050,1752,3722,-871,2694,9199,-450,4166,789,-215,1861,4680,2995,952,2318,-4,-467,-514,-351,-1404,-1237,-588,1472,2705,-135,4260,3057,3590,6040,3724,4696,1162,2283,1379,-78,-334,1308,5460,6431,4242,2379,5914,4544,1394,3770,1367,-23,1544,3568,-520,-922,168,-1106,-1366,-104,-1346,1677,1238,2344,2498,205,-534,3420,-56,2783,4582,6900,3366,6653,6726,2320,1889,101,4511,2435,212,1009,-154,9655,528,2177,2707,4502,-203,1258,1194,418,5140,2491,2868,593,1778,4073,906,811,1404,2706,8406,1917,10206,6095,2310,4995,14869,3233,-1445,8214,6680,9807,7731,1914,2256,-263,104,4660,4549,2418,7996,3710,4777,660,3392
10661,6587,5679,5137,14081,17687,11713,5483,9262,14038,11699,12440,16618,14381,9185,7673,15801,10037,5537,16089,3471,5006,13348,4497,12945,7001,5004,12249,15647,20014,6372,8449,2632,6529,5376,13752,6446,5044,4089,4525,10387,17323,11174,12783,11871,13395,13398,15624,10776,12816,14726,18445,9284,9234,13792,8722,10188,6129,9642,12236,3548,10119,13858,5407,13786,14941,6811,9935,8206,8450,8102,14266,12715,11360,12113,7844,5798,5925,7400,7303,11995,10043,5745,8856,5584,4603,5151,7512,1540,10838,8420,4996,10134,12853,7451,7904,13285,14965,12810,9187,6566,18398,18272,11270,18249,6434,10000,12055,11105,5889,3879,3763,8647,3576,6629,10528,4589,3595,4420,7213,4342,6438,5356,11149,10635,7399,10194,2160,4350,5360,6465,8533,13819,13873,21170,9743,15043,14350,12022,24724,3155,6441,7323,6209,9163,8841,14977,8346,12846,11867,17869,11401,16126,25253,14645,15736,5379,4178,9486,11595,5174,14473,7979,7855,6633,14867,16981,5891,4908,5342,9551,7450,17648,22345,11866,15861,16530,16814,12574,10774,12887,18310,9459,14197,9562,6829,14135,10026,15672,9506,13747,11000,8106,8270,4537,6728,19156,6414,14547,4297,5862,8547,14139,13135,11011,11915,8094,5427,6675,5417,8863,4094,2286,8978,6438,3059,12803,7802,10593,13258,11328,15723,6959,13354,11711,4008,3115,7226,15005,13870,12586,6884,15912,14198,7134,14292,10745,5165,9223,14499,2939,4449,4217,3722,7068,5168,6997,9444,4899,7144,6296,10071,6360,7170,5507,13114,11387,15397,10007,15959,16367,10205,8835,5269,17813,11272,6529,11407,4787,18169,6570,12029,12571,16508,2014,6594,7142,7440,17314,11946,17353,7447,8429,14549,7442,7283,8284,11110,19479,6535,20091,15575,8092,9682,25041,10922,7305,17142,15974,16721,20182,8645,11683,9349,7216,17650,12012,7387,18923,11846,15073,5054,14080
5374,3687,3172,2335,6131,6963,5298,2750,4120,5822,4664,5703,6748,5754,4001,3372,6778,4454,2741,5684,1321,2635,5724,1836,6619,2814,2677,4659,5785,7137,3486,3581,1449,2680,2702,5480,2522,2461,1770,1802,4378,5858,4509,5083,4433,4866,5665,7984,4666,6618,7049,7955,4282,4547,6882,4181,4864,3092,3999,6188,1444,4525,6993,2434,6357,7003,3226,5048,3633,3743,3313,6326,5239,5240,5457,3574,2718,2804,3222,3591,5686,4970,2501,4289,2934,2419,2523,3529,929,4848,4411,2357,3429,4197,2523,2731,4247,7432,4610,3143,2946,7081,7601,5716,5663,2190,3184,6667,4533,3102,2188,2176,5306,1906,3414,4599,2575,2032,2278,3295,1825,2491,2383,5005,3992,2707,3254,1282,2958,2798,2221,3481,4535,4385,7854,3662,6630,8138,5824,7837,1667,3779,3761,2176,2947,2938,5982,2858,4973,4409,6299,3811,5191,7482,4736,7386,1975,1953,4550,4583,2372,7621,3491,3527,3252,6733,6512,2788,2533,2877,4913,3811,5147,6526,3582,4827,4895,5584,4294,4018,4810,6220,3115,5407,3458,2541,5373,3853,5708,3920,5322,4281,3270,2416,2618,2172,6461,3422,6085,1675,3041,3555,5247,5493,5343,5078,4213,2884,3617,2928,5242,2561,1290,3999,1996,1563,4898,2611,3917,4313,4289,6731,2971,7021,5426,1965,1686,3139,5560,4368,4733,2363,5957,5363,2902,6004,4919,2555,4076,6789,1622,2698,1959,2387,4240,2595,4189,4070,1776,2581,2058,5149,3448,2114,2752,6439,3957,4951,3669,5534,6262,4190,3671,2561,8307,4795,3163,5443,2397,5500,3010,5538,5370,7547,1040,2649,3022,3586,7645,5250,8970,3523,3541,6530,3293,3312,3643,4578,7100,2475,6418,5388,3099,2761,6891,4222,4426,5228,5323,4414,8043,3522,5046,5099,3586,8002,4213,2646,7166,4420,6069,2157,6034
