Census Tract 501-Clark County-Indiana,Census Tract 502-Clark County-Indiana,Census Tract 503.03-Clark County-Indiana,Census Tract 503.04-Clark County-Indiana,Census Tract 503.05-Clark County-Indiana,Census Tract 503.06-Clark County-Indiana,Census Tract 504.01-Clark County-Indiana,Census Tract 504.03-Clark County-Indiana,Census Tract 504.04-Clark County-Indiana,Census Tract 505.03-Clark County-Indiana,Census Tract 505.04-Clark County-Indiana,Census Tract 505.05-Clark County-Indiana,Census Tract 506.03-Clark County-Indiana,Census Tract 506.04-Clark County-Indiana,Census Tract 506.05-Clark County-Indiana,Census Tract 506.06-Clark County-Indiana,Census Tract 507.03-Clark County-Indiana,Census Tract 507.04-Clark County-Indiana,Census Tract 507.05-Clark County-Indiana,Census Tract 507.06-Clark County-Indiana,Census Tract 508.01-Clark County-Indiana,Census Tract 508.03-Clark County-Indiana,Census Tract 508.04-Clark County-Indiana,Census Tract 509.02-Clark County-Indiana,Census Tract 509.03-Clark County-Indiana,Census Tract 509.04-Clark County-Indiana,Census Tract 510-Clark County-Indiana,Census Tract 702-Floyd County-Indiana,Census Tract 703.01-Floyd County-Indiana,Census Tract 703.02-Floyd County-Indiana,Census Tract 704-Floyd County-Indiana,Census Tract 705-Floyd County-Indiana,Census Tract 706-Floyd County-Indiana,Census Tract 707-Floyd County-Indiana,Census Tract 708.01-Floyd County-Indiana,Census Tract 708.02-Floyd County-Indiana,Census Tract 709.01-Floyd County-Indiana,Census Tract 709.02-Floyd County-Indiana,Census Tract 710.03-Floyd County-Indiana,Census Tract 710.04-Floyd County-Indiana,Census Tract 710.05-Floyd County-Indiana,Census Tract 710.06-Floyd County-Indiana,Census Tract 710.07-Floyd County-Indiana,Census Tract 711.01-Floyd County-Indiana,Census Tract 711.03-Floyd County-Indiana,Census Tract 711.04-Floyd County-Indiana,Census Tract 712-Floyd County-Indiana,Census Tract 601-Harrison County-Indiana,Census Tract 602.01-Harrison County-Indiana,Census Tract 602.02-Harrison County-Indiana,Census Tract 603-Harrison County-Indiana,Census Tract 604.01-Harrison County-Indiana,Census Tract 604.02-Harrison County-Indiana,Census Tract 605-Harrison County-Indiana,Census Tract 606.01-Harrison County-Indiana,Census Tract 606.02-Harrison County-Indiana,Census Tract 9672-Washington County-Indiana,Census Tract 9673-Washington County-Indiana,Census Tract 9674-Washington County-Indiana,Census Tract 9675-Washington County-Indiana,Census Tract 9676-Washington County-Indiana,Census Tract 9677.01-Washington County-Indiana,Census Tract 9677.02-Washington County-Indiana,Census Tract 201.01-Bullitt County-Kentucky,Census Tract 201.02-Bullitt County-Kentucky,Census Tract 201.03-Bullitt County-Kentucky,Census Tract 202.01-Bullitt County-Kentucky,Census Tract 202.02-Bullitt County-Kentucky,Census Tract 203-Bullitt County-Kentucky,Census Tract 204.01-Bullitt County-Kentucky,Census Tract 204.02-Bullitt County-Kentucky,Census Tract 205.01-Bullitt County-Kentucky,Census Tract 205.02-Bullitt County-Kentucky,Census Tract 206.01-Bullitt County-Kentucky,Census Tract 206.02-Bullitt County-Kentucky,Census Tract 207.02-Bullitt County-Kentucky,Census Tract 207.03-Bullitt County-Kentucky,Census Tract 207.04-Bullitt County-Kentucky,Census Tract 208-Bullitt County-Kentucky,Census Tract 209-Bullitt County-Kentucky,Census Tract 211.02-Bullitt County-Kentucky,Census Tract 211.03-Bullitt County-Kentucky,Census Tract 211.04-Bullitt County-Kentucky,Census Tract 212-Bullitt County-Kentucky,Census Tract 901-Henry County-Kentucky,Census Tract 902-Henry County-Kentucky,Census Tract 903.01-Henry County-Kentucky,Census Tract 903.02-Henry County-Kentucky,Census Tract 904-Henry County-Kentucky,Census Tract 2.01-Jefferson County-Kentucky,Census Tract 2.02-Jefferson County-Kentucky,Census Tract 3-Jefferson County-Kentucky,Census Tract 4-Jefferson County-Kentucky,Census Tract 6-Jefferson County-Kentucky,Census Tract 7-Jefferson County-Kentucky,Census Tract 8-Jefferson County-Kentucky,Census Tract 9-Jefferson County-Kentucky,Census Tract 10-Jefferson County-Kentucky,Census Tract 11-Jefferson County-Kentucky,Census Tract 12-Jefferson County-Kentucky,Census Tract 14-Jefferson County-Kentucky,Census Tract 15-Jefferson County-Kentucky,Census Tract 16-Jefferson County-Kentucky,Census Tract 17-Jefferson County-Kentucky,Census Tract 18-Jefferson County-Kentucky,Census Tract 21-Jefferson County-Kentucky,Census Tract 23-Jefferson County-Kentucky,Census Tract 24.01-Jefferson County-Kentucky,Census Tract 24.02-Jefferson County-Kentucky,Census Tract 27-Jefferson County-Kentucky,Census Tract 28-Jefferson County-Kentucky,Census Tract 30-Jefferson County-Kentucky,Census Tract 35.01-Jefferson County-Kentucky,Census Tract 35.02-Jefferson County-Kentucky,Census Tract 36-Jefferson County-Kentucky,Census Tract 37-Jefferson County-Kentucky,Census Tract 38-Jefferson County-Kentucky,Census Tract 39-Jefferson County-Kentucky,Census Tract 40-Jefferson County-Kentucky,Census Tract 41-Jefferson County-Kentucky,Census Tract 43.01-Jefferson County-Kentucky,Census Tract 43.02-Jefferson County-Kentucky,Census Tract 44-Jefferson County-Kentucky,Census Tract 45-Jefferson County-Kentucky,Census Tract 46-Jefferson County-Kentucky,Census Tract 49-Jefferson County-Kentucky,Census Tract 50-Jefferson County-Kentucky,Census Tract 51-Jefferson County-Kentucky,Census Tract 52-Jefferson County-Kentucky,Census Tract 53-Jefferson County-Kentucky,Census Tract 56-Jefferson County-Kentucky,Census Tract 59.01-Jefferson County-Kentucky,Census Tract 59.02-Jefferson County-Kentucky,Census Tract 62-Jefferson County-Kentucky,Census Tract 63-Jefferson County-Kentucky,Census Tract 64-Jefferson County-Kentucky,Census Tract 65-Jefferson County-Kentucky,Census Tract 66-Jefferson County-Kentucky,Census Tract 68-Jefferson County-Kentucky,Census Tract 69-Jefferson County-Kentucky,Census Tract 70-Jefferson County-Kentucky,Census Tract 71.01-Jefferson County-Kentucky,Census Tract 71.02-Jefferson County-Kentucky,Census Tract 74-Jefferson County-Kentucky,Census Tract 75.01-Jefferson County-Kentucky,Census Tract 75.02-Jefferson County-Kentucky,Census Tract 76.01-Jefferson County-Kentucky,Census Tract 76.02-Jefferson County-Kentucky,Census Tract 76.03-Jefferson County-Kentucky,Census Tract 77-Jefferson County-Kentucky,Census Tract 78-Jefferson County-Kentucky,Census Tract 79-Jefferson County-Kentucky,Census Tract 81-Jefferson County-Kentucky,Census Tract 82.01-Jefferson County-Kentucky,Census Tract 82.02-Jefferson County-Kentucky,Census Tract 83-Jefferson County-Kentucky,Census Tract 84-Jefferson County-Kentucky,Census Tract 85-Jefferson County-Kentucky,Census Tract 87-Jefferson County-Kentucky,Census Tract 88-Jefferson County-Kentucky,Census Tract 89-Jefferson County-Kentucky,Census Tract 90.01-Jefferson County-Kentucky,Census Tract 90.02-Jefferson County-Kentucky,Census Tract 91.03-Jefferson County-Kentucky,Census Tract 91.05-Jefferson County-Kentucky,Census Tract 91.06-Jefferson County-Kentucky,Census Tract 93-Jefferson County-Kentucky,Census Tract 94.01-Jefferson County-Kentucky,Census Tract 94.02-Jefferson County-Kentucky,Census Tract 96-Jefferson County-Kentucky,Census Tract 97-Jefferson County-Kentucky,Census Tract 98-Jefferson County-Kentucky,Census Tract 99-Jefferson County-Kentucky,Census Tract 100.01-Jefferson County-Kentucky,Census Tract 100.04-Jefferson County-Kentucky,Census Tract 100.05-Jefferson County-Kentucky,Census Tract 100.06-Jefferson County-Kentucky,Census Tract 100.07-Jefferson County-Kentucky,Census Tract 100.08-Jefferson County-Kentucky,Census Tract 101.02-Jefferson County-Kentucky,Census Tract 101.03-Jefferson County-Kentucky,Census Tract 101.04-Jefferson County-Kentucky,Census Tract 103.09-Jefferson County-Kentucky,Census Tract 103.12-Jefferson County-Kentucky,Census Tract 103.13-Jefferson County-Kentucky,Census Tract 103.14-Jefferson County-Kentucky,Census Tract 103.15-Jefferson County-Kentucky,Census Tract 103.16-Jefferson County-Kentucky,Census Tract 103.17-Jefferson County-Kentucky,Census Tract 103.18-Jefferson County-Kentucky,Census Tract 103.19-Jefferson County-Kentucky,Census Tract 103.20-Jefferson County-Kentucky,Census Tract 103.21-Jefferson County-Kentucky,Census Tract 103.22-Jefferson County-Kentucky,Census Tract 103.23-Jefferson County-Kentucky,Census Tract 103.24-Jefferson County-Kentucky,Census Tract 104.03-Jefferson County-Kentucky,Census Tract 104.05-Jefferson County-Kentucky,Census Tract 104.06-Jefferson County-Kentucky,Census Tract 104.07-Jefferson County-Kentucky,Census Tract 104.08-Jefferson County-Kentucky,Census Tract 105-Jefferson County-Kentucky,Census Tract 106.01-Jefferson County-Kentucky,Census Tract 106.02-Jefferson County-Kentucky,Census Tract 107.01-Jefferson County-Kentucky,Census Tract 107.02-Jefferson County-Kentucky,Census Tract 107.06-Jefferson County-Kentucky,Census Tract 107.07-Jefferson County-Kentucky,Census Tract 107.08-Jefferson County-Kentucky,Census Tract 108-Jefferson County-Kentucky,Census Tract 109.01-Jefferson County-Kentucky,Census Tract 109.02-Jefferson County-Kentucky,Census Tract 110.03-Jefferson County-Kentucky,Census Tract 110.05-Jefferson County-Kentucky,Census Tract 110.06-Jefferson County-Kentucky,Census Tract 110.07-Jefferson County-Kentucky,Census Tract 110.08-Jefferson County-Kentucky,Census Tract 110.09-Jefferson County-Kentucky,Census Tract 111.09-Jefferson County-Kentucky,Census Tract 111.10-Jefferson County-Kentucky,Census Tract 111.11-Jefferson County-Kentucky,Census Tract 111.12-Jefferson County-Kentucky,Census Tract 111.13-Jefferson County-Kentucky,Census Tract 111.14-Jefferson County-Kentucky,Census Tract 111.15-Jefferson County-Kentucky,Census Tract 111.16-Jefferson County-Kentucky,Census Tract 111.17-Jefferson County-Kentucky,Census Tract 111.18-Jefferson County-Kentucky,Census Tract 112.01-Jefferson County-Kentucky,Census Tract 112.02-Jefferson County-Kentucky,Census Tract 113.01-Jefferson County-Kentucky,Census Tract 113.02-Jefferson County-Kentucky,Census Tract 114.03-Jefferson County-Kentucky,Census Tract 114.04-Jefferson County-Kentucky,Census Tract 114.05-Jefferson County-Kentucky,Census Tract 114.06-Jefferson County-Kentucky,Census Tract 115.06-Jefferson County-Kentucky,Census Tract 115.08-Jefferson County-Kentucky,Census Tract 115.09-Jefferson County-Kentucky,Census Tract 115.13-Jefferson County-Kentucky,Census Tract 115.14-Jefferson County-Kentucky,Census Tract 115.15-Jefferson County-Kentucky,Census Tract 115.16-Jefferson County-Kentucky,Census Tract 115.17-Jefferson County-Kentucky,Census Tract 115.18-Jefferson County-Kentucky,Census Tract 115.19-Jefferson County-Kentucky,Census Tract 115.20-Jefferson County-Kentucky,Census Tract 115.21-Jefferson County-Kentucky,Census Tract 115.22-Jefferson County-Kentucky,Census Tract 116.03-Jefferson County-Kentucky,Census Tract 116.04-Jefferson County-Kentucky,Census Tract 116.05-Jefferson County-Kentucky,Census Tract 116.06-Jefferson County-Kentucky,Census Tract 117.06-Jefferson County-Kentucky,Census Tract 117.07-Jefferson County-Kentucky,Census Tract 117.08-Jefferson County-Kentucky,Census Tract 117.09-Jefferson County-Kentucky,Census Tract 117.10-Jefferson County-Kentucky,Census Tract 117.11-Jefferson County-Kentucky,Census Tract 117.12-Jefferson County-Kentucky,Census Tract 117.13-Jefferson County-Kentucky,Census Tract 118-Jefferson County-Kentucky,Census Tract 119.01-Jefferson County-Kentucky,Census Tract 119.04-Jefferson County-Kentucky,Census Tract 119.06-Jefferson County-Kentucky,Census Tract 119.07-Jefferson County-Kentucky,Census Tract 119.08-Jefferson County-Kentucky,Census Tract 119.09-Jefferson County-Kentucky,Census Tract 120.01-Jefferson County-Kentucky,Census Tract 120.03-Jefferson County-Kentucky,Census Tract 120.04-Jefferson County-Kentucky,Census Tract 120.05-Jefferson County-Kentucky,Census Tract 121.03-Jefferson County-Kentucky,Census Tract 121.04-Jefferson County-Kentucky,Census Tract 121.05-Jefferson County-Kentucky,Census Tract 121.07-Jefferson County-Kentucky,Census Tract 121.08-Jefferson County-Kentucky,Census Tract 121.09-Jefferson County-Kentucky,Census Tract 122.03-Jefferson County-Kentucky,Census Tract 122.04-Jefferson County-Kentucky,Census Tract 122.05-Jefferson County-Kentucky,Census Tract 122.06-Jefferson County-Kentucky,Census Tract 123.01-Jefferson County-Kentucky,Census Tract 123.02-Jefferson County-Kentucky,Census Tract 124.06-Jefferson County-Kentucky,Census Tract 124.07-Jefferson County-Kentucky,Census Tract 124.08-Jefferson County-Kentucky,Census Tract 124.09-Jefferson County-Kentucky,Census Tract 124.10-Jefferson County-Kentucky,Census Tract 124.12-Jefferson County-Kentucky,Census Tract 124.13-Jefferson County-Kentucky,Census Tract 125.01-Jefferson County-Kentucky,Census Tract 125.02-Jefferson County-Kentucky,Census Tract 125.03-Jefferson County-Kentucky,Census Tract 126.03-Jefferson County-Kentucky,Census Tract 126.04-Jefferson County-Kentucky,Census Tract 126.05-Jefferson County-Kentucky,Census Tract 126.06-Jefferson County-Kentucky,Census Tract 127.01-Jefferson County-Kentucky,Census Tract 127.02-Jefferson County-Kentucky,Census Tract 127.03-Jefferson County-Kentucky,Census Tract 128.01-Jefferson County-Kentucky,Census Tract 128.02-Jefferson County-Kentucky,Census Tract 131-Jefferson County-Kentucky,Census Tract 9701-Meade County-Kentucky,Census Tract 9702-Meade County-Kentucky,Census Tract 9703.01-Meade County-Kentucky,Census Tract 9703.02-Meade County-Kentucky,Census Tract 9704.01-Meade County-Kentucky,Census Tract 9704.03-Meade County-Kentucky,Census Tract 9704.04-Meade County-Kentucky,Census Tract 9705-Meade County-Kentucky,Census Tract 9801-Meade County-Kentucky,Census Tract 9301-Nelson County-Kentucky,Census Tract 9302.01-Nelson County-Kentucky,Census Tract 9302.02-Nelson County-Kentucky,Census Tract 9303.01-Nelson County-Kentucky,Census Tract 9303.03-Nelson County-Kentucky,Census Tract 9303.04-Nelson County-Kentucky,Census Tract 9303.05-Nelson County-Kentucky,Census Tract 9304-Nelson County-Kentucky,Census Tract 9305-Nelson County-Kentucky,Census Tract 9306-Nelson County-Kentucky,Census Tract 9307-Nelson County-Kentucky,Census Tract 301-Oldham County-Kentucky,Census Tract 302-Oldham County-Kentucky,Census Tract 303.01-Oldham County-Kentucky,Census Tract 303.02-Oldham County-Kentucky,Census Tract 304.01-Oldham County-Kentucky,Census Tract 304.02-Oldham County-Kentucky,Census Tract 305.01-Oldham County-Kentucky,Census Tract 305.02-Oldham County-Kentucky,Census Tract 306.01-Oldham County-Kentucky,Census Tract 306.02-Oldham County-Kentucky,Census Tract 307.01-Oldham County-Kentucky,Census Tract 307.03-Oldham County-Kentucky,Census Tract 307.04-Oldham County-Kentucky,Census Tract 308.01-Oldham County-Kentucky,Census Tract 308.02-Oldham County-Kentucky,Census Tract 401.01-Shelby County-Kentucky,Census Tract 401.02-Shelby County-Kentucky,Census Tract 402.01-Shelby County-Kentucky,Census Tract 402.02-Shelby County-Kentucky,Census Tract 403.01-Shelby County-Kentucky,Census Tract 403.02-Shelby County-Kentucky,Census Tract 404.02-Shelby County-Kentucky,Census Tract 404.03-Shelby County-Kentucky,Census Tract 404.04-Shelby County-Kentucky,Census Tract 405.01-Shelby County-Kentucky,Census Tract 405.03-Shelby County-Kentucky,Census Tract 405.04-Shelby County-Kentucky,Census Tract 801.01-Spencer County-Kentucky,Census Tract 801.02-Spencer County-Kentucky,Census Tract 801.03-Spencer County-Kentucky,Census Tract 802-Spencer County-Kentucky
542,2147,1494,6526,3150,2629,1550,1923,4627,4813,1539,1376,8948,8170,6973,4854,7569,9898,2193,10475,11891,9101,5001,7474,3073,11823,4914,2101,3721,3894,3182,1594,2244,1737,2420,5035,7564,95,12750,8736,11358,7694,6133,9426,8419,7283,2497,7859,4687,4808,5365,7061,1991,7757,4581,2376,5626,3391,4578,2938,4870,4030,3708,5142,4680,4668,9696,5613,7933,1177,7879,2390,1380,6389,1571,2730,6306,1498,4363,2885,5392,1257,5679,5042,2110,3905,2218,3394,2282,-88,-70,833,4166,36,1521,1034,674,2402,1578,2285,1817,2321,2383,1453,-47,953,1126,415,2310,1016,1186,391,589,53,2248,466,2883,2468,1061,1230,2255,-201,4120,4279,4905,4424,132,1805,5610,3321,3068,314,2600,2930,2313,2607,1689,1838,3735,2864,2787,-47,5530,4108,14369,12606,2360,4838,3608,2875,6104,3189,5978,2840,4144,4686,6220,3663,8911,7535,11172,3706,4871,443,1723,6294,7978,3458,3423,8627,4410,4621,4534,8565,6280,7118,5712,7605,7676,9780,5919,3314,8455,5580,12767,14151,8341,14695,11495,9609,8534,6551,11318,6805,5125,8999,7747,6502,13057,7150,5794,7130,5572,6651,11224,9975,6146,6285,4313,5833,6507,5923,8903,3917,2520,3558,2606,5812,3354,9223,9264,5729,3372,8653,5448,6452,4603,6121,1414,1617,1720,6651,1166,3433,4079,5259,8148,10210,5969,5031,5674,7133,4935,9535,4557,9553,10050,5703,3327,8465,3345,14533,2322,4221,10003,8079,12170,2817,10794,5358,2065,1386,230,1636,4158,5056,3227,3645,3758,2676,762,3838,6111,4265,5451,5409,1812,6628,7915,7521,1218,6274,4755,7348,5210,7572,2103,2477,5486,2656,4028,1406,4365,3145,3152,6966,2123,4541,2762,1726,7802,1085,1722,1562,77,3518,2813,7275,5846,5878,3516,4408,7,4096,7500,1925,7244,3343,8820,1582,5014,8175,4488,3232,3487,3056,5957,6535,13650,5094,7452,10901,15405,9879,7909,7634,9278,12247,10298,5605,6993,3148,8858,4208,4279,7411,4388,5997,5197,6012,5645,7790,10084,2127,8011
3027,6237,5489,12551,7310,6203,5794,5703,9599,10942,6227,4689,18088,15336,12933,9698,14675,18007,5581,16673,20256,15906,9970,13174,7178,19925,10599,5201,8471,8764,7433,5747,5912,5738,7109,10606,13876,3523,20951,14644,17908,13464,11388,16277,14035,12754,5574,15165,9065,9831,11010,13570,6026,13946,9015,6240,11335,8342,9709,7158,9604,8247,8260,10112,9311,8946,17134,10934,14217,4252,14607,6943,5000,12574,4355,6421,11831,5539,9949,7240,10957,3726,11353,10877,6163,8328,6449,7686,7051,2270,1851,4428,9247,2830,5611,4333,3757,5949,6378,6427,5237,7068,6182,4550,2028,4966,4231,3586,6134,5163,4499,3532,5415,3263,7069,3233,6791,6671,3725,4697,6993,2406,9057,8447,10116,9968,3528,6445,10285,7219,7659,3785,5713,6780,5405,5802,5972,5028,7158,6433,5837,289,10462,7394,21907,19416,5404,9367,7247,5953,10499,6290,10684,5980,7458,8329,10326,6735,13938,12194,17616,8015,9604,3067,4870,12398,14086,7027,7690,14658,8495,8540,8317,14356,11495,12986,10340,13429,13391,15557,10590,7204,14182,9664,19261,21541,12894,22546,17333,15831,14254,11538,17404,10768,9266,15113,13557,11976,20282,12045,10783,12058,9845,11251,17814,16655,10814,10890,7898,10543,12308,10671,16289,8497,6562,8051,7459,10396,7086,16568,15696,10223,7261,15299,9879,11301,8896,10816,4542,6591,5213,15445,4043,8095,9754,10887,14295,18137,11376,9768,10434,12790,9738,15546,7855,15934,15683,10575,7419,14583,6862,23024,5127,8967,17303,14749,20100,6842,18960,10313,6445,4939,2815,5730,8482,10459,7626,7872,8499,7648,3648,8537,11079,9611,11169,11250,5131,12746,14976,13678,4454,12273,9252,13050,11578,13870,5500,7484,10949,6622,8475,5257,9706,7684,7963,13956,6863,8944,7342,5233,15146,5686,5775,3809,2230,7004,7714,13666,11780,11767,8131,8897,184,8906,14251,5107,13321,7617,17109,4459,9565,15244,9073,8189,7330,7899,10872,12146,21799,9669,12725,17324,23653,16128,12012,12086,12996,17657,16139,10461,12696,7715,14593,9611,8620,13121,9060,10627,9457,10714,10300,13472,17506,5534,14585
1279,3566,2745,5331,2926,2356,2855,2416,4159,5385,3145,1954,8332,6245,5083,3878,6495,7117,2179,5310,7488,5931,4127,4976,2824,7289,4789,2071,3312,3340,2904,2758,2440,2690,3269,4709,5327,1771,7234,5130,5754,5098,4446,6023,4828,4414,2073,6546,3683,4133,4795,5793,2657,5558,3802,2547,4957,4152,4297,3608,3850,3455,3705,4081,3825,3451,6709,4348,5564,1709,5980,3011,2302,5577,1645,2439,4637,2716,4777,2926,4569,1368,5048,5044,2669,3589,2747,3569,3116,1254,948,2332,4279,1549,2734,1865,2063,2619,3163,3061,2408,3305,2603,2129,1101,2641,2149,2078,2753,2911,2215,2145,3252,1898,3356,1571,3557,3619,1565,2260,4179,1337,4160,3446,4362,4772,1863,3281,3833,3471,4039,2531,2071,2648,1803,1959,2805,1828,2318,2383,1835,79,4104,2296,6544,5913,1886,3772,2548,1957,3247,1906,3914,1882,2332,2543,2964,2101,4168,3765,5383,3421,3994,1373,2112,5326,5119,2395,2894,4817,2800,2737,2611,4478,4358,4907,3692,4474,4617,4637,3761,2653,4427,3070,5663,6396,3692,6792,4846,4949,4672,4120,5068,2920,2924,5264,4503,4298,6270,3942,3803,3862,3149,3713,5407,5556,3506,3571,2455,3638,4871,3890,6484,3234,2742,3249,3336,3631,2514,6324,5285,3705,2760,5682,3478,3834,3666,3842,1781,3221,2032,8057,1590,4020,5082,5024,5232,6999,4623,3954,3928,4649,3917,5133,2237,5521,4634,4070,2733,4929,2308,7551,1578,3779,6394,5840,6926,2679,7181,4202,2935,2325,1490,2633,3647,4460,3850,3489,3961,3301,1701,3995,4338,4564,4873,5312,2008,5260,6125,5466,1934,5231,3817,4971,5695,5512,2245,3306,4572,2756,3811,2519,4573,3819,3345,6356,3080,3700,3951,2312,6630,3022,2815,1121,1131,2356,3250,5904,5223,5045,3143,3654,28,3892,5862,1920,5339,3576,7460,1744,3739,6263,3271,3371,2598,4245,4112,4993,7309,3256,4355,5420,7150,5346,3095,3644,2902,4435,4725,3938,4914,3069,4916,4553,3627,4496,3951,3820,3062,3825,3351,4773,6489,2199,5794
