Census Tract 807-Dearborn County-Indiana,Census Tract 802.01-Dearborn County-Indiana,Census Tract 801.01-Dearborn County-Indiana,Census Tract 805-Dearborn County-Indiana,Census Tract 803-Dearborn County-Indiana,Census Tract 804-Dearborn County-Indiana,Census Tract 802.02-Dearborn County-Indiana,Census Tract 806-Dearborn County-Indiana,Census Tract 801.03-Dearborn County-Indiana,Census Tract 801.04-Dearborn County-Indiana,Census Tract 9699-Franklin County-Indiana,Census Tract 9601-Franklin County-Indiana,Census Tract 9696-Franklin County-Indiana,Census Tract 9698-Franklin County-Indiana,Census Tract 9697-Franklin County-Indiana,Census Tract 9657-Ohio County-Indiana,Census Tract 9658-Ohio County-Indiana,Census Tract 703.11-Boone County-Kentucky,Census Tract 703.12-Boone County-Kentucky,Census Tract 703.13-Boone County-Kentucky,Census Tract 703.14-Boone County-Kentucky,Census Tract 705.03-Boone County-Kentucky,Census Tract 706.06-Boone County-Kentucky,Census Tract 701-Boone County-Kentucky,Census Tract 704.01-Boone County-Kentucky,Census Tract 705.02-Boone County-Kentucky,Census Tract 703.01-Boone County-Kentucky,Census Tract 703.08-Boone County-Kentucky,Census Tract 703.09-Boone County-Kentucky,Census Tract 704.02-Boone County-Kentucky,Census Tract 706.04-Boone County-Kentucky,Census Tract 702-Boone County-Kentucky,Census Tract 703.05-Boone County-Kentucky,Census Tract 703.07-Boone County-Kentucky,Census Tract 706.01-Boone County-Kentucky,Census Tract 705.04-Boone County-Kentucky,Census Tract 706.05-Boone County-Kentucky,Census Tract 706.07-Boone County-Kentucky,Census Tract 9502-Bracken County-Kentucky,Census Tract 9501-Bracken County-Kentucky,Census Tract 9503-Bracken County-Kentucky,Census Tract 504-Campbell County-Kentucky,Census Tract 506-Campbell County-Kentucky,Census Tract 524-Campbell County-Kentucky,Census Tract 511.01-Campbell County-Kentucky,Census Tract 525-Campbell County-Kentucky,Census Tract 529-Campbell County-Kentucky,Census Tract 523.01-Campbell County-Kentucky,Census Tract 528-Campbell County-Kentucky,Census Tract 531-Campbell County-Kentucky,Census Tract 519.04-Campbell County-Kentucky,Census Tract 520.01-Campbell County-Kentucky,Census Tract 523.02-Campbell County-Kentucky,Census Tract 501-Campbell County-Kentucky,Census Tract 505-Campbell County-Kentucky,Census Tract 512-Campbell County-Kentucky,Census Tract 513-Campbell County-Kentucky,Census Tract 511.02-Campbell County-Kentucky,Census Tract 519.03-Campbell County-Kentucky,Census Tract 522-Campbell County-Kentucky,Census Tract 521-Campbell County-Kentucky,Census Tract 520.02-Campbell County-Kentucky,Census Tract 519.01-Campbell County-Kentucky,Census Tract 532-Campbell County-Kentucky,Census Tract 533.01-Campbell County-Kentucky,Census Tract 533.02-Campbell County-Kentucky,Census Tract 9601.01-Gallatin County-Kentucky,Census Tract 9601.02-Gallatin County-Kentucky,Census Tract 9201-Grant County-Kentucky,Census Tract 9202-Grant County-Kentucky,Census Tract 9204-Grant County-Kentucky,Census Tract 9203-Grant County-Kentucky,Census Tract 670-Kenton County-Kentucky,Census Tract 643-Kenton County-Kentucky,Census Tract 651-Kenton County-Kentucky,Census Tract 654-Kenton County-Kentucky,Census Tract 669-Kenton County-Kentucky,Census Tract 671-Kenton County-Kentucky,Census Tract 616-Kenton County-Kentucky,Census Tract 636.05-Kenton County-Kentucky,Census Tract 638-Kenton County-Kentucky,Census Tract 655.01-Kenton County-Kentucky,Census Tract 656-Kenton County-Kentucky,Census Tract 649-Kenton County-Kentucky,Census Tract 659-Kenton County-Kentucky,Census Tract 637.01-Kenton County-Kentucky,Census Tract 637.02-Kenton County-Kentucky,Census Tract 653-Kenton County-Kentucky,Census Tract 658-Kenton County-Kentucky,Census Tract 613-Kenton County-Kentucky,Census Tract 610-Kenton County-Kentucky,Census Tract 636.03-Kenton County-Kentucky,Census Tract 644-Kenton County-Kentucky,Census Tract 655.02-Kenton County-Kentucky,Census Tract 650-Kenton County-Kentucky,Census Tract 612-Kenton County-Kentucky,Census Tract 636.06-Kenton County-Kentucky,Census Tract 657-Kenton County-Kentucky,Census Tract 668-Kenton County-Kentucky,Census Tract 603-Kenton County-Kentucky,Census Tract 611-Kenton County-Kentucky,Census Tract 642-Kenton County-Kentucky,Census Tract 645-Kenton County-Kentucky,Census Tract 646-Kenton County-Kentucky,Census Tract 647-Kenton County-Kentucky,Census Tract 607-Kenton County-Kentucky,Census Tract 614-Kenton County-Kentucky,Census Tract 636.04-Kenton County-Kentucky,Census Tract 641-Kenton County-Kentucky,Census Tract 609-Kenton County-Kentucky,Census Tract 640-Kenton County-Kentucky,Census Tract 648-Kenton County-Kentucky,Census Tract 652-Kenton County-Kentucky,Census Tract 9301-Pendleton County-Kentucky,Census Tract 9302-Pendleton County-Kentucky,Census Tract 9303-Pendleton County-Kentucky,Census Tract 9515-Brown County-Ohio,Census Tract 9514-Brown County-Ohio,Census Tract 9516-Brown County-Ohio,Census Tract 9518-Brown County-Ohio,Census Tract 9513-Brown County-Ohio,Census Tract 9519-Brown County-Ohio,Census Tract 9517-Brown County-Ohio,Census Tract 9512.02-Brown County-Ohio,Census Tract 9512.01-Brown County-Ohio,Census Tract 130-Butler County-Ohio,Census Tract 132-Butler County-Ohio,Census Tract 10.02-Butler County-Ohio,Census Tract 13-Butler County-Ohio,Census Tract 106-Butler County-Ohio,Census Tract 108-Butler County-Ohio,Census Tract 140-Butler County-Ohio,Census Tract 133-Butler County-Ohio,Census Tract 136-Butler County-Ohio,Census Tract 109.09-Butler County-Ohio,Census Tract 101.03-Butler County-Ohio,Census Tract 102.03-Butler County-Ohio,Census Tract 109.08-Butler County-Ohio,Census Tract 112-Butler County-Ohio,Census Tract 113-Butler County-Ohio,Census Tract 101.02-Butler County-Ohio,Census Tract 102.01-Butler County-Ohio,Census Tract 111.09-Butler County-Ohio,Census Tract 127-Butler County-Ohio,Census Tract 134-Butler County-Ohio,Census Tract 2-Butler County-Ohio,Census Tract 109.01-Butler County-Ohio,Census Tract 109.07-Butler County-Ohio,Census Tract 146-Butler County-Ohio,Census Tract 147-Butler County-Ohio,Census Tract 148-Butler County-Ohio,Census Tract 149-Butler County-Ohio,Census Tract 150-Butler County-Ohio,Census Tract 151-Butler County-Ohio,Census Tract 103.02-Butler County-Ohio,Census Tract 109.10-Butler County-Ohio,Census Tract 109.11-Butler County-Ohio,Census Tract 110.03-Butler County-Ohio,Census Tract 110.04-Butler County-Ohio,Census Tract 111.17-Butler County-Ohio,Census Tract 111.18-Butler County-Ohio,Census Tract 111.20-Butler County-Ohio,Census Tract 111.21-Butler County-Ohio,Census Tract 111.22-Butler County-Ohio,Census Tract 111.23-Butler County-Ohio,Census Tract 111.25-Butler County-Ohio,Census Tract 111.26-Butler County-Ohio,Census Tract 111.27-Butler County-Ohio,Census Tract 111.28-Butler County-Ohio,Census Tract 111.29-Butler County-Ohio,Census Tract 111.30-Butler County-Ohio,Census Tract 111.31-Butler County-Ohio,Census Tract 118-Butler County-Ohio,Census Tract 143-Butler County-Ohio,Census Tract 144-Butler County-Ohio,Census Tract 131-Butler County-Ohio,Census Tract 139-Butler County-Ohio,Census Tract 6-Butler County-Ohio,Census Tract 10.01-Butler County-Ohio,Census Tract 11-Butler County-Ohio,Census Tract 101.04-Butler County-Ohio,Census Tract 110.02-Butler County-Ohio,Census Tract 105-Butler County-Ohio,Census Tract 109.04-Butler County-Ohio,Census Tract 121-Butler County-Ohio,Census Tract 109.06-Butler County-Ohio,Census Tract 111.11-Butler County-Ohio,Census Tract 4-Butler County-Ohio,Census Tract 109.03-Butler County-Ohio,Census Tract 111.16-Butler County-Ohio,Census Tract 123-Butler County-Ohio,Census Tract 124-Butler County-Ohio,Census Tract 135-Butler County-Ohio,Census Tract 141-Butler County-Ohio,Census Tract 3-Butler County-Ohio,Census Tract 111.10-Butler County-Ohio,Census Tract 1-Butler County-Ohio,Census Tract 5-Butler County-Ohio,Census Tract 101.01-Butler County-Ohio,Census Tract 102.02-Butler County-Ohio,Census Tract 122-Butler County-Ohio,Census Tract 125-Butler County-Ohio,Census Tract 111.12-Butler County-Ohio,Census Tract 126-Butler County-Ohio,Census Tract 103.01-Butler County-Ohio,Census Tract 414.03-Clermont County-Ohio,Census Tract 415.01-Clermont County-Ohio,Census Tract 415.02-Clermont County-Ohio,Census Tract 405-Clermont County-Ohio,Census Tract 408-Clermont County-Ohio,Census Tract 403.01-Clermont County-Ohio,Census Tract 403.02-Clermont County-Ohio,Census Tract 403.03-Clermont County-Ohio,Census Tract 404.03-Clermont County-Ohio,Census Tract 410-Clermont County-Ohio,Census Tract 411.03-Clermont County-Ohio,Census Tract 412-Clermont County-Ohio,Census Tract 416-Clermont County-Ohio,Census Tract 404.05-Clermont County-Ohio,Census Tract 404.04-Clermont County-Ohio,Census Tract 413.05-Clermont County-Ohio,Census Tract 413.06-Clermont County-Ohio,Census Tract 413.07-Clermont County-Ohio,Census Tract 414.05-Clermont County-Ohio,Census Tract 414.06-Clermont County-Ohio,Census Tract 407.02-Clermont County-Ohio,Census Tract 417.01-Clermont County-Ohio,Census Tract 420-Clermont County-Ohio,Census Tract 401.02-Clermont County-Ohio,Census Tract 402.03-Clermont County-Ohio,Census Tract 406-Clermont County-Ohio,Census Tract 409-Clermont County-Ohio,Census Tract 411.01-Clermont County-Ohio,Census Tract 402.04-Clermont County-Ohio,Census Tract 407.01-Clermont County-Ohio,Census Tract 414.04-Clermont County-Ohio,Census Tract 419-Clermont County-Ohio,Census Tract 402.02-Clermont County-Ohio,Census Tract 404.01-Clermont County-Ohio,Census Tract 417.02-Clermont County-Ohio,Census Tract 401.01-Clermont County-Ohio,Census Tract 411.02-Clermont County-Ohio,Census Tract 418-Clermont County-Ohio,Census Tract 413.03-Clermont County-Ohio,Census Tract 46.04-Hamilton County-Ohio,Census Tract 46.05-Hamilton County-Ohio,Census Tract 53.01-Hamilton County-Ohio,Census Tract 53.02-Hamilton County-Ohio,Census Tract 100.03-Hamilton County-Ohio,Census Tract 100.04-Hamilton County-Ohio,Census Tract 100.05-Hamilton County-Ohio,Census Tract 204.03-Hamilton County-Ohio,Census Tract 204.04-Hamilton County-Ohio,Census Tract 263-Hamilton County-Ohio,Census Tract 264-Hamilton County-Ohio,Census Tract 265-Hamilton County-Ohio,Census Tract 266-Hamilton County-Ohio,Census Tract 267-Hamilton County-Ohio,Census Tract 268-Hamilton County-Ohio,Census Tract 269-Hamilton County-Ohio,Census Tract 270-Hamilton County-Ohio,Census Tract 271-Hamilton County-Ohio,Census Tract 272-Hamilton County-Ohio,Census Tract 273-Hamilton County-Ohio,Census Tract 274-Hamilton County-Ohio,Census Tract 45-Hamilton County-Ohio,Census Tract 49-Hamilton County-Ohio,Census Tract 37-Hamilton County-Ohio,Census Tract 78-Hamilton County-Ohio,Census Tract 40-Hamilton County-Ohio,Census Tract 213.03-Hamilton County-Ohio,Census Tract 258-Hamilton County-Ohio,Census Tract 23-Hamilton County-Ohio,Census Tract 71-Hamilton County-Ohio,Census Tract 85.02-Hamilton County-Ohio,Census Tract 61-Hamilton County-Ohio,Census Tract 207.61-Hamilton County-Ohio,Census Tract 215.71-Hamilton County-Ohio,Census Tract 226.01-Hamilton County-Ohio,Census Tract 242-Hamilton County-Ohio,Census Tract 82.02-Hamilton County-Ohio,Census Tract 250.01-Hamilton County-Ohio,Census Tract 261.02-Hamilton County-Ohio,Census Tract 97-Hamilton County-Ohio,Census Tract 109-Hamilton County-Ohio,Census Tract 111-Hamilton County-Ohio,Census Tract 208.12-Hamilton County-Ohio,Census Tract 213.02-Hamilton County-Ohio,Census Tract 214.01-Hamilton County-Ohio,Census Tract 217.02-Hamilton County-Ohio,Census Tract 218.01-Hamilton County-Ohio,Census Tract 221.02-Hamilton County-Ohio,Census Tract 18-Hamilton County-Ohio,Census Tract 38-Hamilton County-Ohio,Census Tract 19-Hamilton County-Ohio,Census Tract 26-Hamilton County-Ohio,Census Tract 33-Hamilton County-Ohio,Census Tract 51-Hamilton County-Ohio,Census Tract 52-Hamilton County-Ohio,Census Tract 58-Hamilton County-Ohio,Census Tract 63-Hamilton County-Ohio,Census Tract 68-Hamilton County-Ohio,Census Tract 73-Hamilton County-Ohio,Census Tract 86.01-Hamilton County-Ohio,Census Tract 94-Hamilton County-Ohio,Census Tract 96-Hamilton County-Ohio,Census Tract 60-Hamilton County-Ohio,Census Tract 65-Hamilton County-Ohio,Census Tract 210.03-Hamilton County-Ohio,Census Tract 208.02-Hamilton County-Ohio,Census Tract 209.01-Hamilton County-Ohio,Census Tract 210.02-Hamilton County-Ohio,Census Tract 211.01-Hamilton County-Ohio,Census Tract 216.04-Hamilton County-Ohio,Census Tract 70-Hamilton County-Ohio,Census Tract 85.01-Hamilton County-Ohio,Census Tract 217.01-Hamilton County-Ohio,Census Tract 221.01-Hamilton County-Ohio,Census Tract 235.01-Hamilton County-Ohio,Census Tract 236-Hamilton County-Ohio,Census Tract 239.02-Hamilton County-Ohio,Census Tract 240.01-Hamilton County-Ohio,Census Tract 249.01-Hamilton County-Ohio,Census Tract 249.02-Hamilton County-Ohio,Census Tract 251.02-Hamilton County-Ohio,Census Tract 208.11-Hamilton County-Ohio,Census Tract 210.01-Hamilton County-Ohio,Census Tract 212.02-Hamilton County-Ohio,Census Tract 215.04-Hamilton County-Ohio,Census Tract 215.08-Hamilton County-Ohio,Census Tract 215.72-Hamilton County-Ohio,Census Tract 79-Hamilton County-Ohio,Census Tract 103-Hamilton County-Ohio,Census Tract 108-Hamilton County-Ohio,Census Tract 204.01-Hamilton County-Ohio,Census Tract 206.02-Hamilton County-Ohio,Census Tract 207.05-Hamilton County-Ohio,Census Tract 207.41-Hamilton County-Ohio,Census Tract 207.62-Hamilton County-Ohio,Census Tract 214.22-Hamilton County-Ohio,Census Tract 110-Hamilton County-Ohio,Census Tract 205.02-Hamilton County-Ohio,Census Tract 205.05-Hamilton County-Ohio,Census Tract 212.01-Hamilton County-Ohio,Census Tract 215.06-Hamilton County-Ohio,Census Tract 56-Hamilton County-Ohio,Census Tract 48-Hamilton County-Ohio,Census Tract 54-Hamilton County-Ohio,Census Tract 69-Hamilton County-Ohio,Census Tract 83-Hamilton County-Ohio,Census Tract 88-Hamilton County-Ohio,Census Tract 92-Hamilton County-Ohio,Census Tract 95-Hamilton County-Ohio,Census Tract 102.01-Hamilton County-Ohio,Census Tract 231-Hamilton County-Ohio,Census Tract 215.01-Hamilton County-Ohio,Census Tract 216.02-Hamilton County-Ohio,Census Tract 218.02-Hamilton County-Ohio,Census Tract 251.04-Hamilton County-Ohio,Census Tract 224-Hamilton County-Ohio,Census Tract 240.02-Hamilton County-Ohio,Census Tract 251.03-Hamilton County-Ohio,Census Tract 256-Hamilton County-Ohio,Census Tract 30-Hamilton County-Ohio,Census Tract 46.03-Hamilton County-Ohio,Census Tract 47.01-Hamilton County-Ohio,Census Tract 50-Hamilton County-Ohio,Census Tract 74-Hamilton County-Ohio,Census Tract 75-Hamilton County-Ohio,Census Tract 81-Hamilton County-Ohio,Census Tract 82.01-Hamilton County-Ohio,Census Tract 93-Hamilton County-Ohio,Census Tract 99.01-Hamilton County-Ohio,Census Tract 2-Hamilton County-Ohio,Census Tract 9-Hamilton County-Ohio,Census Tract 11-Hamilton County-Ohio,Census Tract 36-Hamilton County-Ohio,Census Tract 72-Hamilton County-Ohio,Census Tract 57.01-Hamilton County-Ohio,Census Tract 57.02-Hamilton County-Ohio,Census Tract 66-Hamilton County-Ohio,Census Tract 77-Hamilton County-Ohio,Census Tract 84-Hamilton County-Ohio,Census Tract 102.02-Hamilton County-Ohio,Census Tract 106-Hamilton County-Ohio,Census Tract 107-Hamilton County-Ohio,Census Tract 211.02-Hamilton County-Ohio,Census Tract 205.01-Hamilton County-Ohio,Census Tract 207.01-Hamilton County-Ohio,Census Tract 209.02-Hamilton County-Ohio,Census Tract 223.01-Hamilton County-Ohio,Census Tract 230.02-Hamilton County-Ohio,Census Tract 232.10-Hamilton County-Ohio,Census Tract 235.21-Hamilton County-Ohio,Census Tract 243.03-Hamilton County-Ohio,Census Tract 244-Hamilton County-Ohio,Census Tract 261.01-Hamilton County-Ohio,Census Tract 232.01-Hamilton County-Ohio,Census Tract 235.22-Hamilton County-Ohio,Census Tract 237.01-Hamilton County-Ohio,Census Tract 98-Hamilton County-Ohio,Census Tract 99.02-Hamilton County-Ohio,Census Tract 100.02-Hamilton County-Ohio,Census Tract 205.04-Hamilton County-Ohio,Census Tract 213.04-Hamilton County-Ohio,Census Tract 214.21-Hamilton County-Ohio,Census Tract 215.05-Hamilton County-Ohio,Census Tract 216.03-Hamilton County-Ohio,Census Tract 29-Hamilton County-Ohio,Census Tract 41-Hamilton County-Ohio,Census Tract 42-Hamilton County-Ohio,Census Tract 47.02-Hamilton County-Ohio,Census Tract 55-Hamilton County-Ohio,Census Tract 80-Hamilton County-Ohio,Census Tract 101-Hamilton County-Ohio,Census Tract 104-Hamilton County-Ohio,Census Tract 105-Hamilton County-Ohio,Census Tract 206.01-Hamilton County-Ohio,Census Tract 207.07-Hamilton County-Ohio,Census Tract 207.42-Hamilton County-Ohio,Census Tract 241-Hamilton County-Ohio,Census Tract 230.01-Hamilton County-Ohio,Census Tract 238-Hamilton County-Ohio,Census Tract 239.01-Hamilton County-Ohio,Census Tract 243.21-Hamilton County-Ohio,Census Tract 243.22-Hamilton County-Ohio,Census Tract 247-Hamilton County-Ohio,Census Tract 250.02-Hamilton County-Ohio,Census Tract 251.01-Hamilton County-Ohio,Census Tract 253-Hamilton County-Ohio,Census Tract 254.01-Hamilton County-Ohio,Census Tract 255-Hamilton County-Ohio,Census Tract 219-Hamilton County-Ohio,Census Tract 220-Hamilton County-Ohio,Census Tract 225-Hamilton County-Ohio,Census Tract 226.02-Hamilton County-Ohio,Census Tract 260.01-Hamilton County-Ohio,Census Tract 260.02-Hamilton County-Ohio,Census Tract 16-Hamilton County-Ohio,Census Tract 10-Hamilton County-Ohio,Census Tract 20-Hamilton County-Ohio,Census Tract 32-Hamilton County-Ohio,Census Tract 22-Hamilton County-Ohio,Census Tract 233-Hamilton County-Ohio,Census Tract 234-Hamilton County-Ohio,Census Tract 237.02-Hamilton County-Ohio,Census Tract 243.01-Hamilton County-Ohio,Census Tract 232.22-Hamilton County-Ohio,Census Tract 248-Hamilton County-Ohio,Census Tract 257-Hamilton County-Ohio,Census Tract 262-Hamilton County-Ohio,Census Tract 252-Hamilton County-Ohio,Census Tract 254.02-Hamilton County-Ohio,Census Tract 222-Hamilton County-Ohio,Census Tract 227-Hamilton County-Ohio,Census Tract 7-Hamilton County-Ohio,Census Tract 17-Hamilton County-Ohio,Census Tract 25-Hamilton County-Ohio,Census Tract 27-Hamilton County-Ohio,Census Tract 28-Hamilton County-Ohio,Census Tract 39-Hamilton County-Ohio,Census Tract 46.02-Hamilton County-Ohio,Census Tract 59-Hamilton County-Ohio,Census Tract 64-Hamilton County-Ohio,Census Tract 223.02-Hamilton County-Ohio,Census Tract 215.09-Hamilton County-Ohio,Census Tract 307-Warren County-Ohio,Census Tract 320.07-Warren County-Ohio,Census Tract 324-Warren County-Ohio,Census Tract 319.02-Warren County-Ohio,Census Tract 319.03-Warren County-Ohio,Census Tract 323-Warren County-Ohio,Census Tract 301.02-Warren County-Ohio,Census Tract 305.01-Warren County-Ohio,Census Tract 312-Warren County-Ohio,Census Tract 325.01-Warren County-Ohio,Census Tract 325.02-Warren County-Ohio,Census Tract 313-Warren County-Ohio,Census Tract 319.04-Warren County-Ohio,Census Tract 305.03-Warren County-Ohio,Census Tract 310-Warren County-Ohio,Census Tract 314-Warren County-Ohio,Census Tract 320.04-Warren County-Ohio,Census Tract 322.01-Warren County-Ohio,Census Tract 322.02-Warren County-Ohio,Census Tract 301.01-Warren County-Ohio,Census Tract 302-Warren County-Ohio,Census Tract 320.06-Warren County-Ohio,Census Tract 308-Warren County-Ohio,Census Tract 309-Warren County-Ohio,Census Tract 320.03-Warren County-Ohio,Census Tract 320.05-Warren County-Ohio,Census Tract 321-Warren County-Ohio,Census Tract 305.04-Warren County-Ohio,Census Tract 306-Warren County-Ohio,Census Tract 316-Warren County-Ohio,Census Tract 315-Warren County-Ohio,Census Tract 311-Warren County-Ohio
6422,2881,3815,4064,3951,6828,8291,6785,8405,5202,3049,6776,6650,5835,2042,1954,3338,1891,3505,4169,7034,8396,5066,5958,17834,5860,4610,16397,10876,13456,4317,5679,7529,19210,4277,10953,14085,7379,1507,2318,3107,3782,1039,2657,2072,6410,6410,6679,4665,8313,6757,6728,8286,1049,1617,691,8083,2330,7977,3069,4852,3417,7226,4798,7552,6072,5746,2134,8364,7643,1478,5890,3529,2810,2886,2016,4132,1421,1103,15668,3405,7532,7872,3711,1408,3823,4289,13991,4062,1976,2124,13423,3273,7434,3106,1938,6597,1735,12017,2181,1623,1245,4709,7494,9117,1866,2795,7502,7769,2321,10472,5325,6367,7547,2621,3507,5918,3706,2489,4643,7457,5775,2377,4187,4558,1310,2458,5928,5256,3257,9065,1573,2143,3161,4757,8862,6866,7560,10695,8171,5319,2099,6763,3330,1463,3473,4045,3075,632,3517,6734,7382,8483,7841,4069,6961,4736,9642,6323,21208,6935,11851,16060,9552,5106,6897,8261,8349,6755,8093,9169,6229,7478,6042,679,1595,1991,3848,5997,3186,4897,16211,1814,2983,2676,8232,11106,3125,7054,17060,1408,2784,1910,1599,2068,9155,4541,2871,5944,5660,2099,5841,13883,2864,5063,4432,11193,10325,5768,6900,7744,7127,14843,3674,10372,10035,10061,5584,4796,5950,7326,5483,5865,4652,8897,4172,3929,6429,2530,7751,11194,6289,2990,6673,9468,5712,6404,2425,4975,5286,5172,5717,2834,6396,5253,3945,7724,5747,5425,3457,1513,9030,7837,499,3117,4873,2689,1021,3341,1804,1842,3064,1163,6167,3047,1684,14423,863,3463,2486,6459,4958,833,6208,1642,2323,7218,4110,14265,4254,3647,11283,2217,4740,2269,4635,5783,9520,4782,3241,6511,9356,2407,1570,2638,2649,1891,5620,7011,5632,2849,3129,1988,1318,1141,3189,4953,6796,3205,7294,3098,4511,8352,3044,4248,2677,1945,6335,9217,4731,10303,8549,851,16903,12489,8992,3138,7082,6665,6805,6357,1720,842,880,6396,11316,3445,3002,2982,3385,2699,7212,4292,3522,2994,8196,8722,1537,2491,4928,2176,2986,2067,5625,5723,5519,2797,3014,4255,4035,5662,11569,4798,3417,4464,7000,9993,2340,2651,2375,4450,1724,4600,325,2821,1761,443,3612,4411,6293,1626,1640,1889,3153,1376,2017,10294,4128,7529,5991,6672,6361,6570,4020,10755,17359,8447,2074,8955,3400,1718,3100,5491,5095,6298,5740,3195,3860,3855,2500,2910,623,4188,5035,4089,760,1502,8926,8538,3689,14644,5210,5601,8701,14780,18471,1989,12353,10194,2914,2206,4058,1298,4871,4587,4540,8603,6502,507,2628,2335,1795,1521,8679,3525,3450,7097,2883,7216,1150,1086,4245,4090,5360,2284,3161,989,1954,2035,995,1536,7452,1875,2442,9429,6841,8102,10669,6805,18810,37098,5789,4528,3348,11802,3269,3415,7477,9989,8373,12483,4399,11900,38312,10244,3994,953,8051,11062,30654,13740,22761,12519,9398,4588,11307,5574,5293
14261,6167,7690,9524,10691,13763,16204,14804,15309,10108,8546,12883,13748,12603,5472,5253,7930,5848,7705,8073,13109,16519,10491,14052,27966,12066,11885,28789,18214,23155,8757,13960,15132,31592,7739,19482,21697,13017,4095,5950,8252,6798,3855,5857,5137,12967,13150,12731,8940,16075,12562,12838,14193,3348,4501,2382,13522,4850,15306,5942,9571,7340,13747,9544,14710,12380,13547,5628,17387,15573,4465,13989,7766,6914,7262,4578,10018,4602,3000,28030,6935,13266,16054,7712,3695,8214,10198,24983,8241,5313,5258,23021,8011,12316,8355,5341,12306,4455,20580,4734,3842,3571,9167,14226,15435,4496,7446,14891,14903,5792,17787,9718,11901,14976,6172,9767,12647,9393,7300,10895,15297,13362,6002,10452,10296,3471,7246,12217,11146,8231,16886,5126,4964,9669,10921,16515,13944,14537,18941,15521,9893,5024,12790,7837,4483,8765,9670,6609,2378,8910,14242,13971,16451,15827,8761,13067,9795,17656,14432,33732,10861,19569,24716,16558,11333,11638,14371,14089,10731,12958,15931,10245,14953,12460,3349,4559,5845,10306,12854,9031,10770,28835,5334,7587,6459,16300,18902,9133,13314,26077,4276,6219,5742,4673,6347,15764,11073,8932,15754,11400,6586,11946,21372,6001,11134,10046,19283,18660,12466,14503,12330,11847,22953,7543,18624,18735,19001,12320,8462,10757,13830,11697,11971,11232,14852,8875,9482,14380,6437,15977,18957,13769,6498,14036,17032,12209,13468,5514,9475,10407,11849,12167,7916,12728,10767,7392,13135,9970,12061,9754,3753,16013,14205,1997,6609,8481,5035,3582,5772,5131,6025,9136,4079,9422,8893,3180,21790,3137,7149,5419,12458,10733,2392,10757,4398,6188,14461,8107,21595,7774,8481,19062,6320,11407,5882,9562,11713,16863,11187,8962,13923,17240,4742,4501,5498,7637,5286,8652,11603,12150,7691,8863,4963,4242,3276,8182,12072,14356,6960,13575,7485,9231,14495,8190,7522,6416,5635,12052,14526,9900,16300,15372,2409,25378,20393,16885,7461,13534,13914,13720,13025,4004,2891,2342,12685,19236,7703,7149,7453,7220,6862,13534,10140,6254,7223,16154,12839,3189,6285,11260,6373,8479,5282,12838,9098,11512,6878,7249,6689,6861,9260,19538,9880,10765,8475,10845,15759,4844,5463,6195,9692,4970,9843,2027,5612,3434,2444,6942,8219,11880,5518,5340,4616,6527,3565,4499,17873,7745,15577,12781,14740,12728,13317,7495,18541,25081,17269,5779,15799,7505,4932,8083,13454,9540,12485,11372,7287,9297,10104,4806,5563,1961,9170,11991,9982,2359,3832,16587,14714,9312,22209,11151,12130,14509,23471,27121,4426,19957,15989,6439,4741,9728,3683,9754,9762,7733,15454,12985,1987,4941,4576,4404,4614,13490,8343,6880,11627,6731,11647,4106,3189,10102,8511,11436,6832,6123,2540,6128,4578,3075,3985,13618,3852,7334,16433,14959,15465,18083,13106,29807,54112,11950,10425,8425,19674,7929,9112,13341,17907,15216,21794,10949,18820,59868,17347,9683,2925,13318,18762,46139,22268,34555,20581,14921,9836,19638,11844,10643
