age,sex,edu,car,cyc,inc,"Census Tract 9601, Cannon County, Tennessee","Census Tract 9602.01, Cannon County, Tennessee","Census Tract 9602.02, Cannon County, Tennessee","Census Tract 9603, Cannon County, Tennessee","Census Tract 701.02, Cheatham County, Tennessee","Census Tract 701.03, Cheatham County, Tennessee","Census Tract 701.04, Cheatham County, Tennessee","Census Tract 702.01, Cheatham County, Tennessee","Census Tract 702.02, Cheatham County, Tennessee","Census Tract 702.03, Cheatham County, Tennessee","Census Tract 703, Cheatham County, Tennessee","Census Tract 704.01, Cheatham County, Tennessee","Census Tract 704.02, Cheatham County, Tennessee","Census Tract 101.03, Davidson County, Tennessee","Census Tract 101.04, Davidson County, Tennessee","Census Tract 101.05, Davidson County, Tennessee","Census Tract 101.06, Davidson County, Tennessee","Census Tract 102.01, Davidson County, Tennessee","Census Tract 102.02, Davidson County, Tennessee","Census Tract 103.01, Davidson County, Tennessee","Census Tract 103.02, Davidson County, Tennessee","Census Tract 103.03, Davidson County, Tennessee","Census Tract 104.01, Davidson County, Tennessee","Census Tract 104.03, Davidson County, Tennessee","Census Tract 104.04, Davidson County, Tennessee","Census Tract 105.01, Davidson County, Tennessee","Census Tract 105.02, Davidson County, Tennessee","Census Tract 106.01, Davidson County, Tennessee","Census Tract 106.02, Davidson County, Tennessee","Census Tract 107.01, Davidson County, Tennessee","Census Tract 107.02, Davidson County, Tennessee","Census Tract 108.01, Davidson County, Tennessee","Census Tract 108.02, Davidson County, Tennessee","Census Tract 109.01, Davidson County, Tennessee","Census Tract 109.03, Davidson County, Tennessee","Census Tract 109.04, Davidson County, Tennessee","Census Tract 110.01, Davidson County, Tennessee","Census Tract 110.02, Davidson County, Tennessee","Census Tract 111, Davidson County, Tennessee","Census Tract 112, Davidson County, Tennessee","Census Tract 113, Davidson County, Tennessee","Census Tract 114, Davidson County, Tennessee","Census Tract 115, Davidson County, Tennessee","Census Tract 116, Davidson County, Tennessee","Census Tract 117, Davidson County, Tennessee","Census Tract 118, Davidson County, Tennessee","Census Tract 119, Davidson County, Tennessee","Census Tract 121, Davidson County, Tennessee","Census Tract 122, Davidson County, Tennessee","Census Tract 126, Davidson County, Tennessee","Census Tract 127.01, Davidson County, Tennessee","Census Tract 127.02, Davidson County, Tennessee","Census Tract 128.01, Davidson County, Tennessee","Census Tract 128.02, Davidson County, Tennessee","Census Tract 130.01, Davidson County, Tennessee","Census Tract 131, Davidson County, Tennessee","Census Tract 132.01, Davidson County, Tennessee","Census Tract 132.02, Davidson County, Tennessee","Census Tract 133, Davidson County, Tennessee","Census Tract 134, Davidson County, Tennessee","Census Tract 135, Davidson County, Tennessee","Census Tract 136, Davidson County, Tennessee","Census Tract 137.01, Davidson County, Tennessee","Census Tract 137.02, Davidson County, Tennessee","Census Tract 138, Davidson County, Tennessee","Census Tract 139, Davidson County, Tennessee","Census Tract 142, Davidson County, Tennessee","Census Tract 143, Davidson County, Tennessee","Census Tract 144, Davidson County, Tennessee","Census Tract 148, Davidson County, Tennessee","Census Tract 151, Davidson County, Tennessee","Census Tract 152, Davidson County, Tennessee","Census Tract 153, Davidson County, Tennessee","Census Tract 154.01, Davidson County, Tennessee","Census Tract 154.02, Davidson County, Tennessee","Census Tract 154.04, Davidson County, Tennessee","Census Tract 154.05, Davidson County, Tennessee","Census Tract 155.01, Davidson County, Tennessee","Census Tract 155.02, Davidson County, Tennessee","Census Tract 156.09, Davidson County, Tennessee","Census Tract 156.13, Davidson County, Tennessee","Census Tract 156.14, Davidson County, Tennessee","Census Tract 156.15, Davidson County, Tennessee","Census Tract 156.17, Davidson County, Tennessee","Census Tract 156.18, Davidson County, Tennessee","Census Tract 156.19, Davidson County, Tennessee","Census Tract 156.20, Davidson County, Tennessee","Census Tract 156.22, Davidson County, Tennessee","Census Tract 156.23, Davidson County, Tennessee","Census Tract 156.24, Davidson County, Tennessee","Census Tract 156.25, Davidson County, Tennessee","Census Tract 156.26, Davidson County, Tennessee","Census Tract 156.27, Davidson County, Tennessee","Census Tract 156.28, Davidson County, Tennessee","Census Tract 156.29, Davidson County, Tennessee","Census Tract 156.30, Davidson County, Tennessee","Census Tract 156.32, Davidson County, Tennessee","Census Tract 156.33, Davidson County, Tennessee","Census Tract 156.34, Davidson County, Tennessee","Census Tract 156.35, Davidson County, Tennessee","Census Tract 156.36, Davidson County, Tennessee","Census Tract 156.37, Davidson County, Tennessee","Census Tract 157, Davidson County, Tennessee","Census Tract 158.04, Davidson County, Tennessee","Census Tract 158.05, Davidson County, Tennessee","Census Tract 158.06, Davidson County, Tennessee","Census Tract 159, Davidson County, Tennessee","Census Tract 160, Davidson County, Tennessee","Census Tract 161, Davidson County, Tennessee","Census Tract 162, Davidson County, Tennessee","Census Tract 163, Davidson County, Tennessee","Census Tract 164, Davidson County, Tennessee","Census Tract 165, Davidson County, Tennessee","Census Tract 166, Davidson County, Tennessee","Census Tract 167, Davidson County, Tennessee","Census Tract 168, Davidson County, Tennessee","Census Tract 169, Davidson County, Tennessee","Census Tract 170, Davidson County, Tennessee","Census Tract 171, Davidson County, Tennessee","Census Tract 172, Davidson County, Tennessee","Census Tract 173, Davidson County, Tennessee","Census Tract 174.01, Davidson County, Tennessee","Census Tract 174.02, Davidson County, Tennessee","Census Tract 175, Davidson County, Tennessee","Census Tract 177.01, Davidson County, Tennessee","Census Tract 177.02, Davidson County, Tennessee","Census Tract 178, Davidson County, Tennessee","Census Tract 179.01, Davidson County, Tennessee","Census Tract 179.02, Davidson County, Tennessee","Census Tract 180, Davidson County, Tennessee","Census Tract 181.01, Davidson County, Tennessee","Census Tract 181.02, Davidson County, Tennessee","Census Tract 182.01, Davidson County, Tennessee","Census Tract 182.03, Davidson County, Tennessee","Census Tract 182.04, Davidson County, Tennessee","Census Tract 182.05, Davidson County, Tennessee","Census Tract 183.02, Davidson County, Tennessee","Census Tract 183.03, Davidson County, Tennessee","Census Tract 183.04, Davidson County, Tennessee","Census Tract 184.04, Davidson County, Tennessee","Census Tract 184.05, Davidson County, Tennessee","Census Tract 184.07, Davidson County, Tennessee","Census Tract 184.08, Davidson County, Tennessee","Census Tract 184.09, Davidson County, Tennessee","Census Tract 184.10, Davidson County, Tennessee","Census Tract 184.11, Davidson County, Tennessee","Census Tract 184.12, Davidson County, Tennessee","Census Tract 185, Davidson County, Tennessee","Census Tract 186.01, Davidson County, Tennessee","Census Tract 186.02, Davidson County, Tennessee","Census Tract 187, Davidson County, Tennessee","Census Tract 188.01, Davidson County, Tennessee","Census Tract 188.03, Davidson County, Tennessee","Census Tract 188.04, Davidson County, Tennessee","Census Tract 189.01, Davidson County, Tennessee","Census Tract 189.02, Davidson County, Tennessee","Census Tract 189.04, Davidson County, Tennessee","Census Tract 189.05, Davidson County, Tennessee","Census Tract 190.03, Davidson County, Tennessee","Census Tract 190.04, Davidson County, Tennessee","Census Tract 190.07, Davidson County, Tennessee","Census Tract 190.08, Davidson County, Tennessee","Census Tract 191.05, Davidson County, Tennessee","Census Tract 191.06, Davidson County, Tennessee","Census Tract 191.08, Davidson County, Tennessee","Census Tract 191.09, Davidson County, Tennessee","Census Tract 191.10, Davidson County, Tennessee","Census Tract 191.11, Davidson County, Tennessee","Census Tract 191.12, Davidson County, Tennessee","Census Tract 191.15, Davidson County, Tennessee","Census Tract 191.16, Davidson County, Tennessee","Census Tract 191.17, Davidson County, Tennessee","Census Tract 191.18, Davidson County, Tennessee","Census Tract 191.19, Davidson County, Tennessee","Census Tract 191.20, Davidson County, Tennessee","Census Tract 191.21, Davidson County, Tennessee","Census Tract 192, Davidson County, Tennessee","Census Tract 193, Davidson County, Tennessee","Census Tract 194.01, Davidson County, Tennessee","Census Tract 194.02, Davidson County, Tennessee","Census Tract 195.01, Davidson County, Tennessee","Census Tract 195.02, Davidson County, Tennessee","Census Tract 195.03, Davidson County, Tennessee","Census Tract 196, Davidson County, Tennessee","Census Tract 601, Dickson County, Tennessee","Census Tract 602.01, Dickson County, Tennessee","Census Tract 602.02, Dickson County, Tennessee","Census Tract 603, Dickson County, Tennessee","Census Tract 604.01, Dickson County, Tennessee","Census Tract 604.02, Dickson County, Tennessee","Census Tract 605.01, Dickson County, Tennessee","Census Tract 605.02, Dickson County, Tennessee","Census Tract 606.01, Dickson County, Tennessee","Census Tract 606.02, Dickson County, Tennessee","Census Tract 607, Dickson County, Tennessee","Census Tract 9501, Hickman County, Tennessee","Census Tract 9502.01, Hickman County, Tennessee","Census Tract 9502.02, Hickman County, Tennessee","Census Tract 9503.01, Hickman County, Tennessee","Census Tract 9503.02, Hickman County, Tennessee","Census Tract 9504, Hickman County, Tennessee","Census Tract 9505, Hickman County, Tennessee","Census Tract 9701, Macon County, Tennessee","Census Tract 9702, Macon County, Tennessee","Census Tract 9703.01, Macon County, Tennessee","Census Tract 9703.02, Macon County, Tennessee","Census Tract 9704, Macon County, Tennessee","Census Tract 101, Maury County, Tennessee","Census Tract 102.01, Maury County, Tennessee","Census Tract 102.03, Maury County, Tennessee","Census Tract 102.04, Maury County, Tennessee","Census Tract 102.05, Maury County, Tennessee","Census Tract 103.01, Maury County, Tennessee","Census Tract 103.02, Maury County, Tennessee","Census Tract 104.01, Maury County, Tennessee","Census Tract 104.02, Maury County, Tennessee","Census Tract 105, Maury County, Tennessee","Census Tract 106, Maury County, Tennessee","Census Tract 107, Maury County, Tennessee","Census Tract 108.01, Maury County, Tennessee","Census Tract 108.02, Maury County, Tennessee","Census Tract 109, Maury County, Tennessee","Census Tract 110.01, Maury County, Tennessee","Census Tract 110.03, Maury County, Tennessee","Census Tract 110.04, Maury County, Tennessee","Census Tract 111.01, Maury County, Tennessee","Census Tract 111.02, Maury County, Tennessee","Census Tract 112, Maury County, Tennessee","Census Tract 801.01, Robertson County, Tennessee","Census Tract 801.03, Robertson County, Tennessee","Census Tract 801.04, Robertson County, Tennessee","Census Tract 802, Robertson County, Tennessee","Census Tract 803.01, Robertson County, Tennessee","Census Tract 803.02, Robertson County, Tennessee","Census Tract 804.01, Robertson County, Tennessee","Census Tract 804.02, Robertson County, Tennessee","Census Tract 805, Robertson County, Tennessee","Census Tract 806.03, Robertson County, Tennessee","Census Tract 806.04, Robertson County, Tennessee","Census Tract 806.05, Robertson County, Tennessee","Census Tract 806.06, Robertson County, Tennessee","Census Tract 807.01, Robertson County, Tennessee","Census Tract 807.02, Robertson County, Tennessee","Census Tract 401.01, Rutherford County, Tennessee","Census Tract 401.02, Rutherford County, Tennessee","Census Tract 401.04, Rutherford County, Tennessee","Census Tract 401.05, Rutherford County, Tennessee","Census Tract 401.06, Rutherford County, Tennessee","Census Tract 401.07, Rutherford County, Tennessee","Census Tract 402, Rutherford County, Tennessee","Census Tract 403.03, Rutherford County, Tennessee","Census Tract 403.04, Rutherford County, Tennessee","Census Tract 403.05, Rutherford County, Tennessee","Census Tract 403.07, Rutherford County, Tennessee","Census Tract 403.08, Rutherford County, Tennessee","Census Tract 403.09, Rutherford County, Tennessee","Census Tract 403.10, Rutherford County, Tennessee","Census Tract 403.11, Rutherford County, Tennessee","Census Tract 403.12, Rutherford County, Tennessee","Census Tract 404.04, Rutherford County, Tennessee","Census Tract 404.05, Rutherford County, Tennessee","Census Tract 405.01, Rutherford County, Tennessee","Census Tract 405.02, Rutherford County, Tennessee","Census Tract 406, Rutherford County, Tennessee","Census Tract 407.02, Rutherford County, Tennessee","Census Tract 407.03, Rutherford County, Tennessee","Census Tract 407.04, Rutherford County, Tennessee","Census Tract 408.06, Rutherford County, Tennessee","Census Tract 408.07, Rutherford County, Tennessee","Census Tract 408.08, Rutherford County, Tennessee","Census Tract 408.09, Rutherford County, Tennessee","Census Tract 408.10, Rutherford County, Tennessee","Census Tract 408.11, Rutherford County, Tennessee","Census Tract 408.12, Rutherford County, Tennessee","Census Tract 409.01, Rutherford County, Tennessee","Census Tract 409.04, Rutherford County, Tennessee","Census Tract 409.06, Rutherford County, Tennessee","Census Tract 409.07, Rutherford County, Tennessee","Census Tract 409.08, Rutherford County, Tennessee","Census Tract 409.09, Rutherford County, Tennessee","Census Tract 409.10, Rutherford County, Tennessee","Census Tract 409.11, Rutherford County, Tennessee","Census Tract 410, Rutherford County, Tennessee","Census Tract 411.02, Rutherford County, Tennessee","Census Tract 411.03, Rutherford County, Tennessee","Census Tract 411.04, Rutherford County, Tennessee","Census Tract 412.01, Rutherford County, Tennessee","Census Tract 412.02, Rutherford County, Tennessee","Census Tract 413.01, Rutherford County, Tennessee","Census Tract 413.02, Rutherford County, Tennessee","Census Tract 414.01, Rutherford County, Tennessee","Census Tract 414.04, Rutherford County, Tennessee","Census Tract 414.05, Rutherford County, Tennessee","Census Tract 414.06, Rutherford County, Tennessee","Census Tract 414.07, Rutherford County, Tennessee","Census Tract 415, Rutherford County, Tennessee","Census Tract 416.01, Rutherford County, Tennessee","Census Tract 416.02, Rutherford County, Tennessee","Census Tract 417, Rutherford County, Tennessee","Census Tract 418, Rutherford County, Tennessee","Census Tract 419, Rutherford County, Tennessee","Census Tract 420, Rutherford County, Tennessee","Census Tract 421.01, Rutherford County, Tennessee","Census Tract 421.02, Rutherford County, Tennessee","Census Tract 422, Rutherford County, Tennessee","Census Tract 423.01, Rutherford County, Tennessee","Census Tract 423.02, Rutherford County, Tennessee","Census Tract 9750, Smith County, Tennessee","Census Tract 9751, Smith County, Tennessee","Census Tract 9752, Smith County, Tennessee","Census Tract 9753, Smith County, Tennessee","Census Tract 9754, Smith County, Tennessee","Census Tract 201.01, Sumner County, Tennessee","Census Tract 201.02, Sumner County, Tennessee","Census Tract 202.03, Sumner County, Tennessee","Census Tract 202.04, Sumner County, Tennessee","Census Tract 202.05, Sumner County, Tennessee","Census Tract 202.06, Sumner County, Tennessee","Census Tract 202.07, Sumner County, Tennessee","Census Tract 202.08, Sumner County, Tennessee","Census Tract 202.09, Sumner County, Tennessee","Census Tract 203, Sumner County, Tennessee","Census Tract 204.03, Sumner County, Tennessee","Census Tract 204.04, Sumner County, Tennessee","Census Tract 204.05, Sumner County, Tennessee","Census Tract 204.06, Sumner County, Tennessee","Census Tract 204.07, Sumner County, Tennessee","Census Tract 205.01, Sumner County, Tennessee","Census Tract 205.02, Sumner County, Tennessee","Census Tract 205.03, Sumner County, Tennessee","Census Tract 206.01, Sumner County, Tennessee","Census Tract 206.02, Sumner County, Tennessee","Census Tract 206.03, Sumner County, Tennessee","Census Tract 207, Sumner County, Tennessee","Census Tract 208, Sumner County, Tennessee","Census Tract 209.01, Sumner County, Tennessee","Census Tract 209.03, Sumner County, Tennessee","Census Tract 209.04, Sumner County, Tennessee","Census Tract 209.05, Sumner County, Tennessee","Census Tract 210.02, Sumner County, Tennessee","Census Tract 210.04, Sumner County, Tennessee","Census Tract 210.05, Sumner County, Tennessee","Census Tract 210.06, Sumner County, Tennessee","Census Tract 210.07, Sumner County, Tennessee","Census Tract 210.08, Sumner County, Tennessee","Census Tract 210.09, Sumner County, Tennessee","Census Tract 211.03, Sumner County, Tennessee","Census Tract 211.04, Sumner County, Tennessee","Census Tract 211.05, Sumner County, Tennessee","Census Tract 211.06, Sumner County, Tennessee","Census Tract 211.07, Sumner County, Tennessee","Census Tract 212.01, Sumner County, Tennessee","Census Tract 212.03, Sumner County, Tennessee","Census Tract 212.04, Sumner County, Tennessee","Census Tract 212.05, Sumner County, Tennessee","Census Tract 901, Trousdale County, Tennessee","Census Tract 902, Trousdale County, Tennessee","Census Tract 501.02, Williamson County, Tennessee","Census Tract 501.03, Williamson County, Tennessee","Census Tract 501.04, Williamson County, Tennessee","Census Tract 501.05, Williamson County, Tennessee","Census Tract 502.04, Williamson County, Tennessee","Census Tract 502.05, Williamson County, Tennessee","Census Tract 502.06, Williamson County, Tennessee","Census Tract 502.07, Williamson County, Tennessee","Census Tract 502.09, Williamson County, Tennessee","Census Tract 502.10, Williamson County, Tennessee","Census Tract 502.11, Williamson County, Tennessee","Census Tract 502.12, Williamson County, Tennessee","Census Tract 503.03, Williamson County, Tennessee","Census Tract 503.04, Williamson County, Tennessee","Census Tract 503.05, Williamson County, Tennessee","Census Tract 503.06, Williamson County, Tennessee","Census Tract 503.07, Williamson County, Tennessee","Census Tract 504.03, Williamson County, Tennessee","Census Tract 504.04, Williamson County, Tennessee","Census Tract 504.05, Williamson County, Tennessee","Census Tract 504.06, Williamson County, Tennessee","Census Tract 505.02, Williamson County, Tennessee","Census Tract 505.03, Williamson County, Tennessee","Census Tract 505.04, Williamson County, Tennessee","Census Tract 506.01, Williamson County, Tennessee","Census Tract 506.03, Williamson County, Tennessee","Census Tract 506.04, Williamson County, Tennessee","Census Tract 507.01, Williamson County, Tennessee","Census Tract 507.02, Williamson County, Tennessee","Census Tract 508.01, Williamson County, Tennessee","Census Tract 508.02, Williamson County, Tennessee","Census Tract 509.04, Williamson County, Tennessee","Census Tract 509.05, Williamson County, Tennessee","Census Tract 509.06, Williamson County, Tennessee","Census Tract 509.07, Williamson County, Tennessee","Census Tract 509.08, Williamson County, Tennessee","Census Tract 509.09, Williamson County, Tennessee","Census Tract 510.01, Williamson County, Tennessee","Census Tract 510.02, Williamson County, Tennessee","Census Tract 511, Williamson County, Tennessee","Census Tract 512.03, Williamson County, Tennessee","Census Tract 512.04, Williamson County, Tennessee","Census Tract 512.05, Williamson County, Tennessee","Census Tract 512.06, Williamson County, Tennessee","Census Tract 512.07, Williamson County, Tennessee","Census Tract 512.08, Williamson County, Tennessee","Census Tract 301.02, Wilson County, Tennessee","Census Tract 301.03, Wilson County, Tennessee","Census Tract 301.04, Wilson County, Tennessee","Census Tract 301.05, Wilson County, Tennessee","Census Tract 302.02, Wilson County, Tennessee","Census Tract 302.03, Wilson County, Tennessee","Census Tract 302.05, Wilson County, Tennessee","Census Tract 302.06, Wilson County, Tennessee","Census Tract 302.07, Wilson County, Tennessee","Census Tract 303.03, Wilson County, Tennessee","Census Tract 303.04, Wilson County, Tennessee","Census Tract 303.05, Wilson County, Tennessee","Census Tract 303.08, Wilson County, Tennessee","Census Tract 303.09, Wilson County, Tennessee","Census Tract 303.10, Wilson County, Tennessee","Census Tract 303.11, Wilson County, Tennessee","Census Tract 304.01, Wilson County, Tennessee","Census Tract 304.02, Wilson County, Tennessee","Census Tract 305, Wilson County, Tennessee","Census Tract 306, Wilson County, Tennessee","Census Tract 307, Wilson County, Tennessee","Census Tract 308, Wilson County, Tennessee","Census Tract 309.04, Wilson County, Tennessee","Census Tract 309.05, Wilson County, Tennessee","Census Tract 309.06, Wilson County, Tennessee","Census Tract 309.07, Wilson County, Tennessee","Census Tract 309.08, Wilson County, Tennessee","Census Tract 310, Wilson County, Tennessee"
T,T,T,T,T,L,25.866749187970765,8.092213668184113,24.891524615444183,13.580073815572113,20.174747628120965,16.7477987043775,30.466255889565065,48.77452905198033,23.49188520220279,30.755938506900357,16.548564813909376,17.717490593792974,58.36286997277659,20.02185629204581,25.51943061357986,75.72948293217917,32.68775156527969,45.099894308566505,53.03627314354442,28.670885202782568,13.279651501478883,37.15911945136123,34.35663498584916,14.836827237953088,5.03239187424126,62.808845057333265,51.215924999028964,30.23875347192787,8.202381501357484,8.637927863735424,5.7144578183477375,32.1208317783572,45.6579888067291,21.756899338523123,16.465852518062118,19.34190082165931,22.843250747881594,13.696873405430782,42.768715763920426,35.239604296077886,11.326811309783826,29.345556747639478,37.53209779561435,29.592852597685475,18.454675301739556,9.285836834106398,8.189472194889724,24.753457566820703,13.195237847724533,5.432578725773078,28.5709534378632,26.907835706372378,50.52291727298673,17.803411757969197,0.0,34.70837591301284,21.532150356545227,22.868828738432384,22.77021123549068,43.54160170949139,9.38800420318513,5.255656001311967,11.79938806263025,19.18416589433453,8.56875581294897,3.336928739596581,2.797138235021166,6.829874589532802,7.630701824701564,0.0,35.0784911549975,11.924021144388517,56.692615929768294,74.98854259298061,41.8134530666986,23.91253467706604,30.73875094014623,19.928581303310406,25.35686404786555,12.573169332164452,7.596104127496419,14.917683879980418,18.20450402847531,21.96580061827397,53.07128604968822,57.7279410068822,39.95008337777206,31.700802429280586,64.60755184374138,27.667083316102232,67.2845323073989,26.977502942262365,16.719250730242365,22.804665162473707,22.24609945289234,25.189205240086018,23.92590456893432,68.65739343992742,32.04698571510158,22.083339674686687,32.108343810695246,10.562475523132642,12.12694983163059,10.088208819067281,6.417824851831897,12.456677387627833,2.1107768477218602,6.415514804210012,5.127643294987062,20.102071430312634,17.18481506989507,4.5257641723270465,0.04254528279467732,9.78425573704429,112.41636899307998,35.961075823516836,61.872956011062655,27.42936502101831,9.61831729143376,7.951835985117902,13.2582774758964,11.402279861703084,28.520409204194028,26.57311516009135,39.56351121920123,61.28623272803689,60.01945701708212,171.05489396420535,129.62397977174354,133.84276779653592,23.975096756402955,105.05611730290596,42.0504657085085,35.92425982706998,28.41897561964138,29.666914927508305,37.92141455096109,15.789548588911604,64.64695462280227,37.21370990815571,102.52652566103082,105.36285619602837,87.1653901759555,92.00741086413758,37.413303971815566,34.173563708324735,23.519521380312728,115.53847222210098,59.534324437723896,110.32925501462228,92.26771931927605,102.31280024095247,34.22276590166235,130.38107998380613,14.399863355946684,23.370550862288034,20.13581438928306,11.66943163899209,8.906649844202981,24.80480168485881,15.197755347352013,15.90001281089981,64.16311709399352,23.6954419408656,19.02197853130894,16.749336366165043,21.428095900715,18.75058327752926,34.34693611089323,60.63616642850861,53.818572788990316,27.333714132560726,12.07322025585041,70.53481670191758,25.22157936059915,24.50556694793728,25.59524515505061,16.43492826391678,3.1187480740873355,2.566440075282368,0.0,0.0,0.0,24.42156314044746,15.29185844765989,8.792143987482458,13.851496841175507,20.70700672889887,23.307789130454516,49.448073278890085,58.6669069640814,24.88805794797905,17.12768023108306,27.47071738067451,30.255159393818275,15.238613761365599,15.967100463106775,10.259442877431775,10.164630654225515,20.219346126378486,3.3588044540547264,0.9256486803586115,15.087209907930895,17.23541278682763,9.25996696628342,10.432438749516612,13.780287411683666,21.83839142377885,90.1799014963096,104.1965745790434,68.2732735118228,3.513324304750285,57.3134916078839,26.239564442026854,38.44305649165493,12.415070466572844,16.912633574874622,34.540851846396976,20.498404736335505,33.66612484768079,39.33375617693861,14.971963485830242,11.459224577222045,6.013044114522873,25.619812246134895,98.66784971020044,29.47656858706349,32.5077119400152,18.138039624771583,51.07398716161159,48.535213022820415,35.52959554999214,9.599755127182764,11.269270154492931,21.64333146683079,18.782645721794054,34.831875022402336,40.93298600868351,32.463495895542884,13.967864962281398,45.128252292090025,19.252562060566365,30.75535540372324,9.497032827552687,13.187484088621229,31.709733999278757,9.904247761865664,13.399253332441079,7.6608585519441235,30.068880858294573,12.235308301784354,16.682430698308952,23.725447513703784,15.986484563862563,43.63490897857509,30.551069819188374,15.889214239406861,7.820819988035531,4.110986095808542,17.023104837238865,14.631242950306843,70.36273229157797,53.655717298102566,35.41283078399218,34.598486102672716,67.67436847843486,41.42822696699389,56.06300617890426,60.95868896439086,90.887056902219,45.45536833926337,38.75142013741356,52.85640948379552,28.946689416540693,27.252653191193314,62.316514938543484,41.79163788901319,78.29342267913289,32.62816901133711,71.47744480495453,52.22331553222998,70.11608670793038,72.78563863521622,25.35934125012296,35.12324421695755,57.58491952314135,88.79916102564164,35.37816129497674,122.79382158982939,107.64115432164652,40.18890135181448,30.613419971192172,15.016122442796606,20.367018525544207,31.526933075448895,0.0,10.64828443782121,37.88429896583685,31.15141133686921,13.856836700210868,25.46770488662001,45.75259745776235,11.695187869867391,15.738954652108195,29.528590127636498,18.358558462943506,18.228953697761096,14.48026384428282,18.375803986400467,37.58843888142801,5.079279249140647,23.01898307193445,12.797570046023274,13.768980288484972,18.14396848251673,17.261576369844647,6.725819749617718,7.459961416932548,6.3836195852577005,22.73516265813891,9.519541738693619,10.896110295467695,14.548663661631066,9.668250093092977,15.376681321780252,36.88693904318862,29.64769778561553,116.10121779418432,87.70107203846021,32.74507746025859,23.181588201825267,40.24112129187314,22.802097365138813,48.86762167851123,21.038810812876743,10.2781336547806,34.38703584995304,11.353853284065659,11.048813344510716,137.35543053911556,33.64502265826194,68.41798198084575,33.48762278437751,39.15481626555157,102.94405376667557,47.96569376738515,57.78940632384174,12.206293969320589,31.61935503359169,71.52912594573351,23.123513169423568,137.08200617772872,127.1199546738485,115.72033863482073,49.55769303168325,13.2266059831015,4.847192462146952,101.54072836850445,108.42815011609616,46.80574477017098,65.24150534800292,112.64252371935282,71.98296321208245,61.74388901056948,49.511935235326796,81.66230443047739,49.96575130009627,63.50299983711789,23.133018842755376,90.31829886167525,47.395020699465974,51.08103957557874,44.2213292089815,40.55571034933663,49.35081722211326,191.42786409092736,63.311610812274125,135.4424198630754,32.07961645924969,56.444214640888724,35.60869690283925,103.86116619067867,46.068989389031614,205.90616450500048,71.29308653831335,97.81732856705881,55.334689534608586,9.141771266758962,51.79686162355675,66.15974678055143,129.59688965671785,97.40919083471029,56.80621475287209,61.36306191946213,134.63700930223112,134.26941148020518,127.02210811496609,34.35587611825385,66.0623676712095,80.10938600266167,139.75040556534026,69.97411337863348,124.73308742520345,72.44786347958515,33.14007167264215,14.162358086292706,31.113881776672276,148.69787714997682,83.21457035872967,21.16365070257602,53.37969134809226,21.691518736665813,67.94265417401418,66.34425788562702,69.89495101506455,52.0413695160386,77.69102578395639,79.43471916544915,30.77225767353038,20.09519841789519,25.535158563905217,36.83635717464794,35.22656391103584,26.80112091139396,31.72654660806986,31.51169781687497,62.05991807877049,74.9746179004963,73.87230257248955,92.36977588483857,50.116085759323425
