Census Tract 9601-Cannon County-Tennessee,Census Tract 9602.01-Cannon County-Tennessee,Census Tract 9602.02-Cannon County-Tennessee,Census Tract 9603-Cannon County-Tennessee,Census Tract 701.02-Cheatham County-Tennessee,Census Tract 701.03-Cheatham County-Tennessee,Census Tract 701.04-Cheatham County-Tennessee,Census Tract 702.01-Cheatham County-Tennessee,Census Tract 702.02-Cheatham County-Tennessee,Census Tract 702.03-Cheatham County-Tennessee,Census Tract 703-Cheatham County-Tennessee,Census Tract 704.01-Cheatham County-Tennessee,Census Tract 704.02-Cheatham County-Tennessee,Census Tract 101.03-Davidson County-Tennessee,Census Tract 101.04-Davidson County-Tennessee,Census Tract 101.05-Davidson County-Tennessee,Census Tract 101.06-Davidson County-Tennessee,Census Tract 102.01-Davidson County-Tennessee,Census Tract 102.02-Davidson County-Tennessee,Census Tract 103.01-Davidson County-Tennessee,Census Tract 103.02-Davidson County-Tennessee,Census Tract 103.03-Davidson County-Tennessee,Census Tract 104.01-Davidson County-Tennessee,Census Tract 104.03-Davidson County-Tennessee,Census Tract 104.04-Davidson County-Tennessee,Census Tract 105.01-Davidson County-Tennessee,Census Tract 105.02-Davidson County-Tennessee,Census Tract 106.01-Davidson County-Tennessee,Census Tract 106.02-Davidson County-Tennessee,Census Tract 107.01-Davidson County-Tennessee,Census Tract 107.02-Davidson County-Tennessee,Census Tract 108.01-Davidson County-Tennessee,Census Tract 108.02-Davidson County-Tennessee,Census Tract 109.01-Davidson County-Tennessee,Census Tract 109.03-Davidson County-Tennessee,Census Tract 109.04-Davidson County-Tennessee,Census Tract 110.01-Davidson County-Tennessee,Census Tract 110.02-Davidson County-Tennessee,Census Tract 111-Davidson County-Tennessee,Census Tract 112-Davidson County-Tennessee,Census Tract 113-Davidson County-Tennessee,Census Tract 114-Davidson County-Tennessee,Census Tract 115-Davidson County-Tennessee,Census Tract 116-Davidson County-Tennessee,Census Tract 117-Davidson County-Tennessee,Census Tract 118-Davidson County-Tennessee,Census Tract 119-Davidson County-Tennessee,Census Tract 121-Davidson County-Tennessee,Census Tract 122-Davidson County-Tennessee,Census Tract 126-Davidson County-Tennessee,Census Tract 127.01-Davidson County-Tennessee,Census Tract 127.02-Davidson County-Tennessee,Census Tract 128.01-Davidson County-Tennessee,Census Tract 128.02-Davidson County-Tennessee,Census Tract 130.01-Davidson County-Tennessee,Census Tract 131-Davidson County-Tennessee,Census Tract 132.01-Davidson County-Tennessee,Census Tract 132.02-Davidson County-Tennessee,Census Tract 133-Davidson County-Tennessee,Census Tract 134-Davidson County-Tennessee,Census Tract 135-Davidson County-Tennessee,Census Tract 136-Davidson County-Tennessee,Census Tract 137.01-Davidson County-Tennessee,Census Tract 137.02-Davidson County-Tennessee,Census Tract 138-Davidson County-Tennessee,Census Tract 139-Davidson County-Tennessee,Census Tract 142-Davidson County-Tennessee,Census Tract 143-Davidson County-Tennessee,Census Tract 144-Davidson County-Tennessee,Census Tract 148-Davidson County-Tennessee,Census Tract 151-Davidson County-Tennessee,Census Tract 152-Davidson County-Tennessee,Census Tract 153-Davidson County-Tennessee,Census Tract 154.01-Davidson County-Tennessee,Census Tract 154.02-Davidson County-Tennessee,Census Tract 154.04-Davidson County-Tennessee,Census Tract 154.05-Davidson County-Tennessee,Census Tract 155.01-Davidson County-Tennessee,Census Tract 155.02-Davidson County-Tennessee,Census Tract 156.09-Davidson County-Tennessee,Census Tract 156.13-Davidson County-Tennessee,Census Tract 156.14-Davidson County-Tennessee,Census Tract 156.15-Davidson County-Tennessee,Census Tract 156.17-Davidson County-Tennessee,Census Tract 156.18-Davidson County-Tennessee,Census Tract 156.19-Davidson County-Tennessee,Census Tract 156.20-Davidson County-Tennessee,Census Tract 156.22-Davidson County-Tennessee,Census Tract 156.23-Davidson County-Tennessee,Census Tract 156.24-Davidson County-Tennessee,Census Tract 156.25-Davidson County-Tennessee,Census Tract 156.26-Davidson County-Tennessee,Census Tract 156.27-Davidson County-Tennessee,Census Tract 156.28-Davidson County-Tennessee,Census Tract 156.29-Davidson County-Tennessee,Census Tract 156.30-Davidson County-Tennessee,Census Tract 156.32-Davidson County-Tennessee,Census Tract 156.33-Davidson County-Tennessee,Census Tract 156.34-Davidson County-Tennessee,Census Tract 156.35-Davidson County-Tennessee,Census Tract 156.36-Davidson County-Tennessee,Census Tract 156.37-Davidson County-Tennessee,Census Tract 157-Davidson County-Tennessee,Census Tract 158.04-Davidson County-Tennessee,Census Tract 158.05-Davidson County-Tennessee,Census Tract 158.06-Davidson County-Tennessee,Census Tract 159-Davidson County-Tennessee,Census Tract 160-Davidson County-Tennessee,Census Tract 161-Davidson County-Tennessee,Census Tract 162-Davidson County-Tennessee,Census Tract 163-Davidson County-Tennessee,Census Tract 164-Davidson County-Tennessee,Census Tract 165-Davidson County-Tennessee,Census Tract 166-Davidson County-Tennessee,Census Tract 167-Davidson County-Tennessee,Census Tract 168-Davidson County-Tennessee,Census Tract 169-Davidson County-Tennessee,Census Tract 170-Davidson County-Tennessee,Census Tract 171-Davidson County-Tennessee,Census Tract 172-Davidson County-Tennessee,Census Tract 173-Davidson County-Tennessee,Census Tract 174.01-Davidson County-Tennessee,Census Tract 174.02-Davidson County-Tennessee,Census Tract 175-Davidson County-Tennessee,Census Tract 177.01-Davidson County-Tennessee,Census Tract 177.02-Davidson County-Tennessee,Census Tract 178-Davidson County-Tennessee,Census Tract 179.01-Davidson County-Tennessee,Census Tract 179.02-Davidson County-Tennessee,Census Tract 180-Davidson County-Tennessee,Census Tract 181.01-Davidson County-Tennessee,Census Tract 181.02-Davidson County-Tennessee,Census Tract 182.01-Davidson County-Tennessee,Census Tract 182.03-Davidson County-Tennessee,Census Tract 182.04-Davidson County-Tennessee,Census Tract 182.05-Davidson County-Tennessee,Census Tract 183.02-Davidson County-Tennessee,Census Tract 183.03-Davidson County-Tennessee,Census Tract 183.04-Davidson County-Tennessee,Census Tract 184.04-Davidson County-Tennessee,Census Tract 184.05-Davidson County-Tennessee,Census Tract 184.07-Davidson County-Tennessee,Census Tract 184.08-Davidson County-Tennessee,Census Tract 184.09-Davidson County-Tennessee,Census Tract 184.10-Davidson County-Tennessee,Census Tract 184.11-Davidson County-Tennessee,Census Tract 184.12-Davidson County-Tennessee,Census Tract 185-Davidson County-Tennessee,Census Tract 186.01-Davidson County-Tennessee,Census Tract 186.02-Davidson County-Tennessee,Census Tract 187-Davidson County-Tennessee,Census Tract 188.01-Davidson County-Tennessee,Census Tract 188.03-Davidson County-Tennessee,Census Tract 188.04-Davidson County-Tennessee,Census Tract 189.01-Davidson County-Tennessee,Census Tract 189.02-Davidson County-Tennessee,Census Tract 189.04-Davidson County-Tennessee,Census Tract 189.05-Davidson County-Tennessee,Census Tract 190.03-Davidson County-Tennessee,Census Tract 190.04-Davidson County-Tennessee,Census Tract 190.07-Davidson County-Tennessee,Census Tract 190.08-Davidson County-Tennessee,Census Tract 191.05-Davidson County-Tennessee,Census Tract 191.06-Davidson County-Tennessee,Census Tract 191.08-Davidson County-Tennessee,Census Tract 191.09-Davidson County-Tennessee,Census Tract 191.10-Davidson County-Tennessee,Census Tract 191.11-Davidson County-Tennessee,Census Tract 191.12-Davidson County-Tennessee,Census Tract 191.15-Davidson County-Tennessee,Census Tract 191.16-Davidson County-Tennessee,Census Tract 191.17-Davidson County-Tennessee,Census Tract 191.18-Davidson County-Tennessee,Census Tract 191.19-Davidson County-Tennessee,Census Tract 191.20-Davidson County-Tennessee,Census Tract 191.21-Davidson County-Tennessee,Census Tract 192-Davidson County-Tennessee,Census Tract 193-Davidson County-Tennessee,Census Tract 194.01-Davidson County-Tennessee,Census Tract 194.02-Davidson County-Tennessee,Census Tract 195.01-Davidson County-Tennessee,Census Tract 195.02-Davidson County-Tennessee,Census Tract 195.03-Davidson County-Tennessee,Census Tract 196-Davidson County-Tennessee,Census Tract 601-Dickson County-Tennessee,Census Tract 602.01-Dickson County-Tennessee,Census Tract 602.02-Dickson County-Tennessee,Census Tract 603-Dickson County-Tennessee,Census Tract 604.01-Dickson County-Tennessee,Census Tract 604.02-Dickson County-Tennessee,Census Tract 605.01-Dickson County-Tennessee,Census Tract 605.02-Dickson County-Tennessee,Census Tract 606.01-Dickson County-Tennessee,Census Tract 606.02-Dickson County-Tennessee,Census Tract 607-Dickson County-Tennessee,Census Tract 9501-Hickman County-Tennessee,Census Tract 9502.01-Hickman County-Tennessee,Census Tract 9502.02-Hickman County-Tennessee,Census Tract 9503.01-Hickman County-Tennessee,Census Tract 9503.02-Hickman County-Tennessee,Census Tract 9504-Hickman County-Tennessee,Census Tract 9505-Hickman County-Tennessee,Census Tract 9701-Macon County-Tennessee,Census Tract 9702-Macon County-Tennessee,Census Tract 9703.01-Macon County-Tennessee,Census Tract 9703.02-Macon County-Tennessee,Census Tract 9704-Macon County-Tennessee,Census Tract 101-Maury County-Tennessee,Census Tract 102.01-Maury County-Tennessee,Census Tract 102.03-Maury County-Tennessee,Census Tract 102.04-Maury County-Tennessee,Census Tract 102.05-Maury County-Tennessee,Census Tract 103.01-Maury County-Tennessee,Census Tract 103.02-Maury County-Tennessee,Census Tract 104.01-Maury County-Tennessee,Census Tract 104.02-Maury County-Tennessee,Census Tract 105-Maury County-Tennessee,Census Tract 106-Maury County-Tennessee,Census Tract 107-Maury County-Tennessee,Census Tract 108.01-Maury County-Tennessee,Census Tract 108.02-Maury County-Tennessee,Census Tract 109-Maury County-Tennessee,Census Tract 110.01-Maury County-Tennessee,Census Tract 110.03-Maury County-Tennessee,Census Tract 110.04-Maury County-Tennessee,Census Tract 111.01-Maury County-Tennessee,Census Tract 111.02-Maury County-Tennessee,Census Tract 112-Maury County-Tennessee,Census Tract 801.01-Robertson County-Tennessee,Census Tract 801.03-Robertson County-Tennessee,Census Tract 801.04-Robertson County-Tennessee,Census Tract 802-Robertson County-Tennessee,Census Tract 803.01-Robertson County-Tennessee,Census Tract 803.02-Robertson County-Tennessee,Census Tract 804.01-Robertson County-Tennessee,Census Tract 804.02-Robertson County-Tennessee,Census Tract 805-Robertson County-Tennessee,Census Tract 806.03-Robertson County-Tennessee,Census Tract 806.04-Robertson County-Tennessee,Census Tract 806.05-Robertson County-Tennessee,Census Tract 806.06-Robertson County-Tennessee,Census Tract 807.01-Robertson County-Tennessee,Census Tract 807.02-Robertson County-Tennessee,Census Tract 401.01-Rutherford County-Tennessee,Census Tract 401.02-Rutherford County-Tennessee,Census Tract 401.04-Rutherford County-Tennessee,Census Tract 401.05-Rutherford County-Tennessee,Census Tract 401.06-Rutherford County-Tennessee,Census Tract 401.07-Rutherford County-Tennessee,Census Tract 402-Rutherford County-Tennessee,Census Tract 403.03-Rutherford County-Tennessee,Census Tract 403.04-Rutherford County-Tennessee,Census Tract 403.05-Rutherford County-Tennessee,Census Tract 403.07-Rutherford County-Tennessee,Census Tract 403.08-Rutherford County-Tennessee,Census Tract 403.09-Rutherford County-Tennessee,Census Tract 403.10-Rutherford County-Tennessee,Census Tract 403.11-Rutherford County-Tennessee,Census Tract 403.12-Rutherford County-Tennessee,Census Tract 404.04-Rutherford County-Tennessee,Census Tract 404.05-Rutherford County-Tennessee,Census Tract 405.01-Rutherford County-Tennessee,Census Tract 405.02-Rutherford County-Tennessee,Census Tract 406-Rutherford County-Tennessee,Census Tract 407.02-Rutherford County-Tennessee,Census Tract 407.03-Rutherford County-Tennessee,Census Tract 407.04-Rutherford County-Tennessee,Census Tract 408.06-Rutherford County-Tennessee,Census Tract 408.07-Rutherford County-Tennessee,Census Tract 408.08-Rutherford County-Tennessee,Census Tract 408.09-Rutherford County-Tennessee,Census Tract 408.10-Rutherford County-Tennessee,Census Tract 408.11-Rutherford County-Tennessee,Census Tract 408.12-Rutherford County-Tennessee,Census Tract 409.01-Rutherford County-Tennessee,Census Tract 409.04-Rutherford County-Tennessee,Census Tract 409.06-Rutherford County-Tennessee,Census Tract 409.07-Rutherford County-Tennessee,Census Tract 409.08-Rutherford County-Tennessee,Census Tract 409.09-Rutherford County-Tennessee,Census Tract 409.10-Rutherford County-Tennessee,Census Tract 409.11-Rutherford County-Tennessee,Census Tract 410-Rutherford County-Tennessee,Census Tract 411.02-Rutherford County-Tennessee,Census Tract 411.03-Rutherford County-Tennessee,Census Tract 411.04-Rutherford County-Tennessee,Census Tract 412.01-Rutherford County-Tennessee,Census Tract 412.02-Rutherford County-Tennessee,Census Tract 413.01-Rutherford County-Tennessee,Census Tract 413.02-Rutherford County-Tennessee,Census Tract 414.01-Rutherford County-Tennessee,Census Tract 414.04-Rutherford County-Tennessee,Census Tract 414.05-Rutherford County-Tennessee,Census Tract 414.06-Rutherford County-Tennessee,Census Tract 414.07-Rutherford County-Tennessee,Census Tract 415-Rutherford County-Tennessee,Census Tract 416.01-Rutherford County-Tennessee,Census Tract 416.02-Rutherford County-Tennessee,Census Tract 417-Rutherford County-Tennessee,Census Tract 418-Rutherford County-Tennessee,Census Tract 419-Rutherford County-Tennessee,Census Tract 420-Rutherford County-Tennessee,Census Tract 421.01-Rutherford County-Tennessee,Census Tract 421.02-Rutherford County-Tennessee,Census Tract 422-Rutherford County-Tennessee,Census Tract 423.01-Rutherford County-Tennessee,Census Tract 423.02-Rutherford County-Tennessee,Census Tract 9750-Smith County-Tennessee,Census Tract 9751-Smith County-Tennessee,Census Tract 9752-Smith County-Tennessee,Census Tract 9753-Smith County-Tennessee,Census Tract 9754-Smith County-Tennessee,Census Tract 201.01-Sumner County-Tennessee,Census Tract 201.02-Sumner County-Tennessee,Census Tract 202.03-Sumner County-Tennessee,Census Tract 202.04-Sumner County-Tennessee,Census Tract 202.05-Sumner County-Tennessee,Census Tract 202.06-Sumner County-Tennessee,Census Tract 202.07-Sumner County-Tennessee,Census Tract 202.08-Sumner County-Tennessee,Census Tract 202.09-Sumner County-Tennessee,Census Tract 203-Sumner County-Tennessee,Census Tract 204.03-Sumner County-Tennessee,Census Tract 204.04-Sumner County-Tennessee,Census Tract 204.05-Sumner County-Tennessee,Census Tract 204.06-Sumner County-Tennessee,Census Tract 204.07-Sumner County-Tennessee,Census Tract 205.01-Sumner County-Tennessee,Census Tract 205.02-Sumner County-Tennessee,Census Tract 205.03-Sumner County-Tennessee,Census Tract 206.01-Sumner County-Tennessee,Census Tract 206.02-Sumner County-Tennessee,Census Tract 206.03-Sumner County-Tennessee,Census Tract 207-Sumner County-Tennessee,Census Tract 208-Sumner County-Tennessee,Census Tract 209.01-Sumner County-Tennessee,Census Tract 209.03-Sumner County-Tennessee,Census Tract 209.04-Sumner County-Tennessee,Census Tract 209.05-Sumner County-Tennessee,Census Tract 210.02-Sumner County-Tennessee,Census Tract 210.04-Sumner County-Tennessee,Census Tract 210.05-Sumner County-Tennessee,Census Tract 210.06-Sumner County-Tennessee,Census Tract 210.07-Sumner County-Tennessee,Census Tract 210.08-Sumner County-Tennessee,Census Tract 210.09-Sumner County-Tennessee,Census Tract 211.03-Sumner County-Tennessee,Census Tract 211.04-Sumner County-Tennessee,Census Tract 211.05-Sumner County-Tennessee,Census Tract 211.06-Sumner County-Tennessee,Census Tract 211.07-Sumner County-Tennessee,Census Tract 212.01-Sumner County-Tennessee,Census Tract 212.03-Sumner County-Tennessee,Census Tract 212.04-Sumner County-Tennessee,Census Tract 212.05-Sumner County-Tennessee,Census Tract 901-Trousdale County-Tennessee,Census Tract 902-Trousdale County-Tennessee,Census Tract 501.02-Williamson County-Tennessee,Census Tract 501.03-Williamson County-Tennessee,Census Tract 501.04-Williamson County-Tennessee,Census Tract 501.05-Williamson County-Tennessee,Census Tract 502.04-Williamson County-Tennessee,Census Tract 502.05-Williamson County-Tennessee,Census Tract 502.06-Williamson County-Tennessee,Census Tract 502.07-Williamson County-Tennessee,Census Tract 502.09-Williamson County-Tennessee,Census Tract 502.10-Williamson County-Tennessee,Census Tract 502.11-Williamson County-Tennessee,Census Tract 502.12-Williamson County-Tennessee,Census Tract 503.03-Williamson County-Tennessee,Census Tract 503.04-Williamson County-Tennessee,Census Tract 503.05-Williamson County-Tennessee,Census Tract 503.06-Williamson County-Tennessee,Census Tract 503.07-Williamson County-Tennessee,Census Tract 504.03-Williamson County-Tennessee,Census Tract 504.04-Williamson County-Tennessee,Census Tract 504.05-Williamson County-Tennessee,Census Tract 504.06-Williamson County-Tennessee,Census Tract 505.02-Williamson County-Tennessee,Census Tract 505.03-Williamson County-Tennessee,Census Tract 505.04-Williamson County-Tennessee,Census Tract 506.01-Williamson County-Tennessee,Census Tract 506.03-Williamson County-Tennessee,Census Tract 506.04-Williamson County-Tennessee,Census Tract 507.01-Williamson County-Tennessee,Census Tract 507.02-Williamson County-Tennessee,Census Tract 508.01-Williamson County-Tennessee,Census Tract 508.02-Williamson County-Tennessee,Census Tract 509.04-Williamson County-Tennessee,Census Tract 509.05-Williamson County-Tennessee,Census Tract 509.06-Williamson County-Tennessee,Census Tract 509.07-Williamson County-Tennessee,Census Tract 509.08-Williamson County-Tennessee,Census Tract 509.09-Williamson County-Tennessee,Census Tract 510.01-Williamson County-Tennessee,Census Tract 510.02-Williamson County-Tennessee,Census Tract 511-Williamson County-Tennessee,Census Tract 512.03-Williamson County-Tennessee,Census Tract 512.04-Williamson County-Tennessee,Census Tract 512.05-Williamson County-Tennessee,Census Tract 512.06-Williamson County-Tennessee,Census Tract 512.07-Williamson County-Tennessee,Census Tract 512.08-Williamson County-Tennessee,Census Tract 301.02-Wilson County-Tennessee,Census Tract 301.03-Wilson County-Tennessee,Census Tract 301.04-Wilson County-Tennessee,Census Tract 301.05-Wilson County-Tennessee,Census Tract 302.02-Wilson County-Tennessee,Census Tract 302.03-Wilson County-Tennessee,Census Tract 302.05-Wilson County-Tennessee,Census Tract 302.06-Wilson County-Tennessee,Census Tract 302.07-Wilson County-Tennessee,Census Tract 303.03-Wilson County-Tennessee,Census Tract 303.04-Wilson County-Tennessee,Census Tract 303.05-Wilson County-Tennessee,Census Tract 303.08-Wilson County-Tennessee,Census Tract 303.09-Wilson County-Tennessee,Census Tract 303.10-Wilson County-Tennessee,Census Tract 303.11-Wilson County-Tennessee,Census Tract 304.01-Wilson County-Tennessee,Census Tract 304.02-Wilson County-Tennessee,Census Tract 305-Wilson County-Tennessee,Census Tract 306-Wilson County-Tennessee,Census Tract 307-Wilson County-Tennessee,Census Tract 308-Wilson County-Tennessee,Census Tract 309.04-Wilson County-Tennessee,Census Tract 309.05-Wilson County-Tennessee,Census Tract 309.06-Wilson County-Tennessee,Census Tract 309.07-Wilson County-Tennessee,Census Tract 309.08-Wilson County-Tennessee,Census Tract 310-Wilson County-Tennessee
5007,2455,5244,4449,4869,4362,9059,7333,7452,5078,5085,3220,10553,3763,4101,7673,4128,6879,6152,6288,2718,8232,7811,5371,2640,10882,9102,8508,5302,5626,3759,8616,5397,4894,10032,3677,10784,4190,8915,10476,11124,10746,8342,11553,13200,4550,5295,7346,4674,3895,8551,4155,8095,4869,418,3568,4140,7570,11295,11113,5550,5992,4764,5690,2064,2589,2576,2183,5915,58,7086,3831,11000,11217,7553,3481,6651,6083,5983,7951,8395,6121,8615,3999,12211,10251,11425,7217,9404,11326,10890,11997,5304,6358,9980,8902,6027,8848,19862,5950,6163,6761,2388,6185,5023,5261,3416,3311,3965,5530,4871,7105,7092,8843,13432,12006,13929,8402,10111,2894,5526,3213,10253,4443,6829,12738,16310,13480,12629,13665,8368,8847,8239,3692,7050,8626,5754,8404,9988,8795,10651,13345,7725,7636,5842,6397,7470,14705,6066,11785,9429,13105,9057,13194,5104,5035,5932,5632,5074,6251,2848,6471,9246,8580,4528,7752,5047,10283,10037,7625,15336,9842,8566,19309,8993,8671,8196,4975,6707,11911,7345,8727,8348,5690,4678,3101,3972,11709,4484,11215,9393,4124,5145,9586,5983,7416,4435,3863,3061,4657,2147,2764,5677,7117,5276,5092,5480,3493,13545,8388,19126,1866,12135,3764,5953,2609,5002,8518,6094,5369,10874,3750,3855,3064,4810,8735,5861,7714,5677,10395,11314,7457,3490,3894,7415,6013,6012,7047,4893,3692,8931,5266,6440,5787,5277,9152,5099,6045,7003,5946,3622,5372,3740,4411,10888,8022,4092,3819,4536,4491,5400,16725,11946,6966,12314,13783,6406,15573,11976,21502,5649,4424,12718,5346,7950,9344,12307,19453,15414,11388,12630,12193,15343,4212,6841,7411,13026,6857,14177,10512,11837,6192,4377,9476,9917,4252,4952,5265,10309,6403,6511,8522,8983,5778,6471,7910,6081,4506,3894,9020,2140,5926,3850,6521,3054,4765,2995,1704,2071,2877,2500,7404,2605,2223,2281,5713,6963,13745,12040,3330,5054,6379,3661,9150,11811,2654,5220,4593,4848,15376,5460,8722,7033,7872,15811,10152,10415,2099,11233,6463,9843,14673,15816,12549,5389,12149,3342,20252,13562,12622,26135,15321,7996,9068,11993,9727,5817,16689,5473,9153,6215,8689,4340,7926,4475,20177,7603,14300,5895,9097,7610,12237,5870,23854,8260,11446,7610,2122,9738,13774,13711,9573,8990,10698,24778,26673,19745,5017,12867,17521,14981,14139,22088,11983,4494,4445,5356,16093,15113,2781,10318,3600,9823,10655,9518,10506,11486,14629,4064,3164,5720,11298,6412,4492,9807,5551,9691,10513,8859,14183,8822
10720,5871,11168,10122,10585,9438,15937,13625,13835,10121,10797,7091,18208,7425,8240,13992,8364,12809,11771,12058,5360,14999,14405,11953,6340,17721,15389,15042,11143,11891,8588,14667,10314,9638,18531,8669,18971,8023,14506,16405,17573,16618,13229,17481,19872,8534,9221,10954,7710,6930,14639,8673,14678,10160,947,6911,8447,12309,16642,16563,8258,12929,9588,10269,5029,5034,6012,4850,9408,2962,12180,6915,18199,18369,14099,7640,12714,10735,10873,13343,14913,11796,16347,7636,20451,16974,20101,11652,16309,17695,17823,20262,10834,12237,17065,15621,11273,14433,32307,10421,10989,11412,5191,13128,9833,11362,7523,7330,7196,10352,8201,12984,13507,13287,19588,17361,19935,13674,14407,4881,9906,6362,16210,8429,9972,19518,22669,19807,18539,19399,14220,13665,12389,5544,11546,13487,9738,13611,15266,14347,16453,20257,12406,13215,10416,10917,12709,20576,9111,17102,13803,19255,13449,19488,9707,8559,10539,9718,10788,12878,6323,13781,15769,13729,9538,14550,10134,16441,16125,12110,23927,16153,15462,29169,14414,13837,13026,10787,10202,16790,10198,12708,12266,10680,10291,8239,9127,20020,9148,19287,16831,9145,10975,17661,12190,14185,9831,8844,7319,10795,5281,7325,12823,13919,11738,11737,12210,8263,22343,14314,30719,3845,20901,8129,12173,6459,11561,15126,13312,10908,19783,8580,8533,7242,10021,14948,10972,13858,12319,18325,20430,13639,8017,9014,13790,12876,12660,13399,10191,8428,15975,10357,12218,12037,10961,16316,11242,12248,13068,12137,7860,11466,7590,8650,18704,14376,8861,8218,8042,8807,11204,27525,20022,13668,21249,23700,12322,25707,19830,33970,11277,9085,20332,10145,14035,16073,20904,30918,25014,18432,19926,19422,25242,9064,12379,12588,20482,12796,21361,17297,19016,12628,8487,16180,16279,8123,9120,9117,17575,13428,12301,15154,15201,11173,13386,14551,11775,10257,8368,16145,5450,12259,9079,13009,6910,10039,7711,4609,4986,6871,5997,13695,5921,5434,5478,10868,13464,21947,19353,7541,10661,12850,8090,16427,21908,5709,10318,9763,10564,24081,11356,14874,12900,13211,23793,16959,18481,4959,18454,12362,16647,22924,25245,20769,9953,21501,7971,29293,20926,18672,35856,22166,12178,13112,16616,13909,8974,24239,8613,13516,9561,12728,7168,12743,7423,27858,11410,20788,11579,16032,13767,18747,10286,34445,13151,17298,13962,3840,16132,20941,20198,15402,14667,16288,34299,38561,30134,9312,19881,26678,23291,22647,34057,20553,8591,7687,10199,26159,23371,5522,16501,6966,16297,18223,16302,17028,18711,23000,7859,6739,12093,20768,12503,10138,17157,10942,16344,16793,14913,23029,15618
4081,2187,4182,3859,4052,3587,5962,4823,5396,3718,4066,2613,6660,2545,3064,4895,2985,4563,4192,4289,1804,5152,4927,4573,2344,5989,5486,5582,3942,4357,3291,5377,3661,3364,7039,3269,7157,2731,4336,4792,5816,5215,3853,5326,6054,2807,2876,2860,2170,2057,5350,3101,5488,3906,288,2320,3082,3674,4427,4576,2129,5159,3458,3281,1835,1624,2199,1647,2673,1709,3917,2271,6333,6248,4920,2871,4503,3371,3636,4133,5615,4003,6267,2691,7215,5782,7348,3453,5753,5698,6113,7133,3791,4209,6147,5073,3811,4516,12026,3406,3694,3540,1771,4906,3345,4325,2883,2707,2186,3409,2422,4316,4619,3575,5451,4515,5357,3931,3649,1379,3148,2037,5265,2862,2511,5763,5875,5563,5079,5080,4476,3914,3398,1378,3506,3969,2901,4048,4342,4433,4791,5988,3675,4476,3369,3380,4006,5205,2354,4375,3617,5464,3634,5562,3168,2639,3318,2960,3939,4723,2230,5169,5611,4108,3458,5727,3630,5403,5362,3511,7658,5346,5058,8880,4216,4102,3776,3977,2716,4157,2474,3327,3259,3561,3975,3341,3670,7461,3263,7106,6229,3355,4086,6991,4522,5665,3752,3489,2825,4365,1984,2768,5172,5777,4461,4721,4821,3158,7780,4805,10385,1311,7754,3076,4605,2398,4633,5569,5022,3990,7705,3282,3289,2588,3752,5020,3608,5280,4833,6893,7909,5373,2978,3296,5389,4960,4932,4918,3821,3182,5894,3661,4266,4510,4000,6026,4370,4548,4525,4482,2771,4172,2675,3047,6708,5398,3416,3140,2492,3047,4109,9370,7095,5067,7745,8480,4375,8975,6863,10921,4150,3124,6347,3444,4584,5702,7427,10256,8645,6064,6510,6144,8788,3425,4214,3930,6603,4430,6310,5904,6251,4524,2836,5058,5459,2674,2906,2885,6258,4929,4180,5135,5317,3893,5172,5645,4136,4030,3101,6045,2043,4601,3647,5278,2604,3755,2986,1668,1814,2563,2321,5261,2130,1952,1995,3741,4966,7316,6155,2845,4025,4918,3150,6307,8257,1943,3789,3676,3997,7648,4211,5216,4459,4065,6906,5898,6964,1749,6286,4415,6007,7306,8394,7148,3294,8412,3051,7915,6601,5057,8639,5892,3360,3238,3851,3504,2394,6889,2243,3557,2636,3177,2045,3871,2111,7082,2970,5729,4040,5986,4673,5674,3187,9597,3875,4909,5237,1129,5043,6407,5716,4750,4250,4528,8675,10750,9304,3006,5947,7993,7346,7177,10415,7348,2935,2251,3604,9048,7202,1801,5248,2344,5444,6466,5791,5407,6118,7295,2697,2399,4495,7963,4484,3897,6490,3927,5571,5393,5378,7876,5870
