Census Tract 301.01-Crittenden County-Arkansas,Census Tract 301.02-Crittenden County-Arkansas,Census Tract 302.01-Crittenden County-Arkansas,Census Tract 302.02-Crittenden County-Arkansas,Census Tract 303.01-Crittenden County-Arkansas,Census Tract 303.02-Crittenden County-Arkansas,Census Tract 305.03-Crittenden County-Arkansas,Census Tract 306.01-Crittenden County-Arkansas,Census Tract 306.02-Crittenden County-Arkansas,Census Tract 307.01-Crittenden County-Arkansas,Census Tract 307.02-Crittenden County-Arkansas,Census Tract 307.03-Crittenden County-Arkansas,Census Tract 308.03-Crittenden County-Arkansas,Census Tract 308.04-Crittenden County-Arkansas,Census Tract 308.05-Crittenden County-Arkansas,Census Tract 308.06-Crittenden County-Arkansas,Census Tract 308.07-Crittenden County-Arkansas,Census Tract 310-Crittenden County-Arkansas,Census Tract 311-Crittenden County-Arkansas,Census Tract 312-Crittenden County-Arkansas,Census Tract 9501.01-Benton County-Mississippi,Census Tract 9501.02-Benton County-Mississippi,Census Tract 9502-Benton County-Mississippi,Census Tract 701.01-DeSoto County-Mississippi,Census Tract 701.02-DeSoto County-Mississippi,Census Tract 702.10-DeSoto County-Mississippi,Census Tract 702.21-DeSoto County-Mississippi,Census Tract 702.22-DeSoto County-Mississippi,Census Tract 703.10-DeSoto County-Mississippi,Census Tract 703.22-DeSoto County-Mississippi,Census Tract 703.23-DeSoto County-Mississippi,Census Tract 703.24-DeSoto County-Mississippi,Census Tract 703.25-DeSoto County-Mississippi,Census Tract 704.11-DeSoto County-Mississippi,Census Tract 704.12-DeSoto County-Mississippi,Census Tract 704.21-DeSoto County-Mississippi,Census Tract 704.22-DeSoto County-Mississippi,Census Tract 705.21-DeSoto County-Mississippi,Census Tract 705.22-DeSoto County-Mississippi,Census Tract 705.23-DeSoto County-Mississippi,Census Tract 705.24-DeSoto County-Mississippi,Census Tract 706.10-DeSoto County-Mississippi,Census Tract 706.31-DeSoto County-Mississippi,Census Tract 706.32-DeSoto County-Mississippi,Census Tract 706.33-DeSoto County-Mississippi,Census Tract 706.34-DeSoto County-Mississippi,Census Tract 706.35-DeSoto County-Mississippi,Census Tract 707.21-DeSoto County-Mississippi,Census Tract 707.22-DeSoto County-Mississippi,Census Tract 707.23-DeSoto County-Mississippi,Census Tract 707.24-DeSoto County-Mississippi,Census Tract 708.11-DeSoto County-Mississippi,Census Tract 708.12-DeSoto County-Mississippi,Census Tract 708.21-DeSoto County-Mississippi,Census Tract 708.22-DeSoto County-Mississippi,Census Tract 708.30-DeSoto County-Mississippi,Census Tract 709-DeSoto County-Mississippi,Census Tract 710.01-DeSoto County-Mississippi,Census Tract 710.02-DeSoto County-Mississippi,Census Tract 711.21-DeSoto County-Mississippi,Census Tract 711.22-DeSoto County-Mississippi,Census Tract 711.23-DeSoto County-Mississippi,Census Tract 711.24-DeSoto County-Mississippi,Census Tract 712-DeSoto County-Mississippi,Census Tract 9501.01-Marshall County-Mississippi,Census Tract 9501.02-Marshall County-Mississippi,Census Tract 9502.01-Marshall County-Mississippi,Census Tract 9502.02-Marshall County-Mississippi,Census Tract 9503.01-Marshall County-Mississippi,Census Tract 9503.02-Marshall County-Mississippi,Census Tract 9504.01-Marshall County-Mississippi,Census Tract 9504.02-Marshall County-Mississippi,Census Tract 9505.01-Marshall County-Mississippi,Census Tract 9505.02-Marshall County-Mississippi,Census Tract 9501-Tate County-Mississippi,Census Tract 9502.01-Tate County-Mississippi,Census Tract 9502.02-Tate County-Mississippi,Census Tract 9503.01-Tate County-Mississippi,Census Tract 9503.02-Tate County-Mississippi,Census Tract 9504-Tate County-Mississippi,Census Tract 9501.01-Tunica County-Mississippi,Census Tract 9501.02-Tunica County-Mississippi,Census Tract 9502-Tunica County-Mississippi,Census Tract 603-Fayette County-Tennessee,Census Tract 604.01-Fayette County-Tennessee,Census Tract 604.02-Fayette County-Tennessee,Census Tract 604.03-Fayette County-Tennessee,Census Tract 604.04-Fayette County-Tennessee,Census Tract 605.01-Fayette County-Tennessee,Census Tract 605.02-Fayette County-Tennessee,Census Tract 606-Fayette County-Tennessee,Census Tract 607.01-Fayette County-Tennessee,Census Tract 607.02-Fayette County-Tennessee,Census Tract 608-Fayette County-Tennessee,Census Tract 1-Shelby County-Tennessee,Census Tract 2-Shelby County-Tennessee,Census Tract 3-Shelby County-Tennessee,Census Tract 4-Shelby County-Tennessee,Census Tract 6-Shelby County-Tennessee,Census Tract 7-Shelby County-Tennessee,Census Tract 8-Shelby County-Tennessee,Census Tract 9-Shelby County-Tennessee,Census Tract 11-Shelby County-Tennessee,Census Tract 12-Shelby County-Tennessee,Census Tract 13-Shelby County-Tennessee,Census Tract 14-Shelby County-Tennessee,Census Tract 15-Shelby County-Tennessee,Census Tract 16-Shelby County-Tennessee,Census Tract 17-Shelby County-Tennessee,Census Tract 19-Shelby County-Tennessee,Census Tract 20-Shelby County-Tennessee,Census Tract 21-Shelby County-Tennessee,Census Tract 24-Shelby County-Tennessee,Census Tract 25-Shelby County-Tennessee,Census Tract 26-Shelby County-Tennessee,Census Tract 27-Shelby County-Tennessee,Census Tract 28-Shelby County-Tennessee,Census Tract 29-Shelby County-Tennessee,Census Tract 30-Shelby County-Tennessee,Census Tract 31-Shelby County-Tennessee,Census Tract 32-Shelby County-Tennessee,Census Tract 33-Shelby County-Tennessee,Census Tract 34-Shelby County-Tennessee,Census Tract 35-Shelby County-Tennessee,Census Tract 36-Shelby County-Tennessee,Census Tract 37-Shelby County-Tennessee,Census Tract 38-Shelby County-Tennessee,Census Tract 39-Shelby County-Tennessee,Census Tract 42-Shelby County-Tennessee,Census Tract 43-Shelby County-Tennessee,Census Tract 45-Shelby County-Tennessee,Census Tract 46-Shelby County-Tennessee,Census Tract 50-Shelby County-Tennessee,Census Tract 53-Shelby County-Tennessee,Census Tract 55-Shelby County-Tennessee,Census Tract 56-Shelby County-Tennessee,Census Tract 57-Shelby County-Tennessee,Census Tract 58-Shelby County-Tennessee,Census Tract 59-Shelby County-Tennessee,Census Tract 60-Shelby County-Tennessee,Census Tract 62-Shelby County-Tennessee,Census Tract 63-Shelby County-Tennessee,Census Tract 64-Shelby County-Tennessee,Census Tract 65-Shelby County-Tennessee,Census Tract 66-Shelby County-Tennessee,Census Tract 67-Shelby County-Tennessee,Census Tract 68-Shelby County-Tennessee,Census Tract 69-Shelby County-Tennessee,Census Tract 70-Shelby County-Tennessee,Census Tract 71-Shelby County-Tennessee,Census Tract 72-Shelby County-Tennessee,Census Tract 73-Shelby County-Tennessee,Census Tract 74-Shelby County-Tennessee,Census Tract 75-Shelby County-Tennessee,Census Tract 78.10-Shelby County-Tennessee,Census Tract 78.21-Shelby County-Tennessee,Census Tract 78.22-Shelby County-Tennessee,Census Tract 79-Shelby County-Tennessee,Census Tract 80-Shelby County-Tennessee,Census Tract 81.10-Shelby County-Tennessee,Census Tract 81.20-Shelby County-Tennessee,Census Tract 82-Shelby County-Tennessee,Census Tract 85-Shelby County-Tennessee,Census Tract 86-Shelby County-Tennessee,Census Tract 87-Shelby County-Tennessee,Census Tract 88-Shelby County-Tennessee,Census Tract 89-Shelby County-Tennessee,Census Tract 91-Shelby County-Tennessee,Census Tract 92.01-Shelby County-Tennessee,Census Tract 92.02-Shelby County-Tennessee,Census Tract 93-Shelby County-Tennessee,Census Tract 94-Shelby County-Tennessee,Census Tract 95.01-Shelby County-Tennessee,Census Tract 95.02-Shelby County-Tennessee,Census Tract 96-Shelby County-Tennessee,Census Tract 97-Shelby County-Tennessee,Census Tract 98-Shelby County-Tennessee,Census Tract 99.01-Shelby County-Tennessee,Census Tract 99.02-Shelby County-Tennessee,Census Tract 100.01-Shelby County-Tennessee,Census Tract 100.02-Shelby County-Tennessee,Census Tract 101.20-Shelby County-Tennessee,Census Tract 101.21-Shelby County-Tennessee,Census Tract 101.22-Shelby County-Tennessee,Census Tract 102.10-Shelby County-Tennessee,Census Tract 102.20-Shelby County-Tennessee,Census Tract 103-Shelby County-Tennessee,Census Tract 105-Shelby County-Tennessee,Census Tract 106.10-Shelby County-Tennessee,Census Tract 106.20-Shelby County-Tennessee,Census Tract 106.30-Shelby County-Tennessee,Census Tract 107.10-Shelby County-Tennessee,Census Tract 107.20-Shelby County-Tennessee,Census Tract 108.10-Shelby County-Tennessee,Census Tract 108.20-Shelby County-Tennessee,Census Tract 110.10-Shelby County-Tennessee,Census Tract 110.20-Shelby County-Tennessee,Census Tract 111-Shelby County-Tennessee,Census Tract 112-Shelby County-Tennessee,Census Tract 113-Shelby County-Tennessee,Census Tract 114.01-Shelby County-Tennessee,Census Tract 114.02-Shelby County-Tennessee,Census Tract 115-Shelby County-Tennessee,Census Tract 116-Shelby County-Tennessee,Census Tract 117-Shelby County-Tennessee,Census Tract 118-Shelby County-Tennessee,Census Tract 201.01-Shelby County-Tennessee,Census Tract 201.02-Shelby County-Tennessee,Census Tract 202.10-Shelby County-Tennessee,Census Tract 202.21-Shelby County-Tennessee,Census Tract 202.22-Shelby County-Tennessee,Census Tract 203.01-Shelby County-Tennessee,Census Tract 203.02-Shelby County-Tennessee,Census Tract 204-Shelby County-Tennessee,Census Tract 205.11-Shelby County-Tennessee,Census Tract 205.21-Shelby County-Tennessee,Census Tract 205.23-Shelby County-Tennessee,Census Tract 205.24-Shelby County-Tennessee,Census Tract 205.31-Shelby County-Tennessee,Census Tract 205.32-Shelby County-Tennessee,Census Tract 205.41-Shelby County-Tennessee,Census Tract 205.42-Shelby County-Tennessee,Census Tract 205.43-Shelby County-Tennessee,Census Tract 205.44-Shelby County-Tennessee,Census Tract 206.10-Shelby County-Tennessee,Census Tract 206.21-Shelby County-Tennessee,Census Tract 206.22-Shelby County-Tennessee,Census Tract 206.32-Shelby County-Tennessee,Census Tract 206.33-Shelby County-Tennessee,Census Tract 206.34-Shelby County-Tennessee,Census Tract 206.35-Shelby County-Tennessee,Census Tract 206.51-Shelby County-Tennessee,Census Tract 206.52-Shelby County-Tennessee,Census Tract 206.53-Shelby County-Tennessee,Census Tract 206.54-Shelby County-Tennessee,Census Tract 206.55-Shelby County-Tennessee,Census Tract 206.56-Shelby County-Tennessee,Census Tract 206.57-Shelby County-Tennessee,Census Tract 206.58-Shelby County-Tennessee,Census Tract 207-Shelby County-Tennessee,Census Tract 208.33-Shelby County-Tennessee,Census Tract 208.34-Shelby County-Tennessee,Census Tract 208.35-Shelby County-Tennessee,Census Tract 208.36-Shelby County-Tennessee,Census Tract 208.37-Shelby County-Tennessee,Census Tract 209.01-Shelby County-Tennessee,Census Tract 209.02-Shelby County-Tennessee,Census Tract 210.20-Shelby County-Tennessee,Census Tract 210.21-Shelby County-Tennessee,Census Tract 210.22-Shelby County-Tennessee,Census Tract 210.23-Shelby County-Tennessee,Census Tract 211.11-Shelby County-Tennessee,Census Tract 211.12-Shelby County-Tennessee,Census Tract 211.13-Shelby County-Tennessee,Census Tract 211.21-Shelby County-Tennessee,Census Tract 211.22-Shelby County-Tennessee,Census Tract 211.24-Shelby County-Tennessee,Census Tract 211.25-Shelby County-Tennessee,Census Tract 211.26-Shelby County-Tennessee,Census Tract 211.35-Shelby County-Tennessee,Census Tract 211.36-Shelby County-Tennessee,Census Tract 211.38-Shelby County-Tennessee,Census Tract 211.39-Shelby County-Tennessee,Census Tract 211.40-Shelby County-Tennessee,Census Tract 211.41-Shelby County-Tennessee,Census Tract 211.42-Shelby County-Tennessee,Census Tract 211.43-Shelby County-Tennessee,Census Tract 211.44-Shelby County-Tennessee,Census Tract 213.11-Shelby County-Tennessee,Census Tract 213.12-Shelby County-Tennessee,Census Tract 213.20-Shelby County-Tennessee,Census Tract 213.31-Shelby County-Tennessee,Census Tract 213.33-Shelby County-Tennessee,Census Tract 213.34-Shelby County-Tennessee,Census Tract 213.41-Shelby County-Tennessee,Census Tract 213.51-Shelby County-Tennessee,Census Tract 213.52-Shelby County-Tennessee,Census Tract 213.54-Shelby County-Tennessee,Census Tract 213.55-Shelby County-Tennessee,Census Tract 213.56-Shelby County-Tennessee,Census Tract 213.57-Shelby County-Tennessee,Census Tract 214.10-Shelby County-Tennessee,Census Tract 214.20-Shelby County-Tennessee,Census Tract 214.30-Shelby County-Tennessee,Census Tract 215.30-Shelby County-Tennessee,Census Tract 215.41-Shelby County-Tennessee,Census Tract 215.42-Shelby County-Tennessee,Census Tract 215.43-Shelby County-Tennessee,Census Tract 215.44-Shelby County-Tennessee,Census Tract 215.45-Shelby County-Tennessee,Census Tract 215.46-Shelby County-Tennessee,Census Tract 215.47-Shelby County-Tennessee,Census Tract 215.48-Shelby County-Tennessee,Census Tract 216.11-Shelby County-Tennessee,Census Tract 216.12-Shelby County-Tennessee,Census Tract 216.13-Shelby County-Tennessee,Census Tract 216.20-Shelby County-Tennessee,Census Tract 217.10-Shelby County-Tennessee,Census Tract 217.21-Shelby County-Tennessee,Census Tract 217.24-Shelby County-Tennessee,Census Tract 217.25-Shelby County-Tennessee,Census Tract 217.31-Shelby County-Tennessee,Census Tract 217.44-Shelby County-Tennessee,Census Tract 217.45-Shelby County-Tennessee,Census Tract 217.46-Shelby County-Tennessee,Census Tract 217.47-Shelby County-Tennessee,Census Tract 217.51-Shelby County-Tennessee,Census Tract 217.52-Shelby County-Tennessee,Census Tract 217.53-Shelby County-Tennessee,Census Tract 217.54-Shelby County-Tennessee,Census Tract 217.55-Shelby County-Tennessee,Census Tract 217.56-Shelby County-Tennessee,Census Tract 217.57-Shelby County-Tennessee,Census Tract 217.58-Shelby County-Tennessee,Census Tract 217.59-Shelby County-Tennessee,Census Tract 217.60-Shelby County-Tennessee,Census Tract 219-Shelby County-Tennessee,Census Tract 220.23-Shelby County-Tennessee,Census Tract 220.24-Shelby County-Tennessee,Census Tract 220.25-Shelby County-Tennessee,Census Tract 220.26-Shelby County-Tennessee,Census Tract 221.11-Shelby County-Tennessee,Census Tract 221.21-Shelby County-Tennessee,Census Tract 221.22-Shelby County-Tennessee,Census Tract 221.30-Shelby County-Tennessee,Census Tract 221.31-Shelby County-Tennessee,Census Tract 221.32-Shelby County-Tennessee,Census Tract 222.10-Shelby County-Tennessee,Census Tract 222.20-Shelby County-Tennessee,Census Tract 223.10-Shelby County-Tennessee,Census Tract 223.21-Shelby County-Tennessee,Census Tract 223.22-Shelby County-Tennessee,Census Tract 223.30-Shelby County-Tennessee,Census Tract 224.10-Shelby County-Tennessee,Census Tract 225-Shelby County-Tennessee,Census Tract 226-Shelby County-Tennessee,Census Tract 227-Shelby County-Tennessee,Census Tract 401-Tipton County-Tennessee,Census Tract 402-Tipton County-Tennessee,Census Tract 403.02-Tipton County-Tennessee,Census Tract 403.03-Tipton County-Tennessee,Census Tract 403.04-Tipton County-Tennessee,Census Tract 404-Tipton County-Tennessee,Census Tract 405-Tipton County-Tennessee,Census Tract 406.01-Tipton County-Tennessee,Census Tract 406.02-Tipton County-Tennessee,Census Tract 407-Tipton County-Tennessee,Census Tract 408-Tipton County-Tennessee,Census Tract 409-Tipton County-Tennessee,Census Tract 410-Tipton County-Tennessee
2520,4153,7368,5467,3508,3834,1881,886,4043,1454,1126,1314,2665,5802,4228,6470,2283,1766,2581,1901,3821,2875,3388,4474,5853,10122,5148,5920,5297,5836,6637,4788,3737,2347,6309,4012,3554,3714,6462,11047,4508,3439,10013,6009,6396,2360,10318,10870,9192,6245,4712,8963,7629,7767,5816,12264,8117,10574,7347,7379,3442,5883,5850,4274,3530,4535,4701,4729,5720,5775,3438,5249,3253,5591,7131,4824,4188,6587,7714,8050,2622,3965,6484,4137,5246,6880,6028,9485,6501,5091,5552,3391,7102,3048,9599,1292,633,1518,2343,5693,2868,3412,4082,4375,3116,1835,2503,5531,6601,1366,2110,1900,2872,4524,4828,2602,4015,8622,4051,5205,5180,4205,3320,5695,2407,1483,667,1843,6003,6037,1374,1662,1302,4752,2201,6003,3454,1097,2555,2113,2119,3839,2224,3214,3306,4269,2272,3124,3509,5498,5579,6181,4101,1499,2808,5965,1951,6533,6483,2491,6891,6330,8659,11263,6178,7710,4152,3354,6025,7309,6632,5608,5059,5421,10186,3425,3487,3830,2129,5163,3703,6922,3120,3450,8111,10486,1685,2670,6940,3689,4436,6494,4307,8359,5997,4143,1795,2054,1360,1763,1265,3560,2871,3095,1651,7482,4939,4812,8612,4075,3555,2091,4286,1454,3560,4077,3706,5775,7004,9005,6302,8078,4174,2961,5609,10125,7818,7029,4633,4652,3636,8984,6545,6844,9261,5462,7609,7577,9195,3825,10405,5766,3667,14450,11114,7959,10502,10805,6239,9760,13192,5041,7486,6589,7018,8357,12854,7032,5861,8739,9535,7069,8808,9401,11687,5725,8444,4722,11036,2987,9840,6057,7323,5412,11087,8888,12915,10666,10947,7954,13327,6244,5654,7668,10020,14519,12178,7228,5301,5852,7489,9157,6385,9966,9102,8505,4786,2919,5140,2722,5334,3278,9295,13656,5185,6314,11060,8794,3511,6394,2407,2574,4129,3870,4970,6767,6349,2164,4252,4465,1976,6691,6756,5522,8058,3205,3846,5821,6379,7373,4976,4940,6926,8792,7409,5052,9688,6355,2750,15776,9822,8142,3682,8219,6490,4647,6730,6263,2115,3432
5638,8311,14339,9998,7038,7741,4087,1979,8361,3264,2667,2896,5062,11422,8199,11004,4510,3620,5510,3980,7660,5786,6746,8712,10938,18446,9673,10921,10519,11162,13477,9719,7857,5099,12313,7767,7093,7637,12519,20324,7960,6881,16638,10727,11251,4124,17988,18753,16183,11368,8070,16094,14599,14626,11624,21474,15348,18650,13204,13190,6495,10289,11008,8080,6569,8772,9375,9044,11139,10835,6849,10688,6397,10222,13914,8961,7815,12595,14438,15733,5086,8213,12654,8019,8659,12248,10994,17534,12389,9692,10016,6224,11763,6170,15520,3036,1583,3477,4831,11167,6075,6753,8460,8921,6489,4002,5090,9459,11620,3069,4426,3901,5799,8317,7807,5134,8031,13818,7518,9315,9585,6975,6527,9594,4699,3365,1589,3943,9931,9680,2959,3630,2753,9643,4772,11787,7305,2397,5492,4631,4473,6938,4379,6604,6285,8678,4770,6492,7213,8854,9049,11637,8373,3253,5876,11905,3865,12877,12454,5319,13615,13389,13581,18702,12396,15837,8964,7429,9913,12245,11797,9729,8841,8906,15712,6989,6904,7828,4705,10143,7780,14417,6358,7328,15760,20388,3643,5663,15012,7789,9465,12864,8659,16716,11319,8453,3891,4504,3111,3779,2834,7733,6112,6591,3607,13910,9585,8478,16276,7893,6774,3992,8293,2866,6731,8618,8055,11786,14344,17537,11910,16132,8319,6202,11000,19689,14130,12869,8301,8132,7005,17249,12217,11612,16251,9380,13052,13698,16901,6971,17276,9027,6649,23433,19712,14687,18412,17869,10846,17279,21331,10226,15259,12019,13114,16281,23025,12381,10875,15936,15782,12111,13889,16332,20549,9984,15891,8499,16803,5421,16156,10500,12877,10123,17547,14242,20593,18060,17714,12082,20114,10078,9164,12309,16187,22812,19088,11498,9212,9297,12084,16445,11010,16567,15160,14091,8933,6236,10641,5543,11084,7071,17360,24033,10442,12236,19999,15923,6738,12407,5074,5254,8513,8537,9806,13172,12679,4533,8452,9438,4331,13231,12426,10936,15492,6731,7508,11478,12616,14679,9526,9858,13737,16035,14177,10423,19633,12258,5550,27764,18098,15296,7130,15807,12679,8808,13348,11327,4177,6919
2253,2889,5324,3693,2665,2843,1436,602,3397,1155,984,1105,1867,4558,3214,3894,1671,1270,2039,1472,3102,2086,2497,3330,4049,7070,3633,3945,4090,4158,5367,3897,3241,2033,4668,2956,2575,3054,4834,7910,2771,2653,5758,3855,4042,1377,6555,6604,5931,4170,2779,5941,5620,5625,4738,8040,6074,6730,5008,4863,2411,3739,4174,2948,2234,3357,3581,3323,4502,4123,2555,4308,2271,3776,5348,3347,2893,4777,5565,6192,1872,3371,4706,2926,2914,4496,4088,6741,4749,3688,3532,2118,3882,2449,5188,1065,618,1295,1711,4013,2161,2297,3243,3504,2426,1639,1827,3254,4106,1127,1770,1523,1982,2976,2560,1883,2798,4421,2595,3243,3460,2211,2378,3239,1621,1177,596,1499,3340,3148,1034,1209,988,3483,1751,4291,2676,800,1984,1669,1578,2441,1650,2462,2176,3183,1730,2244,2788,2820,2936,4125,3284,1186,2184,4423,1312,4802,4277,1822,5373,5196,4239,6355,5015,6623,3734,3266,3328,4181,4172,3378,3219,2943,4887,2739,2564,2950,1724,3673,3292,5799,1971,2995,5877,8007,1240,2102,6438,3035,3730,5018,3186,6529,4265,3239,1402,1622,1067,1272,1042,3427,2510,2473,1141,5183,3599,3033,6102,2865,2616,1509,3009,1033,2400,3595,3414,4784,5959,6703,4489,6162,3120,2465,4427,7704,4909,4867,2921,2889,2616,6817,4532,4100,5904,3304,4647,5093,6370,2422,5929,2819,2318,8091,7444,5623,6763,6039,3711,6236,7453,4050,6341,4436,4811,6395,8642,4308,4071,5742,5282,4196,4453,5756,7517,3452,6177,3036,5054,1828,5394,3647,4625,3667,5611,4644,6630,6268,5871,3665,6011,3302,2937,4014,5362,7560,6111,3659,3198,2967,3928,6043,3791,5706,5227,4806,3226,2281,4242,2013,4255,3075,6654,8888,4122,4601,7644,5764,2528,4848,1682,1723,3152,3809,3768,4858,5072,1718,3177,3713,1797,5018,4587,4160,5801,2808,2598,4349,4662,5657,3651,3721,5272,5611,5542,4107,7418,4901,1937,10545,7007,5892,2638,6281,4988,3211,5022,4186,1550,2708
