Census Tract 8106.04-Boone County-Indiana,Census Tract 8106.05-Boone County-Indiana,Census Tract 8104-Boone County-Indiana,Census Tract 8101-Boone County-Indiana,Census Tract 8105-Boone County-Indiana,Census Tract 8102-Boone County-Indiana,Census Tract 8106.01-Boone County-Indiana,Census Tract 8103-Boone County-Indiana,Census Tract 8107-Boone County-Indiana,Census Tract 8106.03-Boone County-Indiana,Census Tract 9746-Brown County-Indiana,Census Tract 9749-Brown County-Indiana,Census Tract 9748-Brown County-Indiana,Census Tract 9747-Brown County-Indiana,Census Tract 1103-Hamilton County-Indiana,Census Tract 1104.01-Hamilton County-Indiana,Census Tract 1104.03-Hamilton County-Indiana,Census Tract 1105.05-Hamilton County-Indiana,Census Tract 1105.07-Hamilton County-Indiana,Census Tract 1105.06-Hamilton County-Indiana,Census Tract 1105.08-Hamilton County-Indiana,Census Tract 1105.09-Hamilton County-Indiana,Census Tract 1105.11-Hamilton County-Indiana,Census Tract 1105.12-Hamilton County-Indiana,Census Tract 1108.04-Hamilton County-Indiana,Census Tract 1108.05-Hamilton County-Indiana,Census Tract 1108.06-Hamilton County-Indiana,Census Tract 1108.07-Hamilton County-Indiana,Census Tract 1108.08-Hamilton County-Indiana,Census Tract 1108.09-Hamilton County-Indiana,Census Tract 1108.10-Hamilton County-Indiana,Census Tract 1108.11-Hamilton County-Indiana,Census Tract 1108.12-Hamilton County-Indiana,Census Tract 1109.03-Hamilton County-Indiana,Census Tract 1109.04-Hamilton County-Indiana,Census Tract 1109.05-Hamilton County-Indiana,Census Tract 1109.06-Hamilton County-Indiana,Census Tract 1109.07-Hamilton County-Indiana,Census Tract 1109.08-Hamilton County-Indiana,Census Tract 1110.07-Hamilton County-Indiana,Census Tract 1110.08-Hamilton County-Indiana,Census Tract 1104.04-Hamilton County-Indiana,Census Tract 1110.04-Hamilton County-Indiana,Census Tract 1111.02-Hamilton County-Indiana,Census Tract 1101-Hamilton County-Indiana,Census Tract 1111.01-Hamilton County-Indiana,Census Tract 1102.02-Hamilton County-Indiana,Census Tract 1107-Hamilton County-Indiana,Census Tract 1110.03-Hamilton County-Indiana,Census Tract 1102.01-Hamilton County-Indiana,Census Tract 1106-Hamilton County-Indiana,Census Tract 1110.01-Hamilton County-Indiana,Census Tract 1110.06-Hamilton County-Indiana,Census Tract 4102-Hancock County-Indiana,Census Tract 4107-Hancock County-Indiana,Census Tract 4103-Hancock County-Indiana,Census Tract 4105-Hancock County-Indiana,Census Tract 4108-Hancock County-Indiana,Census Tract 4101-Hancock County-Indiana,Census Tract 4106-Hancock County-Indiana,Census Tract 4110-Hancock County-Indiana,Census Tract 4109-Hancock County-Indiana,Census Tract 4104-Hancock County-Indiana,Census Tract 2101.03-Hendricks County-Indiana,Census Tract 2101.04-Hendricks County-Indiana,Census Tract 2102.01-Hendricks County-Indiana,Census Tract 2102.02-Hendricks County-Indiana,Census Tract 2105.01-Hendricks County-Indiana,Census Tract 2105.02-Hendricks County-Indiana,Census Tract 2106.03-Hendricks County-Indiana,Census Tract 2106.04-Hendricks County-Indiana,Census Tract 2106.05-Hendricks County-Indiana,Census Tract 2106.06-Hendricks County-Indiana,Census Tract 2106.07-Hendricks County-Indiana,Census Tract 2106.08-Hendricks County-Indiana,Census Tract 2108.01-Hendricks County-Indiana,Census Tract 2108.02-Hendricks County-Indiana,Census Tract 2103-Hendricks County-Indiana,Census Tract 2107-Hendricks County-Indiana,Census Tract 2109-Hendricks County-Indiana,Census Tract 2104-Hendricks County-Indiana,Census Tract 2111-Hendricks County-Indiana,Census Tract 2110-Hendricks County-Indiana,Census Tract 2101.02-Hendricks County-Indiana,Census Tract 6109-Johnson County-Indiana,Census Tract 6112-Johnson County-Indiana,Census Tract 6114-Johnson County-Indiana,Census Tract 6102.01-Johnson County-Indiana,Census Tract 6104.01-Johnson County-Indiana,Census Tract 6110-Johnson County-Indiana,Census Tract 6113-Johnson County-Indiana,Census Tract 6101-Johnson County-Indiana,Census Tract 6102.02-Johnson County-Indiana,Census Tract 6105-Johnson County-Indiana,Census Tract 6106.03-Johnson County-Indiana,Census Tract 6106.04-Johnson County-Indiana,Census Tract 6107.02-Johnson County-Indiana,Census Tract 6111-Johnson County-Indiana,Census Tract 6103-Johnson County-Indiana,Census Tract 6107.01-Johnson County-Indiana,Census Tract 6104.03-Johnson County-Indiana,Census Tract 6104.04-Johnson County-Indiana,Census Tract 6106.05-Johnson County-Indiana,Census Tract 6106.06-Johnson County-Indiana,Census Tract 6108.01-Johnson County-Indiana,Census Tract 6108.02-Johnson County-Indiana,Census Tract 16-Madison County-Indiana,Census Tract 101-Madison County-Indiana,Census Tract 10-Madison County-Indiana,Census Tract 15-Madison County-Indiana,Census Tract 113-Madison County-Indiana,Census Tract 9-Madison County-Indiana,Census Tract 12-Madison County-Indiana,Census Tract 17-Madison County-Indiana,Census Tract 108-Madison County-Indiana,Census Tract 114-Madison County-Indiana,Census Tract 11-Madison County-Indiana,Census Tract 18-Madison County-Indiana,Census Tract 106-Madison County-Indiana,Census Tract 20-Madison County-Indiana,Census Tract 102-Madison County-Indiana,Census Tract 107-Madison County-Indiana,Census Tract 104-Madison County-Indiana,Census Tract 105-Madison County-Indiana,Census Tract 116-Madison County-Indiana,Census Tract 117-Madison County-Indiana,Census Tract 110-Madison County-Indiana,Census Tract 3-Madison County-Indiana,Census Tract 19-Madison County-Indiana,Census Tract 118-Madison County-Indiana,Census Tract 120-Madison County-Indiana,Census Tract 5-Madison County-Indiana,Census Tract 13-Madison County-Indiana,Census Tract 103-Madison County-Indiana,Census Tract 109-Madison County-Indiana,Census Tract 4-Madison County-Indiana,Census Tract 14-Madison County-Indiana,Census Tract 111-Madison County-Indiana,Census Tract 112-Madison County-Indiana,Census Tract 119-Madison County-Indiana,Census Tract 8-Madison County-Indiana,Census Tract 115.01-Madison County-Indiana,Census Tract 115.02-Madison County-Indiana,Census Tract 3425-Marion County-Indiana,Census Tract 3505-Marion County-Indiana,Census Tract 3506-Marion County-Indiana,Census Tract 3516-Marion County-Indiana,Census Tract 3525-Marion County-Indiana,Census Tract 3559-Marion County-Indiana,Census Tract 3528-Marion County-Indiana,Census Tract 3536-Marion County-Indiana,Census Tract 3549-Marion County-Indiana,Census Tract 3570-Marion County-Indiana,Census Tract 3601.02-Marion County-Indiana,Census Tract 3807-Marion County-Indiana,Census Tract 3614-Marion County-Indiana,Census Tract 3616-Marion County-Indiana,Census Tract 3803-Marion County-Indiana,Census Tract 3810.01-Marion County-Indiana,Census Tract 3801-Marion County-Indiana,Census Tract 3812.01-Marion County-Indiana,Census Tract 3603.01-Marion County-Indiana,Census Tract 3604.01-Marion County-Indiana,Census Tract 3805.01-Marion County-Indiana,Census Tract 3904.02-Marion County-Indiana,Census Tract 3213-Marion County-Indiana,Census Tract 3301.03-Marion County-Indiana,Census Tract 3306-Marion County-Indiana,Census Tract 3226-Marion County-Indiana,Census Tract 3211-Marion County-Indiana,Census Tract 3204-Marion County-Indiana,Census Tract 3408-Marion County-Indiana,Census Tract 3515-Marion County-Indiana,Census Tract 3209.03-Marion County-Indiana,Census Tract 3606.01-Marion County-Indiana,Census Tract 3201.06-Marion County-Indiana,Census Tract 3225-Marion County-Indiana,Census Tract 3422-Marion County-Indiana,Census Tract 3556-Marion County-Indiana,Census Tract 3103.05-Marion County-Indiana,Census Tract 3221-Marion County-Indiana,Census Tract 3423-Marion County-Indiana,Census Tract 3533-Marion County-Indiana,Census Tract 3571-Marion County-Indiana,Census Tract 3210.02-Marion County-Indiana,Census Tract 3806-Marion County-Indiana,Census Tract 3218-Marion County-Indiana,Census Tract 3222-Marion County-Indiana,Census Tract 3302.03-Marion County-Indiana,Census Tract 3419.02-Marion County-Indiana,Census Tract 3302.04-Marion County-Indiana,Census Tract 3305-Marion County-Indiana,Census Tract 3523-Marion County-Indiana,Census Tract 3551-Marion County-Indiana,Census Tract 3553-Marion County-Indiana,Census Tract 3606.02-Marion County-Indiana,Census Tract 3605.02-Marion County-Indiana,Census Tract 3608-Marion County-Indiana,Census Tract 3802-Marion County-Indiana,Census Tract 3809.02-Marion County-Indiana,Census Tract 3812.03-Marion County-Indiana,Census Tract 3201.09-Marion County-Indiana,Census Tract 3101.04-Marion County-Indiana,Census Tract 3103.08-Marion County-Indiana,Census Tract 3201.07-Marion County-Indiana,Census Tract 3208-Marion County-Indiana,Census Tract 3212-Marion County-Indiana,Census Tract 3304.01-Marion County-Indiana,Census Tract 3309-Marion County-Indiana,Census Tract 3401.01-Marion County-Indiana,Census Tract 3406-Marion County-Indiana,Census Tract 3411-Marion County-Indiana,Census Tract 3420-Marion County-Indiana,Census Tract 3508-Marion County-Indiana,Census Tract 3512-Marion County-Indiana,Census Tract 3521-Marion County-Indiana,Census Tract 3562-Marion County-Indiana,Census Tract 3611-Marion County-Indiana,Census Tract 3702.01-Marion County-Indiana,Census Tract 3607-Marion County-Indiana,Census Tract 3579-Marion County-Indiana,Census Tract 3601.01-Marion County-Indiana,Census Tract 3604.02-Marion County-Indiana,Census Tract 3609-Marion County-Indiana,Census Tract 3610-Marion County-Indiana,Census Tract 3102.01-Marion County-Indiana,Census Tract 3812.05-Marion County-Indiana,Census Tract 3214-Marion County-Indiana,Census Tract 3223-Marion County-Indiana,Census Tract 3301.05-Marion County-Indiana,Census Tract 3401.08-Marion County-Indiana,Census Tract 3504-Marion County-Indiana,Census Tract 3507-Marion County-Indiana,Census Tract 3509-Marion County-Indiana,Census Tract 3517-Marion County-Indiana,Census Tract 3526-Marion County-Indiana,Census Tract 3535-Marion County-Indiana,Census Tract 3548-Marion County-Indiana,Census Tract 3550-Marion County-Indiana,Census Tract 3575-Marion County-Indiana,Census Tract 3576-Marion County-Indiana,Census Tract 3602.02-Marion County-Indiana,Census Tract 3103.06-Marion County-Indiana,Census Tract 3203.04-Marion County-Indiana,Census Tract 3210.01-Marion County-Indiana,Census Tract 3564-Marion County-Indiana,Census Tract 3544-Marion County-Indiana,Census Tract 3310-Marion County-Indiana,Census Tract 3405-Marion County-Indiana,Census Tract 3407-Marion County-Indiana,Census Tract 3403-Marion County-Indiana,Census Tract 3412-Marion County-Indiana,Census Tract 3416-Marion County-Indiana,Census Tract 3421.01-Marion County-Indiana,Census Tract 3401.11-Marion County-Indiana,Census Tract 3401.12-Marion County-Indiana,Census Tract 3401.13-Marion County-Indiana,Census Tract 3401.14-Marion County-Indiana,Census Tract 3554-Marion County-Indiana,Census Tract 3417-Marion County-Indiana,Census Tract 3503-Marion County-Indiana,Census Tract 3519-Marion County-Indiana,Census Tract 3555-Marion County-Indiana,Census Tract 3569-Marion County-Indiana,Census Tract 3572-Marion County-Indiana,Census Tract 3580-Marion County-Indiana,Census Tract 3702.02-Marion County-Indiana,Census Tract 3810.02-Marion County-Indiana,Census Tract 3902-Marion County-Indiana,Census Tract 3904.03-Marion County-Indiana,Census Tract 3101.03-Marion County-Indiana,Census Tract 3101.05-Marion County-Indiana,Census Tract 3101.08-Marion County-Indiana,Census Tract 3202.03-Marion County-Indiana,Census Tract 3205-Marion County-Indiana,Census Tract 3209.01-Marion County-Indiana,Census Tract 3201.05-Marion County-Indiana,Census Tract 3224-Marion County-Indiana,Census Tract 3301.06-Marion County-Indiana,Census Tract 3301.07-Marion County-Indiana,Census Tract 3202.04-Marion County-Indiana,Census Tract 3206-Marion County-Indiana,Census Tract 3217-Marion County-Indiana,Census Tract 3302.02-Marion County-Indiana,Census Tract 3307-Marion County-Indiana,Census Tract 3524-Marion County-Indiana,Census Tract 3527-Marion County-Indiana,Census Tract 3501-Marion County-Indiana,Census Tract 3404-Marion County-Indiana,Census Tract 3424-Marion County-Indiana,Census Tract 3402.01-Marion County-Indiana,Census Tract 3402.02-Marion County-Indiana,Census Tract 3409.02-Marion County-Indiana,Census Tract 3419.04-Marion County-Indiana,Census Tract 3703.01-Marion County-Indiana,Census Tract 3409.01-Marion County-Indiana,Census Tract 3419.03-Marion County-Indiana,Census Tract 3703.02-Marion County-Indiana,Census Tract 3804.03-Marion County-Indiana,Census Tract 3804.04-Marion County-Indiana,Census Tract 3901.01-Marion County-Indiana,Census Tract 3901.02-Marion County-Indiana,Census Tract 3904.04-Marion County-Indiana,Census Tract 3904.05-Marion County-Indiana,Census Tract 3905-Marion County-Indiana,Census Tract 3906-Marion County-Indiana,Census Tract 3907-Marion County-Indiana,Census Tract 3908-Marion County-Indiana,Census Tract 3909-Marion County-Indiana,Census Tract 3910-Marion County-Indiana,Census Tract 3101.10-Marion County-Indiana,Census Tract 3603.02-Marion County-Indiana,Census Tract 3612-Marion County-Indiana,Census Tract 3613-Marion County-Indiana,Census Tract 3804.02-Marion County-Indiana,Census Tract 3602.01-Marion County-Indiana,Census Tract 3605.01-Marion County-Indiana,Census Tract 3203.03-Marion County-Indiana,Census Tract 3209.02-Marion County-Indiana,Census Tract 3216-Marion County-Indiana,Census Tract 3219-Marion County-Indiana,Census Tract 3220-Marion County-Indiana,Census Tract 3227-Marion County-Indiana,Census Tract 3401.02-Marion County-Indiana,Census Tract 3410-Marion County-Indiana,Census Tract 3510-Marion County-Indiana,Census Tract 3547-Marion County-Indiana,Census Tract 3557-Marion County-Indiana,Census Tract 3574-Marion County-Indiana,Census Tract 3578-Marion County-Indiana,Census Tract 3581-Marion County-Indiana,Census Tract 3604.04-Marion County-Indiana,Census Tract 3805.02-Marion County-Indiana,Census Tract 3808-Marion County-Indiana,Census Tract 3809.01-Marion County-Indiana,Census Tract 3811.01-Marion County-Indiana,Census Tract 3811.02-Marion County-Indiana,Census Tract 3812.04-Marion County-Indiana,Census Tract 3903-Marion County-Indiana,Census Tract 3101.06-Marion County-Indiana,Census Tract 3201.08-Marion County-Indiana,Census Tract 3202.02-Marion County-Indiana,Census Tract 3203.01-Marion County-Indiana,Census Tract 3207-Marion County-Indiana,Census Tract 3102.03-Marion County-Indiana,Census Tract 3101.11-Marion County-Indiana,Census Tract 3102.04-Marion County-Indiana,Census Tract 3103.10-Marion County-Indiana,Census Tract 3103.09-Marion County-Indiana,Census Tract 3103.11-Marion County-Indiana,Census Tract 3103.12-Marion County-Indiana,Census Tract 3301.08-Marion County-Indiana,Census Tract 3301.09-Marion County-Indiana,Census Tract 3302.06-Marion County-Indiana,Census Tract 3302.09-Marion County-Indiana,Census Tract 3302.08-Marion County-Indiana,Census Tract 3308.03-Marion County-Indiana,Census Tract 3308.04-Marion County-Indiana,Census Tract 3308.05-Marion County-Indiana,Census Tract 3308.06-Marion County-Indiana,Census Tract 3401.09-Marion County-Indiana,Census Tract 3401.10-Marion County-Indiana,Census Tract 3426-Marion County-Indiana,Census Tract 3542-Marion County-Indiana,Census Tract 3545-Marion County-Indiana,Census Tract 3573-Marion County-Indiana,Census Tract 3604.05-Marion County-Indiana,Census Tract 5103-Morgan County-Indiana,Census Tract 5110-Morgan County-Indiana,Census Tract 5105-Morgan County-Indiana,Census Tract 5104.02-Morgan County-Indiana,Census Tract 5102.01-Morgan County-Indiana,Census Tract 5102.02-Morgan County-Indiana,Census Tract 5104.01-Morgan County-Indiana,Census Tract 5107.01-Morgan County-Indiana,Census Tract 5107.02-Morgan County-Indiana,Census Tract 5101-Morgan County-Indiana,Census Tract 5106-Morgan County-Indiana,Census Tract 5108-Morgan County-Indiana,Census Tract 5109-Morgan County-Indiana,Census Tract 7109-Shelby County-Indiana,Census Tract 7108-Shelby County-Indiana,Census Tract 7103-Shelby County-Indiana,Census Tract 7101-Shelby County-Indiana,Census Tract 7105-Shelby County-Indiana,Census Tract 7104-Shelby County-Indiana,Census Tract 7102-Shelby County-Indiana,Census Tract 7107-Shelby County-Indiana,Census Tract 7106.01-Shelby County-Indiana,Census Tract 7106.02-Shelby County-Indiana,Census Tract 201-Tipton County-Indiana,Census Tract 203-Tipton County-Indiana,Census Tract 204-Tipton County-Indiana,Census Tract 202-Tipton County-Indiana
24402,10310,3988,2732,5583,2705,10711,6376,4182,47825,1195,3554,2595,1055,24651,2763,16426,8604,30712,21850,17522,5226,6472,6199,65134,18150,34806,10899,55168,19493,9482,4666,10338,65936,14168,6066,15620,17489,37286,3858,9909,10971,5044,14480,14364,7330,5082,802,8329,2422,2315,52591,4759,15789,4847,12275,790,12773,2286,4146,5876,10065,5052,7956,13979,2687,8255,5579,4831,16411,20368,16265,16786,4630,3010,1892,2864,7227,15431,1221,3510,2218,4581,31145,2266,3992,7574,2675,4842,1781,1832,22127,9267,7900,11379,12395,12935,2834,1884,23605,4196,3545,5173,4424,7936,7180,984,836,173,2142,378,11,799,2569,1257,2072,1221,2032,2294,1625,2090,1605,596,1667,162,886,423,538,3409,6920,-271,234,2632,222,161,10,1702,2263,4470,368,-245,2961,2807,1812,199,3679,2765,992,1426,89,1420,434,483,150,4247,10579,11237,2584,4600,25024,6582,1733,4469,230,15035,3827,5153,4922,2172,3864,1877,303,656,2152,2647,2951,586,3417,159,5514,2774,4803,1630,1265,4330,4570,7211,2358,14673,2381,9064,5615,63,278,630,3959,3958,353,961,5815,500,1441,2107,2421,2081,6928,12429,10072,4933,2614,3637,131,4805,139,263,-49,4030,3519,1726,1157,2191,223,169,3593,2168,3426,5109,6417,3639,3925,182,1085,193,575,1349,1468,1581,-28,-140,2043,4677,826,3695,11076,1100,1965,1508,1666,4187,1062,6897,37,111,3373,3292,3492,1996,2602,945,2285,583,563,1887,438,578,113,4491,1715,4221,17918,14720,2744,4460,1738,3851,8599,4204,1765,3209,7894,6248,1419,5317,11007,4353,723,825,274,1367,64,1477,2156,5827,365,8736,2913,3944,7379,2152,1899,9084,4074,4987,4308,303,6146,671,1949,2697,9429,2507,84,2424,126,2785,2125,4480,3708,3041,6635,8740,3094,288,1898,708,1422,258,59,1763,738,310,5336,2170,624,2914,5984,6173,477,5026,2967,5377,6250,3186,2310,4895,2871,5992,3871,1986,7282,6083,6953,5533,6382,12271,2776,1419,493,479,1993,119,2925,1084,10795,757,-21,4889,2219,5065,2373,3370,2784,1975,2134,1372,5218,9771,7497,1465,1665,2756,2490,2767,2325,2123,1719,4144,4925,297,687,810,1392,4465,2157
36202,22561,15660,11382,17308,11566,23822,18236,15160,71674,9098,14442,12178,8947,49403,12464,34216,23305,53210,40923,35315,15845,17144,16747,93811,31614,56930,23705,84198,36339,23077,14896,23165,86527,24724,15320,28521,28499,56852,13606,24367,21785,13055,30327,31651,16017,16442,8905,18765,12749,11841,72896,14430,35247,16610,30211,9691,28912,11529,15154,17773,25602,17492,16635,29403,11426,23790,18467,16715,33376,43937,33644,36369,16290,11263,10413,13372,20136,34408,9966,14186,11102,16236,58006,13265,14514,21917,13412,15854,11530,11435,48779,25403,23338,25004,28239,26581,11026,10823,43933,15142,14062,16057,15128,22111,21077,8571,8990,7496,11853,7703,6742,9261,11287,9499,11313,8973,12961,13429,10617,13470,9824,8394,10536,6711,7624,6070,8095,15033,20914,6841,7812,13781,8326,7296,7119,10705,11360,16031,6031,6060,13819,12238,12762,6905,14671,9828,8920,7784,3712,10089,8491,7239,6588,15490,26409,28135,13448,16975,51722,19517,10426,15693,6874,33164,11295,15547,16760,11583,12330,9684,5687,6154,13589,13884,9929,5347,15132,6592,16418,10306,16378,8944,7934,14996,16062,15480,8943,26561,11250,21462,17927,3586,6191,7769,14875,15493,6904,9786,17660,8996,8304,9814,10790,8219,14686,23003,22176,15315,11824,15275,7205,17313,5460,7636,5940,13063,12065,12203,7237,10672,6969,6222,15148,9135,12480,17162,17395,10718,14973,7564,8583,5025,5518,8303,10555,8919,5405,6701,11478,16544,9813,14592,24371,9069,11149,6388,11205,15982,11075,21689,7400,5821,14947,12385,15032,11651,11838,9504,13337,7910,8166,11247,7166,7579,4269,15206,9898,14165,35009,29674,11664,12446,9276,12014,21490,14498,9827,12670,19741,18113,8274,14531,27357,16039,8561,8334,4434,10187,5084,10196,11859,16974,7527,26102,12048,14858,23304,12260,11220,24724,15065,16295,14143,6953,17756,9505,11315,10356,21765,10830,6992,10929,6752,13822,11242,15522,12282,12898,18500,19878,11586,6042,10958,5957,8862,5117,6628,13317,6485,8019,18336,11612,8309,13891,17484,18136,8614,16320,12608,16981,16209,11129,8515,16419,12223,17004,14903,11329,19475,19202,15558,16172,17051,28593,10402,10748,8835,7734,11837,4119,14201,10322,25897,7249,6567,16449,13642,19021,12254,15010,12804,11205,11288,9776,16686,26238,22104,10228,11030,13029,13260,13689,11659,12921,10248,15490,16793,8471,9323,7936,8932,16364,10361
5842,6361,5682,3706,6301,3807,6981,6288,4987,15587,2960,4880,4262,2962,17135,4318,10670,7829,15169,12492,11742,5199,5248,4777,19060,7099,14605,6720,20475,11006,7188,4601,6755,12768,4876,4163,6813,5430,12515,4336,7712,5314,3118,8790,11483,3802,5938,2883,4864,4571,4191,13053,4407,12891,6109,12034,3242,9509,4104,5348,6259,8844,6823,3980,8756,3613,8901,6837,6301,9979,16331,10466,13677,5694,3411,3466,4686,6971,12597,3238,5140,3720,6130,19902,4808,4765,8106,4735,5349,4277,4049,18708,9568,8947,7162,8947,7177,3349,3662,13276,5875,4725,5289,5270,7630,8040,2798,3057,2416,4286,2561,2163,3099,3518,3320,3846,2710,4863,4868,3657,4936,3314,2809,3750,3116,2248,1840,2719,5654,7524,2483,2504,4986,2928,2460,2346,3629,3866,6242,1806,2035,4867,4226,4850,2179,5336,2395,2833,2045,1060,3122,2804,2194,2112,5998,10992,9908,4602,6772,21249,6937,3557,6240,2164,12058,2794,4734,6460,3876,3513,2888,1745,1740,5063,5015,2557,1558,5722,2075,5956,2778,6533,2421,2142,4894,5589,3543,2251,5993,3648,6610,6746,1090,1882,2411,6091,6293,2191,3227,5790,3141,2452,2934,3438,1996,2985,5045,6453,6166,4000,5664,2319,6726,1774,2690,1929,4092,3521,4565,1980,3428,2304,2000,5622,2433,3886,6684,5338,2445,5021,2444,2721,1582,1557,2318,3671,2428,1799,2207,4033,6613,3272,5956,6947,2943,3808,1532,3877,5749,4317,8909,2444,1895,5627,3863,5119,4268,3923,3075,4869,2577,2676,3998,2195,2355,1251,6175,3045,4538,10461,7878,3766,3290,2756,3322,6934,4581,2923,4090,6165,5791,2323,4224,11717,5681,2701,2492,1257,3662,1568,3530,4225,6055,2365,10322,3844,5905,9273,4396,3832,9088,5891,5496,4399,2173,5650,3151,3893,2805,6322,3064,2314,3462,2157,4728,3586,5966,3519,4249,5796,5862,3437,1899,3724,1657,2620,1569,2135,5070,1838,2819,7443,3800,2718,4926,5597,6411,3013,5854,4184,5642,4548,3264,2004,5610,3965,5830,5056,3837,6477,7215,3878,4851,5154,9533,2904,3816,3072,2492,4130,1196,4816,3755,7882,2095,2137,6236,5030,7515,4341,5671,4420,3823,3933,3385,6096,9796,8406,3497,4008,4537,4929,4950,3901,4760,3426,5516,6400,2930,3088,2582,2814,6420,3345
